Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1209,Sory Kaba\d29202c2,gn GUI,FWMF,Dijon,fr Ligue 1,23,1995,2.6,0,0,0,15,7,3,0,0,1,0,0,0,19,13,9,59.1,Matches
1210,Ozan Kabak\2d61d13a,tr TUR,DF,Stuttgart,de Bundesliga,18,2000,15.0,4,0,0,22,13,0,2,17,32,0,0,0,133,38,19,66.7,Matches
1211,Christian Kabasele\914ab9a1,be BEL,DF,Watford,eng Premier League,27,1991,17.6,4,1,1,20,15,0,1,39,17,0,1,0,124,65,44,59.6,Matches
1212,Elias Kachunga\5bddccc9,cd COD,FWMF,Huddersfield,eng Premier League,26,1992,13.1,2,0,0,31,23,9,12,9,7,0,1,0,72,20,23,46.5,Matches
1213,Pavel Kadeřábek\79c90e45,cz CZE,DFMF,Hoffenheim,de Bundesliga,26,1992,27.9,7,0,0,35,22,1,79,19,15,0,1,0,216,42,23,64.6,Matches
1214,Shinji Kagawa\5afafbfe,jp JPN,MF,Dortmund,de Bundesliga,29,1989,1.1,0,0,0,1,0,0,2,0,0,0,0,0,6,0,0,,Matches
1215,Florian Kainz\94c18565,at AUT,FW,Werder Bremen,de Bundesliga,25,1992,4.1,2,0,0,6,9,0,17,2,6,0,0,0,28,3,5,37.5,Matches
1216,Gaël Kakuta\5b1bf5e3,cd COD,MFFW,Rayo Vallecano,es La Liga,27,1991,8.0,1,0,0,8,9,3,21,8,8,0,0,0,39,5,9,35.7,Matches
1217,Nikola Kalinić\d4931a5a,hr CRO,FW,Atlético Madrid,es La Liga,30,1988,7.1,3,0,0,14,11,3,0,2,0,0,0,0,22,16,15,51.6,Matches
1218,Salomon Kalou\2042d931,ci CIV,FWMF,Hertha BSC,de Bundesliga,32,1985,25.7,0,0,0,31,27,17,26,7,13,1,0,0,135,25,59,29.8,Matches
1219,Samuel Kalu\b8d22478,ng NGA,FW,Bordeaux,fr Ligue 1,20,1997,14.2,3,1,0,18,38,2,38,12,14,1,0,0,99,17,24,41.5,Matches
1220,François Kamano\81d3318f,gn GUI,FWMF,Bordeaux,fr Ligue 1,22,1996,28.5,6,0,0,51,53,11,33,18,27,1,0,0,155,4,16,20.0,Matches
1221,Aboubakar Kamara\4047c976,mr MTN,FWMF,Fulham,eng Premier League,23,1995,7.7,2,0,0,24,5,7,18,3,8,1,0,0,52,11,14,44.0,Matches
1222,Boubacar Kamara\cc77354e,fr FRA,DF,Marseille,fr Ligue 1,18,1999,26.8,6,0,0,27,29,1,5,24,33,0,1,0,283,58,37,61.1,Matches
1223,Hassane Kamara\19a12bed,ci CIV,DFFW,Reims,fr Ligue 1,23,1994,10.3,1,0,0,14,10,0,10,15,13,0,1,0,93,8,14,36.4,Matches
1224,Marcin Kamiński\463503e2,pl POL,DF,Düsseldorf,de Bundesliga,26,1992,27.0,1,0,0,7,7,1,4,37,12,0,0,0,226,34,20,63.0,Matches
1225,Patrick Kammerbauer\8bdcb6fd,de GER,FW,Freiburg,de Bundesliga,21,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1226,Kevin Kampl\b825a650,si SVN,MF,RB Leipzig,de Bundesliga,27,1990,23.5,5,0,0,33,10,7,32,27,25,0,0,0,269,12,12,50.0,Matches
1227,Harry Kane\21a66f6a,eng ENG,FW,Tottenham,eng Premier League,25,1993,26.9,5,0,0,31,63,10,20,6,8,1,0,0,103,47,69,40.5,Matches
1228,Wilfried Kanga\b4c816a9,fr FRA,FW,Angers,fr Ligue 1,20,1998,5.5,3,0,0,11,7,0,5,1,1,1,0,0,19,9,9,50.0,Matches
1229,Lee Kangin\8455ad90,kr KOR,FWMF,Valencia,es La Liga,17,2001,0.3,1,0,0,3,0,0,4,1,0,0,0,0,2,0,0,,Matches
1230,N'Golo Kanté\b9fbae28,fr FRA,MF,Chelsea,eng Premier League,27,1991,34.4,3,0,0,42,25,6,23,51,63,0,0,0,349,22,40,35.5,Matches
1231,Stefanos Kapino\62ba5881,gr GRE,GK,Werder Bremen,de Bundesliga,24,1994,0.5,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
1232,Wilfrid Kaptoum\d717630e,cm CMR,MF,Betis,es La Liga,22,1996,8.6,2,0,0,20,16,0,2,4,5,0,0,0,64,4,5,44.4,Matches
1233,Kenan Karaman\8f0f2230,tr TUR,FWMF,Düsseldorf,de Bundesliga,24,1994,10.2,0,0,0,15,16,6,12,2,8,1,0,0,49,13,29,31.0,Matches
1234,Yann Karamoh\8b66d9cc,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1998,13.6,2,0,0,14,27,3,37,4,6,0,0,0,84,1,12,7.7,Matches
1235,Yann Karamoh\8b66d9cc,fr FRA,MF,Inter,it Serie A,20,1998,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1236,Ibrahim Karamoko\550985aa,fr FRA,MF,Chievo,it Serie A,17,2001,0.7,0,0,0,4,0,0,2,0,1,0,0,0,6,1,0,100.0,Matches
1237,Orestis Karnezis\85b011bb,gr GRE,GK,Napoli,it Serie A,33,1985,9.0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,,Matches
1238,Rick Karsdorp\9f84febe,nl NED,DF,Roma,it Serie A,23,1995,6.6,1,0,0,4,3,0,23,6,5,0,0,0,74,2,6,25.0,Matches
1239,Grigoris Kastanos\2a82aa85,cy CYP,MF,Juventus,it Serie A,20,1998,0.7,0,0,0,1,2,0,0,2,1,0,0,0,3,0,1,0.0,Matches
1240,Eiji Kawashima\a4527d33,jp JPN,GK,Strasbourg,fr Ligue 1,35,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,,Matches
1241,Beram Kayal\26679cdf,il ISR,MF,Brighton,eng Premier League,30,1988,10.4,4,0,0,22,9,0,5,9,26,0,1,0,97,10,21,32.3,Matches
1242,Moise Kean\3d50bcdb,it ITA,FWMF,Juventus,it Serie A,18,2000,6.0,2,0,0,9,6,3,1,3,1,1,0,0,27,4,3,57.1,Matches
1243,Michael Keane\c5b7c315,eng ENG,DF,Everton,eng Premier League,25,1993,33.0,2,0,0,26,8,0,3,45,30,0,0,0,370,188,96,66.2,Matches
1244,Neeskens Kebano\18b999f4,cd COD,FWMF,Fulham,eng Premier League,26,1992,1.2,0,0,0,0,1,0,3,1,2,0,0,0,5,4,2,66.7,Matches
1245,Thilo Kehrer\51dbeea9,de GER,DF,Paris S-G,fr Ligue 1,21,1996,21.1,4,0,0,28,18,0,8,18,44,0,3,0,194,43,27,61.4,Matches
1246,Jules Keita\8c955557,gn GUI,FWMF,Dijon,fr Ligue 1,20,1998,5.1,3,0,0,15,8,4,5,1,4,0,0,0,32,0,4,0.0,Matches
1247,Naby Keïta\f25c8e3a,gn GUI,MF,Liverpool,eng Premier League,23,1995,15.4,0,0,0,29,17,0,6,8,23,0,0,0,140,7,19,26.9,Matches
1248,Keko\1512328c,es ESP,MFFW,Valladolid,es La Liga,26,1991,17.0,2,0,0,40,29,14,72,10,19,0,0,0,131,8,24,25.0,Matches
1249,Martin Kelly\d7492450,eng ENG,DF,Crystal Palace,eng Premier League,28,1990,12.3,2,0,0,8,2,0,2,13,14,0,0,1,73,36,25,59.0,Matches
1250,Marc-Oliver Kempf\815c314f,de GER,DF,Stuttgart,de Bundesliga,23,1995,22.5,3,0,0,26,30,0,5,41,18,0,1,0,269,86,45,65.6,Matches
1251,Kenedy\5eebbfdf,br BRA,MFFW,Newcastle Utd,eng Premier League,22,1996,15.0,1,0,0,19,25,5,21,28,25,0,0,0,166,7,18,28.0,Matches
1252,Jonjoe Kenny\099e666f,eng ENG,DF,Everton,eng Premier League,21,1997,8.8,1,0,0,12,2,0,14,16,12,0,0,0,107,21,11,65.6,Matches
1253,Christophe Kerbrat\0515a4cb,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,23.3,3,1,0,10,24,1,3,44,24,0,0,0,263,17,34,33.3,Matches
1254,Sebastian Kerk\87fdfb9b,de GER,MFFW,Nürnberg,de Bundesliga,24,1994,13.1,0,0,0,10,11,1,34,7,7,0,0,0,95,6,7,46.2,Matches
1255,Franck Kessié\05e19d6a,ci CIV,MF,Milan,it Serie A,21,1996,33.5,8,0,0,52,34,3,28,27,50,0,1,0,289,29,29,50.0,Matches
1256,Saîf-Eddine Khaoui\796b1c41,tn TUN,MFFW,Caen,fr Ligue 1,23,1995,15.0,0,0,0,18,10,0,11,15,7,0,0,0,121,8,12,40.0,Matches
1257,Wahbi Khazri\2677a1de,tn TUN,FWMF,Saint-Étienne,fr Ligue 1,27,1991,31.3,10,1,0,55,55,24,63,17,27,3,0,0,150,11,29,27.5,Matches
1258,Rani Khedira\59e4b92e,de GER,DFMF,Augsburg,de Bundesliga,24,1994,29.2,6,0,0,52,21,0,10,33,44,0,0,0,342,39,36,52.0,Matches
1259,Sami Khedira\38ac43d3,de GER,MF,Juventus,it Serie A,31,1987,7.8,0,0,0,6,5,0,10,5,8,0,0,0,58,5,1,83.3,Matches
1260,Isaac Kiese Thelin\b956af7d,se SWE,FWMF,Leverkusen,de Bundesliga,26,1992,2.0,1,0,0,6,0,0,0,0,2,0,0,0,4,9,3,75.0,Matches
1261,Kike\e897d8ba,es ESP,FW,Eibar,es La Liga,28,1989,14.4,0,0,0,29,28,10,14,5,4,0,0,0,61,51,76,40.2,Matches
1262,Max Kilman\d0f72bf1,eng ENG,DF,Wolves,eng Premier League,21,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1263,Joshua Kimmich\49296448,de GER,DFMF,Bayern Munich,de Bundesliga,23,1995,34.0,4,0,0,29,57,2,126,19,34,1,0,0,349,15,15,50.0,Matches
1264,Presnel Kimpembe\aef6e670,fr FRA,DF,Paris S-G,fr Ligue 1,22,1995,22.3,4,1,0,29,42,1,3,24,26,0,0,1,226,22,19,53.7,Matches
1265,Joshua King\43458538,no NOR,FWMF,Bournemouth,eng Premier League,26,1992,32.9,3,0,0,59,52,7,47,9,28,2,0,0,205,66,100,39.8,Matches
1266,Sofian Kiyine\ce1806be,ma MAR,MFDF,Chievo,it Serie A,20,1997,9.1,7,0,0,34,14,0,22,9,22,0,0,0,59,11,13,45.8,Matches
1267,Simon Kjær\8b8a56ce,dk DEN,DF,Sevilla,es La Liga,29,1989,22.3,5,0,0,25,14,0,0,19,20,0,0,1,228,59,31,65.6,Matches
1268,Davy Klaassen\15fd5593,nl NED,MF,Werder Bremen,de Bundesliga,25,1993,31.3,5,0,0,55,31,1,27,35,52,1,0,0,306,27,38,41.5,Matches
1269,Felix Klaus\aeda1f69,de GER,FWMF,Wolfsburg,de Bundesliga,25,1992,4.9,0,0,0,9,13,3,13,3,5,0,0,0,39,2,14,12.5,Matches
1270,Ragnar Klavan\008a6e6d,ee EST,DF,Cagliari,it Serie A,32,1985,13.7,2,0,0,7,5,0,2,3,8,0,0,0,137,24,16,60.0,Matches
1271,Tim Kleindienst\258a6f4d,de GER,FW,Freiburg,de Bundesliga,22,1995,2.2,0,0,0,6,2,3,1,1,3,0,0,0,6,5,7,41.7,Matches
1272,Lukas Klostermann\ca8033cb,de GER,DF,RB Leipzig,de Bundesliga,22,1996,22.3,1,0,0,21,10,1,35,24,25,0,0,0,243,24,20,54.5,Matches
1273,Justin Kluivert\4c3a6744,nl NED,FW,Roma,it Serie A,19,1999,14.9,2,0,0,30,25,2,51,4,19,0,0,0,97,9,11,45.0,Matches
1274,Lukas Klünter\92948149,de GER,DF,Hertha BSC,de Bundesliga,22,1996,6.6,2,1,1,9,7,0,15,11,7,0,0,0,62,9,5,64.3,Matches
1275,Robin Knoche\6bd5cd5d,de GER,DF,Wolfsburg,de Bundesliga,26,1992,31.0,0,0,0,12,19,0,2,26,20,0,1,0,351,51,35,59.3,Matches
1276,Anthony Knockaert\6c679c6d,fr FRA,MFFW,Brighton,eng Premier League,26,1991,20.4,4,1,0,27,21,3,50,24,22,0,0,0,148,12,12,50.0,Matches
1277,Törles Knöll\b883006f,de GER,FWMF,Nürnberg,de Bundesliga,20,1997,4.1,0,0,0,12,1,2,1,1,3,0,0,0,18,8,5,61.5,Matches
1278,Gregor Kobel\cd59b9df,ch SUI,GK,Hoffenheim,de Bundesliga,20,1997,1.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
1279,Gregor Kobel\cd59b9df,ch SUI,GK,Augsburg,de Bundesliga,20,1997,15.4,0,0,0,0,2,0,0,0,0,0,0,0,79,0,1,0.0,Matches
1280,Robin Koch\ea6bc03a,de GER,MFDF,Freiburg,de Bundesliga,22,1996,21.1,3,0,0,21,21,2,0,21,12,0,1,0,239,48,35,57.8,Matches
1281,Kenan Kodro\e82d2807,ba BIH,FWMF,Athletic Club,es La Liga,24,1993,1.8,0,0,0,5,2,1,1,0,2,0,0,0,5,5,5,50.0,Matches
1282,Dominik Kohr\0fbecd11,de GER,MF,Leverkusen,de Bundesliga,24,1994,10.8,4,0,0,29,14,0,3,10,24,0,0,0,137,7,10,41.2,Matches
1283,Djégui Koita\b1adaefa,fr FRA,DF,Guingamp,fr Ligue 1,18,1999,1.9,0,0,0,1,1,0,0,1,3,0,0,0,11,0,3,0.0,Matches
1284,Koke\55126f3b,es ESP,MF,Atlético Madrid,es La Liga,26,1992,28.7,10,1,1,38,45,2,42,24,46,1,0,0,252,14,17,45.2,Matches
1285,Aleksandar Kolarov\eda40760,rs SRB,DF,Roma,it Serie A,32,1985,32.3,7,1,1,28,44,1,118,34,27,0,1,0,303,28,20,58.3,Matches
1286,Sead Kolašinac\3935e52e,ba BIH,DF,Arsenal,eng Premier League,25,1993,21.0,5,0,0,23,12,11,53,21,17,1,1,1,183,15,28,34.9,Matches
1287,Randal Kolo Muani\c0b3669f,fr FRA,FWMF,Nantes,fr Ligue 1,19,1998,1.4,1,0,0,8,2,0,2,0,1,0,0,0,6,1,4,20.0,Matches
1288,Timothée Kolodziejczak\ab096c6f,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1991,35.4,7,0,0,36,10,0,38,30,26,0,0,0,318,36,22,62.1,Matches
1289,Vincent Kompany\d2bff301,be BEL,DF,Manchester City,eng Premier League,32,1986,13.6,6,0,0,18,2,1,1,10,10,0,0,0,133,33,14,70.2,Matches
1290,Ghislain Konan\6b2c894b,ci CIV,DF,Reims,fr Ligue 1,22,1995,20.0,0,0,0,18,30,3,51,25,28,0,1,0,230,19,28,40.4,Matches
1291,Ibrahima Konaté\5ed9b537,fr FRA,DF,RB Leipzig,de Bundesliga,19,1999,27.0,7,0,0,40,32,0,2,41,34,0,1,0,339,76,26,74.5,Matches
1292,Moussa Konaté\fcbcbd94,sn SEN,FW,Amiens,fr Ligue 1,25,1993,20.8,2,0,0,47,41,24,8,5,9,1,0,0,74,40,67,37.4,Matches
1293,Geoffrey Kondogbia\cce181df,cf CTA,MF,Valencia,es La Liga,25,1993,13.8,1,0,0,27,25,0,0,24,35,0,0,0,127,21,17,55.3,Matches
1294,Kouadio Koné\86574238,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.8,0,0,0,1,1,0,0,0,3,0,0,0,4,0,1,0.0,Matches
1295,Lamine Koné\a46472d0,ci CIV,DF,Strasbourg,fr Ligue 1,29,1989,23.9,2,0,0,22,21,0,3,25,19,0,2,0,230,43,23,65.2,Matches
1296,Youssouf Koné\e6eadfb8,ml MLI,DF,Lille,fr Ligue 1,23,1995,19.0,3,0,0,21,29,2,53,28,45,0,0,0,142,12,16,42.9,Matches
1297,Terence Kongolo\1f9a3a04,nl NED,DF,Huddersfield,eng Premier League,24,1994,30.2,4,0,0,23,30,2,18,64,45,0,1,1,229,50,27,64.9,Matches
1298,Yevhen Konoplyanka\d9a5d930,ua UKR,FW,Schalke 04,de Bundesliga,28,1989,7.3,0,1,0,8,10,0,18,2,2,0,0,0,29,1,3,25.0,Matches
1299,Pascal Köpke\3861d9cc,de GER,FWMF,Hertha BSC,de Bundesliga,22,1995,0.8,0,0,0,1,2,0,2,0,0,1,0,0,4,0,2,0.0,Matches
1300,Julian Korb\3dffff26,de GER,DF,Hannover 96,de Bundesliga,26,1992,11.2,0,0,0,16,7,1,20,17,16,0,0,0,98,6,9,40.0,Matches
1301,Laurent Koscielny\f5efb153,fr FRA,DF,Arsenal,eng Premier League,32,1985,14.8,1,0,0,9,16,0,0,24,11,0,0,0,138,26,23,53.1,Matches
1302,Filip Kostić\b1cd37e6,rs SRB,DFMF,Eint Frankfurt,de Bundesliga,25,1992,32.8,4,0,0,30,41,3,183,20,41,0,1,0,326,31,25,55.4,Matches
1303,Christian Kouakou\ce316f8c,ci CIV,FW,Caen,fr Ligue 1,27,1991,0.1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,Matches
1304,Christian Kouamé\58e933d2,ci CIV,FWMF,Genoa,it Serie A,20,1997,34.1,4,0,0,39,86,18,36,25,25,0,0,0,190,160,155,50.8,Matches
1305,Tomáš Koubek\dc366c36,cz CZE,GK,Rennes,fr Ligue 1,25,1992,32.5,1,0,0,0,1,0,0,0,0,0,0,0,149,0,0,,Matches
1306,Kalidou Koulibaly\da974c7b,sn SEN,DF,Napoli,it Serie A,27,1991,34.8,10,1,1,54,18,1,4,20,39,0,1,0,402,77,35,68.8,Matches
1307,Jules Koundé\4d1666ff,fr FRA,DF,Bordeaux,fr Ligue 1,19,1998,37.0,4,0,0,26,25,0,5,46,23,0,2,0,430,78,64,54.9,Matches
1308,Cheikhou Kouyaté\8d3c902d,sn SEN,MF,Crystal Palace,eng Premier League,28,1989,21.1,3,0,0,41,20,4,11,20,32,1,0,0,248,55,63,46.6,Matches
1309,Mateo Kovačić\79c0821a,hr CRO,MF,Chelsea,eng Premier League,24,1994,19.3,3,0,0,22,38,0,10,11,34,0,0,0,148,9,8,52.9,Matches
1310,Dawid Kownacki\be5e1c4c,pl POL,FW,Sampdoria,it Serie A,21,1997,1.9,0,0,0,4,1,1,4,0,1,1,0,0,11,2,4,33.3,Matches
1311,Dawid Kownacki\be5e1c4c,pl POL,MFFW,Düsseldorf,de Bundesliga,21,1997,6.4,2,0,0,4,9,2,9,1,4,0,0,0,42,12,15,44.4,Matches
1312,Thomas Kraft\bb25c778,de GER,GK,Hertha BSC,de Bundesliga,30,1988,3.5,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,,Matches
1313,Emil Krafth\77cf6852,se SWE,DF,Amiens,fr Ligue 1,23,1994,33.0,2,0,0,43,35,1,66,17,38,0,0,0,321,30,29,50.8,Matches
1314,Luka Krajnc\2b71b88a,si SVN,DF,Frosinone,it Serie A,23,1994,8.8,3,0,0,6,4,0,2,2,10,0,0,0,68,13,6,68.4,Matches
1315,Andrej Kramarić\603cb947,hr CRO,MFFW,Hoffenheim,de Bundesliga,27,1991,26.6,2,0,0,7,19,11,48,8,11,0,0,0,179,3,18,14.3,Matches
1316,Christoph Kramer\496aeede,de GER,MF,M'Gladbach,de Bundesliga,27,1991,12.6,6,0,0,26,14,1,8,10,33,0,0,0,162,12,19,38.7,Matches
1317,Vasyl Kravets\29e48848,ua UKR,DF,Leganés,es La Liga,20,1997,5.3,2,0,0,11,3,0,22,2,10,0,0,0,41,4,5,44.4,Matches
1318,Ladislav Krejčí\58027adc,cz CZE,MFDF,Bologna,it Serie A,26,1992,11.8,2,0,0,18,10,3,25,5,6,0,0,0,78,5,25,16.7,Matches
1319,Rene Krhin\9a506145,si SVN,MF,Nantes,fr Ligue 1,28,1990,11.7,2,0,0,8,15,0,0,20,13,0,0,0,138,20,10,66.7,Matches
1320,Toni Kroos\6ce1f46f,de GER,MF,Real Madrid,es La Liga,28,1990,24.7,2,0,0,36,57,1,47,14,42,0,0,0,191,11,15,42.3,Matches
1321,Rade Krunić\817c6964,ba BIH,MF,Empoli,it Serie A,24,1993,30.8,7,1,0,54,86,0,28,15,28,0,0,0,242,44,63,41.1,Matches
1322,Max Kruse\f9446dcd,de GER,FWMF,Werder Bremen,de Bundesliga,30,1988,31.5,0,0,0,23,39,6,86,7,8,1,0,0,220,18,20,47.4,Matches
1323,Lukas Kübler\2a29eb9b,de GER,DF,Freiburg,de Bundesliga,25,1992,13.2,2,0,0,21,22,0,24,23,19,0,0,0,137,15,17,46.9,Matches
1324,Yuya Kubo\cba16a46,jp JPN,FWMF,Nürnberg,de Bundesliga,24,1993,15.1,2,0,0,22,24,5,16,12,11,0,0,0,81,4,12,25.0,Matches
1325,Juraj Kucka\5aaef9ef,sk SVK,MF,Parma,it Serie A,31,1987,17.1,5,1,1,48,29,1,14,20,41,0,0,0,139,69,44,61.1,Matches
1326,Dejan Kulusevski\df3cda47,se SWE,MFDF,Atalanta,it Serie A,18,2000,1.2,0,0,0,4,2,0,2,0,2,0,0,0,3,1,4,20.0,Matches
1327,Pierre Kunde\9ceb7642,cm CMR,MF,Mainz 05,de Bundesliga,23,1995,21.2,5,0,0,27,31,1,19,24,35,0,0,0,291,19,11,63.3,Matches
1328,Jasmin Kurtić\144607cc,si SVN,MF,SPAL,it Serie A,29,1989,28.4,9,0,0,38,57,1,65,22,16,0,0,0,176,51,54,48.6,Matches
1329,Layvin Kurzawa\41e7ef1c,fr FRA,DFMF,Paris S-G,fr Ligue 1,25,1992,11.2,4,0,0,28,6,6,25,6,14,0,0,0,100,21,12,63.6,Matches
1330,Rafał Kurzawa\3d3b0206,pl POL,FWMF,Amiens,fr Ligue 1,25,1993,2.7,0,0,0,3,7,0,9,4,3,0,0,0,22,3,5,37.5,Matches
1331,Ahmed Kutucu\beda9675,tr TUR,FWMF,Schalke 04,de Bundesliga,18,2000,4.7,0,0,0,9,8,2,3,0,2,0,0,0,39,5,14,26.3,Matches
1332,Enock Kwateng\4bf69118,fr FRA,DF,Nantes,fr Ligue 1,21,1997,22.7,4,0,0,31,20,1,57,65,32,0,0,0,268,36,18,66.7,Matches
1333,Grejohn Kyei\397ba086,fr FRA,FW,Reims,fr Ligue 1,22,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
1334,Antonino La Gumina\822a7761,it ITA,FW,Empoli,it Serie A,22,1996,12.1,1,0,0,19,22,20,3,7,8,1,0,0,34,8,24,25.0,Matches
1335,Rajiv van La Parra\1931bde9,nl NED,FWMF,Huddersfield,eng Premier League,27,1991,4.5,0,0,0,6,15,0,3,4,7,0,0,0,30,1,6,14.3,Matches
1336,Gaëtan Laborde\7cdda3bf,fr FRA,FW,Bordeaux,fr Ligue 1,24,1994,1.0,0,0,0,1,0,0,1,0,2,0,0,0,7,4,4,50.0,Matches
1337,Gaëtan Laborde\7cdda3bf,fr FRA,FWMF,Montpellier,fr Ligue 1,24,1994,32.2,1,1,0,36,37,8,53,6,20,0,0,0,191,66,93,41.5,Matches
1338,Alexandre Lacazette\9dbb75ca,fr FRA,FW,Arsenal,eng Premier League,27,1991,27.8,2,0,0,53,72,24,29,13,26,1,0,0,108,32,88,26.7,Matches
1339,Alban Lafont\4e7db402,fr FRA,GK,Fiorentina,it Serie A,19,1999,33.5,2,0,0,0,9,0,0,0,0,0,0,1,174,0,0,,Matches
1340,Víctor Laguardia\b7c99b9b,es ESP,DF,Alavés,es La Liga,28,1989,36.0,13,0,0,29,18,2,4,51,25,0,1,1,339,69,52,57.0,Matches
1341,Abdou Lahat Diakhate\8e809937,sn SEN,FW,Parma,it Serie A,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1342,Konrad Laimer\c1b7847c,at AUT,MFDF,RB Leipzig,de Bundesliga,21,1997,20.8,7,0,0,41,17,2,29,30,43,0,0,0,224,16,21,43.2,Matches
1343,Diego Lainez\bf12926c,mx MEX,MFFW,Betis,es La Liga,18,2000,3.9,2,0,0,4,20,0,5,0,2,0,0,0,21,0,3,0.0,Matches
1344,Kenny Lala\770d7eb8,fr FRA,DFMF,Strasbourg,fr Ligue 1,26,1991,34.0,4,0,0,36,38,0,108,29,43,0,1,0,333,17,26,39.5,Matches
1345,Adam Lallana\99813635,eng ENG,MFFW,Liverpool,eng Premier League,30,1988,5.2,1,0,0,5,11,0,5,4,11,0,0,0,39,8,10,44.4,Matches
1346,Érik Lamela\abe66106,ar ARG,FWMF,Tottenham,eng Premier League,26,1992,10.8,2,0,0,26,20,1,12,5,14,0,0,0,83,7,10,41.2,Matches
1347,Mohamed Lamine Diaby\15e99107,fr FRA,FW,Nice,fr Ligue 1,17,2001,1.8,0,0,0,4,3,3,0,1,1,0,0,0,4,2,10,16.7,Matches
1348,Loïck Landre\08082af0,fr FRA,DF,Nîmes,fr Ligue 1,26,1992,17.7,6,1,0,24,15,2,0,14,28,0,0,0,170,26,19,57.8,Matches
1349,Michael Lang\864db10a,ch SUI,DF,M'Gladbach,de Bundesliga,27,1991,13.9,0,0,0,11,7,2,15,9,2,0,0,0,123,14,7,66.7,Matches
1350,Sebastian Langkamp\74d70fb5,de GER,DF,Werder Bremen,de Bundesliga,30,1988,15.7,4,0,0,14,16,1,0,13,16,0,1,0,160,21,22,48.8,Matches
1351,Manuel Lanzini\26f6dca8,ar ARG,MF,West Ham,eng Premier League,25,1993,7.6,2,0,0,7,8,0,7,5,9,1,0,0,50,0,9,0.0,Matches
1352,Gianluca Lapadula\2ead2809,pe PER,FWMF,Genoa,it Serie A,28,1990,4.5,1,0,0,17,11,10,3,0,4,0,0,0,27,18,31,36.7,Matches
1353,Aymeric Laporte\119b9a8e,es ESP,DF,Manchester City,eng Premier League,24,1994,34.0,3,0,0,22,21,2,8,20,26,0,0,0,337,76,39,66.1,Matches
1354,Danilo Larangeira\fed5f993,br BRA,DF,Bologna,it Serie A,34,1984,34.2,4,0,0,25,14,4,5,20,17,0,0,0,365,90,44,67.2,Matches
1355,Johan Larsson\fe006f82,se SWE,DF,Guingamp,fr Ligue 1,28,1990,1.0,0,0,0,1,0,0,4,2,1,0,0,0,8,0,0,,Matches
1356,Kevin Lasagna\09538fdb,it ITA,FW,Udinese,it Serie A,25,1992,27.3,2,0,0,33,39,23,20,12,7,4,0,0,119,68,87,43.9,Matches
1357,Jamaal Lascelles\450ab6fc,eng ENG,DF,Newcastle Utd,eng Premier League,24,1993,30.5,4,0,0,18,10,1,1,42,15,0,0,0,335,83,50,62.4,Matches
1358,Paul Lasne\542cc80f,fr FRA,MFDF,Montpellier,fr Ligue 1,29,1989,19.9,5,0,0,30,30,4,37,18,33,0,1,0,190,15,14,51.7,Matches
1359,Toni Lato\8e088e04,es ESP,DF,Valencia,es La Liga,20,1997,3.0,1,0,0,4,3,0,5,7,3,0,2,0,38,1,5,16.7,Matches
1360,Danny Latza\33b554b7,de GER,MF,Mainz 05,de Bundesliga,28,1989,20.7,4,0,0,28,43,2,6,17,17,1,0,0,236,22,21,51.2,Matches
1361,Alexandre Lauray\ae6941ec,fr FRA,DF,Bordeaux,fr Ligue 1,21,1997,2.9,1,0,0,3,1,0,0,5,5,0,0,0,18,4,5,44.4,Matches
1362,Armand Lauriente\2d22cea7,fr FRA,FW,Rennes,fr Ligue 1,19,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1363,Vincent Laurini\3535098b,fr FRA,DF,Fiorentina,it Serie A,29,1989,10.2,4,0,0,16,21,0,26,10,19,0,0,0,102,13,11,54.2,Matches
1364,Wesley Lautoa\6e5b5a45,nc NCL,DFMF,Dijon,fr Ligue 1,30,1987,33.6,12,1,1,56,38,0,2,46,50,0,1,1,339,37,39,48.7,Matches
1365,Diego Laxalt\f26e3c59,uy URU,DFMF,Milan,it Serie A,25,1993,7.2,2,0,0,20,6,0,21,3,19,0,0,0,70,3,9,25.0,Matches
