Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1956,Romain Perraud\6dfd8f05,fr FRA,MF,Nice,fr Ligue 1,19,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1957,Loïc Perrin\6b200d45,fr FRA,DF,Saint-Étienne,fr Ligue 1,31,1985,27.4,3,0,0,17,23,1,2,24,21,0,0,0,320,39,18,68.4,Matches
1958,Andrea Petagna\03f946ed,it ITA,FW,Atalanta,it Serie A,22,1995,18.0,6,0,0,25,39,8,32,3,8,0,1,0,81,24,33,42.1,Matches
1959,Nils Petersen\f93e6e94,de GER,FW,Freiburg,de Bundesliga,28,1988,24.9,4,1,1,20,20,9,14,15,16,4,0,0,136,97,135,41.8,Matches
1960,Bruno Petković\24228180,hr CRO,FWMF,Hellas Verona,it Serie A,22,1994,10.2,1,0,0,19,21,3,6,6,9,0,0,0,61,36,39,48.0,Matches
1961,Bruno Petković\24228180,hr CRO,FW,Bologna,it Serie A,22,1994,3.7,3,0,0,4,19,2,1,3,7,0,0,0,19,9,12,42.9,Matches
1962,Germán Pezzella\8c725b43,ar ARG,DF,Fiorentina,it Serie A,26,1991,33.1,12,0,0,56,24,1,3,46,44,1,1,0,417,103,50,67.3,Matches
1963,Giuseppe Pezzella\149c5f5d,it ITA,DF,Udinese,it Serie A,19,1997,10.0,3,1,0,15,10,1,32,2,8,0,2,0,64,5,9,35.7,Matches
1964,Maximilian Philipp\061e8e23,de GER,FWMF,Dortmund,de Bundesliga,23,1994,13.4,0,0,0,17,28,11,15,6,15,0,0,0,56,17,20,45.9,Matches
1965,Chris Philipps\8e2d5426,lu LUX,MFDF,Metz,fr Ligue 1,23,1994,9.4,4,0,0,17,5,0,2,18,17,0,1,0,120,2,1,66.7,Matches
1966,Matt Phillips\7bb5f40e,sct SCO,MFFW,West Brom,eng Premier League,26,1991,23.3,3,0,0,15,13,11,97,24,19,0,0,0,158,37,49,43.0,Matches
1967,Lebogang Phiri\b6dac747,za RSA,MF,Guingamp,fr Ligue 1,22,1994,11.5,1,0,0,12,6,0,4,15,18,0,0,0,111,2,3,40.0,Matches
1968,Pablo Piatti\48e89655,ar ARG,MFFW,Espanyol,es La Liga,28,1989,19.3,0,0,0,37,55,7,64,12,23,1,0,0,129,8,32,20.0,Matches
1969,Jordan Pickford\4806ec67,eng ENG,GK,Everton,eng Premier League,23,1994,38.0,0,0,0,1,7,0,0,0,0,0,1,0,218,1,0,100.0,Matches
1970,Jérémy Pied\a634b9d2,fr FRA,DF,Southampton,eng Premier League,28,1989,2.0,0,0,0,2,2,0,6,4,6,0,0,0,21,2,0,100.0,Matches
1971,Nicholas Pierini\7cc89a5f,it ITA,MFFW,Sassuolo,it Serie A,18,1998,0.5,0,0,0,0,1,0,0,1,0,0,0,0,6,0,2,0.0,Matches
1972,Ronaël Pierre-Gabriel\64ba07c0,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,1998,13.0,2,1,0,14,14,0,16,11,19,0,1,0,100,5,3,62.5,Matches
1973,Erik Pieters\1ef37668,nl NED,DF,Stoke City,eng Premier League,28,1988,30.2,5,0,0,63,34,2,49,69,47,0,1,0,304,54,52,50.9,Matches
1974,Tomás Pina Isla\e54bd0a2,es ESP,MF,Alavés,es La Liga,29,1987,26.5,7,0,0,82,39,2,5,31,41,0,0,0,311,30,35,46.2,Matches
1975,Andrea Pinamonti\08aa9cd1,it ITA,FW,Inter,it Serie A,18,1999,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1976,Carlo Pinsoglio\f6a06749,it ITA,GK,Juventus,it Serie A,27,1990,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
1977,Gerard Piqué\adfc9123,es ESP,DF,Barcelona,es La Liga,30,1987,29.2,9,0,0,32,15,4,2,32,22,1,0,0,353,54,19,74.0,Matches
1978,Facundo Píriz\fca455cc,uy URU,MF,Montpellier,fr Ligue 1,27,1990,9.0,4,0,0,15,9,0,2,13,9,0,0,0,105,5,7,41.7,Matches
1979,Fabio Pisacane\56400c01,it ITA,DF,Cagliari,it Serie A,31,1986,21.4,3,3,1,30,26,1,8,25,26,0,1,0,235,53,28,65.4,Matches
1980,Łukasz Piszczek\fe2db476,pl POL,DF,Dortmund,de Bundesliga,32,1985,23.8,3,0,0,24,28,3,45,29,24,1,0,0,298,62,23,72.9,Matches
1981,Claudio Pizarro\54b6ee79,pe PER,FWMF,Köln,de Bundesliga,38,1978,6.4,0,0,0,6,6,8,1,2,8,0,0,0,41,18,26,40.9,Matches
1982,Guido Pizarro\faec2ec4,ar ARG,MF,Sevilla,es La Liga,27,1990,19.5,9,0,0,55,25,0,3,25,41,0,0,0,224,29,15,65.9,Matches
1983,Marko Pjaca\2c38b327,hr CRO,FWMF,Schalke 04,de Bundesliga,22,1995,2.9,0,0,0,5,6,0,1,1,6,0,0,0,16,5,10,33.3,Matches
1984,Miralem Pjanić\ad6df2d5,ba BIH,MF,Juventus,it Serie A,27,1990,27.6,5,0,0,41,31,0,38,41,36,1,0,1,335,15,20,42.9,Matches
1985,Carles Planas\72b92c4e,es ESP,DFMF,Girona,es La Liga,26,1991,2.1,0,0,0,2,0,0,6,3,2,0,0,0,25,2,1,66.7,Matches
1986,Jaroslav Plašil\516dc25b,cz CZE,MF,Bordeaux,fr Ligue 1,35,1982,11.6,2,0,0,16,16,0,5,22,14,0,0,0,131,1,6,14.3,Matches
1987,Marvin Plattenhardt\f7aa75bd,de GER,DF,Hertha BSC,de Bundesliga,25,1992,33.0,6,0,0,34,32,1,119,19,32,0,0,0,283,32,15,68.1,Matches
1988,Alassane Pléa\bc6bd723,fr FRA,FW,Nice,fr Ligue 1,24,1993,33.8,7,0,0,40,60,15,21,13,9,1,0,0,124,8,28,22.2,Matches
1989,Morgan Poaty\7add56e1,cg CGO,MF,Montpellier,fr Ligue 1,20,1997,1.9,1,0,0,2,4,0,6,0,0,0,0,0,19,1,1,50.0,Matches
1990,Gerónimo Poblete\31bbb7e2,ar ARG,MF,Metz,fr Ligue 1,24,1993,18.4,1,0,0,27,31,1,3,21,33,0,0,0,167,8,5,61.5,Matches
1991,Florentin Pogba\1e23a224,gn GUI,DF,Saint-Étienne,fr Ligue 1,26,1990,3.6,1,0,0,2,2,1,8,2,1,0,1,0,42,1,1,50.0,Matches
1992,Paul Pogba\867239d3,fr FRA,MF,Manchester Utd,eng Premier League,24,1993,23.9,5,1,0,48,69,3,34,33,20,0,0,0,247,59,39,60.2,Matches
1993,Joel Pohjanpalo\ea003d07,fi FIN,MFFW,Leverkusen,de Bundesliga,22,1994,1.3,0,0,0,2,1,0,1,0,0,0,0,0,4,4,5,44.4,Matches
1994,Eugen Polanski\fb2a63bb,pl POL,MF,Hoffenheim,de Bundesliga,31,1986,2.9,1,0,0,6,3,0,0,2,3,0,0,0,33,0,1,0.0,Matches
1995,Andrea Poli\b3fd7075,it ITA,MF,Bologna,it Serie A,27,1989,28.3,9,2,1,34,58,1,12,23,54,0,0,0,246,15,40,27.3,Matches
1996,Matteo Politano\5e861944,it ITA,FW,Sassuolo,it Serie A,23,1993,31.2,1,0,0,26,56,10,87,13,17,1,0,0,213,12,36,25.0,Matches
1997,Julian Pollersbeck\d6f6ce93,de GER,GK,Hamburger SV,de Bundesliga,22,1994,10.0,1,0,0,0,1,0,0,0,0,0,0,0,67,0,0,,Matches
1998,Ezequiel Ponce\ccbbe661,ar ARG,FW,Lille,fr Ligue 1,20,1997,12.2,2,0,0,33,12,12,3,1,5,0,0,0,35,16,32,33.3,Matches
1999,Pere Pons\29b61deb,es ESP,MF,Girona,es La Liga,24,1993,28.4,8,0,0,81,42,0,7,37,39,0,1,0,309,17,29,37.0,Matches
2000,Simone Pontisso\8a2d3fdb,it ITA,MF,Udinese,it Serie A,20,1997,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2001,Nick Pope\4b40d9ca,eng ENG,GK,Burnley,eng Premier League,25,1992,34.6,3,0,0,1,2,0,0,0,0,0,1,0,193,0,0,,Matches
2002,Jérémie Porsan-Clémenté\fa27b5a0,fr FRA,MF,Montpellier,fr Ligue 1,19,1997,1.0,1,0,0,1,1,0,4,1,1,0,0,0,10,1,0,100.0,Matches
2003,Francisco Portillo\8e010ff4,es ESP,MFFW,Getafe,es La Liga,27,1990,27.3,6,0,0,31,32,2,14,14,16,0,0,0,235,6,23,20.7,Matches
2004,Portu\1bda5842,es ESP,FWMF,Girona,es La Liga,25,1992,33.3,4,0,0,54,65,24,62,10,20,0,0,0,159,11,50,18.0,Matches
2005,Stefan Posch\7f609bfc,at AUT,DF,Hoffenheim,de Bundesliga,20,1997,8.4,3,0,0,12,3,0,7,8,15,0,2,0,89,12,6,66.7,Matches
2006,Sergio Postigo\474ecac8,es ESP,DF,Levante,es La Liga,28,1988,26.9,6,0,0,17,16,0,0,36,14,0,0,1,215,11,33,25.0,Matches
2007,Yussuf Poulsen\d2416c2e,dk DEN,FW,RB Leipzig,de Bundesliga,23,1994,18.5,1,0,0,34,42,13,17,5,9,0,0,0,88,66,80,45.2,Matches
2008,Maxime Poundjé\b92edde2,fr FRA,DF,Bordeaux,fr Ligue 1,24,1992,18.9,5,0,0,25,17,4,51,25,22,1,0,0,182,15,2,88.2,Matches
2009,Darío Poveda\cbdf7d5c,es ESP,FW,Villarreal,es La Liga,20,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
2010,Dennis Praet\86695068,be BEL,MF,Sampdoria,it Serie A,23,1994,29.5,4,0,0,29,31,1,54,32,54,0,0,0,276,21,38,35.6,Matches
2011,Sanjin Prcić\51c30111,ba BIH,MF,Rennes,fr Ligue 1,23,1993,17.4,3,0,0,15,8,0,6,28,18,0,0,0,192,3,3,50.0,Matches
2012,Nicolas de Préville\b0547a87,fr FRA,FW,Bordeaux,fr Ligue 1,26,1991,21.5,6,0,0,55,38,6,46,19,25,0,0,0,121,7,23,23.3,Matches
2013,Nicolas de Préville\b0547a87,fr FRA,FW,Lille,fr Ligue 1,26,1991,3.2,0,0,0,4,5,2,2,0,3,0,0,0,14,2,2,50.0,Matches
2014,Andrés Prieto\113fb4ea,es ESP,GK,Málaga,es La Liga,23,1993,4.0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,,Matches
2015,Xabi Prieto\d054d8b0,es ESP,MF,Real Sociedad,es La Liga,33,1983,21.4,1,0,0,18,40,4,56,6,10,0,0,0,130,17,20,45.9,Matches
2016,Jérôme Prior\1061c207,fr FRA,GK,Bordeaux,fr Ligue 1,21,1995,2.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
2017,Alex Pritchard\ff9fcd4d,eng ENG,MFFW,Huddersfield,eng Premier League,24,1993,11.1,1,0,0,6,25,1,23,6,14,1,0,0,85,5,24,17.2,Matches
2018,Sloan Privat\4df04a86,fr FRA,FW,Guingamp,fr Ligue 1,28,1989,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2019,Sebastian Prödl\f5e6d08d,at AUT,DF,Watford,eng Premier League,30,1987,17.4,5,0,0,24,9,3,0,33,21,0,0,0,141,53,37,58.9,Matches
2020,Davy Pröpper\fdd85f94,nl NED,MF,Brighton,eng Premier League,25,1991,34.7,2,1,0,53,16,2,13,74,49,0,0,0,407,59,39,60.2,Matches
2021,Manuel Pucciarelli\a1c7b425,it ITA,FW,Chievo,it Serie A,26,1991,15.3,3,0,0,16,22,6,9,5,16,0,0,0,87,12,25,32.4,Matches
2022,Christian Puggioni\b39dfab0,it ITA,GK,Benevento,it Serie A,36,1981,13.1,0,1,0,0,1,0,0,0,0,0,0,0,66,0,0,,Matches
2023,Christian Puggioni\b39dfab0,it ITA,GK,Sampdoria,it Serie A,36,1981,9.0,0,0,0,1,2,0,0,0,0,0,1,0,55,0,0,,Matches
2024,Marc Pugh\9aacb284,eng ENG,MFFW,Bournemouth,eng Premier League,30,1987,10.9,2,0,0,7,14,2,27,19,6,0,0,0,99,9,19,32.1,Matches
2025,Erick Pulgar\4611e028,cl CHI,MF,Bologna,it Serie A,23,1994,30.8,9,0,0,49,29,1,10,18,44,0,0,0,381,31,17,64.6,Matches
2026,Christian Pulisic\1bf33a9a,us USA,FW,Dortmund,de Bundesliga,18,1998,25.6,1,0,0,17,41,8,63,15,15,1,0,0,163,12,45,21.1,Matches
2027,Jason Puncheon\fd3f57ce,eng ENG,MF,Crystal Palace,eng Premier League,31,1986,7.2,5,0,0,14,5,0,5,7,6,0,0,0,54,8,13,38.1,Matches
2028,George Pușcaș\c23c8e0d,ro ROU,FWMF,Benevento,it Serie A,21,1996,7.8,0,0,0,9,10,1,2,0,2,0,0,0,35,20,24,45.5,Matches
2029,Loïc Puyo\bcb98316,fr FRA,MF,Angers,fr Ligue 1,28,1988,1.9,0,0,0,9,2,0,4,3,6,0,0,0,29,0,0,,Matches
2030,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,it Serie A,34,1983,30.2,4,0,0,27,48,40,42,8,9,0,0,0,143,28,43,39.4,Matches
2031,Robin Quaison\74c7c2db,se SWE,FW,Mainz 05,de Bundesliga,23,1993,15.7,3,0,0,31,18,4,10,3,10,0,0,0,80,24,60,28.6,Matches
2032,Collin Quaner\19b8b0b9,de GER,FWMF,Huddersfield,eng Premier League,26,1991,14.2,4,0,0,18,30,3,22,17,11,0,0,0,121,17,37,31.5,Matches
2033,Dani Raba\ea6a7ab4,es ESP,MFFW,Villarreal,es La Liga,21,1995,12.3,3,1,0,26,33,8,22,14,14,0,0,0,95,4,9,30.8,Matches
2034,Adrien Rabiot\8794e251,fr FRA,MF,Paris S-G,fr Ligue 1,22,1995,26.3,2,0,0,43,24,0,15,30,30,0,0,0,280,14,11,56.0,Matches
2035,Nemanja Radoja\b5dd3469,rs SRB,MF,Celta Vigo,es La Liga,24,1993,12.3,3,0,0,13,15,1,3,4,10,0,0,0,125,17,11,60.7,Matches
2036,Ivan Radovanović\023937a9,rs SRB,MF,Chievo,it Serie A,28,1988,34.9,6,1,0,32,44,0,16,26,37,0,0,0,462,61,33,64.9,Matches
2037,Ștefan Radu\53de807a,ro ROU,DF,Lazio,it Serie A,30,1986,28.8,9,2,1,26,34,0,12,39,42,0,0,0,340,36,21,63.2,Matches
2038,Rafael\9a1f2e1c,br BRA,DF,Lyon,fr Ligue 1,27,1990,20.1,9,0,0,37,28,2,56,44,33,0,0,1,181,12,10,54.5,Matches
2039,Rafael\dd06d56c,br BRA,GK,Cagliari,it Serie A,35,1982,8.8,1,0,0,0,0,0,0,0,0,0,0,0,41,0,0,,Matches
2040,Raffael\791af558,br BRA,FW,M'Gladbach,de Bundesliga,32,1985,23.0,0,0,0,19,42,8,17,8,21,0,0,0,148,0,14,0.0,Matches
2041,Rafinha\0c2ac3cb,br BRA,MFFW,Inter,it Serie A,24,1993,11.6,1,0,0,14,37,1,21,6,16,1,0,0,97,5,9,35.7,Matches
2042,Rafinha\d003e213,br BRA,DF,Bayern Munich,de Bundesliga,31,1985,20.6,4,0,0,25,32,0,40,21,20,0,0,0,242,17,24,41.5,Matches
2043,Andrea Raggi\bd4f5f94,it ITA,DF,Monaco,fr Ligue 1,33,1984,17.8,3,0,0,13,12,2,19,19,10,0,0,0,125,2,7,22.2,Matches
2044,Antonino Ragusa\e967e202,it ITA,FWMF,Sassuolo,it Serie A,27,1990,9.2,6,0,0,25,33,5,20,8,14,1,0,0,60,6,15,28.6,Matches
2045,Baba Rahman\e4086af3,gh GHA,DF,Schalke 04,de Bundesliga,23,1994,0.4,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,,Matches
2046,Ivan Rakitić\89f951b5,hr CRO,MF,Barcelona,es La Liga,29,1988,31.5,4,0,0,39,47,3,25,40,32,0,0,0,289,16,12,57.1,Matches
2047,André Ramalho\7483d9f9,br BRA,DF,Leverkusen,de Bundesliga,25,1992,0.4,0,0,0,0,0,0,0,0,1,0,0,0,7,1,1,50.0,Matches
2048,Jonás Ramalho\be3a0121,es ESP,DF,Girona,es La Liga,24,1993,25.5,3,0,0,20,15,1,7,22,12,0,1,1,288,24,14,63.2,Matches
2049,Adil Rami\8dbff17c,fr FRA,DF,Marseille,fr Ligue 1,31,1985,32.8,5,0,0,37,22,1,2,33,20,0,0,1,426,38,20,65.5,Matches
2050,Benito Ramírez\db714daf,es ESP,FWMF,Las Palmas,es La Liga,22,1995,1.8,0,0,0,3,1,0,13,0,0,0,0,0,10,0,1,0.0,Matches
2051,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,it Serie A,26,1990,24.6,9,0,0,52,61,0,42,12,23,2,0,0,162,32,49,39.5,Matches
2052,Sandro Ramírez\833fb62e,es ESP,FWMF,Sevilla,es La Liga,22,1995,8.0,0,0,0,17,25,5,12,6,5,1,0,0,46,2,4,33.3,Matches
2053,Sandro Ramírez\833fb62e,es ESP,FWMF,Everton,eng Premier League,22,1995,3.1,0,0,0,1,7,2,3,0,1,0,0,0,20,4,6,40.0,Matches
2054,Toño Ramírez\dc4511f3,es ESP,GK,Real Sociedad,es La Liga,30,1986,3.5,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,,Matches
2055,Iván Ramis\d2be40f2,es ESP,DF,Eibar,es La Liga,32,1984,14.5,4,0,0,12,10,2,3,19,12,0,0,0,215,34,20,63.0,Matches
2056,Omar Ramos\0657888a,es ESP,FWMF,Leganés,es La Liga,29,1988,16.1,3,0,0,19,21,2,41,17,15,0,0,0,109,7,9,43.8,Matches
2057,Sergio Ramos\08511d65,es ESP,DF,Real Madrid,es La Liga,31,1986,25.4,9,2,2,34,23,7,11,38,22,0,0,1,329,50,32,61.0,Matches
2058,Aaron Ramsey\ef619b0b,wls WAL,MF,Arsenal,eng Premier League,26,1990,20.5,0,0,0,38,37,0,13,25,25,2,0,0,179,14,28,33.3,Matches
2059,Àngel Rangel\93ee387c,es ESP,DF,Swansea City,eng Premier League,34,1982,1.7,0,0,0,3,0,0,6,1,2,0,0,0,19,1,6,14.3,Matches
2060,Andrea Ranocchia\539230cf,it ITA,DF,Inter,it Serie A,29,1988,7.0,4,0,0,6,4,0,1,7,7,0,0,1,59,29,8,78.4,Matches
2061,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,19,1997,20.1,3,0,0,24,21,9,44,10,8,0,0,0,104,18,32,36.0,Matches
2062,Milot Rashica\6c6a3300,xk KVX,FWMF,Werder Bremen,de Bundesliga,21,1996,4.3,0,0,0,5,10,4,17,2,3,0,0,0,32,2,9,18.2,Matches
2063,Konstantin Rausch\6435e737,ru RUS,DF,Köln,de Bundesliga,27,1990,10.3,3,0,0,11,9,1,31,8,10,0,1,0,136,5,7,41.7,Matches
2064,Yoric Ravet\4d74201d,fr FRA,MFFW,Freiburg,de Bundesliga,27,1989,5.5,0,1,0,11,6,5,25,3,5,0,0,0,49,10,11,47.6,Matches
2065,Ante Rebić\536cebe5,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,23,1993,19.5,8,0,0,58,43,10,39,4,25,1,0,0,123,24,61,28.2,Matches
2066,Pedro Rebocho\276cce2e,pt POR,DF,Guingamp,fr Ligue 1,22,1995,19.1,4,0,0,19,13,1,46,29,16,0,0,0,181,7,11,38.9,Matches
2067,Recio\54073b28,es ESP,MF,Málaga,es La Liga,26,1991,20.4,11,1,1,52,49,1,20,20,26,0,0,0,236,11,14,44.0,Matches
2068,Nathan Redmond\ab651565,eng ENG,FWMF,Southampton,eng Premier League,23,1994,21.6,3,0,0,20,23,4,48,20,16,0,0,0,160,12,32,27.3,Matches
2069,Alberto Redondo\1214f0a6,es ESP,DF,Getafe,es La Liga,20,1997,1.0,0,0,0,3,0,0,2,0,1,0,0,0,10,1,1,50.0,Matches
2070,Fabian Reese\b1823b08,de GER,FWMF,Schalke 04,de Bundesliga,19,1997,0.8,0,0,0,3,1,0,0,0,2,0,0,0,9,0,1,0.0,Matches
2071,Vasco Regini\339c6ed4,it ITA,DF,Sampdoria,it Serie A,26,1990,12.0,2,0,0,8,7,0,11,5,8,0,0,0,88,19,9,67.9,Matches
2072,Xesc Regis\4b32b2be,es ESP,FW,Eibar,es La Liga,20,1996,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2073,Winston Reid\562eed5c,nz NZL,DF,West Ham,eng Premier League,29,1988,16.1,5,0,0,12,15,0,2,36,15,0,0,0,173,64,29,68.8,Matches
2074,Pepe Reina\e358587b,es ESP,GK,Napoli,it Serie A,34,1982,37.0,1,0,0,1,4,0,0,0,0,0,0,0,170,0,0,,Matches
2075,Jeff Reine-Adélaïde\d504b3e1,fr FRA,MFFW,Angers,fr Ligue 1,19,1998,4.9,0,0,0,7,10,1,2,1,9,0,0,0,33,3,4,42.9,Matches
2076,Karim Rekik\3376a776,nl NED,DF,Hertha BSC,de Bundesliga,22,1994,25.6,4,0,0,27,18,2,0,22,17,0,2,0,275,53,29,64.6,Matches
2077,Loïc Rémy\5c2da10f,fr FRA,FW,Las Palmas,es La Liga,30,1987,8.5,1,0,0,8,10,3,8,1,2,0,0,0,35,7,1,87.5,Matches
2078,Loïc Rémy\5c2da10f,fr FRA,FWMF,Getafe,es La Liga,30,1987,5.1,3,1,1,14,14,9,3,1,2,2,0,0,16,12,8,60.0,Matches
2079,Jan Repas\e0d725fe,si SVN,MFFW,Caen,fr Ligue 1,20,1997,10.0,1,0,0,20,20,1,9,6,7,0,1,0,61,3,7,30.0,Matches
2080,Panagiotis Retsos\4bd00a50,gr GRE,DF,Leverkusen,de Bundesliga,18,1998,19.1,6,0,0,37,17,3,17,15,33,0,2,0,253,41,26,61.2,Matches
2081,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,28,1989,10.3,1,0,0,15,21,5,11,5,13,0,0,0,74,3,20,13.0,Matches
2082,Elvis Rexhbeçaj\1ae836b1,de GER,DFMF,Wolfsburg,de Bundesliga,19,1997,1.4,0,0,0,3,2,0,1,0,1,0,0,0,7,1,9,10.0,Matches
2083,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38.0,3,0,0,0,10,0,0,1,0,0,0,0,215,0,0,,Matches
2084,Franck Ribéry\f61c7c4e,fr FRA,FWMF,Bayern Munich,de Bundesliga,34,1983,13.4,3,0,0,12,43,2,23,9,10,0,0,0,96,1,5,16.7,Matches
2085,Federico Ricca\54f5ce34,uy URU,DF,Málaga,es La Liga,22,1994,12.3,4,0,0,18,5,0,23,20,23,0,0,0,146,15,7,68.2,Matches
2086,Federico Ricci\524eb8c5,it ITA,FWMF,Crotone,it Serie A,23,1994,10.2,4,0,0,23,27,2,38,6,13,0,0,0,79,4,10,28.6,Matches
2087,Federico Ricci\524eb8c5,it ITA,FWMF,Genoa,it Serie A,23,1994,2.4,0,0,0,1,7,1,7,1,4,0,0,0,16,3,9,25.0,Matches
2088,Declan Rice\1c7012b8,eng ENG,DFMF,West Ham,eng Premier League,18,1999,15.9,1,0,0,6,1,0,2,28,17,0,0,0,139,27,32,45.8,Matches
2089,Richarlison\fa031b34,br BRA,FWMF,Watford,eng Premier League,20,1997,31.4,4,0,0,44,102,22,49,35,37,2,0,0,212,114,167,40.6,Matches
2090,Marco Richter\f972644c,de GER,FWMF,Augsburg,de Bundesliga,19,1997,7.2,0,0,0,16,22,1,10,6,10,0,0,0,48,11,16,40.7,Matches
2091,Diego Rico\d9ba39fc,es ESP,DF,Leganés,es La Liga,24,1993,24.8,9,1,1,37,45,4,83,65,33,0,3,0,288,19,14,57.6,Matches
2092,Mikel Rico\def69cd0,es ESP,MF,Athletic Club,es La Liga,32,1984,13.0,2,0,0,24,24,0,7,17,9,0,0,0,156,2,7,22.2,Matches
2093,Sergio Rico\5f0241b2,es ESP,GK,Sevilla,es La Liga,23,1993,24.0,2,0,0,1,4,0,0,0,0,0,1,0,106,0,0,,Matches
2094,Jaïro Riedewald\7a1f2c08,nl NED,MFDF,Crystal Palace,eng Premier League,20,1996,4.9,0,0,0,4,0,0,2,11,5,0,0,0,40,4,5,44.4,Matches
2095,Asier Riesgo\581c5276,es ESP,GK,Eibar,es La Liga,33,1983,1.0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2096,Luca Rigoni\4dba2a97,it ITA,MFFW,Genoa,it Serie A,32,1984,17.5,5,0,0,38,26,6,9,14,24,0,0,0,141,16,18,47.1,Matches
2097,Nicola Rigoni\e327bd76,it ITA,MF,Chievo,it Serie A,26,1990,10.4,3,0,0,26,7,0,3,9,22,0,0,0,111,13,18,41.9,Matches
2098,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,it Serie A,29,1988,33.3,12,0,0,82,50,1,16,38,32,0,0,0,375,52,38,57.8,Matches
2099,Birk Risa\c70b221c,no NOR,FWDF,Köln,de Bundesliga,19,1998,0.9,0,0,0,1,1,1,0,0,1,0,0,0,5,1,4,20.0,Matches
2100,Marcel Risse\140afefb,de GER,DFMF,Köln,de Bundesliga,27,1989,13.0,2,0,0,10,6,3,57,14,10,0,0,0,102,1,7,12.5,Matches
2101,Matt Ritchie\71ef519e,sct SCO,MFFW,Newcastle Utd,eng Premier League,27,1989,31.2,6,0,0,42,37,4,98,45,38,0,1,0,290,46,81,36.2,Matches
2102,Cristian Rivera\8ef81d2d,es ESP,MF,Eibar,es La Liga,20,1997,2.7,0,0,0,5,1,0,0,3,7,0,0,0,37,1,1,50.0,Matches
2103,Emmanuel Rivière\2bae5658,fr FRA,FW,Metz,fr Ligue 1,27,1990,22.3,1,0,0,41,18,9,8,2,8,0,0,0,84,33,69,32.4,Matches
2104,Jonathan Rivierez\7af0e1f8,fr FRA,DF,Metz,fr Ligue 1,28,1989,22.9,6,0,0,35,12,0,21,35,33,0,1,0,202,4,8,33.3,Matches
2105,Luca Rizzo\a3e4b724,it ITA,MF,SPAL,it Serie A,25,1992,5.4,0,0,0,6,7,1,13,1,9,0,1,0,39,1,4,20.0,Matches
2106,Arjen Robben\09586899,nl NED,FWMF,Bayern Munich,de Bundesliga,33,1984,16.7,0,0,0,9,31,8,33,4,6,1,0,0,104,16,8,66.7,Matches
2107,Rober\c00097d2,es ESP,DFMF,Levante,es La Liga,22,1995,21.2,4,0,0,20,8,0,2,25,17,0,0,1,240,8,14,36.4,Matches
2108,Roberto\ba3ca78f,es ESP,GK,Málaga,es La Liga,31,1986,34.0,0,0,0,1,6,0,0,0,0,0,0,0,140,0,0,,Matches
2109,Sergi Roberto\335fa267,es ESP,DF,Barcelona,es La Liga,25,1992,24.7,3,2,0,13,35,1,44,28,32,0,0,0,231,14,11,56.0,Matches
2110,Connor Roberts\24fae784,wls WAL,DF,Swansea City,eng Premier League,21,1995,3.0,0,0,0,1,7,0,6,8,3,0,0,0,22,3,7,30.0,Matches
2111,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,eng Premier League,23,1994,21.6,2,0,0,17,5,5,56,23,23,0,0,0,214,21,18,53.8,Matches
2112,Álex Robles\df9326db,es ESP,DF,Málaga,es La Liga,18,1999,1.0,0,0,0,4,1,0,1,2,3,0,0,0,11,0,1,0.0,Matches
2113,Hal Robson-Kanu\fb2dec57,wls WAL,FWMF,West Brom,eng Premier League,28,1989,9.2,2,1,0,21,27,6,12,7,3,0,0,0,58,22,67,24.7,Matches
2114,Marc Roca\da27e268,es ESP,MF,Espanyol,es La Liga,20,1996,2.9,0,0,0,7,1,0,1,3,7,0,0,0,29,0,3,0.0,Matches
