Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
2234,Sokratis Papastathopoulos\b682dcf6,gr GRE,DF,Dortmund,de Bundesliga,29,1988,30,2373,79,77.5,26.4,28,,23,2,,2,1.67,52,37,+15,+0.57,+0.31,50.0,34.8,+15.1,+0.57,+0.04,Matches
2235,Rubén Pardo\2306bfde,es ESP,MF,Real Sociedad,es La Liga,24,1992,6,221,37,6.5,2.5,3,64,0,3,10,10,2.00,5,5,0,0.00,-0.20,3.1,3.5,-0.4,-0.15,-0.38,Matches
2236,Nicolás Pareja\a92669f6,ar ARG,DF,Sevilla,es La Liga,33,1984,5,405,81,11.8,4.5,5,81,4,0,,7,2.40,6,7,-1,-0.22,+0.02,7.3,6.5,+0.8,+0.17,+0.15,Matches
2237,Daniel Parejo\7460ca0d,es ESP,MF,Valencia,es La Liga,28,1989,34,3001,88,87.7,33.3,34,88,30,0,,0,1.94,58,33,+25,+0.75,+0.32,49.0,38.1,+10.8,+0.33,+0.26,Matches
2238,Vittorio Parigini\75efed2e,it ITA,FWMF,Torino,it Serie A,21,1996,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2239,Vittorio Parigini\75efed2e,it ITA,FWMF,Benevento,it Serie A,21,1996,21,857,41,25.1,9.5,10,,1,11,,9,0.71,8,19,-11,-1.16,+0.25,10.9,21.0,-10.1,-1.06,-0.16,Matches
2240,Shawn Parker\b9ebc83e,de GER,DFMF,Augsburg,de Bundesliga,24,1993,2,46,23,1.5,0.5,0,,0,2,,10,0.50,0,0,0,0.00,+0.09,0.3,0.8,-0.5,-1.05,-1.12,Matches
2241,Marco Parolo\ed5886d2,it ITA,MF,Lazio,it Serie A,32,1985,31,2612,84,76.4,29.0,30,,25,1,,1,1.87,63,36,+27,+0.93,-0.52,44.0,33.7,+10.3,+0.36,-0.61,Matches
2242,Thomas Partey\529f49ab,gh GHA,MFDF,Atlético Madrid,es La Liga,24,1993,33,2377,72,69.5,26.4,28,81,18,5,20,2,2.06,35,13,+22,+0.83,-0.38,33.1,26.3,+6.8,+0.26,-0.09,Matches
2243,Josh Pask\ccd1bb4d,eng ENG,DF,West Ham,eng Premier League,19,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2244,Bryan Passi\ef4b7c60,fr FRA,DFMF,Montpellier,fr Ligue 1,19,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2245,Felix Passlack\5c899683,de GER,DF,Dortmund,de Bundesliga,19,1998,1,13,13,0.4,0.1,0,,0,1,,1,3.00,0,0,0,0.00,-0.50,0.0,0.0,0.0,+0.06,-0.50,Matches
2246,Felix Passlack\5c899683,de GER,MFDF,Hoffenheim,de Bundesliga,19,1998,2,62,31,2.0,0.7,1,,0,1,,5,2.00,2,2,0,0.00,-0.54,0.6,1.0,-0.3,-0.51,-0.64,Matches
2247,Javier Pastore\881ef58c,ar ARG,MFFW,Paris S-G,fr Ligue 1,28,1989,25,1346,54,39.4,15.0,14,,6,11,,3,2.32,41,12,+29,+1.94,-0.23,32.4,13.4,+19.0,+1.27,-0.38,Matches
2248,Víctor Pastrana\c5b93003,es ESP,MF,Celta Vigo,es La Liga,20,1996,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2249,Patric\f7223718,es ESP,DFMF,Lazio,it Serie A,24,1993,11,592,54,17.3,6.6,4,,4,7,,21,2.08,24,8,+16,+2.43,+1.67,15.6,4.6,+11.0,+1.98,+1.74,Matches
2250,Paulinho\bb7337cc,br BRA,MF,Barcelona,es La Liga,29,1988,34,1945,57,56.9,21.6,21,81,13,13,18,2,2.47,55,16,+39,+1.80,-0.09,47.2,25.3,+21.9,+1.01,+0.08,Matches
2251,Gabriel Paulista\b7ca5c51,br BRA,DF,Valencia,es La Liga,26,1990,30,2584,86,75.6,28.7,29,89,28,1,13,3,1.97,49,27,+22,+0.77,+0.23,42.2,30.0,+12.2,+0.42,+0.54,Matches
2252,Benjamin Pavard\45a03961,fr FRA,DF,Stuttgart,de Bundesliga,21,1996,34,3060,90,100.0,34.0,34,,34,0,,0,1.50,36,36,0,0.00,,39.6,45.7,-6.1,-0.18,,Matches
2253,Jiří Pavlenka\0a1cb833,cz CZE,GK,Werder Bremen,de Bundesliga,25,1992,34,3060,90,100.0,34.0,34,,34,0,,0,1.24,37,40,-3,-0.09,,39.9,48.5,-8.7,-0.26,,Matches
2254,Daniel Pavlović\47146acb,ba BIH,DF,Sampdoria,it Serie A,29,1988,1,90,90,2.6,1.0,1,,1,0,,0,3.00,2,1,+1,+1.00,+1.14,2.1,1.3,+0.9,+0.85,+1.20,Matches
2255,Daniel Pavlović\47146acb,ba BIH,DFMF,Crotone,it Serie A,29,1988,10,758,76,22.2,8.4,8,,8,2,,23,0.80,8,25,-17,-2.02,-1.71,7.1,18.6,-11.5,-1.37,-0.99,Matches
2256,Mateo Pavlović\450e277f,ba BIH,DF,Angers,fr Ligue 1,27,1990,24,1966,82,57.5,21.8,22,,20,2,,10,1.13,24,26,-2,-0.09,+0.40,25.3,23.6,+1.7,+0.08,+0.08,Matches
2257,Leonardo Pavoletti\d37b0350,it ITA,FW,Cagliari,it Serie A,28,1988,33,2719,82,79.5,30.2,31,,24,2,,1,1.15,30,44,-14,-0.46,+1.33,34.0,45.0,-11.0,-0.36,+0.62,Matches
2258,Filippo Pavoni\a9d81384,it ITA,GK,Chievo,it Serie A,17,1999,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2259,Dimitri Payet\58ae47b2,fr FRA,MFFW,Marseille,fr Ligue 1,30,1987,31,2347,76,68.6,26.1,28,,15,3,,0,2.03,57,34,+23,+0.88,+0.04,51.7,27.3,+24.4,+0.94,+0.53,Matches
2260,Giampaolo Pazzini\6ca663b4,it ITA,FW,Hellas Verona,it Serie A,32,1984,19,992,52,29.0,11.0,7,,4,12,,1,0.53,10,24,-14,-1.27,-0.01,13.1,21.0,-8.0,-0.77,+0.45,Matches
2261,Giampaolo Pazzini\6ca663b4,it ITA,FW,Levante,es La Liga,32,1984,9,445,49,13.0,4.9,5,72,2,4,22,4,1.22,6,11,-5,-1.01,-0.74,4.8,9.0,-4.1,-0.84,-0.41,Matches
2262,Alfonso Pedraza\63f04c6c,es ESP,MFDF,Alavés,es La Liga,21,1996,33,2440,74,71.3,27.1,27,85,20,6,25,2,1.24,27,38,-11,-0.41,-0.50,29.2,40.1,-10.9,-0.40,-0.08,Matches
2263,Pedro\3ca7254a,es ESP,FWMF,Chelsea,eng Premier League,30,1987,31,1523,49,44.5,16.9,17,,4,14,,4,1.84,29,14,+15,+0.89,+0.46,23.2,15.6,+7.6,+0.45,-0.27,Matches
2264,João Pedro\81255c03,br BRA,MFFW,Cagliari,it Serie A,25,1992,22,1656,75,48.4,18.4,19,,9,3,,1,0.95,15,27,-12,-0.65,+0.16,16.4,29.6,-13.2,-0.72,-0.44,Matches
2265,Stef Peeters\2f8f43f3,be BEL,MF,Caen,fr Ligue 1,25,1992,20,1109,55,32.4,12.3,11,,8,9,,9,0.70,10,22,-12,-0.97,-0.47,16.0,15.6,+0.4,+0.04,+0.31,Matches
2266,Gianluca Pegolo\f058ed1f,it ITA,GK,Sassuolo,it Serie A,36,1981,2,104,52,3.0,1.2,1,,1,1,,34,0.50,0,1,-1,-0.87,-0.08,1.0,1.3,-0.3,-0.30,-0.31,Matches
2267,Peter Pekarík\c18d22f5,sk SVK,DF,Hertha BSC,de Bundesliga,30,1986,17,1375,81,44.9,15.3,17,,12,0,,17,1.29,18,21,-3,-0.20,-0.20,15.4,21.4,-6.1,-0.40,-0.37,Matches
2268,Bryan Pelé\88615858,fr FRA,FWMF,Troyes,fr Ligue 1,25,1992,31,1616,52,47.3,18.0,19,,7,12,,2,0.87,13,27,-14,-0.78,-0.13,16.1,23.0,-6.9,-0.38,+0.14,Matches
2269,Yohann Pelé\76806215,fr FRA,GK,Marseille,fr Ligue 1,34,1982,10,738,74,21.6,8.2,7,,7,3,,28,1.90,15,10,+5,+0.61,-0.33,14.5,9.1,+5.4,+0.66,-0.14,Matches
2270,Pietro Pellegri\a44d3a3c,it ITA,FWMF,Monaco,fr Ligue 1,16,2001,3,25,8,0.7,0.3,0,,0,3,,3,3.00,4,0,+4,+14.40,+13.45,1.8,0.2,+1.6,+5.99,+5.65,Matches
2271,Pietro Pellegri\a44d3a3c,it ITA,FW,Genoa,it Serie A,16,2001,6,282,47,8.2,3.1,3,,1,3,,7,0.17,3,3,0,0.00,+0.29,2.0,4.4,-2.5,-0.79,-0.80,Matches
2272,Lorenzo Pellegrini\4a5a45c7,it ITA,MF,Roma,it Serie A,21,1996,28,1797,64,52.5,20.0,22,,7,6,,8,2.18,32,13,+19,+0.95,+0.18,39.4,19.3,+20.1,+1.01,+0.49,Matches
2273,Luca Pellegrini\3b61c9ec,it ITA,DF,Roma,it Serie A,18,1999,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
2274,Théo Pellenard\97fb4608,fr FRA,DF,Bordeaux,fr Ligue 1,23,1994,19,1428,75,41.8,15.9,16,,14,3,,8,1.37,18,24,-6,-0.38,-0.88,21.8,17.1,+4.7,+0.29,-0.03,Matches
2275,Sergio Pellissier\878ee034,it ITA,FWMF,Chievo,it Serie A,38,1979,19,560,29,16.4,6.2,2,,1,17,,19,0.68,6,14,-8,-1.29,-0.81,6.7,8.6,-1.9,-0.30,+0.33,Matches
2276,Andy Pelmard\f18d7ab2,fr FRA,DF,Nice,fr Ligue 1,17,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2277,Federico Peluso\4f2908e5,it ITA,DF,Sassuolo,it Serie A,33,1984,31,2594,84,75.8,28.8,28,,26,3,,4,1.10,22,41,-19,-0.66,+0.54,39.7,35.1,+4.7,+0.16,+0.65,Matches
2278,Rubén Peña\1f079188,es ESP,DFFW,Eibar,es La Liga,26,1991,28,1732,62,50.6,19.2,18,84,12,10,22,10,1.50,20,23,-3,-0.16,0.00,18.3,21.7,-3.4,-0.18,-0.13,Matches
2279,Gabriel Peñalba\e7375367,ar ARG,MF,Las Palmas,es La Liga,32,1984,7,570,81,16.7,6.3,7,81,5,0,,0,1.00,4,13,-9,-1.42,-0.13,5.1,12.0,-7.0,-1.10,-0.46,Matches
2280,Adalberto Peñaranda\4b3f2936,ve VEN,FWMF,Málaga,es La Liga,20,1997,13,802,62,23.5,8.9,11,69,3,2,20,0,0.77,7,16,-9,-1.01,-0.05,9.0,12.4,-3.4,-0.38,+0.17,Matches
2281,Nicolas Pépé\57e3f0c7,ci CIV,FWMF,Lille,fr Ligue 1,22,1995,36,2841,79,83.1,31.6,31,,23,5,,2,0.97,33,50,-17,-0.54,+0.86,31.9,40.7,-8.8,-0.28,+1.30,Matches
2282,Andreas Pereira\6639e500,br BRA,MFFW,Valencia,es La Liga,21,1996,23,1078,47,31.5,12.0,12,76,3,11,15,3,1.74,22,16,+6,+0.50,-0.31,19.0,13.1,+5.9,+0.49,+0.29,Matches
2283,Pedro Pereira\c77be0cf,pt POR,DF,Genoa,it Serie A,19,1998,6,381,64,11.1,4.2,4,,2,2,,6,2.17,3,3,0,0.00,+0.30,3.4,3.8,-0.4,-0.09,-0.04,Matches
2284,Bruno Peres\852351df,br BRA,DF,Roma,it Serie A,27,1990,18,1155,64,33.8,12.8,13,,9,5,,15,2.00,18,8,+10,+0.78,-0.13,19.1,14.6,+4.5,+0.35,-0.64,Matches
2285,Roberto Pereyra\75f2c59f,ar ARG,MFFW,Watford,eng Premier League,26,1991,32,1624,51,47.5,18.0,18,,6,14,,0,1.06,23,34,-11,-0.61,-0.16,24.5,29.0,-4.5,-0.25,+0.05,Matches
2286,Ayoze Pérez\819aa8e7,es ESP,MFFW,Newcastle Utd,eng Premier League,24,1993,36,2492,69,72.9,27.7,28,,15,8,,2,1.22,33,28,+5,+0.18,+1.44,36.5,34.5,+2.0,+0.07,+1.06,Matches
2287,Hernán Pérez\e1cea3f7,py PAR,MF,Espanyol,es La Liga,28,1989,4,142,36,4.2,1.6,1,70,0,3,24,5,0.25,0,2,-2,-1.27,-1.16,1.4,2.7,-1.3,-0.81,-0.72,Matches
2288,Hernán Pérez\e1cea3f7,py PAR,MFFW,Alavés,es La Liga,28,1989,10,374,37,10.9,4.2,4,78,2,6,11,4,1.30,3,8,-5,-1.20,-1.06,3.8,8.8,-5.0,-1.21,-0.93,Matches
2289,Lucas Pérez\a300ac7e,es ESP,FW,La Coruña,es La Liga,28,1988,35,2797,80,81.8,31.1,31,87,28,4,23,0,0.77,32,63,-31,-1.00,+0.01,41.6,47.7,-6.1,-0.20,+0.17,Matches
2290,Rubén Pérez\3c7bc9bd,es ESP,MF,Leganés,es La Liga,28,1989,31,2516,81,73.6,28.0,29,84,23,2,37,2,1.29,27,30,-3,-0.11,+1.29,32.1,30.6,+1.5,+0.05,+0.87,Matches
2291,Stipe Perica\269b4638,hr CRO,FWMF,Udinese,it Serie A,22,1995,22,943,43,27.6,10.5,9,,3,13,,11,0.77,8,21,-13,-1.24,-1.17,11.3,14.9,-3.6,-0.34,-0.21,Matches
2292,Mattia Perin\4c62d0c8,it ITA,GK,Genoa,it Serie A,24,1992,37,3330,90,97.4,37.0,37,,37,0,,0,1.11,33,42,-9,-0.24,+0.76,41.8,44.2,-2.3,-0.06,-0.16,Matches
2293,Ivan Perišić\6fe90922,hr CRO,FW,Inter,it Serie A,28,1989,37,3313,90,96.9,36.8,37,,34,0,,0,1.95,66,27,+39,+1.06,+3.58,60.0,33.9,+26.1,+0.71,+1.15,Matches
2294,Diego Perotti\a40d5a0c,ar ARG,FWMF,Roma,it Serie A,29,1988,25,1609,64,47.0,17.9,17,,10,8,,3,1.96,28,17,+11,+0.62,-0.48,30.3,20.1,+10.1,+0.57,-0.39,Matches
2295,Romain Perraud\6dfd8f05,fr FRA,MF,Nice,fr Ligue 1,19,1997,1,1,1,0.0,0.0,0,,0,1,,5,3.00,0,0,0,0.00,-0.03,0.0,0.0,0.0,0.00,-0.09,Matches
2296,Loïc Perrin\6b200d45,fr FRA,DF,Saint-Étienne,fr Ligue 1,31,1985,28,2463,88,72.0,27.4,28,,26,0,,0,1.50,39,32,+7,+0.26,+1.20,39.5,33.4,+6.1,+0.22,+0.76,Matches
2297,Andrea Petagna\03f946ed,it ITA,FW,Atalanta,it Serie A,22,1995,29,1618,56,47.3,18.0,22,,1,7,,5,1.62,30,19,+11,+0.61,+0.26,27.3,17.3,+10.0,+0.56,-0.46,Matches
2298,Nils Petersen\f93e6e94,de GER,FW,Freiburg,de Bundesliga,28,1988,32,2244,70,73.3,24.9,24,,19,8,,0,1.09,27,40,-13,-0.52,+0.69,30.4,35.4,-5.0,-0.20,+0.27,Matches
2299,Bruno Petković\24228180,hr CRO,FW,Bologna,it Serie A,22,1994,9,329,37,9.6,3.7,3,,0,6,,10,0.89,2,5,-3,-0.82,-0.56,3.1,5.5,-2.3,-0.64,-0.22,Matches
2300,Bruno Petković\24228180,hr CRO,FWMF,Hellas Verona,it Serie A,22,1994,16,922,58,27.0,10.2,10,,4,6,,2,0.56,9,25,-16,-1.56,-0.41,8.1,21.7,-13.6,-1.33,-0.32,Matches
2301,Denis Petrić\dab1b8dc,rs SRB,GK,Guingamp,fr Ligue 1,29,1988,0,,,,,0,,0,0,,6,,,,,,,,,,,,Matches
2302,Vincent Peugnet\b1d45367,fr FRA,DF,Metz,fr Ligue 1,19,1998,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2303,Germán Pezzella\8c725b43,ar ARG,DF,Fiorentina,it Serie A,26,1991,34,2979,88,87.1,33.1,34,,31,0,,1,1.50,51,37,+14,+0.42,+1.65,52.9,36.5,+16.4,+0.50,+0.85,Matches
2304,Giuseppe Pezzella\149c5f5d,it ITA,DF,Udinese,it Serie A,19,1997,15,903,60,26.4,10.0,10,,5,5,,21,0.87,13,21,-8,-0.80,-0.55,10.7,14.3,-3.7,-0.37,-0.24,Matches
2305,Maximilian Philipp\061e8e23,de GER,FWMF,Dortmund,de Bundesliga,23,1994,20,1203,60,39.3,13.4,15,,6,5,,2,1.75,31,12,+19,+1.42,+1.52,24.5,16.4,+8.1,+0.61,+0.07,Matches
2306,Chris Philipps\8e2d5426,lu LUX,MFDF,Metz,fr Ligue 1,23,1994,11,849,77,24.8,9.4,10,,6,1,,10,0.36,5,21,-16,-1.70,-0.79,8.0,15.2,-7.2,-0.77,0.00,Matches
2307,Matt Phillips\7bb5f40e,sct SCO,MFFW,West Brom,eng Premier League,26,1991,30,2093,70,61.2,23.3,23,,13,7,,1,0.93,24,31,-7,-0.30,+0.92,22.9,27.3,-4.4,-0.19,+0.47,Matches
2308,Lebogang Phiri\b6dac747,za RSA,MF,Guingamp,fr Ligue 1,22,1994,22,1031,47,30.1,11.5,9,,6,13,,12,1.27,12,13,-1,-0.09,+0.29,12.6,17.0,-4.4,-0.38,-0.25,Matches
2309,Pablo Piatti\48e89655,ar ARG,MFFW,Espanyol,es La Liga,28,1989,30,1738,58,50.8,19.3,22,69,4,8,28,0,1.33,16,20,-4,-0.21,-0.10,23.3,25.4,-2.1,-0.11,+0.04,Matches
2310,Jordan Pickford\4806ec67,eng ENG,GK,Everton,eng Premier League,23,1994,38,3420,90,100.0,38.0,38,,38,0,,0,1.29,44,58,-14,-0.37,,41.4,52.3,-10.9,-0.29,,Matches
2311,Jérémy Pied\a634b9d2,fr FRA,DF,Southampton,eng Premier League,28,1989,2,180,90,5.3,2.0,2,,2,0,,11,0.50,2,3,-1,-0.50,0.00,2.0,2.7,-0.7,-0.36,-0.19,Matches
2312,Nicholas Pierini\7cc89a5f,it ITA,MFFW,Sassuolo,it Serie A,18,1998,3,43,14,1.3,0.5,0,,0,3,,23,0.00,0,0,0,0.00,+0.80,0.0,0.7,-0.6,-1.39,-1.41,Matches
2313,Ronaël Pierre-Gabriel\64ba07c0,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,1998,16,1171,73,34.2,13.0,13,,10,3,,9,1.31,13,22,-9,-0.69,-0.93,16.9,20.3,-3.4,-0.26,-0.41,Matches
2314,Erik Pieters\1ef37668,nl NED,DF,Stoke City,eng Premier League,28,1988,31,2718,88,79.5,30.2,30,,27,1,,1,0.90,29,50,-21,-0.70,+0.84,29.8,48.3,-18.5,-0.61,+0.37,Matches
2315,Tomás Pina Isla\e54bd0a2,es ESP,MF,Alavés,es La Liga,29,1987,30,2387,80,69.8,26.5,28,84,20,2,22,5,1.37,29,32,-3,-0.11,+0.50,25.3,35.7,-10.4,-0.39,-0.05,Matches
2316,Andrea Pinamonti\08aa9cd1,it ITA,FW,Inter,it Serie A,18,1999,1,14,14,0.4,0.2,0,,0,1,,33,0.00,0,0,0,0.00,-0.95,0.2,0.2,0.0,+0.08,-0.60,Matches
2317,Ían Pino\40585058,es ESP,DF,Málaga,es La Liga,21,1996,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
2318,Carlo Pinsoglio\f6a06749,it ITA,GK,Juventus,it Serie A,27,1990,1,28,28,0.8,0.3,0,,0,1,,33,3.00,0,1,-1,-3.21,-4.89,0.9,0.4,+0.5,+1.75,+0.94,Matches
2319,Vincenzo Pinto\9ad9cf3b,it ITA,MF,Benevento,it Serie A,16,2000,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2320,Laurent Pionnier\05856228,fr FRA,GK,Montpellier,fr Ligue 1,35,1982,0,,,,,0,,0,0,,37,,,,,,,,,,,,Matches
2321,Gerard Piqué\adfc9123,es ESP,DF,Barcelona,es La Liga,30,1987,30,2632,88,77.0,29.2,29,89,27,1,60,6,2.57,81,23,+58,+1.98,+0.61,65.0,30.0,+35.1,+1.20,+0.96,Matches
2322,Facundo Píriz\fca455cc,uy URU,MF,Montpellier,fr Ligue 1,27,1990,15,806,54,23.6,9.0,8,,7,7,,14,1.33,6,7,-1,-0.11,-0.25,9.1,9.0,+0.1,+0.01,-0.01,Matches
2323,Fabio Pisacane\56400c01,it ITA,DF,Cagliari,it Serie A,31,1986,24,1927,80,56.3,21.4,22,,14,2,,10,1.04,16,29,-13,-0.61,+0.30,23.5,29.2,-5.7,-0.27,+0.51,Matches
2324,Riccardo Piscitelli\845ca6cd,it ITA,GK,Benevento,it Serie A,23,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2325,Marco Pissardo\73ba463e,it ITA,GK,Inter,it Serie A,18,1999,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2326,Łukasz Piszczek\fe2db476,pl POL,DF,Dortmund,de Bundesliga,32,1985,24,2138,89,69.9,23.8,24,,23,0,,0,1.92,45,25,+20,+0.84,+1.13,42.9,26.7,+16.2,+0.68,+0.39,Matches
2327,Claudio Pizarro\54b6ee79,pe PER,FWMF,Köln,de Bundesliga,38,1978,16,579,36,18.9,6.4,5,,2,11,,6,0.50,8,19,-11,-1.71,-0.84,7.8,14.8,-7.0,-1.08,-0.41,Matches
2328,Guido Pizarro\faec2ec4,ar ARG,MF,Sevilla,es La Liga,27,1990,24,1755,73,51.3,19.5,19,87,17,5,19,9,1.71,21,26,-5,-0.26,-0.04,26.8,30.5,-3.7,-0.19,-0.46,Matches
2329,Semuel Pizzignacco\4f537cf7,it ITA,GK,Udinese,it Serie A,15,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2330,Marko Pjaca\2c38b327,hr CRO,FWMF,Schalke 04,de Bundesliga,22,1995,7,260,37,8.5,2.9,3,,0,4,,8,1.86,3,5,-2,-0.69,-1.27,1.3,5.8,-4.5,-1.57,-1.89,Matches
2331,Marko Pjaca\2c38b327,hr CRO,FWMF,Juventus,it Serie A,22,1995,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
2332,Miralem Pjanić\ad6df2d5,ba BIH,MF,Juventus,it Serie A,27,1990,31,2484,80,72.6,27.6,28,,21,3,,1,2.61,57,15,+42,+1.52,-0.40,39.1,20.8,+18.3,+0.66,-0.56,Matches
2333,Carles Planas\72b92c4e,es ESP,DFMF,Girona,es La Liga,26,1991,5,192,38,5.6,2.1,2,57,1,3,26,10,1.40,2,4,-2,-0.94,-0.74,3.4,2.4,+1.0,+0.46,+0.43,Matches
2334,Jaroslav Plašil\516dc25b,cz CZE,MF,Bordeaux,fr Ligue 1,35,1982,22,1045,48,30.6,11.6,11,,5,11,,11,1.36,13,12,+1,+0.09,-0.07,17.7,14.4,+3.2,+0.28,-0.05,Matches
2335,Marvin Plattenhardt\f7aa75bd,de GER,DF,Hertha BSC,de Bundesliga,25,1992,33,2970,90,97.1,33.0,33,,33,0,,0,1.27,43,46,-3,-0.09,-0.09,39.4,45.6,-6.3,-0.19,+0.26,Matches
2336,Alassane Pléa\bc6bd723,fr FRA,FW,Nice,fr Ligue 1,24,1993,35,3041,87,88.9,33.8,34,,32,1,,0,1.34,49,47,+2,+0.06,+0.30,47.3,42.0,+5.3,+0.16,+0.58,Matches
2337,Morgan Poaty\7add56e1,cg CGO,MF,Montpellier,fr Ligue 1,20,1997,3,171,57,5.0,1.9,2,,0,1,,7,1.67,3,1,+2,+1.05,+1.02,2.6,1.3,+1.3,+0.70,+0.72,Matches
2338,Gerónimo Poblete\31bbb7e2,ar ARG,MF,Metz,fr Ligue 1,24,1993,25,1658,66,48.5,18.4,17,,15,8,,7,0.76,13,38,-25,-1.36,-0.49,15.5,33.0,-17.5,-0.95,-0.36,Matches
2339,Florentin Pogba\1e23a224,gn GUI,DF,Saint-Étienne,fr Ligue 1,26,1990,5,321,64,9.4,3.6,4,,2,1,,1,0.20,3,11,-8,-2.24,-2.39,3.8,5.9,-2.1,-0.58,-0.65,Matches
2340,Paul Pogba\867239d3,fr FRA,MF,Manchester Utd,eng Premier League,24,1993,27,2148,80,62.8,23.9,25,,19,2,,0,2.19,49,20,+29,+1.22,+0.44,43.3,26.6,+16.8,+0.70,+0.55,Matches
2341,Joel Pohjanpalo\ea003d07,fi FIN,MFFW,Leverkusen,de Bundesliga,22,1994,7,116,17,3.8,1.3,0,,0,7,,14,1.14,1,2,-1,-0.78,-1.23,2.0,2.0,0.0,-0.01,-0.69,Matches
2342,Lukáš Pokorný\d831f06f,cz CZE,DF,Montpellier,fr Ligue 1,24,1993,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
2343,Eugen Polanski\fb2a63bb,pl POL,MF,Hoffenheim,de Bundesliga,31,1986,9,261,29,8.5,2.9,2,,0,7,,18,2.33,7,4,+3,+1.03,+0.55,2.8,5.3,-2.5,-0.86,-1.07,Matches
2344,Andrea Poli\b3fd7075,it ITA,MF,Bologna,it Serie A,27,1989,32,2543,79,74.4,28.3,32,,13,0,,2,1.19,30,39,-9,-0.32,-0.01,26.6,39.7,-13.1,-0.47,-0.11,Matches
2345,Matteo Politano\5e861944,it ITA,FW,Sassuolo,it Serie A,23,1993,36,2812,78,82.2,31.2,33,,15,3,,2,1.19,23,49,-26,-0.83,-0.24,42.5,39.7,+2.8,+0.09,+0.48,Matches
2346,Julian Pollersbeck\d6f6ce93,de GER,GK,Hamburger SV,de Bundesliga,22,1994,10,900,90,29.4,10.0,10,,10,0,,22,1.30,11,15,-4,-0.40,+0.43,12.9,13.8,-0.9,-0.09,+0.52,Matches
2347,Valère Pollet\59be41d1,fr FRA,MF,Lille,fr Ligue 1,20,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
2348,Giacomo Poluzzi\07f55871,it ITA,GK,SPAL,it Serie A,29,1988,0,,,,,0,,0,0,,17,,,,,,,,,,,,Matches
2349,Ezequiel Ponce\ccbbe661,ar ARG,FW,Lille,fr Ligue 1,20,1997,28,1100,39,32.2,12.2,8,,3,20,,8,1.11,18,21,-3,-0.25,+0.65,12.2,18.0,-5.8,-0.47,+0.04,Matches
2350,Pere Pons\29b61deb,es ESP,MF,Girona,es La Liga,24,1993,31,2559,83,74.8,28.4,30,85,24,1,12,3,1.39,37,43,-6,-0.21,+0.10,36.9,33.8,+3.0,+0.11,+0.21,Matches
2351,Simone Pontisso\8a2d3fdb,it ITA,MF,Udinese,it Serie A,20,1997,1,10,10,0.3,0.1,0,,0,1,,20,0.00,0,0,0,0.00,+0.40,0.1,0.0,+0.1,+1.18,+1.37,Matches
2352,Nick Pope\4b40d9ca,eng ENG,GK,Burnley,eng Premier League,25,1992,35,3115,89,91.1,34.6,34,,34,1,,3,1.43,31,35,-4,-0.12,-0.41,31.2,46.8,-15.6,-0.45,+0.04,Matches
2353,Jérémie Porsan-Clémenté\fa27b5a0,fr FRA,MF,Montpellier,fr Ligue 1,19,1997,1,89,89,2.6,1.0,1,,0,0,,5,1.00,1,1,0,0.00,-0.08,0.6,0.7,-0.1,-0.12,-0.14,Matches
2354,Francisco Portillo\8e010ff4,es ESP,MFFW,Getafe,es La Liga,27,1990,33,2460,75,71.9,27.3,28,83,15,5,26,4,1.36,31,23,+8,+0.29,+0.20,35.1,26.0,+9.1,+0.33,+0.28,Matches
2355,Portu\1bda5842,es ESP,FWMF,Girona,es La Liga,25,1992,37,2997,81,87.6,33.3,35,84,16,2,21,0,1.38,49,51,-2,-0.06,+1.43,42.9,40.4,+2.5,+0.08,+0.19,Matches
2356,Stefan Posch\7f609bfc,at AUT,DF,Hoffenheim,de Bundesliga,20,1997,9,756,84,24.7,8.4,9,,6,0,,3,1.33,13,11,+2,+0.24,-0.39,12.3,11.2,+1.2,+0.14,+0.02,Matches
2357,Sergio Postigo\474ecac8,es ESP,DF,Levante,es La Liga,28,1988,30,2425,81,70.9,26.9,27,88,24,3,19,3,1.27,32,39,-7,-0.26,+0.37,31.1,40.8,-9.7,-0.36,+0.40,Matches
