Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
128,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Stuttgart,de Bundesliga,21,1997,27.0,1433,68,363,871,266,22,1404,10,17,58.8,11,0,849,3809,1925,97,25,2,22,17,856,777,90.8,44,Matches
129,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,29,1989,32.0,929,841,923,6,0,0,600,0,0,,0,0,335,1983,1089,0,0,0,0,0,246,246,100.0,0,Matches
130,Marco Asensio\45af8a54,es ESP,FW,Real Madrid,es La Liga,22,1996,19.8,1233,7,104,578,675,106,1182,36,56,64.3,38,4,1075,6959,3671,188,58,23,34,27,1215,995,81.9,179,Matches
131,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,30,1987,25.0,1142,5,86,569,570,123,1086,35,53,66.0,37,1,888,4402,2277,119,44,17,41,38,1280,900,70.3,254,Matches
132,Simon Asta\dfc85b89,de GER,DF,Augsburg,de Bundesliga,17,2001,1.0,51,3,15,25,14,0,46,2,3,66.7,2,0,24,118,70,3,2,0,1,0,29,25,86.2,0,Matches
133,Youcef Atal\6a827d8e,dz ALG,DFMF,Nice,fr Ligue 1,22,1996,25.1,1765,67,389,858,692,90,1575,110,200,55.0,119,10,1325,7176,5019,244,70,35,89,50,1317,1138,86.4,114,Matches
134,Christian Atsu\8816329f,gh GHA,MFFW,Newcastle Utd,eng Premier League,26,1992,16.6,658,17,113,307,312,43,649,31,58,53.4,32,2,516,3041,1677,79,30,9,34,31,676,446,66.0,91,Matches
135,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,1070,20,91,446,591,157,1028,30,58,51.7,34,1,767,4179,2384,144,32,35,61,42,1419,821,57.9,266,Matches
136,Emil Audero\649b01d8,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,1248,1152,1244,6,1,1,867,0,0,,0,0,602,2007,909,0,0,0,1,0,490,488,99.6,0,Matches
137,Jean-Kévin Augustin\97bfa797,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,182,0,5,77,114,38,182,11,23,47.8,11,3,153,683,386,18,9,5,26,14,221,141,63.8,74,Matches
138,Ludwig Augustinsson\9fec8860,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,2303,88,642,1032,758,73,1955,9,18,50.0,11,0,1396,6658,4039,181,61,12,36,24,1566,1410,90.0,125,Matches
139,Serge Aurier\5c2b4f07,ci CIV,DFMF,Tottenham,eng Premier League,25,1992,6.3,444,25,125,191,146,8,386,6,14,42.9,8,0,256,953,498,25,11,1,7,12,271,238,87.8,13,Matches
140,Charlie Austin\8d228291,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,345,20,40,143,170,50,338,6,13,46.2,7,0,189,662,217,11,1,4,31,12,544,237,43.6,75,Matches
141,Ezequiel Ávila\253a06b9,ar ARG,FWMF,Huesca,es La Liga,24,1994,22.2,918,31,114,431,445,108,888,31,60,51.7,32,2,581,3134,1681,93,36,13,60,29,975,636,65.2,196,Matches
142,Jordan Ayew\da052c14,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,504,8,53,246,238,65,490,23,42,54.8,26,2,365,1831,844,44,9,7,47,43,645,332,51.5,120,Matches
143,Kaan Ayhan\2200181e,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,1716,208,1005,744,88,21,1626,9,12,75.0,10,0,1117,6440,3939,85,14,1,4,10,1099,1087,98.9,23,Matches
144,Floyd Ayité\fd5888a0,tg TOG,FWMF,Fulham,eng Premier League,29,1988,5.3,287,5,45,145,123,19,282,14,23,60.9,16,2,214,1132,578,27,8,4,13,13,268,193,72.0,38,Matches
145,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,3284,133,975,1550,895,54,2924,16,26,61.5,17,0,2080,6715,3746,192,65,7,21,22,2278,2155,94.6,65,Matches
146,Abdoulaye Ba\1f54ed90,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,1341,226,872,498,25,11,1303,3,6,50.0,4,0,761,3686,1552,17,1,0,7,1,753,731,97.1,9,Matches
147,Florian Baak\150d5992,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
148,Ludovic Baal\d3ce9f1f,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,101,3,37,48,21,2,86,1,1,100.0,1,0,67,281,180,4,1,0,2,2,59,54,91.5,2,Matches
149,Khouma Babacar\422ec08a,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,527,25,48,232,270,86,486,11,20,55.0,11,0,358,1411,679,37,13,11,55,29,663,367,55.4,159,Matches
150,Ryan Babel\6438d426,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,670,22,82,357,287,34,640,36,45,80.0,37,2,564,2970,1411,74,27,11,30,31,741,516,69.6,110,Matches
151,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,31,1986,14.1,404,7,34,175,228,76,387,10,21,47.6,12,1,285,1181,679,43,18,13,31,25,545,298,54.7,124,Matches
152,Juninho Bacuna\aaf1bf05,cw CUW,MFDF,Huddersfield,eng Premier League,20,1997,15.7,981,19,188,624,227,12,915,31,60,51.7,36,4,699,3248,1552,68,18,3,19,26,654,595,91.0,24,Matches
153,Leandro Bacuna\9dc69d38,cw CUW,MFDF,Cardiff City,eng Premier League,26,1991,6.2,245,19,81,131,51,4,224,4,6,66.7,4,0,113,939,499,16,7,1,4,6,97,78,80.4,4,Matches
154,Milan Badelj\e8c930bb,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,1017,26,236,640,210,7,993,24,34,70.6,25,0,705,3025,1601,56,16,2,5,7,729,692,94.9,19,Matches
155,Benoît Badiashile\06df8256,fr FRA,DF,Monaco,fr Ligue 1,17,2001,19.6,1227,127,646,641,29,11,1204,2,3,66.7,2,0,864,4695,2725,49,5,0,1,3,872,863,99.0,6,Matches
156,Holger Badstuber\45b7edae,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,316,42,188,150,3,0,311,1,2,50.0,2,0,192,1065,529,6,0,0,1,0,199,194,97.5,0,Matches
157,Stéphane Bahoken\5046b7d4,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,842,4,27,400,464,124,775,16,27,59.3,17,1,578,2551,1094,65,19,16,82,64,1188,579,48.7,249,Matches
158,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,1942,68,548,1228,293,13,1870,9,19,47.4,10,0,1181,6158,2897,93,33,2,23,19,1195,1096,91.7,52,Matches
159,Leon Bailey\3a233281,jm JAM,FWMF,Leverkusen,de Bundesliga,20,1997,21.3,1238,18,158,498,672,96,1115,60,83,72.3,65,0,953,5363,2919,145,38,21,57,40,1116,864,77.4,241,Matches
160,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,381,56,217,166,10,7,376,2,2,100.0,2,0,233,1074,358,8,1,0,2,2,231,229,99.1,4,Matches
161,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,293,12,57,160,87,1,220,1,2,50.0,1,0,144,555,329,16,4,1,1,0,181,159,87.8,7,Matches
162,Marvin Bakalorz\04c11885,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,635,51,182,346,154,20,628,12,26,46.2,15,0,403,1863,956,41,16,1,26,25,439,330,75.2,54,Matches
163,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1707,78,398,1138,305,35,1690,59,84,70.2,60,1,1209,5782,3220,126,50,8,32,40,1207,1123,93.0,69,Matches
164,Ridle Baku\442b56fa,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,544,16,106,329,135,20,534,8,17,47.1,9,0,404,1495,747,26,8,5,8,14,426,372,87.3,50,Matches
165,Fabián Balbuena\3626f7d9,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,1141,189,698,468,45,29,1113,2,2,100.0,2,0,569,3004,1594,25,4,0,2,2,607,583,96.0,10,Matches
166,Keita Baldé\509a4ccb,sn SEN,FWMF,Inter,it Serie A,23,1995,9.9,474,6,29,174,309,66,469,20,29,69.0,20,0,405,2479,1395,80,20,17,23,22,492,378,76.8,127,Matches
167,Gareth Bale\a58bb1e1,wls WAL,FW,Real Madrid,es La Liga,29,1989,19.8,1007,15,99,483,506,107,972,23,34,67.6,24,3,746,4147,2107,130,36,24,26,32,1108,830,74.9,189,Matches
168,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,277,28,94,138,51,0,232,4,5,80.0,5,0,150,631,303,7,3,0,1,1,160,140,87.5,4,Matches
169,Andrija Balić\9be4ee80,hr CRO,MFFW,Udinese,it Serie A,20,1997,0.3,30,1,7,13,10,0,26,2,3,66.7,2,0,23,83,42,1,0,0,0,1,23,18,78.3,0,Matches
170,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,21,1997,17.7,986,47,308,517,236,21,828,30,52,57.7,30,1,583,3067,1809,90,31,4,21,13,538,491,91.3,33,Matches
171,Fodé Ballo-Touré\f449640d,sn SEN,DF,Monaco,fr Ligue 1,21,1997,17.7,1052,39,287,543,318,16,869,30,44,68.2,33,0,630,3880,2356,99,48,5,17,20,611,547,89.5,45,Matches
172,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,803,17,172,526,147,2,753,6,6,100.0,6,0,599,2335,1264,55,11,0,10,8,612,568,92.8,12,Matches
173,Leon Balogun\78e68b4d,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,301,38,201,108,9,7,294,0,1,0.0,0,0,135,719,278,1,0,0,3,5,157,153,97.5,1,Matches
174,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,347,9,20,188,158,30,329,8,23,34.8,11,1,252,798,389,31,11,4,21,7,410,273,66.6,82,Matches
175,Mario Balotelli\8ff07990,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,350,9,31,192,147,40,329,11,17,64.7,12,1,223,947,478,26,13,3,20,9,436,269,61.7,60,Matches
176,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,1522,71,482,775,355,22,1227,20,30,66.7,20,1,884,4320,2546,99,39,7,11,21,834,755,90.5,27,Matches
177,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Lille,fr Ligue 1,22,1996,33.4,1645,16,239,796,806,111,1589,45,88,51.1,47,2,1339,8596,4814,203,89,25,73,88,1490,1199,80.5,253,Matches
178,Sol Bamba\5534217d,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,997,201,552,435,44,28,984,15,18,83.3,15,0,362,1738,825,19,0,0,7,13,277,242,87.4,11,Matches
179,Yacine Bammou\a1d04509,ma MAR,FWMF,Caen,fr Ligue 1,26,1991,10.3,446,22,76,206,192,28,439,12,20,60.0,14,1,316,1257,501,20,11,3,19,18,420,283,67.4,73,Matches
180,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,2533,57,599,1576,535,20,2315,62,96,64.6,65,4,1902,8935,4850,174,55,3,25,57,1866,1770,94.9,63,Matches
181,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,24,1993,29.0,1618,261,1025,629,62,21,1562,2,3,66.7,2,0,919,4334,2280,33,5,1,7,7,963,935,97.1,11,Matches
182,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,25,1992,13.7,581,22,101,246,278,55,566,22,34,64.7,26,4,430,2319,1408,63,17,10,32,21,593,388,65.4,119,Matches
183,Antonín Barák\01efac19,cz CZE,MFFW,Udinese,it Serie A,23,1994,3.7,216,2,42,135,53,2,207,3,5,60.0,3,0,168,844,435,21,8,1,3,8,193,161,83.4,20,Matches
184,Federico Barba\c010b898,it ITA,DF,Chievo,it Serie A,24,1993,27.6,1576,166,736,735,188,15,1406,7,12,58.3,8,0,874,4724,2615,81,25,1,10,5,878,835,95.1,17,Matches
185,Danilo Barbosa\0557ff4f,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,914,35,215,554,219,36,904,35,53,66.0,38,1,716,2975,1550,68,26,3,40,38,776,672,86.6,80,Matches
186,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,23,1995,31.5,1588,63,321,826,582,40,1480,47,75,62.7,51,0,1156,5807,3282,166,53,4,49,55,1201,1015,84.5,152,Matches
187,Francesco Bardi\0acda699,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,80,73,80,1,0,0,53,0,0,,0,0,35,186,113,0,0,0,0,0,24,24,100.0,0,Matches
188,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,33,1985,18.6,973,81,280,508,222,9,786,2,8,25.0,4,0,445,2269,1073,52,20,1,6,8,434,403,92.9,10,Matches
189,Nicolò Barella\6928979a,it ITA,MFFW,Cagliari,it Serie A,21,1997,34.5,2443,51,421,1441,799,65,2340,53,95,55.8,59,2,1832,10094,5239,230,98,19,72,70,2011,1711,85.1,204,Matches
190,Philipp Bargfrede\3f7cd8f1,de GER,MFDF,Werder Bremen,de Bundesliga,29,1989,12.0,727,61,233,466,68,3,714,3,4,75.0,3,0,452,2270,1154,40,10,0,6,9,431,411,95.4,12,Matches
191,Antonino Barillà\a64cbd35,it ITA,MF,Parma,it Serie A,30,1988,29.1,1156,74,341,592,308,35,1142,26,41,63.4,29,3,787,3476,1772,83,31,3,29,43,854,712,83.4,84,Matches
192,Ross Barkley\3a24769f,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,1140,25,155,701,364,45,1111,19,27,70.4,19,0,894,3928,1822,85,33,7,11,35,996,905,90.9,80,Matches
193,Aymen Barkok\a2a85828,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,288,8,66,155,91,10,277,9,15,60.0,9,0,217,1143,586,21,13,2,10,5,231,195,84.4,26,Matches
194,Ashley Barnes\2691c772,eng ENG,FW,Burnley,eng Premier League,28,1989,26.5,910,32,88,405,457,121,886,10,19,52.6,11,0,493,1614,791,40,13,11,102,42,1402,631,45.0,209,Matches
195,Harvey Barnes\3ea50f67,eng ENG,FWMF,Leicester City,eng Premier League,20,1997,11.2,483,6,42,162,322,88,480,20,33,60.6,21,3,401,2743,1855,94,23,33,25,20,545,376,69.0,105,Matches
196,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,31,1987,10.4,743,34,194,313,279,17,660,2,7,28.6,3,1,492,2017,949,49,17,6,11,7,573,515,89.9,39,Matches
197,Antonio Barreca\6a189491,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,3,0,0,2,1,0,3,0,0,,0,0,2,13,8,1,0,0,0,0,5,3,60.0,0,Matches
198,Antonio Barreca\6a189491,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,341,14,116,163,86,9,261,5,8,62.5,5,0,191,927,550,21,10,3,11,8,186,167,89.8,16,Matches
199,Leandro Barreiro Martins\00242b75,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,38,3,11,21,8,1,38,1,1,100.0,1,0,22,208,91,3,1,1,0,0,31,18,58.1,0,Matches
200,Ander Barrenetxea\200e89e1,es ESP,FWMF,Real Sociedad,es La Liga,16,2001,4.4,177,7,27,73,96,15,177,21,28,75.0,21,2,153,913,440,27,8,2,12,9,172,118,68.6,37,Matches
201,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,597,14,98,354,162,19,583,6,10,60.0,6,0,434,1014,439,20,6,1,5,9,470,434,92.3,38,Matches
202,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,19,1998,6.7,372,1,17,131,253,71,358,18,34,52.9,19,2,320,1533,813,54,17,13,32,19,456,299,65.6,118,Matches
203,Fin Bartels\acc7b7ec,de GER,FW,Werder Bremen,de Bundesliga,31,1987,0.3,10,0,2,7,2,1,10,0,1,0.0,0,0,6,89,66,0,1,0,1,0,10,6,60.0,2,Matches
204,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,27,1991,32.5,2644,271,1262,1476,131,19,2585,15,26,57.7,16,0,1902,10486,6613,177,37,1,16,16,1939,1892,97.6,9,Matches
205,Andrea Barzagli\7c0000fd,it ITA,DF,Juventus,it Serie A,37,1981,2.9,219,16,96,120,14,0,215,0,1,0.0,0,0,160,654,364,12,3,0,0,0,172,169,98.3,1,Matches
206,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,26,1992,26.4,1593,45,292,846,558,55,1482,31,53,58.5,32,2,1043,5155,2742,135,46,4,44,37,1128,983,87.1,96,Matches
207,Toma Bašić\80556f08,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,784,17,132,495,213,16,721,16,27,59.3,18,1,541,2563,1317,60,16,1,25,25,617,528,85.6,66,Matches
208,Thomas Basila\65391fa7,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,39,6,22,19,0,0,38,0,0,,0,0,17,56,36,1,0,0,0,0,17,17,100.0,0,Matches
209,Borja Bastón\8c44e37b,es ESP,FW,Alavés,es La Liga,25,1992,16.0,502,12,56,261,212,60,485,6,17,35.3,7,0,276,931,485,27,13,1,52,19,713,353,49.5,135,Matches
210,Alessandro Bastoni\75b86fb3,it ITA,DF,Parma,it Serie A,19,1999,18.8,831,162,494,364,28,5,785,8,10,80.0,8,1,454,2720,1509,27,5,0,4,5,447,434,97.1,4,Matches
211,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,675,79,318,329,83,11,653,12,13,92.3,12,0,467,3073,1747,50,18,1,3,7,448,437,97.5,8,Matches
212,Michy Batshuayi\2973d8ff,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,252,4,32,125,114,46,248,13,19,68.4,14,0,186,785,328,18,8,5,20,14,358,174,48.6,57,Matches
213,Michy Batshuayi\2973d8ff,be BEL,FW,Valencia,es La Liga,24,1993,5.9,219,4,18,111,97,30,214,5,16,31.3,6,0,161,600,282,14,3,5,15,12,310,170,54.8,70,Matches
214,Robert Bauer\9b88e120,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,1038,100,378,472,253,8,841,6,6,100.0,6,0,537,2934,1640,67,26,3,7,15,520,483,92.9,20,Matches
215,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33.0,1375,1009,1355,36,0,0,1046,0,0,,0,0,783,3352,1774,0,0,0,1,0,660,657,99.5,0,Matches
216,Timo Baumgartl\bd7d2e6d,de GER,DF,Stuttgart,de Bundesliga,22,1996,18.0,1070,135,647,464,39,12,1011,4,4,100.0,4,0,630,3350,1746,37,6,0,5,1,623,614,98.6,5,Matches
217,Julian Baumgartlinger\69374ff5,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,1566,52,367,993,292,26,1525,14,17,82.4,15,1,1123,4526,2145,83,23,2,13,14,1220,1149,94.2,42,Matches
218,Christoph Baumgartner\437f2b00,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,52,0,7,36,16,3,52,4,5,80.0,5,0,46,361,280,11,6,1,2,2,44,34,77.3,3,Matches
219,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,6.6,232,9,16,124,101,34,223,7,10,70.0,8,1,124,326,152,9,3,3,26,12,347,164,47.3,66,Matches
220,Paul Baysse\2515040a,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,41,7,24,19,0,0,39,0,0,,0,0,18,89,26,2,0,0,0,0,17,16,94.1,0,Matches
221,Paul Baysse\2515040a,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,1030,153,624,430,32,19,995,3,3,100.0,3,0,590,2636,1348,28,3,0,1,3,609,601,98.7,9,Matches
222,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FW,Hannover 96,de Bundesliga,21,1996,1.7,53,3,9,24,29,8,53,4,11,36.4,5,0,42,280,208,8,4,1,5,5,64,31,48.4,20,Matches
223,Claudio Beauvue\8ca253a3,gp GLP,FW,Caen,fr Ligue 1,30,1988,16.7,599,26,75,299,251,71,577,12,22,54.5,13,0,383,1413,660,38,13,7,53,26,674,423,62.8,133,Matches
224,Bebé\d8712bf9,pt POR,FWMF,Rayo Vallecano,es La Liga,28,1990,14.5,764,24,121,360,381,27,731,48,65,73.8,48,4,599,4160,2297,101,43,12,44,35,690,523,75.8,97,Matches
225,Bebé\d8712bf9,pt POR,MF,Eibar,es La Liga,28,1990,0.7,45,0,2,19,31,3,44,0,2,0.0,0,0,34,177,96,4,4,0,4,0,47,36,76.6,10,Matches
226,Ihlas Bebou\a53b661f,tg TOG,FWMF,Hannover 96,de Bundesliga,24,1994,11.8,621,14,84,322,275,39,576,46,62,74.2,48,3,457,2244,1269,68,31,4,31,32,543,420,77.3,104,Matches
227,Uffe Bech\f7097e8a,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,16,0,1,8,9,1,15,0,0,,0,0,9,65,36,2,1,0,1,2,11,9,81.8,4,Matches
228,Andreas Beck\00a6485f,de GER,DFMF,Stuttgart,de Bundesliga,31,1987,19.7,1073,56,344,526,264,16,902,9,16,56.3,9,0,613,2908,1226,44,11,0,18,7,651,571,87.7,24,Matches
229,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,1182,176,596,596,36,10,1108,2,4,50.0,2,0,487,2362,1200,38,7,0,4,3,485,467,96.3,3,Matches
230,Andrea Beghetto\438dfc6a,it ITA,DFMF,Frosinone,it Serie A,23,1994,24.7,1310,70,391,503,473,34,1090,9,25,36.0,14,3,828,3286,1978,86,31,10,14,12,874,759,86.8,65,Matches
231,Asmir Begović\7b4de647,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24.0,719,656,717,1,2,0,459,0,0,,0,0,269,1245,698,0,0,0,1,0,214,213,99.5,0,Matches
232,Valon Behrami\d3d758d8,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,685,42,221,420,71,9,650,11,14,78.6,11,0,370,1424,681,20,7,2,11,14,336,302,89.9,13,Matches
233,Hanno Behrens\77b41ac0,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,1223,90,403,595,296,85,1198,12,19,63.2,12,0,661,3320,1694,54,24,7,36,19,966,715,74.0,125,Matches
234,Ishak Belfodil\ff182fdc,dz ALG,FW,Hoffenheim,de Bundesliga,26,1992,20.7,693,14,54,252,434,178,672,48,71,67.6,50,2,519,2312,1240,71,24,24,46,24,874,534,61.1,247,Matches
235,Stefan Bell\857a5abe,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,1501,156,734,782,91,31,1471,15,20,75.0,16,0,956,5616,3592,107,19,0,11,6,925,901,97.4,26,Matches
236,Karim Bellarabi\bee0bab1,de GER,FWMF,Leverkusen,de Bundesliga,28,1990,11.7,665,8,103,263,373,51,655,19,39,48.7,21,1,554,3337,2098,112,38,15,27,23,642,513,79.9,103,Matches
237,Héctor Bellerín\f874dd44,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,1100,56,302,482,387,60,965,20,26,76.9,20,2,727,3682,2124,105,31,9,15,22,785,698,88.9,65,Matches
238,Andrea Belotti\d705ba44,it ITA,FW,Torino,it Serie A,24,1993,36.7,1386,29,113,609,782,230,1360,45,92,48.9,47,1,918,4641,2963,147,67,36,99,91,1763,1025,58.1,384,Matches
239,Fran Beltrán\ed5c5fa3,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,1028,34,220,670,189,12,1015,14,22,63.6,17,0,790,3511,1492,64,14,1,8,16,830,741,89.3,34,Matches
240,Hatem Ben Arfa\74dc806c,fr FRA,MFFW,Rennes,fr Ligue 1,31,1987,22.6,1236,2,86,705,591,69,1093,119,187,63.6,125,2,1075,5965,3577,205,64,13,51,76,1107,942,85.1,122,Matches
241,Wissam Ben Yedder\942b4f90,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,1106,11,65,475,650,226,1066,45,75,60.0,50,1,808,3909,2422,147,52,29,73,49,1453,814,56.0,327,Matches
242,Diego Benaglio\b7e7937d,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,687,625,686,1,0,0,468,0,0,,0,0,314,1584,899,0,0,0,0,0,241,240,99.6,0,Matches
243,Marco Benassi\0000acda,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,1070,34,165,556,421,80,1046,24,34,70.6,24,2,770,3667,2207,100,40,7,26,25,933,736,78.9,181,Matches
244,Medhi Benatia\3b15ef2d,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,370,42,183,190,10,3,365,1,1,100.0,1,0,258,1002,444,12,1,0,0,1,264,260,98.5,1,Matches
245,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,29,1989,15.1,1108,39,269,642,267,39,1000,9,13,69.2,9,0,645,2910,1515,78,30,3,11,9,714,667,93.4,49,Matches
246,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,1903,136,877,1100,52,16,1873,5,6,83.3,6,0,1337,7388,3187,79,9,1,2,4,1321,1299,98.3,9,Matches
247,László Bénes\fe888e39,sk SVK,MF,M'Gladbach,de Bundesliga,20,1997,0.3,23,3,9,12,2,0,23,0,0,,0,0,13,82,29,2,0,0,1,0,15,12,80.0,0,Matches
248,Nicolas Benezet\30395d3b,fr FRA,MFFW,Guingamp,fr Ligue 1,27,1991,18.5,1161,6,142,537,588,73,1039,38,64,59.4,41,2,852,4771,2548,136,51,15,52,54,962,762,79.2,163,Matches
249,Walter Benítez\8a2248b4,ar ARG,GK,Nice,fr Ligue 1,25,1993,35.0,1224,1144,1224,0,0,0,838,0,0,,0,0,560,1896,1043,0,0,0,1,0,496,493,99.4,0,Matches
250,Ismaël Bennacer\db092d3b,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,2345,77,602,1423,497,15,2166,60,82,73.2,62,1,1698,9106,4514,184,55,7,24,38,1561,1474,94.4,63,Matches
251,Joe Bennett\dc936144,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,1209,121,375,562,320,13,984,23,30,76.7,27,0,546,2394,1137,58,23,2,10,16,486,435,89.5,19,Matches
252,Ryan Bennett\0bad4516,eng ENG,DF,Wolves,eng Premier League,28,1990,34.0,1726,189,787,891,130,19,1662,2,2,100.0,2,0,919,3972,2029,61,18,0,7,1,1016,985,96.9,10,Matches
253,Yassine Benrahou\fbf76716,fr FRA,MFDF,Bordeaux,fr Ligue 1,19,1999,2.0,147,1,19,73,70,6,134,4,10,40.0,6,0,103,525,239,11,4,1,3,6,140,103,73.6,17,Matches
254,Ramy Bensebaini\378825c7,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,1566,105,546,791,348,27,1350,21,36,58.3,22,0,937,5254,3196,129,44,3,26,18,935,857,91.7,48,Matches
255,Nabil Bentaleb\3189f61a,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,1124,37,201,744,251,18,1061,25,29,86.2,26,1,731,3235,1668,76,27,3,19,10,751,679,90.4,54,Matches
256,Rodrigo Bentancur\3b8674e6,uy URU,MF,Juventus,it Serie A,21,1997,22.3,1480,63,305,903,371,27,1463,26,43,60.5,27,1,1119,5509,2701,107,33,6,19,27,1177,1056,89.7,79,Matches
