Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
1990,Joan Sastre Vanrell\f9acf8bf,es ESP,DF,Mallorca,es La Liga,24-212,1997,2.9,6,4,4,1,1,1,4,25.0,3,30,13,43.3,17,11,2,1,0,0,1,8,14,12,0,Matches
1991,Martin Satriano\86383d0e,it ITA,MFFW,Inter,it Serie A,20-281,2001,0.2,1,1,0,1,0,1,1,100.0,0,8,1,12.5,1,4,3,0,0,0,0,0,1,0,0,Matches
1992,Téji Savanier\6bde367b,fr FRA,MF,Montpellier,fr Ligue 1,29-341,1991,11.3,24,16,8,11,5,10,28,35.7,18,189,56,29.6,42,99,48,9,0,0,9,16,40,2,0,Matches
1993,Esteban Saveljich\79f2a5f5,me MNE,DF,Rayo Vallecano,es La Liga,30-192,1991,10.4,8,5,4,4,0,3,7,42.9,4,82,32,39.0,33,47,2,15,7,0,8,10,18,54,0,Matches
1994,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,30-324,1991,11.0,17,7,11,4,2,9,18,50.0,9,88,27,30.7,41,35,12,11,2,0,9,11,28,42,1,Matches
1995,Joseph Scally\236f02cd,us USA,DF,M'Gladbach,de Bundesliga,18-332,2002,12.6,17,10,8,8,1,9,21,42.9,12,202,63,31.2,75,87,40,16,1,0,15,20,37,21,0,Matches
1996,Giorgio Scalvini\1e9aa637,it ITA,DFMF,Atalanta,it Serie A,17-352,2003,0.9,1,1,0,1,0,0,0,,0,7,2,28.6,3,4,0,0,0,0,0,1,2,1,0,Matches
1997,Gianluca Scamacca\8790f988,it ITA,FW,Sassuolo,it Serie A,22-331,1999,4.9,2,2,1,0,1,0,2,0.0,2,88,22,25.0,6,41,41,6,2,0,4,2,4,3,0,Matches
1998,Kevin Schade\52afb588,de GER,FWMF,Freiburg,de Bundesliga,20-001,2001,4.4,6,5,3,3,0,4,11,36.4,7,82,26,31.7,21,30,31,4,1,0,3,2,8,5,0,Matches
1999,Fabian Schär\c8aa95da,ch SUI,DF,Newcastle Utd,eng Premier League,29-343,1991,3.8,4,3,4,0,0,3,3,100.0,0,24,12,50.0,14,8,2,4,3,1,1,9,13,16,1,Matches
2000,Louis Schaub\b50ec54b,at AUT,MFFW,Köln,de Bundesliga,26-334,1994,1.6,6,2,4,2,0,2,8,25.0,6,47,20,42.6,18,16,13,2,0,0,2,1,7,0,0,Matches
2001,Andrea Schiavone\4b55eb4d,it ITA,MF,Salernitana,it Serie A,28-278,1993,2.8,5,3,3,2,0,3,9,33.3,6,59,13,22.0,19,28,12,9,2,0,7,3,8,3,0,Matches
2002,Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,de Bundesliga,25-308,1996,7.8,1,0,0,1,0,0,2,0.0,2,61,14,23.0,4,27,30,3,0,0,3,3,4,7,0,Matches
2003,Kingsley Schindler\bd527260,de GER,DFMF,Köln,de Bundesliga,28-139,1993,0.8,0,0,0,0,0,0,1,0.0,1,5,2,40.0,3,1,1,0,0,0,0,2,2,2,0,Matches
2004,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,de Bundesliga,24-061,1997,2.6,9,7,2,6,1,5,12,41.7,7,50,18,36.0,13,31,6,4,0,0,4,4,13,1,0,Matches
2005,Keven Schlotterbeck\f6bdc830,de GER,MFDF,Freiburg,de Bundesliga,24-214,1997,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2006,Nico Schlotterbeck\34e12499,de GER,DF,Freiburg,de Bundesliga,21-362,1999,12.5,32,23,15,12,5,17,27,63.0,10,113,41,36.3,59,42,12,25,16,0,9,32,64,74,1,Matches
2007,Jeffrey Schlupp\3312f911,gh GHA,MFFW,Crystal Palace,eng Premier League,28-340,1992,2.3,4,1,2,2,0,2,4,50.0,2,30,8,26.7,8,14,8,1,0,0,1,4,8,2,0,Matches
2008,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,35-023,1986,12.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2009,Jonathan Schmid\088ca1bd,fr FRA,DF,Freiburg,de Bundesliga,31-155,1990,2.0,2,2,0,1,1,2,2,100.0,0,15,7,46.7,3,8,4,6,1,0,5,5,7,3,0,Matches
2010,Benno Schmitz\ad00b1a8,de GER,DF,Köln,de Bundesliga,27-011,1994,11.0,23,17,9,8,6,13,32,40.6,19,131,53,40.5,56,48,27,15,2,0,13,18,41,18,0,Matches
2011,David Schnegg\1c341b14,at AUT,DF,Venezia,it Serie A,23-060,1998,1.4,3,1,1,1,1,1,2,50.0,1,23,7,30.4,11,7,5,7,0,0,7,3,6,5,0,Matches
2012,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Nice,fr Ligue 1,32-020,1989,0.6,3,2,2,1,0,1,1,100.0,0,20,8,40.0,5,11,4,2,0,0,2,1,4,1,0,Matches
2013,Alessandro Schöpf\106bca06,at AUT,MF,Arminia,de Bundesliga,27-294,1994,10.3,15,8,3,9,3,5,8,62.5,3,203,59,29.1,34,116,53,17,2,0,15,11,26,9,0,Matches
2014,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,it Serie A,24-320,1997,1.3,3,1,2,0,1,0,2,0.0,2,17,6,35.3,8,8,1,2,1,0,1,6,9,0,0,Matches
2015,Nico Schulz\fa274d97,de GER,DF,Dortmund,de Bundesliga,28-241,1993,3.7,8,5,3,4,1,1,5,20.0,4,43,17,39.5,14,20,9,8,1,0,7,9,17,5,0,Matches
2016,Marvin Schwäbe\87436846,de GER,GK,Köln,de Bundesliga,26-217,1995,1.0,,0,,,,,,,,,,,,,,,,,,0,,,,Matches
2017,Alexander Schwolow\0d55d942,de GER,GK,Hertha BSC,de Bundesliga,29-179,1992,13.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,1,1,2,0,Matches
2018,Aleksandar Sedlar\a35134ae,rs SRB,DFMF,Mallorca,es La Liga,29-350,1991,2.2,3,2,3,0,0,1,1,100.0,0,20,6,30.0,12,8,0,2,1,0,1,3,6,8,0,Matches
2019,Paul Seguin\8872ed17,de GER,MF,Greuther Fürth,de Bundesliga,26-244,1995,10.6,20,10,5,13,2,9,16,56.3,7,149,41,27.5,44,78,27,16,3,0,13,11,31,11,0,Matches
2020,Alidu Seidu\cea59f02,ci CIV,FW,Clermont Foot,fr Ligue 1,21-177,2000,0.2,2,2,2,0,0,2,2,100.0,0,4,3,75.0,2,1,1,1,0,0,1,0,2,1,0,Matches
2021,Davie Selke\1238a3f9,de GER,FW,Hertha BSC,de Bundesliga,26-312,1995,3.7,0,0,0,0,0,0,5,0.0,5,103,26,25.2,7,66,30,3,0,0,3,0,0,3,0,Matches
2022,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,29-275,1992,14.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2023,Ken Sema\1770bd68,se SWE,MFFW,Watford,eng Premier League,28-059,1993,3.2,5,4,4,1,0,0,6,0.0,6,72,15,20.8,21,44,7,4,0,0,4,1,6,7,0,Matches
2024,Nélson Semedo\d04b94db,pt POR,DF,Wolves,eng Premier League,28-012,1993,11.4,33,22,21,10,2,16,23,69.6,7,179,44,24.6,86,60,33,18,2,0,16,18,51,27,0,Matches
2025,Stefano Sensi\b70bde8f,it ITA,MF,Inter,it Serie A,26-115,1995,1.3,2,2,1,1,0,1,2,50.0,1,17,3,17.6,4,5,8,1,0,0,1,1,3,0,0,Matches
2026,Suat Serdar\b3325a30,de GER,MFFW,Hertha BSC,de Bundesliga,24-231,1997,12.6,36,23,13,21,2,7,25,28.0,18,254,75,29.5,69,137,48,18,3,0,15,20,56,7,0,Matches
2027,Laurens Serpe\79d60e74,it ITA,DF,Genoa,it Serie A,20-294,2001,0.5,1,0,1,0,0,1,1,100.0,0,8,2,25.0,6,2,0,0,0,0,0,0,1,1,0,Matches
2028,Janni Serra\40b58bfc,de GER,FW,Arminia,de Bundesliga,23-260,1998,2.0,2,1,0,1,1,1,3,33.3,2,44,15,34.1,4,22,18,1,0,0,1,2,4,5,0,Matches
2029,Nicolás Serrano\2ad0e5e5,es ESP,MFFW,Athletic Club,es La Liga,18-268,2003,0.4,3,2,0,2,1,2,3,66.7,1,21,7,33.3,3,8,10,2,0,0,2,1,4,0,0,Matches
2030,Zidan Sertdemir\eec1f7f4,dk DEN,FW,Leverkusen,de Bundesliga,16-297,2005,0.1,2,0,2,0,0,1,1,100.0,0,3,0,0.0,3,0,0,0,0,0,0,0,2,0,0,Matches
2031,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Tottenham,eng Premier League,21-194,2000,0.1,1,1,0,1,0,1,1,100.0,0,8,2,25.0,1,4,3,0,0,0,0,0,1,0,0,Matches
2032,Nils Seufert\0da32a38,de GER,MF,Greuther Fürth,de Bundesliga,24-298,1997,0.9,1,1,0,1,0,0,0,,0,18,3,16.7,7,8,3,3,1,0,2,0,1,2,0,Matches
2033,Salva Sevilla\75bd85ea,es ESP,MF,Mallorca,es La Liga,37-255,1984,5.7,7,6,1,6,0,1,2,50.0,1,61,22,36.1,26,25,10,6,2,0,4,6,13,7,0,Matches
2034,Stephan El Shaarawy\d3aaad90,it ITA,FWDF,Roma,it Serie A,29-032,1992,5.4,8,2,2,6,0,1,1,100.0,0,68,16,23.5,17,28,23,5,0,0,5,7,15,1,0,Matches
2035,Jamie Shackleton\8d03ca5a,eng ENG,DF,Leeds United,eng Premier League,22-051,1999,5.9,20,13,12,6,2,7,14,50.0,7,79,24,30.4,32,36,11,12,5,1,7,7,27,7,2,Matches
2036,Xherdan Shaqiri\6421ec64,ch SUI,FW,Lyon,fr Ligue 1,30-049,1991,5.4,5,3,0,4,1,1,8,12.5,7,41,12,29.3,7,21,13,2,0,0,2,2,7,1,0,Matches
2037,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,26-139,1995,11.1,13,8,7,4,2,6,15,40.0,9,109,33,30.3,47,42,20,23,5,0,18,9,22,13,0,Matches
2038,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,29-274,1992,4.1,5,4,2,1,2,0,3,0.0,3,53,8,15.1,19,28,6,2,2,0,0,6,11,6,0,Matches
2039,Aimar Sher\ef301f96,se SWE,MF,Spezia,it Serie A,18-343,2002,0.5,2,1,1,1,0,0,1,0.0,1,13,9,69.2,5,8,0,2,0,0,2,1,3,2,0,Matches
2040,Eldor Shomurodov\57469b2d,uz UZB,FW,Roma,it Serie A,26-152,1995,3.7,4,4,0,3,1,0,5,0.0,5,90,19,21.1,16,42,32,5,0,0,5,2,6,1,0,Matches
2041,Mahame Siby\6d075c67,ml MLI,MFDF,Strasbourg,fr Ligue 1,25-144,1996,0.2,0,0,0,0,0,0,0,,0,8,0,0.0,6,2,0,1,0,0,1,0,0,0,0,Matches
2042,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,29-122,1992,4.0,13,7,9,3,1,3,8,37.5,5,61,18,29.5,23,22,16,7,1,0,6,10,23,7,0,Matches
2043,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,23-215,1998,0.9,1,1,1,0,0,1,1,100.0,0,9,2,22.2,3,4,2,0,0,0,0,0,1,1,0,Matches
2044,Francisco Sierralta\0f933743,cl CHI,DF,Watford,eng Premier League,24-206,1997,2.7,3,2,3,0,0,2,4,50.0,2,12,5,41.7,8,4,0,3,0,0,3,6,9,17,0,Matches
2045,Arnór Sigurðsson\f209b81e,is ISL,MFFW,Venezia,it Serie A,22-197,1999,1.4,1,0,0,1,0,1,2,50.0,1,18,7,38.9,2,10,6,2,0,0,2,1,2,0,0,Matches
2046,Kiliann Sildillia\313254a3,fr FRA,DF,Freiburg,de Bundesliga,19-196,2002,1.2,5,3,2,3,0,2,4,50.0,2,24,9,37.5,12,9,3,3,0,0,3,2,7,6,0,Matches
2047,Adrien Silva\d6f88a1d,pt POR,MF,Sampdoria,it Serie A,32-258,1989,7.5,24,16,14,7,3,8,15,53.3,7,144,47,32.6,56,69,19,15,3,0,12,21,45,15,0,Matches
2048,André Silva\3effaa34,pt POR,FW,RB Leipzig,de Bundesliga,26-022,1995,7.0,5,5,1,3,1,1,3,33.3,2,89,34,38.2,1,40,48,5,0,0,5,1,6,4,0,Matches
2049,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,eng Premier League,27-110,1994,10.4,23,14,10,8,5,11,29,37.9,18,227,59,26.0,54,104,69,18,0,0,18,14,37,12,0,Matches
2050,Caio Henrique Oliveira Silva\30af8b93,br BRA,DF,Monaco,fr Ligue 1,24-120,1997,10.6,16,5,9,6,1,8,20,40.0,12,109,42,38.5,46,42,21,11,0,0,11,17,33,18,2,Matches
2051,David Silva\e2716bd0,es ESP,MF,Real Sociedad,es La Liga,35-324,1986,7.2,11,8,8,3,0,2,8,25.0,6,102,33,32.4,29,49,24,5,0,0,5,4,15,1,0,Matches
2052,Fábio Silva\e7aa9d7c,pt POR,MFFW,Wolves,eng Premier League,19-132,2002,0.4,0,0,0,0,0,0,0,,0,8,3,37.5,1,5,2,0,0,0,0,0,0,0,0,Matches
2053,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,30-199,1991,0.9,1,1,0,0,1,1,1,100.0,0,10,2,20.0,3,4,3,1,0,0,1,4,5,0,0,Matches
2054,Jonathan Silva\f2308b33,ar ARG,MFDF,Getafe,es La Liga,27-152,1994,1.6,6,2,3,2,1,2,7,28.6,5,46,9,19.6,13,19,14,5,0,0,5,1,7,5,0,Matches
2055,Rui Silva\ea83bfa6,pt POR,GK,Betis,es La Liga,27-294,1994,7.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
2056,Thiago Silva\86e7deaf,br BRA,DF,Chelsea,eng Premier League,37-067,1984,8.2,13,8,8,4,1,4,9,44.4,5,49,15,30.6,32,15,2,18,11,1,7,22,35,44,0,Matches
2057,Marco Silvestri\0d422df7,it ITA,GK,Udinese,it Serie A,30-271,1991,13.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,1,1,Matches
2058,Mohamed Simakan\fcb27134,fr FRA,DF,RB Leipzig,de Bundesliga,21-209,2000,9.7,16,7,11,3,2,6,12,50.0,6,117,43,36.8,65,38,14,19,7,0,12,21,37,51,1,Matches
2059,Giovanni Simeone\343c0d52,ar ARG,FW,Hellas Verona,it Serie A,26-146,1995,8.9,12,7,2,5,5,4,12,33.3,8,153,39,25.5,17,69,67,9,1,0,8,1,13,6,0,Matches
2060,Giovanni Simeone\343c0d52,ar ARG,FW,Cagliari,it Serie A,26-146,1995,0.1,0,0,0,0,0,0,0,,0,2,0,0.0,0,0,2,0,0,0,0,0,0,0,0,Matches
2061,Moses Simon\5f3eaaf5,ng NGA,FWMF,Nantes,fr Ligue 1,26-139,1995,12.8,10,6,3,3,4,4,9,44.4,5,138,41,29.7,31,58,49,16,2,0,14,12,22,4,0,Matches
2062,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,24-170,1997,12.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2063,Wilfried Singo\8b609c34,ci CIV,DF,Torino,it Serie A,20-338,2000,10.8,22,10,9,10,3,7,11,63.6,4,140,38,27.1,37,59,44,13,3,0,10,12,34,19,0,Matches
2064,Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,de Bundesliga,26-147,1995,1.6,4,1,2,2,0,2,5,40.0,3,15,5,33.3,8,5,2,2,1,0,1,1,5,3,0,Matches
2065,Salvatore Sirigu\10dc46f0,it ITA,GK,Genoa,it Serie A,34-320,1987,13.0,0,0,0,0,0,0,0,,0,1,0,0.0,1,0,0,0,0,0,0,0,0,0,0,Matches
2066,Issouf Sissokho\792a9d41,ml MLI,MF,Bordeaux,fr Ligue 1,19-302,2002,3.4,13,8,3,9,1,6,14,42.9,8,104,23,22.1,19,65,20,2,0,0,2,3,16,0,0,Matches
2067,Ibrahima Sissoko\0f8418aa,fr FRA,MFDF,Strasbourg,fr Ligue 1,24-032,1997,8.7,14,8,5,7,2,1,9,11.1,8,119,38,31.9,37,59,23,8,3,0,5,17,31,16,0,Matches
2068,Moussa Sissoko\2acd49b9,fr FRA,MF,Watford,eng Premier League,32-104,1989,9.8,15,7,9,5,1,6,10,60.0,4,139,30,21.6,49,70,20,16,4,0,12,16,31,22,0,Matches
2069,Sambou Sissoko\e4bb1f08,fr FRA,MF,Reims,fr Ligue 1,22-215,1999,1.0,8,5,2,3,3,1,4,25.0,3,35,14,40.0,18,11,6,1,0,0,1,3,11,4,0,Matches
2070,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,25-109,1996,2.1,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Matches
2071,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,26-202,1995,7.6,21,15,13,8,0,10,16,62.5,6,106,35,33.0,42,51,13,18,3,0,15,22,43,16,0,Matches
2072,Oliver Skipp\6250083a,eng ENG,MF,Tottenham,eng Premier League,21-073,2000,9.5,23,12,12,10,1,11,25,44.0,14,170,45,26.5,87,69,14,18,8,0,10,15,38,6,0,Matches
2073,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,30-207,1991,13.0,0,0,0,0,0,0,0,,0,2,0,0.0,2,0,0,0,0,0,0,0,0,0,2,Matches
2074,Andreas Skov Olsen\c50cee19,dk DEN,FWDF,Bologna,it Serie A,21-334,1999,3.5,2,2,1,1,0,0,4,0.0,4,48,9,18.8,25,10,13,8,0,0,8,4,6,5,0,Matches
2075,Robert Skov\ff98492b,dk DEN,DFFW,Hoffenheim,de Bundesliga,25-192,1996,2.7,2,2,1,1,0,1,4,25.0,3,32,9,28.1,7,15,10,3,0,0,3,4,6,2,0,Matches
2076,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,26-290,1995,13.0,13,7,7,6,0,7,10,70.0,3,77,23,29.9,39,26,12,22,11,0,11,13,26,46,0,Matches
2077,Islam Slimani\ffec9769,dz ALG,FW,Lyon,fr Ligue 1,33-163,1988,3.9,1,1,0,1,0,0,4,0.0,4,51,6,11.8,5,19,27,3,0,0,3,0,1,3,0,Matches
2078,Chris Smalling\b6964eb6,eng ENG,DF,Roma,it Serie A,32-006,1989,1.5,3,0,3,0,0,0,1,0.0,1,10,4,40.0,8,2,0,1,0,0,1,3,6,6,0,Matches
2079,Emile Smith-Rowe\17695062,eng ENG,MFFW,Arsenal,eng Premier League,21-123,2000,11.9,10,8,3,7,0,2,10,20.0,8,132,42,31.8,29,63,40,10,0,0,10,12,22,6,0,Matches
2080,Cédric Soares\839c14e1,pt POR,DF,Arsenal,eng Premier League,30-089,1991,2.1,3,2,1,1,1,2,3,66.7,1,24,6,25.0,11,8,5,4,2,0,2,4,7,6,1,Matches
2081,Danilo Soares\c05f2f8c,br BRA,DF,Bochum,de Bundesliga,30-030,1991,13.0,58,32,32,19,7,25,46,54.3,21,200,71,35.5,103,71,26,34,1,1,33,51,109,43,0,Matches
2082,Rubén Sobrino\19b776e9,es ESP,MF,Valencia,es La Liga,29-180,1992,0.2,1,0,1,0,0,0,0,,0,8,0,0.0,4,3,1,1,0,0,1,0,1,1,0,Matches
2083,Rubén Sobrino\19b776e9,es ESP,FWMF,Cádiz,es La Liga,29-180,1992,8.6,11,7,5,5,1,1,14,7.1,13,183,43,23.5,36,95,52,11,0,0,11,4,15,11,0,Matches
2084,Augusto Solari\3ca6106c,ar ARG,MFDF,Celta Vigo,es La Liga,29-329,1992,3.9,16,12,6,6,4,7,14,50.0,7,112,38,33.9,37,51,24,6,2,0,4,11,27,7,0,Matches
2085,Roberto Soldado\9d66fbe3,es ESP,FW,Levante,es La Liga,36-185,1985,3.8,3,1,0,2,1,2,4,50.0,2,37,9,24.3,0,14,23,3,0,0,3,3,6,6,0,Matches
2086,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,24-330,1997,8.9,12,8,3,6,3,4,13,30.8,9,136,42,30.9,31,69,36,8,0,0,8,6,18,8,0,Matches
2087,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,32-346,1988,13.0,0,0,0,0,0,0,1,0.0,1,2,0,0.0,2,0,0,0,0,0,0,0,0,0,0,Matches
2088,Son\037dbd30,es ESP,DF,Levante,es La Liga,27-243,1994,5.1,8,5,5,3,0,4,8,50.0,4,41,13,31.7,19,10,12,6,2,0,4,10,18,11,0,Matches
2089,Brandon Soppy\28f66c2e,fr FRA,DF,Udinese,it Serie A,19-280,2002,1.5,4,1,3,1,0,2,3,66.7,1,38,8,21.1,15,15,8,2,0,0,2,1,5,0,0,Matches
2090,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,28-238,1993,15.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2091,Roberto Soriano\9d4c45d6,it ITA,MFFW,Bologna,it Serie A,30-293,1991,10.0,16,12,6,8,2,2,13,15.4,11,193,58,30.1,54,81,58,12,1,0,11,6,22,11,0,Matches
2092,Alberto Soro\452c3055,es ESP,MFFW,Granada,es La Liga,22-264,1999,4.8,11,8,2,5,4,3,6,50.0,3,98,34,34.7,30,46,22,15,1,1,14,6,17,2,0,Matches
2093,Borna Sosa\af0d79a9,hr CRO,DF,Stuttgart,de Bundesliga,23-311,1998,12.8,7,5,5,1,1,3,11,27.3,8,93,29,31.2,45,28,20,18,2,0,16,11,18,23,0,Matches
2094,Florian Sotoca\7a42d0df,fr FRA,FWMF,Lens,fr Ligue 1,31-034,1990,10.9,10,4,2,6,2,4,17,23.5,13,166,46,27.7,21,75,70,15,3,0,12,11,21,8,0,Matches
2095,Riccardo Sottil\94816803,it ITA,FWMF,Fiorentina,it Serie A,22-178,1999,4.9,6,4,3,3,0,1,3,33.3,2,64,17,26.6,12,26,26,5,0,0,5,0,6,3,0,Matches
2096,Tomáš Souček\6613c819,cz CZE,MF,West Ham,eng Premier League,26-274,1995,11.9,30,16,15,11,4,11,29,37.9,18,162,49,30.2,62,77,23,23,1,0,22,17,47,46,1,Matches
2097,Sambou Soumano\7cc00776,sn SEN,FWMF,Lorient,fr Ligue 1,20-329,2001,0.3,0,0,0,0,0,0,0,,0,10,1,10.0,0,4,6,0,0,0,0,0,0,0,0,Matches
2098,Adama Soumaoro\7b075c75,fr FRA,DFMF,Bologna,it Serie A,29-163,1992,5.3,3,2,0,3,0,1,2,50.0,1,25,10,40.0,15,6,4,6,3,0,3,11,14,19,0,Matches
2099,Boubakary Soumaré\ae59b359,fr FRA,MF,Leicester City,eng Premier League,22-274,1999,7.1,14,8,4,7,3,5,8,62.5,3,152,39,25.7,49,79,24,5,0,0,5,13,27,10,0,Matches
2100,Arnaud Souquet\4e0afc5d,fr FRA,DF,Montpellier,fr Ligue 1,29-289,1992,5.3,8,5,4,2,2,2,8,25.0,6,81,32,39.5,32,32,17,4,1,0,3,6,14,12,0,Matches
2101,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,de Bundesliga,24-295,1997,11.3,28,15,15,11,2,3,19,15.8,16,209,60,28.7,66,118,25,23,6,0,17,29,57,12,0,Matches
2102,Saidou Sow\f6b94e8d,gn GUI,DF,Saint-Étienne,fr Ligue 1,19-147,2002,7.5,16,10,11,5,0,3,7,42.9,4,83,43,51.8,52,30,1,11,4,1,7,19,35,34,0,Matches
2103,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,25-189,1996,11.7,22,13,15,7,0,10,19,52.6,9,112,37,33.0,59,51,2,24,9,0,15,24,46,59,1,Matches
2104,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,29-202,1992,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2105,Jerry St. Juste\90339309,nl NED,DF,Mainz 05,de Bundesliga,25-040,1996,4.7,10,6,5,5,0,7,9,77.8,2,48,19,39.6,26,20,2,10,3,0,7,15,25,18,0,Matches
2106,Anton Stach\0f59a7bf,de GER,MF,Mainz 05,de Bundesliga,23-013,1998,2.7,6,4,3,2,1,3,7,42.9,4,74,19,25.7,23,37,14,6,0,0,6,6,12,5,1,Matches
2107,Kostas Stafylidis\861e0116,gr GRE,DFMF,Bochum,de Bundesliga,27-361,1993,5.3,19,11,7,7,5,6,9,66.7,3,62,21,33.9,29,24,9,8,3,0,5,14,33,16,0,Matches
2108,Josip Stanišić\7ed08d5c,hr CRO,DF,Bayern Munich,de Bundesliga,21-240,2000,4.5,10,4,4,5,1,3,12,25.0,9,75,19,25.3,24,34,17,8,0,0,8,14,24,8,0,Matches
2109,Niklas Stark\aad48be9,de GER,DF,Hertha BSC,de Bundesliga,26-228,1995,12.0,22,15,18,4,0,8,10,80.0,2,108,37,34.3,75,31,2,19,5,0,14,26,48,78,1,Matches
2110,Jason Steele\28300a16,eng ENG,GK,Brighton,eng Premier League,31-102,1990,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2111,Jed Steer\a8a3d139,eng ENG,GK,Aston Villa,eng Premier League,29-066,1992,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2112,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,de Bundesliga,30-025,1991,5.6,11,2,5,5,1,5,12,41.7,7,102,30,29.4,27,48,27,8,0,0,8,6,17,7,0,Matches
2113,Zack Steffen\42130443,us USA,GK,Manchester City,eng Premier League,26-240,1995,1.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2114,Calvin Stengs\8f7e6783,nl NED,MF,Nice,fr Ligue 1,22-345,1998,6.7,5,1,2,3,0,3,10,30.0,7,108,21,19.4,18,54,36,5,0,0,5,11,16,4,0,Matches
2115,Pascal Stenzel\99f7e9aa,de GER,DF,Stuttgart,de Bundesliga,25-253,1996,0.8,3,2,3,0,0,2,4,50.0,2,19,5,26.3,12,4,3,3,0,0,3,2,5,3,0,Matches
2116,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,27-305,1994,4.4,12,6,5,5,2,3,11,27.3,8,54,17,31.5,31,18,5,8,4,0,4,11,23,20,0,Matches
2117,Raheem Sterling\b400bde0,eng ENG,FWMF,Manchester City,eng Premier League,26-355,1994,5.2,5,2,0,3,2,2,10,20.0,8,74,17,23.0,9,42,23,2,0,0,2,3,8,0,0,Matches
2118,Angelo Stiller\3b1ed320,de GER,MF,Hoffenheim,de Bundesliga,20-238,2001,5.1,12,7,4,4,4,1,6,16.7,5,105,35,33.3,28,55,22,9,1,0,8,7,19,7,0,Matches
2119,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,de Bundesliga,33-094,1988,10.4,16,10,4,11,1,4,13,30.8,9,196,54,27.6,21,90,85,11,1,0,10,7,23,3,0,Matches
2120,Kevin Stöger\e5649a78,at AUT,MF,Mainz 05,de Bundesliga,28-093,1993,1.3,5,1,3,2,0,2,3,66.7,1,26,5,19.2,6,8,12,2,0,0,2,1,6,0,0,Matches
2121,Petar Stojanović\13b44b02,si SVN,DF,Empoli,it Serie A,26-052,1995,10.9,43,32,26,12,5,22,52,42.3,30,169,67,39.6,78,67,24,23,5,1,18,22,65,21,0,Matches
