Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
2036,Xherdan Shaqiri\6421ec64,ch SUI,FW,Lyon,fr Ligue 1,30-049,1991,5.4,264,236,28,3,2,37,19,15,21,7,5,1,176,30,58,208,47,2,4,2,204,1,8,7,10,Matches
2037,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,26-139,1995,11.1,729,583,146,7,1,94,27,23,38,11,24,1,429,176,124,553,31,27,101,4,591,3,2,22,29,Matches
2038,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,29-274,1992,4.1,194,175,19,10,2,32,19,4,6,4,1,0,109,21,64,12,173,4,2,1,156,1,1,3,2,Matches
2039,Aimar Sher\ef301f96,se SWE,MF,Spezia,it Serie A,18-343,2002,0.5,19,19,0,0,0,5,0,0,0,0,0,0,12,3,4,2,15,0,0,0,18,0,0,0,1,Matches
2040,Eldor Shomurodov\57469b2d,uz UZB,FW,Roma,it Serie A,26-152,1995,3.7,99,97,2,0,1,26,1,7,0,0,0,0,61,22,16,16,67,7,1,0,66,1,2,4,3,Matches
2041,Mahame Siby\6d075c67,ml MLI,MFDF,Strasbourg,fr Ligue 1,25-144,1996,0.2,6,6,0,0,0,0,1,0,0,0,0,0,3,1,2,0,6,0,0,0,4,0,0,0,0,Matches
2042,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,29-122,1992,4.0,293,256,37,6,1,32,5,9,2,0,1,0,196,55,42,24,229,8,29,0,235,0,4,11,5,Matches
2043,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,23-215,1998,0.9,27,27,0,0,0,11,1,0,0,0,0,0,13,12,2,2,18,3,0,4,22,0,0,1,1,Matches
2044,Francisco Sierralta\0f933743,cl CHI,DF,Watford,eng Premier League,24-206,1997,2.7,122,118,4,4,0,8,3,0,0,0,0,0,98,4,20,11,104,5,0,0,110,0,2,0,0,Matches
2045,Arnór Sigurðsson\f209b81e,is ISL,MFFW,Venezia,it Serie A,22-197,1999,1.4,29,27,2,0,0,2,0,1,1,0,1,0,19,4,6,1,27,1,0,0,23,1,1,0,0,Matches
2046,Kiliann Sildillia\313254a3,fr FRA,DF,Freiburg,de Bundesliga,19-196,2002,1.2,63,49,14,2,0,7,2,3,0,0,0,0,38,8,17,5,45,1,12,0,41,0,1,1,7,Matches
2047,Adrien Silva\d6f88a1d,pt POR,MF,Sampdoria,it Serie A,32-258,1989,7.5,389,367,22,21,0,56,15,3,0,0,0,0,275,45,69,69,293,19,1,1,334,1,3,10,5,Matches
2048,André Silva\3effaa34,pt POR,FW,RB Leipzig,de Bundesliga,26-022,1995,7.0,153,136,17,1,1,54,3,6,0,0,0,0,91,41,21,21,110,7,2,1,111,1,5,6,7,Matches
2049,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,eng Premier League,27-110,1994,10.4,631,604,27,9,2,105,14,28,7,1,0,0,507,68,56,555,53,9,10,1,557,0,4,13,13,Matches
2050,Caio Henrique Oliveira Silva\30af8b93,br BRA,DF,Monaco,fr Ligue 1,24-120,1997,10.6,674,570,104,19,4,68,5,31,0,0,0,0,447,129,98,517,51,18,85,3,550,4,6,27,20,Matches
2051,David Silva\e2716bd0,es ESP,MF,Real Sociedad,es La Liga,35-324,1986,7.2,363,355,8,6,0,52,4,2,0,0,0,0,299,29,35,293,55,11,1,0,318,0,7,10,8,Matches
2052,Fábio Silva\e7aa9d7c,pt POR,MFFW,Wolves,eng Premier League,19-132,2002,0.4,11,11,0,0,0,3,0,0,0,0,0,0,3,5,3,0,9,1,0,0,3,0,0,2,1,Matches
2053,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,30-199,1991,0.9,45,33,12,1,0,2,1,1,0,0,0,0,18,15,12,22,6,6,11,0,38,0,0,1,2,Matches
2054,Jonathan Silva\f2308b33,ar ARG,MFDF,Getafe,es La Liga,27-152,1994,1.6,69,61,8,1,0,9,1,2,0,0,0,0,38,12,19,58,2,2,7,0,49,0,1,4,7,Matches
2055,Rui Silva\ea83bfa6,pt POR,GK,Betis,es La Liga,27-294,1994,7.0,207,140,67,16,0,6,2,0,0,0,0,0,120,7,80,102,66,0,0,29,165,0,6,1,2,Matches
2056,Thiago Silva\86e7deaf,br BRA,DF,Chelsea,eng Premier League,37-067,1984,8.2,593,577,16,16,1,51,9,0,0,0,0,0,459,75,59,47,501,34,0,1,553,0,0,11,5,Matches
2057,Marco Silvestri\0d422df7,it ITA,GK,Udinese,it Serie A,30-271,1991,13.0,380,239,141,32,0,20,4,0,0,0,0,0,178,12,190,28,309,1,0,30,270,4,2,6,0,Matches
2058,Mohamed Simakan\fcb27134,fr FRA,DF,RB Leipzig,de Bundesliga,21-209,2000,9.7,548,527,21,21,0,58,6,1,0,0,0,0,413,60,75,58,437,33,0,6,483,4,8,6,6,Matches
2059,Giovanni Simeone\343c0d52,ar ARG,FW,Hellas Verona,it Serie A,26-146,1995,8.9,186,169,17,0,0,55,4,10,0,0,0,0,135,32,19,21,146,6,0,3,135,1,1,10,16,Matches
2060,Giovanni Simeone\343c0d52,ar ARG,FW,Cagliari,it Serie A,26-146,1995,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,0,3,1,0,0,2,0,0,0,1,Matches
2061,Moses Simon\5f3eaaf5,ng NGA,FWMF,Nantes,fr Ligue 1,26-139,1995,12.8,435,349,86,26,0,83,31,61,48,26,18,3,241,73,121,74,327,14,12,3,281,0,9,22,16,Matches
2062,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,24-170,1997,12.0,325,218,107,17,0,8,8,0,0,0,0,0,178,11,136,34,222,0,0,59,243,1,11,2,0,Matches
2063,Wilfried Singo\8b609c34,ci CIV,DF,Torino,it Serie A,20-338,2000,10.8,488,389,99,1,0,57,11,28,0,0,0,0,265,118,105,41,317,18,98,0,365,0,8,16,23,Matches
2064,Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,de Bundesliga,26-147,1995,1.6,104,87,17,1,1,10,0,3,0,0,0,0,73,22,9,74,13,1,16,0,91,1,1,3,1,Matches
2065,Salvatore Sirigu\10dc46f0,it ITA,GK,Genoa,it Serie A,34-320,1987,13.0,432,319,113,42,0,46,6,0,0,0,0,0,178,18,236,25,335,0,0,42,290,2,6,8,1,Matches
2066,Issouf Sissokho\792a9d41,ml MLI,MF,Bordeaux,fr Ligue 1,19-302,2002,3.4,146,145,1,1,0,26,0,4,0,0,0,0,125,12,9,20,123,2,0,1,129,0,1,5,6,Matches
2067,Ibrahima Sissoko\0f8418aa,fr FRA,MFDF,Strasbourg,fr Ligue 1,24-032,1997,8.7,378,371,7,4,1,55,9,10,0,0,0,0,274,51,53,69,282,14,2,2,321,1,8,5,12,Matches
2068,Moussa Sissoko\2acd49b9,fr FRA,MF,Watford,eng Premier League,32-104,1989,9.8,334,324,10,4,0,50,8,7,0,0,0,0,206,49,79,29,245,39,6,3,263,1,5,17,2,Matches
2069,Sambou Sissoko\e4bb1f08,fr FRA,MF,Reims,fr Ligue 1,22-215,1999,1.0,38,38,0,0,0,8,1,0,0,0,0,0,25,6,7,12,22,1,0,0,27,0,1,1,3,Matches
2070,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,25-109,1996,2.1,72,38,34,6,0,7,4,0,0,0,0,0,15,1,56,8,52,0,0,4,38,1,6,1,1,Matches
2071,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,26-202,1995,7.6,319,298,21,20,0,50,7,1,0,0,0,0,229,35,55,38,251,20,1,3,281,1,1,5,3,Matches
2072,Oliver Skipp\6250083a,eng ENG,MF,Tottenham,eng Premier League,21-073,2000,9.5,496,484,12,11,0,44,9,0,0,0,0,0,420,38,38,13,464,13,1,1,448,0,4,14,8,Matches
2073,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,30-207,1991,13.0,398,266,132,44,0,25,15,0,0,0,0,0,207,15,176,39,284,1,0,59,299,2,13,0,2,Matches
2074,Andreas Skov Olsen\c50cee19,dk DEN,FWDF,Bologna,it Serie A,21-334,1999,3.5,157,141,16,3,0,27,5,12,9,2,1,0,112,21,24,110,33,9,4,1,133,0,3,4,1,Matches
2075,Robert Skov\ff98492b,dk DEN,DFFW,Hoffenheim,de Bundesliga,25-192,1996,2.7,127,107,20,3,0,12,6,9,7,3,2,1,80,18,29,97,12,5,10,0,94,1,5,5,2,Matches
2076,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,26-290,1995,13.0,662,640,22,14,1,65,23,1,0,0,0,0,544,41,77,75,541,28,7,2,600,1,7,13,5,Matches
2077,Islam Slimani\ffec9769,dz ALG,FW,Lyon,fr Ligue 1,33-163,1988,3.9,112,105,7,0,3,25,0,1,0,0,0,0,79,23,10,21,74,4,1,5,91,0,2,6,1,Matches
2078,Chris Smalling\b6964eb6,eng ENG,DF,Roma,it Serie A,32-006,1989,1.5,87,82,5,2,0,3,1,0,0,0,0,0,74,4,9,5,74,5,3,0,77,0,2,1,1,Matches
2079,Emile Smith-Rowe\17695062,eng ENG,MFFW,Arsenal,eng Premier League,21-123,2000,11.9,430,412,18,2,3,53,7,10,10,10,0,0,350,39,41,73,339,9,3,2,376,1,2,6,4,Matches
2080,Cédric Soares\839c14e1,pt POR,DF,Arsenal,eng Premier League,30-089,1991,2.1,69,57,12,2,0,9,2,1,0,0,0,0,40,13,16,13,39,5,10,0,53,1,2,3,2,Matches
2081,Danilo Soares\c05f2f8c,br BRA,DF,Bochum,de Bundesliga,30-030,1991,13.0,740,560,180,18,0,96,4,19,1,0,0,0,371,176,193,359,165,36,161,5,544,3,23,31,26,Matches
2082,Rubén Sobrino\19b776e9,es ESP,MF,Valencia,es La Liga,29-180,1992,0.2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,Matches
2083,Rubén Sobrino\19b776e9,es ESP,FWMF,Cádiz,es La Liga,29-180,1992,8.6,193,182,11,1,0,51,1,4,0,0,0,0,128,35,30,20,141,13,2,5,140,1,3,9,10,Matches
2084,Augusto Solari\3ca6106c,ar ARG,MFDF,Celta Vigo,es La Liga,29-329,1992,3.9,212,193,19,1,0,33,7,19,1,0,1,0,126,38,48,4,178,12,16,0,147,1,7,5,8,Matches
2085,Roberto Soldado\9d66fbe3,es ESP,FW,Levante,es La Liga,36-185,1985,3.8,82,71,11,0,0,12,4,2,0,0,0,0,42,26,14,9,62,7,0,2,51,0,0,10,3,Matches
2086,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,24-330,1997,8.9,261,203,58,27,1,35,22,13,28,7,18,2,140,41,80,40,200,10,1,2,178,1,12,5,12,Matches
2087,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,32-346,1988,13.0,480,378,102,25,0,36,13,0,0,0,0,0,311,31,138,95,313,0,1,55,384,1,6,5,1,Matches
2088,Son\037dbd30,es ESP,DF,Levante,es La Liga,27-243,1994,5.1,249,199,50,6,0,18,5,9,0,0,0,0,134,62,53,25,168,12,44,0,181,3,8,9,7,Matches
2089,Brandon Soppy\28f66c2e,fr FRA,DF,Udinese,it Serie A,19-280,2002,1.5,61,47,14,2,0,10,1,2,0,0,0,0,35,13,13,2,43,2,12,0,44,0,2,1,5,Matches
2090,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,28-238,1993,15.0,460,295,165,55,0,14,14,0,0,0,0,0,104,18,338,8,359,0,0,39,265,1,13,5,0,Matches
2091,Roberto Soriano\9d4c45d6,it ITA,MFFW,Bologna,it Serie A,30-293,1991,10.0,483,472,11,3,2,110,7,15,3,3,0,0,360,64,59,91,349,26,4,4,400,1,4,15,13,Matches
2092,Alberto Soro\452c3055,es ESP,MFFW,Granada,es La Liga,22-264,1999,4.8,131,126,5,1,1,41,2,6,0,0,0,0,90,23,18,99,19,7,0,0,94,0,2,7,9,Matches
2093,Borna Sosa\af0d79a9,hr CRO,DF,Stuttgart,de Bundesliga,23-311,1998,12.8,812,635,177,26,0,101,28,56,29,5,21,1,446,184,182,631,31,22,122,1,601,2,12,34,26,Matches
2094,Florian Sotoca\7a42d0df,fr FRA,FWMF,Lens,fr Ligue 1,31-034,1990,10.9,455,444,11,2,2,114,29,18,0,0,0,0,283,67,105,31,366,24,2,3,335,1,12,25,17,Matches
2095,Riccardo Sottil\94816803,it ITA,FWMF,Fiorentina,it Serie A,22-178,1999,4.9,131,128,3,1,0,21,4,8,0,0,0,0,98,19,14,30,89,7,1,0,99,1,1,4,8,Matches
2096,Tomáš Souček\6613c819,cz CZE,MF,West Ham,eng Premier League,26-274,1995,11.9,507,503,4,3,0,78,16,5,0,0,0,0,365,54,88,58,394,34,1,2,430,0,6,6,5,Matches
2097,Sambou Soumano\7cc00776,sn SEN,FWMF,Lorient,fr Ligue 1,20-329,2001,0.3,8,7,1,0,0,2,0,0,0,0,0,0,3,4,1,2,3,0,1,1,6,0,0,0,1,Matches
2098,Adama Soumaoro\7b075c75,fr FRA,DFMF,Bologna,it Serie A,29-163,1992,5.3,306,293,13,10,0,30,4,1,0,0,0,0,264,17,25,18,264,9,3,2,289,0,0,3,2,Matches
2099,Boubakary Soumaré\ae59b359,fr FRA,MF,Leicester City,eng Premier League,22-274,1999,7.1,314,313,1,1,1,68,8,2,0,0,0,0,244,26,44,57,236,12,0,2,261,0,5,10,4,Matches
2100,Arnaud Souquet\4e0afc5d,fr FRA,DF,Montpellier,fr Ligue 1,29-289,1992,5.3,281,229,52,2,0,25,4,14,0,0,0,0,144,73,64,23,186,14,50,1,194,2,7,8,13,Matches
2101,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,de Bundesliga,24-295,1997,11.3,502,490,12,10,0,90,9,5,0,0,0,0,381,57,64,70,394,21,2,3,435,1,7,16,7,Matches
2102,Saidou Sow\f6b94e8d,gn GUI,DF,Saint-Étienne,fr Ligue 1,19-147,2002,7.5,373,356,17,10,0,42,17,3,0,0,0,0,269,41,63,37,297,23,7,1,311,1,4,11,9,Matches
2103,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,25-189,1996,11.7,712,692,20,18,0,74,12,2,0,0,0,0,571,47,94,176,487,33,2,2,617,4,6,12,9,Matches
2104,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,29-202,1992,1.0,18,15,3,1,0,1,0,0,0,0,0,0,10,2,6,0,13,0,0,5,16,0,0,1,0,Matches
2105,Jerry St. Juste\90339309,nl NED,DF,Mainz 05,de Bundesliga,25-040,1996,4.7,185,174,11,11,0,18,4,1,0,0,0,0,119,21,45,19,145,14,0,0,144,0,1,5,7,Matches
2106,Anton Stach\0f59a7bf,de GER,MF,Mainz 05,de Bundesliga,23-013,1998,2.7,109,108,1,0,0,25,4,2,0,0,0,0,59,17,33,16,73,9,1,0,78,0,4,2,5,Matches
2107,Kostas Stafylidis\861e0116,gr GRE,DFMF,Bochum,de Bundesliga,27-361,1993,5.3,211,168,43,3,0,29,9,7,0,0,0,0,99,40,72,107,42,17,40,0,170,0,2,6,4,Matches
2108,Josip Stanišić\7ed08d5c,hr CRO,DF,Bayern Munich,de Bundesliga,21-240,2000,4.5,358,316,42,2,0,50,7,7,0,0,0,0,254,64,40,56,251,9,40,0,305,0,8,13,6,Matches
2109,Niklas Stark\aad48be9,de GER,DF,Hertha BSC,de Bundesliga,26-228,1995,12.0,553,527,26,24,1,74,15,0,0,0,0,0,400,49,104,29,464,36,2,0,471,1,7,11,6,Matches
2110,Jason Steele\28300a16,eng ENG,GK,Brighton,eng Premier League,31-102,1990,1.0,38,32,6,0,0,0,2,0,0,0,0,0,31,1,6,2,34,0,0,2,34,0,0,0,0,Matches
2111,Jed Steer\a8a3d139,eng ENG,GK,Aston Villa,eng Premier League,29-066,1992,1.0,36,27,9,3,0,0,0,0,0,0,0,0,24,0,12,19,10,0,0,6,27,0,0,0,0,Matches
2112,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,de Bundesliga,30-025,1991,5.6,198,184,14,1,0,30,9,12,0,0,0,0,122,36,40,152,15,16,12,0,154,3,4,8,7,Matches
2113,Zack Steffen\42130443,us USA,GK,Manchester City,eng Premier League,26-240,1995,1.0,38,29,9,2,0,5,0,0,0,0,0,0,29,1,8,3,28,1,0,6,33,0,1,0,0,Matches
2114,Calvin Stengs\8f7e6783,nl NED,MF,Nice,fr Ligue 1,22-345,1998,6.7,248,230,18,7,2,60,4,7,7,2,4,0,171,37,40,209,27,8,4,0,181,2,3,13,9,Matches
2115,Pascal Stenzel\99f7e9aa,de GER,DF,Stuttgart,de Bundesliga,25-253,1996,0.8,62,51,11,2,0,6,4,1,1,0,1,0,31,14,17,2,46,5,8,0,47,0,4,1,1,Matches
2116,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,27-305,1994,4.4,218,207,11,8,0,28,4,0,0,0,0,0,164,15,39,6,195,8,3,1,177,0,2,3,3,Matches
2117,Raheem Sterling\b400bde0,eng ENG,FWMF,Manchester City,eng Premier League,26-355,1994,5.2,172,171,1,0,1,32,1,7,0,0,0,0,148,11,13,19,150,0,0,2,144,1,2,6,9,Matches
2118,Angelo Stiller\3b1ed320,de GER,MF,Hoffenheim,de Bundesliga,20-238,2001,5.1,243,238,5,2,1,58,4,2,3,2,0,0,170,30,43,194,24,16,0,1,203,2,1,6,4,Matches
2119,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,de Bundesliga,33-094,1988,10.4,429,421,8,1,3,102,5,6,0,0,0,0,330,67,32,77,329,10,2,6,344,1,4,18,12,Matches
2120,Kevin Stöger\e5649a78,at AUT,MF,Mainz 05,de Bundesliga,28-093,1993,1.3,113,101,12,2,0,15,6,10,5,2,3,0,61,14,38,90,13,3,5,2,80,0,3,4,3,Matches
2121,Petar Stojanović\13b44b02,si SVN,DF,Empoli,it Serie A,26-052,1995,10.9,620,480,140,17,1,74,8,21,0,0,0,0,356,167,97,53,423,18,123,0,492,2,15,13,24,Matches
2122,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,27-184,1994,3.4,251,246,5,5,0,27,10,0,0,0,0,0,216,10,25,44,196,3,0,0,239,1,0,2,0,Matches
2123,Stefan Strandberg\6d5e62b0,no NOR,DF,Salernitana,it Serie A,31-126,1990,10.4,511,461,50,45,0,53,21,6,0,0,0,0,332,61,118,66,396,23,4,1,432,0,11,3,8,Matches
2124,Dávid Strelec\2cb9486d,sk SVK,FW,Spezia,it Serie A,20-238,2001,3.6,91,90,1,0,0,21,2,3,0,0,0,0,59,17,15,64,15,9,1,0,69,0,1,4,4,Matches
2125,Tobias Strobl\17780d2b,de GER,MFDF,Augsburg,de Bundesliga,31-200,1990,3.6,94,91,3,3,0,35,5,1,0,0,0,0,53,17,24,8,72,6,0,0,68,1,3,5,4,Matches
2126,Kevin Strootman\ef2e5e1a,nl NED,MF,Cagliari,it Serie A,31-288,1990,7.0,353,332,21,17,0,39,10,1,1,0,1,0,257,41,55,294,42,13,2,0,289,1,2,15,10,Matches
2127,Pascal Struijk\f4d296e4,nl NED,DFMF,Leeds United,eng Premier League,22-109,1999,8.8,463,439,24,8,0,56,6,0,0,0,0,0,348,62,53,338,80,20,16,1,412,0,5,19,4,Matches
2128,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,30-280,1991,7.6,291,223,68,4,1,28,5,12,8,5,1,2,150,69,72,28,185,18,56,1,219,3,4,6,6,Matches
2129,Leo Štulac\92948398,si SVN,MF,Empoli,it Serie A,27-063,1994,4.9,276,244,32,19,1,52,8,4,13,6,4,0,186,28,62,31,231,6,0,1,213,3,5,9,8,Matches
2130,Stefano Sturaro\2334478a,it ITA,MFDF,Genoa,it Serie A,28-264,1993,5.7,151,147,4,1,1,38,5,5,0,0,0,0,103,22,26,21,109,7,3,2,104,0,2,9,13,Matches
2131,Damián Suárez\ba5004e1,uy URU,DFMF,Getafe,es La Liga,33-215,1988,11.7,641,471,170,42,0,61,50,45,20,8,6,3,280,114,247,43,447,29,108,4,464,2,15,16,31,Matches
2132,Denis Suárez\12c50af5,es ESP,MF,Celta Vigo,es La Liga,27-326,1994,11.5,738,654,84,19,5,88,33,16,41,9,22,5,523,84,131,93,612,16,8,3,579,2,12,26,23,Matches
2133,Luis Suárez\a6154613,uy URU,FW,Atlético Madrid,es La Liga,34-308,1987,9.0,210,198,12,0,3,49,6,5,0,0,0,0,125,52,33,34,158,8,0,7,154,1,4,14,11,Matches
2134,Mario Suárez\7106f0a0,es ESP,DFMF,Rayo Vallecano,es La Liga,34-277,1987,1.0,28,26,2,2,0,4,0,0,0,0,0,0,18,5,5,2,23,2,0,0,22,0,0,2,0,Matches
2135,Isaac Success\f573a8bf,ng NGA,FWMF,Udinese,it Serie A,25-325,1996,1.7,45,45,0,0,0,17,0,0,0,0,0,0,34,3,8,3,36,3,0,0,26,1,0,6,2,Matches
2136,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,26-086,1995,9.3,706,672,34,12,0,93,17,5,0,0,0,0,546,78,82,102,535,31,21,2,635,0,9,15,7,Matches
2137,Kamaldeen Sulemana\a62f8bf1,gh GHA,MFFW,Rennes,fr Ligue 1,19-286,2002,8.5,263,259,4,0,0,43,21,26,0,0,0,0,201,25,37,44,211,3,3,0,215,1,3,12,8,Matches
2138,Crysencio Summerville\df04eb4b,nl NED,MFFW,Leeds United,eng Premier League,20-029,2001,0.8,40,39,1,0,0,5,0,4,0,0,0,0,34,3,3,3,36,0,1,0,31,0,1,3,1,Matches
2139,Suso\4e219ad2,es ESP,FW,Sevilla,es La Liga,28-009,1993,4.3,187,177,10,2,0,35,9,10,5,2,0,0,130,27,30,157,19,4,3,1,143,1,8,8,6,Matches
2140,Bosko Sutalo\1d0bb7e4,hr CRO,DF,Hellas Verona,it Serie A,21-331,2000,2.5,144,129,15,3,0,16,5,3,0,0,0,0,97,26,21,32,90,9,12,0,116,0,3,8,2,Matches
2141,Mattias Svanberg\92d83c27,se SWE,MF,Bologna,it Serie A,22-327,1999,10.5,374,353,21,9,1,81,20,6,10,1,8,0,235,49,90,48,298,17,1,2,271,1,7,17,18,Matches
2142,Michael Svoboda\8abd174d,at AUT,DF,Venezia,it Serie A,23-044,1998,5.5,283,276,7,7,0,49,10,0,0,0,0,0,214,20,49,34,232,6,0,1,253,0,3,3,6,Matches
2143,Mamadou Sylla\e5ec95f8,sn SEN,FW,Alavés,es La Liga,27-253,1994,2.9,43,40,3,0,0,13,3,3,0,0,0,0,23,11,9,2,29,6,0,0,24,0,3,0,4,Matches
2144,Ádám Szalai\53e07d0b,hu HUN,FW,Mainz 05,de Bundesliga,33-354,1987,2.7,74,73,1,0,0,31,0,4,0,0,0,0,32,25,17,4,49,8,1,4,46,1,1,6,3,Matches
2145,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,31-224,1990,11.0,338,251,87,19,0,23,12,0,0,0,0,0,219,10,109,28,250,0,0,51,277,2,7,4,2,Matches
2146,Dominik Szoboszlai\934e1968,hu HUN,FWMF,RB Leipzig,de Bundesliga,21-034,2000,7.9,394,335,59,19,0,74,24,26,33,13,14,3,224,79,91,37,320,14,7,8,295,2,8,11,13,Matches
2147,Alexander Sørloth\e92cd3f7,no NOR,FW,Real Sociedad,es La Liga,25-358,1995,4.5,120,113,7,0,1,38,1,3,1,0,0,0,70,27,23,60,27,11,1,1,83,0,2,1,6,Matches
2148,Tachi\8b625720,es ESP,DF,Alavés,es La Liga,24-079,1997,1.1,36,31,5,3,0,3,2,0,0,0,0,0,18,3,15,1,32,1,2,0,28,0,1,1,0,Matches
2149,Jonathan Tah\bd142efb,de GER,DF,Leverkusen,de Bundesliga,25-290,1996,12.0,687,656,31,18,0,64,16,0,0,0,0,0,570,49,68,131,510,29,1,1,626,0,6,12,4,Matches
2150,Waniss Taibi\95192fe4,fr FRA,MF,Angers,fr Ligue 1,19-266,2002,0.9,29,29,0,0,0,6,1,0,0,0,0,0,24,0,5,5,24,0,0,0,25,0,0,2,0,Matches
2151,Flavien Tait\a0f9b535,fr FRA,MF,Rennes,fr Ligue 1,28-299,1993,13.5,755,738,17,13,6,120,22,12,0,0,0,0,590,73,92,53,676,14,4,5,662,2,12,26,11,Matches
2152,Adrien Tameze\8da74c05,cm CMR,MF,Hellas Verona,it Serie A,27-297,1994,8.3,406,390,16,11,0,71,9,5,0,0,0,0,296,51,59,46,329,15,5,1,338,1,7,11,6,Matches
2153,Japhet Tanganga\e9971f2d,eng ENG,DF,Tottenham,eng Premier League,22-242,1999,4.8,205,166,39,3,0,26,8,9,0,0,0,0,109,45,51,18,135,10,36,0,155,0,7,10,4,Matches
2154,Renato Tapia\34269bdf,pe PER,MF,Celta Vigo,es La Liga,26-123,1995,8.9,491,467,24,23,0,54,21,1,0,0,0,0,339,58,94,42,407,27,1,5,400,2,10,10,10,Matches
2155,Edmond Tapsoba\a73c8f95,bf BFA,DF,Leverkusen,de Bundesliga,22-299,1999,3.7,235,230,5,4,0,24,7,1,0,0,0,0,189,14,32,27,202,6,0,0,202,1,5,6,2,Matches
2156,Florian Tardieu\ed39121c,fr FRA,MF,Troyes,fr Ligue 1,29-220,1992,6.2,411,374,37,14,1,60,31,4,19,6,11,0,270,54,87,74,320,10,4,0,343,1,7,12,2,Matches
2157,Matt Targett\e514ab62,eng ENG,DF,Aston Villa,eng Premier League,26-071,1995,11.2,580,475,105,15,0,77,24,33,7,0,4,2,292,116,172,406,47,26,83,3,427,1,8,23,21,Matches
2158,James Tarkowski\15ea812b,eng ENG,DF,Burnley,eng Premier League,29-009,1992,12.0,362,355,7,5,0,73,18,0,0,0,0,0,157,51,154,38,230,58,2,2,265,0,13,5,5,Matches
2159,Ciprian Tătărușanu\b056e3da,ro ROU,GK,Milan,it Serie A,35-292,1986,6.0,206,157,49,11,0,11,4,0,0,0,0,0,113,13,80,26,160,0,0,13,162,0,2,3,1,Matches
2160,Niklas Tauer\27270af4,de GER,MFDF,Mainz 05,de Bundesliga,20-284,2001,2.4,73,65,8,0,0,8,0,1,0,0,0,0,39,14,20,15,34,15,8,0,49,0,2,0,4,Matches
2161,Nuno Tavares\a65c844b,pt POR,DF,Arsenal,eng Premier League,21-306,2000,5.6,290,249,41,6,1,21,14,17,0,0,0,0,193,58,39,194,49,7,35,0,240,0,4,6,10,Matches
2162,Charlie Taylor\cc2d7ad5,eng ENG,DF,Burnley,eng Premier League,28-071,1993,11.0,534,410,124,5,1,73,9,25,0,0,0,0,213,139,182,359,13,30,119,0,378,8,11,16,22,Matches
2163,Loum Tchaouna\a3c8b4d3,fr FRA,MF,Rennes,fr Ligue 1,18-081,2003,0.1,7,7,0,0,0,2,0,0,0,0,0,0,3,3,1,5,1,0,0,0,4,0,0,1,0,Matches
2164,Warren Tchimbembé\93b8f9f4,cg CGO,MF,Metz,fr Ligue 1,23-221,1998,0.9,44,42,2,2,0,4,2,1,0,0,0,0,36,4,4,27,17,0,0,0,39,0,0,0,0,Matches
2165,Aurélien Tchouaméni\4f255115,fr FRA,MF,Monaco,fr Ligue 1,21-305,2000,11.8,709,680,29,28,2,118,13,7,0,0,0,0,559,58,92,80,571,38,1,4,615,2,7,16,10,Matches
2166,Mathys Tel\829aa60c,fr FRA,FW,Rennes,fr Ligue 1,16-215,2005,0.4,14,13,1,0,0,2,1,1,1,1,0,0,9,0,5,3,10,1,0,0,9,0,1,2,0,Matches
