Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
245,Sami Ben Amar\c05d65d1,ma MAR,FW,Nîmes,fr Ligue 1,21,1998,0.2,13,0,3,5,6,0,13,0,0,,0,0,7,53,46,2,1,0,0,2,10,7,70.0,2,Matches
246,Hatem Ben Arfa\74dc806c,fr FRA,MFFW,Valladolid,es La Liga,32,1987,1.8,77,1,12,51,26,3,72,10,15,66.7,11,0,69,352,168,11,2,1,3,9,71,60,84.5,8,Matches
247,Wissam Ben Yedder\942b4f90,fr FRA,FW,Monaco,fr Ligue 1,28,1990,24.0,1064,11,72,503,582,158,1013,37,56,66.1,39,2,800,4111,2531,160,57,25,55,46,1258,823,65.4,270,Matches
248,Marco Benassi\0000acda,it ITA,MF,Fiorentina,it Serie A,24,1994,10.9,449,12,96,193,195,29,438,7,13,53.8,7,0,295,1389,776,29,16,1,9,11,371,302,81.4,73,Matches
249,Cristian Benavente\3b5cd50d,pe PER,MFFW,Nantes,fr Ligue 1,25,1994,3.9,207,0,18,122,81,25,199,4,10,40.0,4,0,138,537,236,12,5,0,12,8,226,156,69.0,40,Matches
250,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,30,1989,15.3,1263,44,318,751,278,32,1109,12,16,75.0,13,2,749,3910,2162,102,39,4,14,7,846,784,92.7,38,Matches
251,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,30,1989,30.3,2864,235,1405,1552,80,30,2812,5,5,100.0,5,1,1987,9425,3788,64,3,1,6,8,2086,2046,98.1,23,Matches
252,Darío Benedetto\bef0a7ac,ar ARG,FW,Marseille,fr Ligue 1,29,1990,23.3,739,23,54,378,334,98,684,21,30,70.0,22,1,423,1729,485,24,9,5,42,31,948,529,55.8,153,Matches
253,László Bénes\fe888e39,sk SVK,MF,M'Gladbach,de Bundesliga,21,1997,10.0,622,5,101,333,225,16,548,12,16,75.0,12,1,403,1710,989,51,13,2,12,6,486,406,83.5,63,Matches
254,Walter Benítez\8a2248b4,ar ARG,GK,Nice,fr Ligue 1,26,1993,26.0,842,775,841,5,0,0,600,0,0,,0,0,367,1574,811,0,0,0,1,1,357,354,99.2,0,Matches
255,Loris Benito\f5b6fb78,ch SUI,DF,Bordeaux,fr Ligue 1,27,1992,21.1,1518,83,444,913,284,26,1330,8,16,50.0,10,1,975,5598,2898,106,38,3,19,14,1048,981,93.6,33,Matches
256,Bilal Benkhedim\b6047994,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,18,2001,1.5,86,0,11,52,34,4,80,1,3,33.3,1,0,66,348,153,6,5,1,3,6,63,51,81.0,5,Matches
257,Ismaël Bennacer\db092d3b,dz ALG,MF,Milan,it Serie A,21,1997,27.6,2083,65,495,1344,413,12,1971,66,82,80.5,68,0,1538,8164,4001,164,47,3,19,42,1453,1384,95.3,40,Matches
258,Ryan Bennett\0bad4516,eng ENG,DF,Wolves,eng Premier League,29,1990,6.7,315,50,169,133,27,7,300,0,0,,0,0,144,465,234,9,3,0,0,3,162,157,96.9,4,Matches
259,Ryan Bennett\0bad4516,eng ENG,DF,Leicester City,eng Premier League,29,1990,3.7,248,12,105,138,22,0,228,0,0,,0,0,132,728,372,9,7,0,0,0,162,155,95.7,0,Matches
260,Keanan Bennetts\f4c7c708,eng ENG,MF,M'Gladbach,de Bundesliga,20,1999,0.0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,3,1,33.3,1,Matches
261,Yassine Benrahou\fbf76716,fr FRA,FWMF,Bordeaux,fr Ligue 1,20,1999,1.9,139,2,20,71,62,2,125,1,3,33.3,2,0,99,414,185,14,4,0,7,7,122,93,76.2,23,Matches
262,Yassine Benrahou\fbf76716,fr FRA,MFFW,Nîmes,fr Ligue 1,20,1999,8.5,453,1,47,184,246,25,383,19,39,48.7,21,2,327,1297,620,28,7,1,29,32,396,296,74.7,63,Matches
263,Ramy Bensebaini\378825c7,dz ALG,DF,M'Gladbach,de Bundesliga,24,1995,16.1,1154,62,369,607,250,33,986,22,37,59.5,24,4,663,2996,1755,72,26,4,9,17,705,648,91.9,48,Matches
264,Nabil Bentaleb\3189f61a,dz ALG,MF,Newcastle Utd,eng Premier League,24,1994,8.3,482,24,142,301,56,2,471,6,8,75.0,6,1,266,1025,409,12,2,0,1,4,299,288,96.3,8,Matches
265,Rodrigo Bentancur\3b8674e6,uy URU,MF,Juventus,it Serie A,22,1997,24.4,1908,55,355,1164,504,22,1827,28,41,68.3,32,4,1317,5401,2455,90,32,3,17,21,1473,1387,94.2,78,Matches
266,Christian Benteke\ab070c55,be BEL,FW,Crystal Palace,eng Premier League,28,1990,14.0,540,36,52,237,275,93,527,15,25,60.0,17,0,271,1364,658,31,10,7,44,30,724,402,55.5,156,Matches
267,Romario Benzar\2e3596d1,ro ROU,DF,Lecce,it Serie A,27,1992,1.1,77,6,28,36,17,0,65,1,1,100.0,1,0,52,344,239,5,1,0,1,1,52,50,96.2,2,Matches
268,Karim Benzema\70d74ece,fr FRA,FW,Real Madrid,es La Liga,31,1987,34.9,1688,32,123,737,928,269,1628,39,72,54.2,42,2,1173,6148,3183,177,54,53,59,42,2018,1406,69.7,381,Matches
269,Yassine Benzia\6fbde63a,dz ALG,MF,Dijon,fr Ligue 1,24,1994,1.9,106,1,9,77,33,1,98,3,8,37.5,4,0,84,413,232,12,7,1,3,4,92,77,83.7,8,Matches
270,Domenico Berardi\53a0e358,it ITA,FW,Sassuolo,it Serie A,24,1994,27.7,1612,43,218,666,865,102,1512,44,78,56.4,46,4,1187,6553,3595,193,66,28,51,45,1369,1148,83.9,188,Matches
271,Yuri Berchiche\b6e50615,es ESP,DF,Athletic Club,es La Liga,29,1990,31.7,2079,81,568,1071,605,44,1769,47,71,66.2,49,1,1298,7562,4368,182,73,15,53,27,1356,1202,88.6,69,Matches
272,Álex Berenguer\dc1c2fce,es ESP,MFFW,Torino,it Serie A,24,1995,20.3,1079,22,175,522,502,81,989,71,108,65.7,74,3,795,4966,3147,155,51,22,37,57,1043,761,73.0,142,Matches
273,Bartosz Bereszyński\61b3978f,pl POL,DF,Sampdoria,it Serie A,27,1992,26.7,1652,142,545,837,382,16,1398,18,32,56.3,20,2,914,4679,2566,116,47,4,9,17,932,864,92.7,27,Matches
274,Jóhann Berg Guðmundsson\f72293fc,is ISL,MF,Burnley,eng Premier League,28,1990,6.9,249,11,36,86,146,27,240,6,8,75.0,6,1,179,1027,472,24,10,3,4,7,216,159,73.6,42,Matches
275,Markel Bergara\04a65a8f,es ESP,MF,Getafe,es La Liga,33,1986,0.8,24,2,3,7,14,3,24,0,0,,0,0,13,92,19,1,0,0,0,1,14,10,71.4,4,Matches
276,Sander Berge\d0b6129f,no NOR,MF,Sheffield Utd,eng Premier League,21,1998,10.5,497,24,89,225,210,21,488,14,17,82.4,15,0,310,1610,756,34,6,2,10,16,358,309,86.3,33,Matches
277,Steven Bergwijn\a29b1131,nl NED,FWMF,Tottenham,eng Premier League,21,1997,7.8,351,4,53,171,160,27,339,10,26,38.5,13,0,235,1429,846,41,12,7,12,16,342,233,68.1,60,Matches
