Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
94,José Ángel\3024e383,es ESP,DF,Eibar,es La Liga,27,1989,30,28,2426,27.0,0,8,0,0,0,4,0,0.00,0.30,0.30,0.00,0.30,0.5,0.5,3.3,3.8,0.02,0.12,0.14,0.02,0.14,Matches
95,Gabriele Angella\0c971997,it ITA,DF,Udinese,it Serie A,28,1989,12,9,893,9.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02,Matches
96,Cristian Ansaldi\bbafc0c4,ar ARG,DFMF,Torino,it Serie A,30,1986,25,20,1872,20.8,1,3,1,0,0,6,2,0.05,0.14,0.19,0.05,0.19,0.7,0.7,3.2,3.9,0.03,0.15,0.19,0.03,0.19,Matches
97,Luca Antei\97c9bce3,it ITA,DF,Benevento,it Serie A,25,1992,8,8,592,6.6,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
98,Mirco Antenucci\43a2e16c,it ITA,FW,SPAL,it Serie A,32,1984,33,28,2571,28.6,11,4,6,5,5,1,0,0.39,0.14,0.53,0.21,0.35,8.7,4.9,2.1,7.0,0.30,0.07,0.38,0.17,0.24,Matches
99,Waldemar Anton\5e66fa06,de GER,DFMF,Hannover 96,de Bundesliga,21,1996,27,26,2278,25.3,1,0,1,0,0,1,0,0.04,0.00,0.04,0.04,0.04,1.8,1.8,0.0,1.8,0.07,0.00,0.07,0.07,0.07,Matches
100,Luca Antonelli\40f0ed6c,it ITA,DFMF,Milan,it Serie A,30,1987,6,1,144,1.6,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
101,Michail Antonio\ac05f970,jm JAM,FWMF,West Ham,eng Premier League,27,1990,21,16,1354,15.0,3,1,3,0,0,1,0,0.20,0.07,0.27,0.20,0.27,2.6,2.6,0.8,3.4,0.17,0.05,0.22,0.17,0.22,Matches
102,Mirko Antonucci\91976866,it ITA,FW,Roma,it Serie A,18,1999,2,0,31,0.3,0,1,0,0,0,0,0,0.00,2.90,2.90,0.00,2.90,0.5,0.5,0.2,0.7,1.50,0.71,2.21,1.50,2.21,Matches
103,Vitorino Antunes\3e4f735d,pt POR,DF,Getafe,es La Liga,30,1987,34,31,2799,31.1,0,2,0,0,1,14,0,0.00,0.06,0.06,0.00,0.06,1.7,0.9,1.9,2.7,0.05,0.06,0.11,0.03,0.09,Matches
104,Dennis Aogo\c311243f,de GER,MFDF,Stuttgart,de Bundesliga,30,1987,29,22,1954,21.7,0,6,0,0,0,5,0,0.00,0.28,0.28,0.00,0.28,0.9,0.9,1.7,2.6,0.04,0.08,0.12,0.04,0.12,Matches
105,Houssem Aouar\a5db0bec,fr FRA,MFFW,Lyon,fr Ligue 1,19,1998,32,27,2430,27.0,6,4,6,0,0,1,0,0.22,0.15,0.37,0.22,0.37,5.6,5.6,3.9,9.5,0.21,0.15,0.35,0.21,0.35,Matches
106,Alberto Aquilani\ad340e17,it ITA,MF,Las Palmas,es La Liga,33,1984,21,15,1297,14.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.7,1.4,0.05,0.05,0.10,0.05,0.10,Matches
107,Mauro Arambarri\58afe001,uy URU,MF,Getafe,es La Liga,21,1995,27,26,2124,23.6,1,1,1,0,0,9,1,0.04,0.04,0.08,0.04,0.08,1.5,1.5,1.1,2.6,0.06,0.05,0.11,0.06,0.11,Matches
108,Guilherme Arana\2b15a82a,br BRA,DF,Sevilla,es La Liga,20,1997,3,2,193,2.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.05,0.05,0.00,0.05,Matches
109,Charles Aránguiz\56413b1f,cl CHI,MF,Leverkusen,de Bundesliga,28,1989,27,27,2302,25.6,1,3,1,0,0,4,0,0.04,0.12,0.16,0.04,0.16,2.9,2.9,1.6,4.6,0.11,0.06,0.18,0.11,0.18,Matches
110,Luiz Araújo\fa18c72e,br BRA,FWMF,Lille,fr Ligue 1,21,1996,34,24,2017,22.4,5,2,5,0,0,5,0,0.22,0.09,0.31,0.22,0.31,3.8,3.8,2.3,6.0,0.17,0.10,0.27,0.17,0.27,Matches
111,Sergio Araujo\080ac8d8,ar ARG,FWMF,Las Palmas,es La Liga,25,1992,2,0,39,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.33,0.00,0.33,0.33,0.33,Matches
112,Anaitz Arbilla\850c0a0d,es ESP,DF,Eibar,es La Liga,30,1987,29,26,2414,26.8,2,1,2,0,0,8,0,0.07,0.04,0.11,0.07,0.11,0.8,0.8,0.5,1.3,0.03,0.02,0.05,0.03,0.05,Matches
113,Alphonse Areola\2f965a72,fr FRA,GK,Paris S-G,fr Ligue 1,24,1993,34,34,3060,34.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
114,Scott Arfield\b1313ec4,ca CAN,MF,Burnley,eng Premier League,28,1988,18,15,1333,14.8,2,1,2,0,0,3,0,0.14,0.07,0.20,0.14,0.20,2.1,2.1,0.4,2.5,0.14,0.03,0.17,0.14,0.17,Matches
115,Samuel Armenteros\9c8f641a,se SWE,FW,Benevento,it Serie A,27,1990,9,5,429,4.8,1,0,1,0,0,1,0,0.21,0.00,0.21,0.21,0.21,1.1,1.1,0.0,1.1,0.23,0.00,0.23,0.23,0.23,Matches
116,Yoël Armougom\9dd5da03,fr FRA,MFDF,Caen,fr Ligue 1,19,1998,4,1,139,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.03,0.03,0.00,0.03,Matches
117,José Arnaiz\46e07328,es ESP,MF,Barcelona,es La Liga,22,1995,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
118,Marko Arnautović\00459419,at AUT,FWMF,West Ham,eng Premier League,28,1989,31,28,2313,25.7,11,6,11,0,0,5,1,0.43,0.23,0.66,0.43,0.66,10.4,10.4,4.0,14.4,0.41,0.15,0.56,0.41,0.56,Matches
119,Maximilian Arnold\86e119e0,de GER,MF,Wolfsburg,de Bundesliga,23,1994,29,28,2454,27.3,2,0,2,0,1,9,1,0.07,0.00,0.07,0.07,0.07,2.2,1.4,3.7,5.2,0.08,0.14,0.22,0.05,0.19,Matches
120,Jann-Fiete Arp\c21fb312,de GER,FW,Hamburger SV,de Bundesliga,17,2000,18,8,850,9.4,2,0,2,0,0,1,0,0.21,0.00,0.21,0.21,0.21,2.3,2.3,0.7,3.0,0.24,0.08,0.32,0.24,0.32,Matches
121,Alejandro Arribas\cc29324e,es ESP,DF,La Coruña,es La Liga,28,1989,3,3,270,3.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.06,0.00,0.06,0.06,0.06,Matches
122,Kepa Arrizabalaga\28d596a0,es ESP,GK,Athletic Club,es La Liga,22,1994,30,30,2700,30.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
123,Harry Arter\2f4c5a52,ie IRL,MF,Bournemouth,eng Premier League,27,1989,13,11,960,10.7,1,0,1,0,0,4,0,0.09,0.00,0.09,0.09,0.09,0.6,0.6,0.2,0.8,0.06,0.02,0.08,0.06,0.08,Matches
124,Aythami Artiles\01ae64cd,es ESP,DF,Las Palmas,es La Liga,31,1986,3,2,184,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
125,Kwadwo Asamoah\089550f5,gh GHA,DF,Juventus,it Serie A,28,1988,19,18,1568,17.4,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,1.1,1.3,0.01,0.06,0.08,0.01,0.08,Matches
126,Takuma Asano\13ddc856,jp JPN,FWMF,Stuttgart,de Bundesliga,22,1994,15,7,721,8.0,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,1.7,1.7,1.1,2.8,0.21,0.14,0.35,0.21,0.35,Matches
127,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Stuttgart,de Bundesliga,20,1997,29,27,2381,26.5,0,1,0,0,0,11,1,0.00,0.04,0.04,0.00,0.04,0.3,0.3,0.2,0.5,0.01,0.01,0.02,0.01,0.02,Matches
128,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,28,1989,23,23,2070,23.0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
129,Marco Asensio\45af8a54,es ESP,FWMF,Real Madrid,es La Liga,21,1996,32,19,1844,20.5,6,6,6,0,0,2,0,0.29,0.29,0.59,0.29,0.59,4.8,4.8,5.6,10.4,0.24,0.27,0.51,0.24,0.51,Matches
130,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,29,1987,34,33,2936,32.6,22,5,20,2,3,9,0,0.67,0.15,0.83,0.61,0.77,16.4,14.2,6.5,20.7,0.50,0.20,0.70,0.43,0.63,Matches
131,Benoît Assou-Ekotto\a557e6b0,cm CMR,DF,Metz,fr Ligue 1,33,1984,13,13,1053,11.7,0,0,0,0,0,2,3,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.4,0.00,0.03,0.03,0.00,0.03,Matches
132,Simon Asta\dfc85b89,de GER,MF,Augsburg,de Bundesliga,16,2001,1,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
133,Davide Astori\1522dab2,it ITA,DF,Fiorentina,it Serie A,30,1987,25,25,2250,25.0,1,1,1,0,0,5,0,0.04,0.04,0.08,0.04,0.08,0.8,0.8,0.2,1.0,0.03,0.01,0.04,0.03,0.04,Matches
134,Christian Atsu\8816329f,gh GHA,FWMF,Newcastle Utd,eng Premier League,25,1992,28,19,1784,19.8,2,2,2,0,0,1,0,0.10,0.10,0.20,0.10,0.20,3.8,3.8,2.7,6.5,0.19,0.14,0.33,0.19,0.33,Matches
135,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,28,1989,13,12,1057,11.7,10,4,9,1,2,0,0,0.85,0.34,1.19,0.77,1.11,9.0,7.5,1.2,8.6,0.77,0.10,0.86,0.64,0.74,Matches
136,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Dortmund,de Bundesliga,28,1989,16,16,1416,15.7,13,3,10,3,4,1,1,0.83,0.19,1.02,0.64,0.83,15.1,12.1,1.9,14.0,0.96,0.12,1.08,0.77,0.89,Matches
137,Jean-Kévin Augustin\97bfa797,fr FRA,FW,RB Leipzig,de Bundesliga,20,1997,25,14,1266,14.1,9,5,8,1,2,1,0,0.64,0.36,1.00,0.57,0.92,7.1,5.6,2.4,7.9,0.50,0.17,0.67,0.40,0.56,Matches
138,Ludwig Augustinsson\9fec8860,se SWE,DFMF,Werder Bremen,de Bundesliga,23,1994,29,29,2532,28.1,1,1,1,0,0,3,0,0.04,0.04,0.07,0.04,0.07,1.4,1.4,2.6,4.0,0.05,0.09,0.14,0.05,0.14,Matches
139,Yann Aurel Bisseck\3963c25b,de GER,DFFW,Köln,de Bundesliga,16,2000,3,1,156,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
140,Serge Aurier\5c2b4f07,ci CIV,DF,Tottenham,eng Premier League,24,1992,17,16,1429,15.9,2,2,2,0,0,2,2,0.13,0.13,0.25,0.13,0.25,0.7,0.7,1.9,2.7,0.05,0.12,0.17,0.05,0.17,Matches
141,Charlie Austin\8d228291,eng ENG,FW,Southampton,eng Premier League,28,1989,24,10,1037,11.5,7,0,6,1,1,2,0,0.61,0.00,0.61,0.52,0.52,8.6,7.8,0.4,8.2,0.75,0.03,0.78,0.68,0.71,Matches
142,Danilo Avelar\eacb45fd,br BRA,DFFW,Amiens,fr Ligue 1,28,1989,21,20,1727,19.2,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.4,0.4,1.9,2.4,0.02,0.10,0.12,0.02,0.12,Matches
143,Felipe Avenatti\23f9e9d3,uy URU,FWMF,Bologna,it Serie A,24,1993,11,4,468,5.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.3,0.03,0.03,0.05,0.03,0.05,Matches
144,Durel Avounou\833a91a1,cg CGO,MFDF,Caen,fr Ligue 1,19,1997,9,8,651,7.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.7,1.0,0.05,0.09,0.15,0.05,0.15,Matches
145,Chidozie Awaziem\70d8e84c,ng NGA,DF,Nantes,fr Ligue 1,20,1997,22,16,1512,16.8,1,0,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06,0.8,0.8,0.2,1.0,0.05,0.01,0.06,0.05,0.06,Matches
146,André Ayew\5dbefa9d,gh GHA,MFFW,West Ham,eng Premier League,27,1989,18,9,895,9.9,3,2,3,0,1,2,0,0.30,0.20,0.50,0.30,0.50,2.9,2.2,0.2,2.4,0.29,0.02,0.32,0.22,0.24,Matches
147,André Ayew\5dbefa9d,gh GHA,FWMF,Swansea City,eng Premier League,27,1989,12,10,950,10.6,0,2,0,0,0,3,0,0.00,0.19,0.19,0.00,0.19,2.0,2.0,1.5,3.5,0.19,0.14,0.33,0.19,0.33,Matches
148,Jordan Ayew\da052c14,gh GHA,FWMF,Swansea City,eng Premier League,25,1991,36,33,2852,31.7,7,2,6,1,1,2,1,0.22,0.06,0.28,0.19,0.25,7.0,6.2,0.8,7.1,0.22,0.03,0.25,0.20,0.22,Matches
149,Karim Azamoum\eaf71a5e,fr FRA,MF,Troyes,fr Ligue 1,27,1990,30,26,2278,25.3,1,0,1,0,0,5,1,0.04,0.00,0.04,0.04,0.04,1.4,1.4,2.0,3.4,0.05,0.08,0.13,0.05,0.13,Matches
150,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,27,1989,37,37,3330,37.0,2,6,2,0,0,1,0,0.05,0.16,0.22,0.05,0.22,1.4,1.4,3.0,4.4,0.04,0.08,0.12,0.04,0.12,Matches
151,Ludovic Baal\d3ce9f1f,gf GUF,DF,Rennes,fr Ligue 1,31,1986,17,14,1159,12.9,0,1,0,0,0,0,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,0.6,0.6,0.00,0.05,0.05,0.00,0.05,Matches
152,Khouma Babacar\422ec08a,sn SEN,FWMF,Fiorentina,it Serie A,24,1993,16,1,448,5.0,4,1,2,2,2,1,0,0.80,0.20,1.00,0.40,0.60,4.7,3.2,0.4,3.6,0.95,0.09,1.03,0.64,0.73,Matches
153,Khouma Babacar\422ec08a,sn SEN,FW,Sassuolo,it Serie A,24,1993,13,8,750,8.3,2,1,1,1,1,0,0,0.24,0.12,0.36,0.12,0.24,3.4,2.6,1.0,3.6,0.40,0.12,0.52,0.31,0.43,Matches
154,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,30,1986,35,30,2497,27.7,15,6,14,1,1,9,0,0.54,0.22,0.76,0.50,0.72,13.6,12.9,4.7,17.6,0.49,0.17,0.66,0.46,0.63,Matches
155,Milan Badelj\e8c930bb,hr CRO,MF,Fiorentina,it Serie A,28,1989,27,27,2351,26.1,2,1,2,0,0,9,2,0.08,0.04,0.11,0.08,0.11,1.9,1.9,2.4,4.3,0.07,0.09,0.17,0.07,0.17,Matches
156,Holger Badstuber\45b7edae,de GER,DFMF,Stuttgart,de Bundesliga,28,1989,27,24,2173,24.1,2,0,2,0,0,2,0,0.08,0.00,0.08,0.08,0.08,1.3,1.3,0.0,1.3,0.05,0.00,0.05,0.05,0.05,Matches
157,Dylan Bahamboula\7844c810,cg CGO,MFFW,Dijon,fr Ligue 1,22,1995,4,0,30,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.10,0.00,0.10,0.10,0.10,Matches
158,Farès Bahlouli\776972d5,fr FRA,MFFW,Lille,fr Ligue 1,22,1995,11,2,307,3.4,1,0,1,0,0,2,0,0.29,0.00,0.29,0.29,0.29,0.3,0.3,0.9,1.3,0.10,0.27,0.37,0.10,0.37,Matches
159,Stéphane Bahoken\5046b7d4,cm CMR,FW,Strasbourg,fr Ligue 1,25,1992,26,19,1663,18.5,7,1,7,0,0,5,0,0.38,0.05,0.43,0.38,0.43,6.4,6.4,1.3,7.7,0.35,0.07,0.42,0.35,0.42,Matches
160,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,33,1984,29,29,2538,28.2,0,2,0,0,0,6,0,0.00,0.07,0.07,0.00,0.07,0.8,0.8,2.0,2.8,0.03,0.07,0.10,0.03,0.10,Matches
161,Leon Bailey\3a233281,jm JAM,FWDF,Leverkusen,de Bundesliga,19,1997,30,25,2215,24.6,9,6,9,0,0,2,0,0.37,0.24,0.61,0.37,0.61,6.7,6.7,5.8,12.5,0.27,0.23,0.51,0.27,0.51,Matches
162,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,23,1994,13,11,1001,11.1,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.0,1.0,0.3,1.3,0.09,0.03,0.11,0.09,0.11,Matches
163,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,32,1984,22,22,1909,21.2,2,3,0,2,2,1,0,0.09,0.14,0.24,0.00,0.14,2.0,0.4,1.9,2.3,0.09,0.09,0.18,0.02,0.11,Matches
164,Riad Bajić\49d399d5,ba BIH,FWMF,Udinese,it Serie A,23,1994,5,0,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.22,0.20,0.41,0.22,0.41,Matches
165,Marvin Bakalorz\04c11885,de GER,MF,Hannover 96,de Bundesliga,27,1989,28,23,2055,22.8,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,1.5,1.5,1.8,3.3,0.07,0.08,0.15,0.07,0.15,Matches
166,Cédric Bakambu\0af4dcf0,cd COD,FW,Villarreal,es La Liga,26,1991,15,15,1263,14.0,9,0,8,1,1,5,0,0.64,0.00,0.64,0.57,0.57,5.3,4.6,1.2,5.7,0.38,0.08,0.46,0.33,0.41,Matches
167,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Chelsea,eng Premier League,22,1994,29,24,2126,23.6,2,2,2,0,0,4,2,0.08,0.08,0.17,0.08,0.17,3.5,3.5,0.6,4.1,0.15,0.03,0.18,0.15,0.18,Matches
168,Zakaria Bakkali\ec3efd7f,be BEL,FWMF,La Coruña,es La Liga,21,1996,23,10,909,10.1,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.6,2.0,0.14,0.06,0.20,0.14,0.20,Matches
169,Ridle Baku\442b56fa,de GER,MF,Mainz 05,de Bundesliga,19,1998,3,3,233,2.6,2,0,2,0,0,1,0,0.77,0.00,0.77,0.77,0.77,0.8,0.8,0.2,1.0,0.30,0.08,0.39,0.30,0.39,Matches
170,Keita Baldé\509a4ccb,sn SEN,FWMF,Monaco,fr Ligue 1,22,1995,23,19,1470,16.3,8,5,8,0,0,3,2,0.49,0.31,0.80,0.49,0.80,5.5,5.5,1.8,7.4,0.34,0.11,0.45,0.34,0.45,Matches
171,Sam Baldock\9d597f08,eng ENG,MF,Brighton,eng Premier League,28,1989,2,0,32,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
172,Gareth Bale\a58bb1e1,wls WAL,FWMF,Real Madrid,es La Liga,28,1989,26,20,1799,20.0,16,2,15,1,1,5,0,0.80,0.10,0.90,0.75,0.85,11.7,11.0,4.9,15.9,0.59,0.25,0.83,0.55,0.80,Matches
173,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,29,1988,18,18,1549,17.2,0,2,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,0.3,0.3,0.9,1.2,0.02,0.05,0.07,0.02,0.07,Matches
174,Andrija Balić\9be4ee80,hr CRO,MF,Udinese,it Serie A,19,1997,21,11,1083,12.0,0,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08,0.7,0.7,0.7,1.4,0.06,0.06,0.11,0.06,0.11,Matches
175,Iván Balliu\cee88597,al ALB,DF,Metz,fr Ligue 1,25,1992,25,22,1951,21.7,0,1,0,0,0,6,0,0.00,0.05,0.05,0.00,0.05,0.2,0.2,1.0,1.2,0.01,0.05,0.06,0.01,0.06,Matches
176,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,20,1997,27,25,2055,22.8,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.4,0.6,0.01,0.02,0.03,0.01,0.03,Matches
177,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,37,1980,21,9,860,9.6,1,2,1,0,0,3,0,0.10,0.21,0.31,0.10,0.31,0.2,0.2,1.2,1.3,0.02,0.12,0.14,0.02,0.14,Matches
178,Leon Balogun\78e68b4d,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,14,14,1173,13.0,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
179,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,26,1990,28,26,2272,25.2,18,1,12,6,7,11,1,0.71,0.04,0.75,0.48,0.51,15.6,10.2,4.0,14.2,0.62,0.16,0.78,0.40,0.56,Matches
180,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,27,1990,18,17,1533,17.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.01,0.02,0.03,0.01,0.03,Matches
181,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,34,27,2571,28.6,7,6,3,4,4,1,0,0.25,0.21,0.46,0.11,0.32,9.1,6.0,5.9,12.0,0.32,0.21,0.53,0.21,0.42,Matches
182,Yacine Bammou\a1d04509,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,16,10,727,8.1,3,0,3,0,0,2,2,0.37,0.00,0.37,0.37,0.37,1.1,1.1,0.2,1.4,0.14,0.03,0.17,0.14,0.17,Matches
183,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,29,1988,31,25,2399,26.7,3,3,0,3,3,9,1,0.11,0.11,0.23,0.00,0.11,3.8,1.5,5.2,6.7,0.14,0.20,0.34,0.06,0.25,Matches
184,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,23,1993,16,15,1317,14.6,0,0,0,0,0,5,1,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,0.02,0.00,0.02,0.02,0.02,Matches
185,Beni Baningime\ca9178af,cd COD,MF,Everton,eng Premier League,18,1998,8,1,198,2.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
186,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,24,1992,36,31,2677,29.7,8,3,8,0,0,4,0,0.27,0.10,0.37,0.27,0.37,10.3,10.3,3.7,14.1,0.35,0.13,0.47,0.35,0.47,Matches
187,Sekou Baradji\5693aa98,fr FRA,MF,Amiens,fr Ligue 1,33,1984,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
188,Antonín Barák\01efac19,cz CZE,MF,Udinese,it Serie A,22,1994,34,31,2713,30.1,7,3,7,0,0,5,0,0.23,0.10,0.33,0.23,0.33,3.5,3.5,3.0,6.5,0.12,0.10,0.22,0.12,0.22,Matches
189,Andrea Barberis\32ebfe1e,it ITA,MF,Crotone,it Serie A,23,1993,38,34,3029,33.7,2,1,2,0,0,1,0,0.06,0.03,0.09,0.06,0.09,1.5,1.5,2.1,3.6,0.05,0.06,0.11,0.05,0.11,Matches
190,Mariano Barbosa\aad4f74f,ar ARG,GK,Villarreal,es La Liga,33,1984,13,12,1125,12.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
191,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,22,1995,26,16,1580,17.6,9,1,9,0,0,8,0,0.51,0.06,0.57,0.51,0.57,3.0,3.0,1.4,4.5,0.17,0.08,0.25,0.17,0.25,Matches
192,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,32,1985,13,13,1125,12.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.8,0.8,0.00,0.07,0.07,0.00,0.07,Matches
193,Nicolò Barella\6928979a,it ITA,MF,Cagliari,it Serie A,20,1997,34,34,2955,32.8,6,2,3,3,3,14,2,0.18,0.06,0.24,0.09,0.15,3.3,1.1,2.2,3.3,0.10,0.07,0.17,0.03,0.10,Matches
194,Philipp Bargfrede\3f7cd8f1,de GER,MF,Werder Bremen,de Bundesliga,28,1989,27,23,1859,20.7,1,1,1,0,0,5,0,0.05,0.05,0.10,0.05,0.10,0.5,0.5,0.7,1.2,0.02,0.04,0.06,0.02,0.06,Matches
195,Ross Barkley\3a24769f,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,2,2,129,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.6,0.33,0.07,0.40,0.33,0.40,Matches
196,Aymen Barkok\a2a85828,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,19,1998,9,2,314,3.5,0,1,0,0,0,1,0,0.00,0.29,0.29,0.00,0.29,0.1,0.1,0.6,0.7,0.03,0.16,0.19,0.03,0.19,Matches
197,Ashley Barnes\2691c772,eng ENG,FWMF,Burnley,eng Premier League,27,1989,36,21,2165,24.1,9,0,9,0,0,10,0,0.37,0.00,0.37,0.37,0.37,5.9,5.9,1.9,7.8,0.25,0.08,0.32,0.25,0.32,Matches
198,Harvey Barnes\3ea50f67,eng ENG,MF,Leicester City,eng Premier League,19,1997,3,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.70,0.00,0.70,0.70,0.70,Matches
199,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,30,1987,29,28,2373,26.4,0,6,0,0,0,7,0,0.00,0.23,0.23,0.00,0.23,0.3,0.3,2.3,2.6,0.01,0.09,0.10,0.01,0.10,Matches
