Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Press,Sw,Crs,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp,Off,Out,Int,Blocks,Matches
2400,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,eng Premier League,24,1994,29.5,1217,1197,20,1,4,290,4,63,1,0,0,0,965,150,102,133,1027,19,13,14,983,1,13,33,55,Matches
2401,Enda Stevens\17d4507a,ie IRL,DF,Sheffield Utd,eng Premier League,29,1990,37.2,1895,1572,323,7,1,349,28,84,0,0,0,0,1022,424,449,1351,136,70,316,2,1405,6,31,38,89,Matches
2402,Marco Stiepermann\b606638c,de GER,MF,Norwich City,eng Premier League,28,1991,13.1,405,385,20,0,3,120,4,10,0,0,0,0,284,67,54,342,37,15,2,2,291,1,10,10,26,Matches
2403,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,de Bundesliga,30,1988,15.9,762,729,33,7,7,179,16,13,9,2,2,3,501,170,91,174,530,32,3,5,616,6,14,15,21,Matches
2404,Kevin Stöger\e5649a78,at AUT,MF,Düsseldorf,de Bundesliga,25,1993,14.1,969,848,121,75,2,128,53,24,33,7,13,3,597,164,208,765,154,31,10,5,777,3,20,15,21,Matches
2405,Vlatko Stojanovski\bb67bff1,mk MKD,FW,Nîmes,fr Ligue 1,22,1997,1.4,28,27,1,0,0,12,1,1,0,0,0,0,15,9,4,8,16,2,0,1,20,0,1,0,4,Matches
2406,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,25,1994,12.5,1016,1001,15,11,0,135,36,0,0,0,0,0,847,72,97,103,839,43,4,3,966,1,4,2,4,Matches
2407,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,24,1995,38.0,1223,859,364,72,2,103,15,0,0,0,0,0,683,87,453,62,986,1,0,150,953,4,11,5,3,Matches
2408,Gabriel Strefezza\674cfc5a,br BRA,DFMF,SPAL,it Serie A,22,1997,23.4,870,784,86,8,1,188,17,52,3,0,3,0,507,200,163,74,699,13,75,4,680,0,10,10,39,Matches
2409,Tobias Strobl\17780d2b,de GER,MFDF,M'Gladbach,de Bundesliga,29,1990,6.8,394,383,11,10,1,63,9,0,0,0,0,0,270,55,69,43,330,11,1,1,347,0,5,6,4,Matches
2410,Christian Strohdiek\9c2394c9,de GER,DF,Paderborn 07,de Bundesliga,31,1988,15.1,634,591,43,35,2,131,40,4,0,0,0,0,354,81,199,71,488,42,8,5,477,5,21,11,14,Matches
2411,Kevin Strootman\ef2e5e1a,nl NED,MF,Marseille,fr Ligue 1,29,1990,15.7,941,889,52,40,1,138,15,8,0,0,0,0,707,115,119,756,115,41,11,2,824,2,7,10,15,Matches
2412,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,28,1991,31.0,1628,1355,273,11,1,199,29,104,0,0,0,0,873,335,420,179,1124,53,262,3,1231,8,28,24,51,Matches
2413,Stefano Sturaro\2334478a,it ITA,MF,Genoa,it Serie A,26,1993,13.9,498,461,37,10,2,120,23,19,10,3,5,0,271,97,130,87,349,23,17,3,366,0,12,7,11,Matches
2414,Damián Suárez\ba5004e1,uy URU,DF,Getafe,es La Liga,31,1988,28.8,1515,993,522,99,0,159,86,67,72,14,27,7,535,364,616,74,955,106,351,1,992,13,47,37,57,Matches
2415,Denis Suárez\12c50af5,es ESP,MFFW,Celta Vigo,es La Liga,25,1994,18.1,876,777,99,28,6,168,40,40,58,17,25,10,602,127,147,128,715,14,13,4,664,4,10,11,44,Matches
2416,Luis Suárez\a6154613,uy URU,FW,Barcelona,es La Liga,32,1987,22.2,697,656,41,0,4,139,20,19,0,0,0,0,422,166,109,142,492,22,6,32,529,2,12,17,33,Matches
2417,Mathías Suárez\0c291a1a,uy URU,DF,Montpellier,fr Ligue 1,23,1996,0.7,27,14,13,1,0,4,0,0,0,0,0,0,10,12,5,1,14,0,12,0,19,0,0,1,4,Matches
2418,Neven Subotić\821233cc,rs SRB,DF,Union Berlin,de Bundesliga,30,1988,21.8,737,713,24,22,0,124,17,5,0,0,0,0,383,113,241,175,467,62,2,1,539,1,24,12,18,Matches
2419,Isaac Success\f573a8bf,ng NGA,FWMF,Watford,eng Premier League,23,1996,0.8,21,21,0,0,0,12,0,1,0,0,0,0,12,7,2,1,15,1,0,3,14,0,0,1,2,Matches
2420,Marek Suchý\c5224618,cz CZE,DF,Augsburg,de Bundesliga,31,1988,4.4,192,187,5,5,0,35,4,0,0,0,0,0,124,36,32,60,120,6,0,0,164,0,1,1,4,Matches
2421,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,23,1995,7.1,612,609,3,2,1,71,26,1,0,0,0,0,527,32,53,117,470,15,1,3,570,1,8,6,3,Matches
2422,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Newcastle Utd,eng Premier League,30,1989,1.5,67,61,6,3,0,13,8,2,3,3,0,0,45,11,11,5,57,3,0,0,59,0,0,1,0,Matches
2423,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Mallorca,es La Liga,30,1989,0.1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,Matches
2424,Stoppila Sunzu\1bab7b66,zm ZAM,DF,Metz,fr Ligue 1,30,1989,15.0,520,507,13,11,0,82,10,0,0,0,0,0,381,44,95,51,437,17,2,4,454,0,4,3,7,Matches
2425,Andrew Surman\7d41b619,eng ENG,MF,Bournemouth,eng Premier League,32,1986,2.6,127,118,9,7,0,20,7,1,2,1,1,0,69,29,29,95,13,15,0,0,102,0,2,1,1,Matches
2426,Sam Surridge\b017b770,eng ENG,FWMF,Bournemouth,eng Premier League,21,1998,0.3,10,10,0,0,1,4,0,1,0,0,0,0,4,2,4,1,4,2,0,0,4,1,0,0,0,Matches
2427,Suso\4e219ad2,es ESP,FWMF,Sevilla,es La Liga,25,1993,8.7,391,371,20,7,9,61,15,22,7,4,0,0,256,60,75,337,33,9,6,3,295,2,13,7,15,Matches
2428,Suso\4e219ad2,es ESP,FWMF,Milan,it Serie A,25,1993,15.1,753,689,64,19,7,152,41,71,33,18,7,0,479,112,162,664,70,8,6,4,579,0,16,16,20,Matches
2429,Bosko Sutalo\1d0bb7e4,hr CRO,DF,Atalanta,it Serie A,19,2000,3.1,172,163,9,4,0,15,4,3,1,0,0,0,131,14,27,26,127,6,4,0,150,0,3,2,1,Matches
2430,Markus Suttner\7391c2d9,at AUT,DFMF,Düsseldorf,de Bundesliga,32,1987,14.9,830,694,136,19,1,99,42,50,18,3,11,4,408,158,264,613,72,31,99,3,603,5,25,11,33,Matches
2431,Mattias Svanberg\92d83c27,se SWE,MF,Bologna,it Serie A,20,1999,11.7,417,389,28,13,0,95,14,5,13,3,4,4,323,47,47,55,339,6,1,3,342,3,10,5,12,Matches
2432,Issiaga Sylla\b99bec05,gn GUI,DF,Toulouse,fr Ligue 1,25,1994,28.0,1461,1177,284,38,1,226,28,72,3,0,2,0,759,334,368,939,154,76,243,11,1080,3,24,31,44,Matches
2433,Moussa Sylla\d8b97bb3,fr FRA,FW,Monaco,fr Ligue 1,19,1999,0.1,2,1,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,Matches
2434,Eddy Sylvestre\ff3a6a60,fr FRA,MF,Nice,fr Ligue 1,19,1999,0.4,18,18,0,0,0,3,0,0,0,0,0,0,13,4,1,16,2,0,0,0,14,0,0,2,1,Matches
2435,Ádám Szalai\53e07d0b,hu HUN,FW,Mainz 05,de Bundesliga,31,1987,12.7,308,288,20,0,2,102,7,8,0,0,0,0,137,115,56,36,170,36,1,23,198,0,5,8,12,Matches
2436,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,29,1990,28.8,761,518,243,47,0,61,40,0,0,0,0,0,491,72,198,89,506,0,0,156,656,3,14,2,2,Matches
2437,Andrea Tabanelli\b59e02da,it ITA,MF,Lecce,it Serie A,29,1990,10.7,353,341,12,8,0,77,3,13,1,0,0,0,242,56,55,54,268,19,3,2,281,1,7,3,12,Matches
2438,Tachi\8b625720,es ESP,DF,Alavés,es La Liga,21,1997,2.6,59,46,13,3,0,1,4,0,0,0,0,0,28,10,21,4,42,2,10,0,43,2,2,1,0,Matches
2439,Panagiotis Tachtsidis\e26bd2f4,gr GRE,MF,Lecce,it Serie A,28,1991,22.3,1200,1129,71,65,2,219,55,21,2,0,0,0,715,198,287,911,205,46,4,2,944,7,22,20,32,Matches
2440,Jonathan Tah\bd142efb,de GER,DF,Leverkusen,de Bundesliga,23,1996,23.2,2023,1975,48,46,1,263,35,2,0,0,0,0,1629,164,230,346,1567,67,2,2,1831,4,24,14,21,Matches
2441,Flavien Tait\a0f9b535,fr FRA,MFFW,Rennes,fr Ligue 1,26,1993,9.8,410,395,15,3,2,77,8,11,4,4,0,0,288,62,60,43,336,17,7,4,304,3,8,11,18,Matches
2442,Mahdi Talal\814ac171,fr FRA,FW,Amiens,fr Ligue 1,21,1997,0.2,4,4,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,0,0,0,3,0,0,0,0,Matches
2443,Adrien Tameze\8da74c05,cm CMR,MF,Nice,fr Ligue 1,25,1994,5.8,238,233,5,4,1,40,5,7,0,0,0,0,190,26,22,30,204,1,1,2,206,0,5,8,2,Matches
2444,Adrien Tameze\8da74c05,cm CMR,MF,Atalanta,it Serie A,25,1994,2.3,200,197,3,3,0,30,5,0,0,0,0,0,168,18,14,11,183,1,0,0,179,0,5,1,5,Matches
2445,Japhet Tanganga\e9971f2d,eng ENG,DF,Tottenham,eng Premier League,20,1999,5.8,232,195,37,4,0,38,5,2,0,0,0,0,135,59,38,21,151,13,33,1,188,0,5,3,11,Matches
2446,Adil Taoui\53e585f2,fr FRA,MF,Toulouse,fr Ligue 1,17,2001,0.3,6,6,0,0,0,4,0,0,0,0,0,0,5,0,1,1,5,0,0,0,5,0,0,0,0,Matches
2447,Edmond Tapsoba\a73c8f95,bf BFA,DF,Leverkusen,de Bundesliga,20,1999,11.8,1096,1069,27,24,1,132,23,0,0,0,0,0,918,100,78,122,922,31,3,3,1010,2,3,9,10,Matches
2448,Matt Targett\e514ab62,eng ENG,DF,Aston Villa,eng Premier League,23,1995,25.5,1219,978,241,33,0,219,34,55,10,7,0,2,605,290,324,789,133,77,198,5,894,4,25,18,41,Matches
2449,Rodrigo Tarín\a03c82b2,es ESP,DF,Leganés,es La Liga,23,1996,10.6,239,226,13,9,0,31,10,1,0,0,0,0,145,24,70,47,153,24,4,0,191,0,7,1,0,Matches
2450,James Tarkowski\15ea812b,eng ENG,DF,Burnley,eng Premier League,26,1992,38.0,1250,1222,28,25,0,246,32,2,0,0,0,0,618,209,423,153,839,130,3,6,913,6,49,12,19,Matches
2451,Ciprian Tătărușanu\b056e3da,ro ROU,GK,Lyon,fr Ligue 1,33,1986,2.0,59,52,7,1,0,7,2,0,0,0,0,0,42,6,11,11,30,0,0,15,54,0,0,0,0,Matches
2452,Júlio Tavares\d520120b,cv CPV,FW,Dijon,fr Ligue 1,30,1988,22.2,556,517,39,4,2,236,4,13,0,0,0,0,244,159,153,81,236,57,15,25,374,2,6,12,27,Matches
2453,Charlie Taylor\cc2d7ad5,eng ENG,DF,Burnley,eng Premier League,25,1993,21.6,1035,754,281,11,2,157,25,66,0,0,0,0,356,260,419,660,19,57,270,2,726,5,28,9,48,Matches
2454,Neil Taylor\c2f9d19f,wls WAL,DF,Aston Villa,eng Premier League,30,1989,12.1,513,414,99,6,0,94,4,9,0,0,0,0,286,128,99,276,123,16,93,0,410,2,9,5,14,Matches
2455,Aurélien Tchouaméni\4f255115,fr FRA,MF,Bordeaux,fr Ligue 1,19,2000,12.3,688,672,16,16,0,184,9,4,0,0,0,0,557,72,59,76,578,21,0,2,592,2,5,18,10,Matches
2456,Aurélien Tchouaméni\4f255115,fr FRA,MF,Monaco,fr Ligue 1,19,2000,0.7,24,21,3,3,0,4,0,0,0,0,0,0,22,2,0,2,20,2,0,0,21,0,0,2,0,Matches
2457,Georg Teigl\c8cfb04d,at AUT,DFMF,Augsburg,de Bundesliga,28,1991,1.2,28,22,6,2,0,7,0,0,0,0,0,0,16,5,7,4,18,2,4,0,23,0,0,1,1,Matches
2458,Álvaro Tejero\868ce848,es ESP,DF,Eibar,es La Liga,23,1996,16.1,767,575,192,17,1,109,31,52,0,0,0,0,309,167,291,70,464,41,175,1,563,1,17,9,24,Matches
2459,Bernard Tekpetey\7bf8ad6c,gh GHA,FWMF,Düsseldorf,de Bundesliga,21,1997,5.0,103,97,6,0,1,27,3,9,0,0,0,0,54,30,19,16,74,5,5,1,63,0,2,5,13,Matches
2460,Nathan Tella\f1e94cd6,eng ENG,FW,Southampton,eng Premier League,20,1999,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Matches
2461,Cristian Tello\72a99e38,es ESP,MFFW,Betis,es La Liga,27,1991,8.7,377,346,31,3,0,56,16,15,15,7,3,1,260,59,58,70,278,11,13,2,285,0,8,11,16,Matches
2462,Lino Tempelmann\4e3a947f,de GER,MF,Freiburg,de Bundesliga,20,1999,0.4,10,10,0,0,0,4,0,0,0,0,0,0,7,3,0,3,7,0,0,0,7,0,0,0,0,Matches
2463,Łukasz Teodorczyk\7e81a17d,pl POL,FWDF,Udinese,it Serie A,28,1991,2.5,74,70,4,0,1,26,1,1,0,0,0,0,49,10,15,19,39,6,1,0,55,0,1,0,1,Matches
2464,Hidde ter Avest\18f9dbd0,nl NED,DF,Udinese,it Serie A,22,1997,7.6,355,294,61,3,0,42,4,12,0,0,0,0,216,77,62,36,247,10,58,0,264,3,7,5,8,Matches
2465,Marc-André ter Stegen\6f51e382,de GER,GK,Barcelona,es La Liga,27,1992,36.0,1419,1161,258,39,2,165,28,0,0,0,0,0,914,142,363,296,937,0,0,178,1250,2,19,15,1,Matches
2466,Simon Terodde\863ff1ee,de GER,FWMF,Köln,de Bundesliga,31,1988,9.0,164,144,20,0,1,58,4,3,0,0,0,0,72,56,36,27,80,22,3,7,102,2,7,11,11,Matches
2467,Pietro Terracciano\e1b0a70d,it ITA,GK,Fiorentina,it Serie A,29,1990,6.9,210,127,83,24,0,9,8,0,0,0,0,0,105,16,89,35,124,0,0,36,145,0,3,0,0,Matches
2468,Martin Terrier\5148dcc5,fr FRA,FWMF,Lyon,fr Ligue 1,22,1997,13.3,440,411,29,13,2,104,18,17,11,6,3,0,272,79,89,37,359,23,2,1,344,0,3,10,10,Matches
2469,Aleksa Terzić\3ef0a2d7,rs SRB,DFMF,Fiorentina,it Serie A,19,1999,0.1,6,6,0,0,0,2,0,0,0,0,0,0,4,0,2,6,0,0,0,0,3,0,1,0,1,Matches
2470,Kenny Tete\77d7c96f,nl NED,DF,Lyon,fr Ligue 1,23,1995,11.9,842,703,139,10,1,150,17,35,0,0,0,0,515,167,160,32,649,25,129,2,684,0,8,23,33,Matches
2471,Alexander Tettey\75566759,no NOR,MFDF,Norwich City,eng Premier League,33,1986,26.0,1242,1229,13,11,1,280,19,1,1,0,0,0,968,143,131,163,963,79,1,9,1100,0,12,11,13,Matches
2472,Florian Thauvin\2b9fdeea,fr FRA,FW,Marseille,fr Ligue 1,26,1993,0.2,12,12,0,0,0,4,0,0,0,0,0,0,10,2,0,10,2,0,0,0,12,0,0,0,0,Matches
2473,Demba Thiam\0f47717b,sn SEN,GK,SPAL,it Serie A,21,1998,2.0,71,37,34,7,0,4,1,0,0,0,0,0,43,7,21,0,55,1,0,13,54,0,1,0,0,Matches
2474,Malick Thiaw\ff5ea0bf,de GER,DF,Schalke 04,de Bundesliga,17,2001,0.8,37,37,0,0,0,7,1,0,0,0,0,0,25,5,7,3,30,3,0,0,27,0,4,0,0,Matches
2475,Niclas Thiede\cac55e10,de GER,GK,Freiburg,de Bundesliga,20,1999,0.8,41,32,9,2,0,4,2,0,0,0,0,0,31,0,10,22,8,0,0,11,32,0,0,0,0,Matches
2476,Jan Thielmann\fd53759d,de GER,FWMF,Köln,de Bundesliga,17,2002,6.2,164,156,8,0,0,33,4,10,0,0,0,0,80,37,47,11,130,11,8,2,103,5,7,5,11,Matches
2477,Sada Thioub\f4bc42b1,sn SEN,MFFW,Angers,fr Ligue 1,24,1995,16.8,696,665,31,6,3,171,15,41,2,0,2,0,486,109,101,80,573,18,15,3,555,0,12,13,28,Matches
2478,Jordan Thomas\b547f08c,eng ENG,FW,Norwich City,eng Premier League,18,2001,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2479,Luke Thomas\fc027d02,eng ENG,DF,Leicester City,eng Premier League,18,2001,3.0,190,162,28,2,0,13,3,13,0,0,0,0,119,40,31,138,17,9,26,0,156,0,4,1,5,Matches
2480,Romain Thomas\275e2c51,fr FRA,DF,Angers,fr Ligue 1,31,1988,26.0,1136,1082,54,52,0,115,51,1,0,0,0,0,781,118,237,926,120,65,2,0,992,3,20,6,7,Matches
2481,Adrien Thomasson\c76b7567,fr FRA,MF,Strasbourg,fr Ligue 1,25,1993,23.0,950,896,54,17,2,259,16,49,4,1,1,1,625,202,123,139,745,31,13,13,736,4,10,26,38,Matches
2482,Erik Thommy\df8e7b62,de GER,DFFW,Düsseldorf,de Bundesliga,24,1994,25.1,910,796,114,33,3,190,47,73,50,9,27,5,523,179,208,184,640,36,31,10,645,3,25,19,51,Matches
2483,Max Thompson\fa38722f,eng ENG,FW,Burnley,eng Premier League,17,2002,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Matches
2484,Morten Thorsby\d1b49282,no NOR,MFDF,Sampdoria,it Serie A,23,1996,20.7,793,754,39,5,1,189,13,9,1,0,1,0,507,128,158,91,545,55,33,2,608,0,17,9,29,Matches
2485,Marcus Thuram\6f8cd6d0,fr FRA,FW,M'Gladbach,de Bundesliga,21,1997,24.5,691,679,12,1,3,209,9,46,0,0,0,0,446,141,104,103,476,41,4,10,473,4,14,28,29,Matches
2486,Khéphren Thuram-Ulie\7d9397f8,fr FRA,MF,Nice,fr Ligue 1,18,2001,6.6,368,361,7,7,0,66,5,1,0,0,0,0,307,38,23,73,283,6,0,0,320,1,3,6,7,Matches
2487,Youri Tielemans\56f7a928,be BEL,MF,Leicester City,eng Premier League,22,1997,31.4,1804,1703,101,46,9,363,65,45,41,7,20,5,1246,256,302,318,1393,45,12,14,1455,10,21,21,38,Matches
2488,Kieran Tierney\fce2302c,sct SCO,DF,Arsenal,eng Premier League,22,1997,11.0,544,457,87,7,1,76,12,36,0,0,0,0,304,111,129,379,50,30,80,0,414,3,16,4,21,Matches
2489,Cheick Timite\2c92d3c0,ci CIV,MFFW,Amiens,fr Ligue 1,21,1997,1.3,41,40,1,0,0,6,2,2,0,0,0,0,27,6,8,3,32,2,1,1,32,0,1,0,1,Matches
2490,David Timor\174651c8,es ESP,MFDF,Getafe,es La Liga,29,1989,10.5,404,346,58,39,0,64,41,14,10,3,3,0,117,88,199,283,30,60,6,0,251,1,13,5,9,Matches
2491,Marcel Tisserand\45954ec7,cd COD,DF,Wolfsburg,de Bundesliga,26,1993,13.4,722,693,29,24,1,113,27,5,0,0,0,0,445,72,205,84,572,41,5,1,562,3,16,12,11,Matches
2492,Jean-Clair Todibo\88f130ed,fr FRA,DF,Barcelona,es La Liga,19,1999,0.9,53,52,1,1,0,8,0,0,0,0,0,0,48,2,3,2,48,2,0,0,50,1,1,0,0,Matches
2493,Jean-Clair Todibo\88f130ed,fr FRA,DF,Schalke 04,de Bundesliga,19,1999,4.1,270,263,7,5,0,32,10,0,0,0,0,0,200,29,41,16,229,16,2,0,232,0,8,2,4,Matches
2494,Karl Toko Ekambi\5ceba7fc,cm CMR,FW,Villarreal,es La Liga,26,1992,11.0,230,215,15,0,0,51,4,10,0,0,0,0,169,33,28,31,178,12,0,4,178,0,3,7,9,Matches
2495,Karl Toko Ekambi\5ceba7fc,cm CMR,FW,Lyon,fr Ligue 1,26,1992,6.0,189,183,6,0,0,47,6,15,0,0,0,0,113,41,35,19,155,5,3,1,148,1,2,2,9,Matches
2496,Corentin Tolisso\652d4c37,fr FRA,MF,Bayern Munich,de Bundesliga,24,1994,7.1,579,568,11,9,2,111,29,11,0,0,0,0,433,78,68,49,502,15,2,5,506,1,8,7,10,Matches
2497,Jeremy Toljan\a96e5dc0,de GER,DF,Sassuolo,it Serie A,24,1994,24.3,1493,1232,261,38,0,197,17,47,1,0,1,0,1002,323,168,118,1126,16,222,6,1266,3,20,23,59,Matches
2498,Rafael Tolói\c56dc39e,it ITA,DF,Atalanta,it Serie A,28,1990,29.0,1654,1581,73,35,3,239,37,10,0,0,0,0,1148,239,267,146,1389,55,38,0,1363,6,28,24,39,Matches
2499,Raúl de Tomás\02ef8778,es ESP,FW,Espanyol,es La Liga,24,1994,11.9,271,247,24,2,1,77,15,8,0,0,0,0,170,56,45,65,177,9,1,2,214,0,9,4,6,Matches
2500,Takehiro Tomiyasu\b3af9be1,jp JPN,DF,Bologna,it Serie A,20,1998,28.1,1644,1370,274,35,1,210,22,25,0,0,0,0,1038,334,272,411,902,56,239,5,1367,3,29,32,40,Matches
2501,James Tomkins\e7ca0439,eng ENG,DF,Crystal Palace,eng Premier League,30,1989,17.6,626,597,29,26,0,106,24,0,0,0,0,0,377,96,153,81,474,34,3,0,505,2,14,6,5,Matches
2502,Fikayo Tomori\7edfbb8a,eng ENG,DF,Chelsea,eng Premier League,21,1997,14.3,1098,1078,20,10,1,130,15,1,0,0,0,0,884,73,141,274,765,35,10,0,981,0,17,6,14,Matches
2503,Nenad Tomović\6aafdc27,rs SRB,DF,SPAL,it Serie A,31,1987,19.5,933,837,96,41,1,133,16,10,0,0,0,0,628,121,184,160,650,49,55,0,788,1,12,6,14,Matches
2504,Sandro Tonali\0db169ae,it ITA,MF,Brescia,it Serie A,19,2000,33.5,1582,1233,349,186,6,210,122,48,128,17,67,17,922,190,470,152,1370,44,1,5,1137,9,42,23,49,Matches
2505,Lorenzo Tonelli\8cc29864,it ITA,DF,Sampdoria,it Serie A,29,1990,7.8,368,353,15,14,0,46,20,2,0,0,0,0,233,49,86,50,281,24,1,5,307,1,7,6,4,Matches
2506,Toño\d4ef9ac5,es ESP,DF,Levante,es La Liga,29,1989,17.7,914,741,173,18,3,158,19,43,1,0,0,0,505,216,193,683,39,31,154,1,738,3,18,11,33,Matches
2507,Ömer Toprak\c5fd13e9,tr TUR,DF,Werder Bremen,de Bundesliga,30,1989,7.9,473,447,26,22,0,66,14,2,0,0,0,0,388,28,57,117,328,13,4,2,421,0,7,7,3,Matches
2508,Ernesto Torregrossa\bf39bdec,it ITA,FW,Brescia,it Serie A,27,1992,20.5,507,488,19,8,3,143,16,13,1,0,1,0,314,102,91,363,74,24,3,12,332,3,15,16,28,Matches
2509,Lucas Torreira\52611641,uy URU,MF,Arsenal,eng Premier League,23,1996,16.8,906,867,39,25,1,182,10,5,12,3,3,3,616,147,143,87,749,59,2,2,793,2,7,10,17,Matches
2510,Ferrán Torres\9e1035f8,es ESP,MFFW,Valencia,es La Liga,19,2000,25.0,751,720,31,8,2,166,26,81,5,0,4,0,502,114,135,58,626,15,16,6,541,7,27,13,31,Matches
2511,Óliver Torres\58a9a4d9,es ESP,MFFW,Sevilla,es La Liga,24,1994,17.7,994,965,29,9,5,142,71,27,9,3,1,0,631,160,203,86,858,25,8,10,810,3,20,11,31,Matches
2512,Pau Torres\532e1e4f,es ESP,DF,Villarreal,es La Liga,22,1997,33.0,1998,1935,63,56,3,204,123,2,0,0,0,0,1427,183,388,1650,231,85,4,12,1724,7,28,18,12,Matches
2513,Roberto Torres\d733aa38,es ESP,MFFW,Osasuna,es La Liga,30,1989,30.2,1118,984,134,38,3,171,69,83,66,28,20,2,513,238,367,159,847,64,30,4,722,6,31,31,60,Matches
2514,Lucas Torró\0e4fef6e,es ESP,MFFW,Eint Frankfurt,de Bundesliga,25,1994,3.7,174,166,8,7,0,35,2,1,0,0,0,0,117,33,24,16,133,12,0,2,150,0,0,2,1,Matches
2515,Jordan Torunarigha\f86cabbd,de GER,DF,Hertha BSC,de Bundesliga,21,1997,16.2,813,779,34,18,1,79,33,3,0,0,0,0,574,85,154,559,180,36,15,3,699,2,12,10,10,Matches
2516,Cenk Tosun\9a104dee,tr TUR,FW,Crystal Palace,eng Premier League,28,1991,2.0,47,47,0,0,1,19,0,1,0,0,0,0,23,11,13,13,27,2,0,1,29,2,2,3,2,Matches
2517,Cenk Tosun\9a104dee,tr TUR,FW,Everton,eng Premier League,28,1991,3.2,62,61,1,0,0,19,3,2,0,0,0,0,28,21,13,17,34,6,0,3,42,0,2,2,5,Matches
2518,Abdoulaye Touré\ef7cd87a,fr FRA,MF,Nantes,fr Ligue 1,25,1994,24.7,1339,1326,13,11,2,281,40,9,0,0,0,0,1016,171,152,268,965,73,2,6,1135,3,25,33,22,Matches
2519,Almamy Touré\c8c60119,ml MLI,DF,Eint Frankfurt,de Bundesliga,23,1996,16.6,704,616,88,2,0,123,19,50,0,0,0,0,342,126,236,68,471,54,86,2,493,2,11,21,24,Matches
2520,Lucas Tousart\71ec39ef,fr FRA,MF,Lyon,fr Ligue 1,22,1997,19.6,946,928,18,16,0,211,29,10,1,0,0,0,689,125,132,104,749,59,1,4,802,1,22,13,17,Matches
2521,Andros Townsend\b28bbd58,eng ENG,MF,Crystal Palace,eng Premier League,28,1991,14.4,460,431,29,8,2,119,21,44,9,7,0,0,286,63,111,333,113,1,9,1,325,2,12,7,23,Matches
2522,Aleksandar Trajkovski\84bba8b6,mk MKD,MF,Mallorca,es La Liga,26,1992,3.7,167,144,23,5,0,17,17,8,17,7,8,2,94,30,43,11,151,4,1,0,121,1,2,7,9,Matches
2523,Adama Traoré\9a28eba4,es ESP,FWMF,Wolves,eng Premier League,23,1996,28.9,942,888,54,0,3,257,36,148,0,0,0,0,514,169,259,85,741,21,54,7,621,1,19,20,70,Matches
2524,Adama Traoré\1a6f2a66,ml MLI,MF,Monaco,fr Ligue 1,24,1995,0.3,12,11,1,1,0,4,0,0,0,0,0,0,9,0,3,10,1,0,0,0,10,0,0,0,0,Matches
2525,Adama Traoré\1a6f2a66,ml MLI,FWMF,Metz,fr Ligue 1,24,1995,11.2,493,425,68,21,3,100,18,13,36,19,10,5,353,77,63,381,88,9,5,5,399,1,5,20,7,Matches
2526,Bertrand Traoré\c47541e0,bf BFA,FWMF,Lyon,fr Ligue 1,23,1995,13.9,581,511,70,22,1,123,31,55,35,23,3,0,353,94,134,497,48,16,11,2,434,3,16,7,16,Matches
2527,Charles Traore\de488e56,ml MLI,DF,Nantes,fr Ligue 1,27,1992,19.3,1078,849,229,21,1,143,12,28,0,0,0,0,586,227,265,720,83,48,208,3,803,3,34,27,28,Matches
2528,Hamari Traoré\a4b1028a,ml MLI,DF,Rennes,fr Ligue 1,27,1992,26.8,1544,1239,305,18,3,204,29,48,2,0,0,0,892,322,330,140,1044,52,285,6,1249,0,18,39,44,Matches
2529,Ibrahima Traoré\096a77c4,gn GUI,FW,M'Gladbach,de Bundesliga,31,1988,1.7,60,58,2,1,4,5,3,2,1,0,1,0,44,11,5,43,15,1,0,1,45,0,5,0,2,Matches
2530,Ismaël Traoré\b666421b,ci CIV,DF,Angers,fr Ligue 1,32,1986,22.8,1027,993,34,31,2,113,19,2,0,0,0,0,787,94,146,105,879,28,3,1,877,2,16,22,12,Matches
2531,Kevin Trapp\ce17b5eb,de GER,GK,Eint Frankfurt,de Bundesliga,29,1990,22.0,939,722,217,71,1,76,25,0,0,0,0,0,469,45,425,158,646,0,1,91,701,3,17,4,2,Matches
