Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
124,Anaitz Arbilla\850c0a0d,es ESP,DF,Eibar,es La Liga,33,1987,31.2,1445,1876,77.0,34756,12178,423,471,89.8,613,719,85.3,392,645,60.8,1,0.9,+0.1,12,158,15,6,149,Matches
125,Alphonse Areola\2f965a72,fr FRA,GK,Fulham,eng Premier League,27,1993,36.0,737,1001,73.6,20163,12032,221,221,100.0,251,254,98.8,248,509,48.7,0,0.0,0.0,0,6,0,0,0,Matches
126,Santiago Arias\fdd60087,co COL,DF,Leverkusen,de Bundesliga,28,1992,1.0,47,55,85.5,915,324,17,21,81.0,25,28,89.3,5,6,83.3,0,0.0,0.0,0,3,0,0,4,Matches
127,Karim Aribi\08534272,dz ALG,FW,Nîmes,fr Ligue 1,26,1994,3.3,40,62,64.5,509,84,27,38,71.1,11,17,64.7,0,3,0.0,0,0.2,-0.2,2,0,1,0,4,Matches
128,Unai Arietaleanizbeaskoa\74d9a90b,es ESP,FWMF,Eibar,es La Liga,21,1999,0.5,4,7,57.1,51,15,2,4,50.0,2,2,100.0,0,0,,0,0.0,0.0,0,0,0,0,1,Matches
129,Nicolò Armini\2f7407fa,it ITA,DF,Lazio,it Serie A,19,2001,0.1,3,4,75.0,39,24,3,3,100.0,0,0,,0,1,0.0,0,0.0,0.0,0,1,0,0,0,Matches
130,Stuart Armstrong\97333cf5,sct SCO,MF,Southampton,eng Premier League,28,1992,30.7,1002,1258,79.7,16614,4712,515,604,85.3,383,444,86.3,85,127,66.9,5,2.7,+2.3,34,90,40,5,116,Matches
131,Maximilian Arnold\86e119e0,de GER,MF,Wolfsburg,de Bundesliga,26,1994,28.7,1323,1652,80.1,30923,8729,382,434,88.0,567,656,86.4,350,511,68.5,6,4.8,+1.2,50,132,26,3,157,Matches
132,Toluwalas Arokodare\a42760bc,ng NGA,FW,Köln,de Bundesliga,19,2000,1.2,27,36,75.0,501,39,13,18,72.2,11,13,84.6,3,4,75.0,0,0.0,0.0,1,2,1,0,1,Matches
133,Sergio Arribas\1e465e70,es ESP,FWDF,Real Madrid,es La Liga,18,2001,1.5,76,92,82.6,1168,317,38,43,88.4,29,34,85.3,4,5,80.0,0,0.0,0.0,1,3,4,1,9,Matches
134,Kepa Arrizabalaga\28d596a0,es ESP,GK,Chelsea,eng Premier League,25,1994,6.5,198,243,81.5,5209,2622,49,51,96.1,89,89,100.0,60,103,58.3,0,0.0,0.0,0,3,0,0,1,Matches
135,Tolgay Arslan\963a328b,de GER,MF,Udinese,it Serie A,29,1990,20.2,761,901,84.5,14455,2773,318,357,89.1,327,369,88.6,97,136,71.3,0,0.3,-0.3,8,56,16,3,52,Matches
136,Kwadwo Asamoah\089550f5,gh GHA,DFMF,Cagliari,it Serie A,31,1988,2.5,93,109,85.3,1855,507,35,38,92.1,40,45,88.9,17,24,70.8,0,0.0,0.0,0,8,2,0,7,Matches
137,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Hertha BSC,de Bundesliga,23,1997,8.5,294,353,83.3,5496,1450,130,144,90.3,116,136,85.3,41,58,70.7,0,0.2,-0.2,6,29,4,0,26,Matches
138,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,31,1989,36.0,1033,1307,79.0,29726,17194,176,176,100.0,512,520,98.5,340,606,56.1,0,0.0,0.0,0,11,0,0,0,Matches
139,Marco Asensio\45af8a54,es ESP,FWMF,Real Madrid,es La Liga,24,1996,20.8,808,1007,80.2,13286,3007,448,491,91.2,255,306,83.3,87,152,57.2,2,3.0,-1.0,36,45,38,10,75,Matches
140,Kristoffer Askildsen\a69cc629,no NOR,MF,Sampdoria,it Serie A,19,2001,1.1,8,19,42.1,138,69,5,10,50.0,2,3,66.7,1,4,25.0,0,0.0,0.0,0,1,0,0,1,Matches
141,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,32,1987,31.8,965,1254,77.0,15329,3590,523,641,81.6,306,382,80.1,92,124,74.2,13,8.3,+4.7,60,59,52,5,116,Matches
142,Roger Assalé\5d5219b1,ci CIV,FWMF,Dijon,fr Ligue 1,26,1993,9.2,126,183,68.9,2138,479,69,92,75.0,42,64,65.6,14,18,77.8,1,0.6,+0.4,4,5,6,1,14,Matches
143,Youcef Atal\6a827d8e,dz ALG,DFMF,Nice,fr Ligue 1,24,1996,10.6,508,633,80.3,8305,2515,265,301,88.0,198,230,86.1,36,71,50.7,0,0.5,-0.5,5,24,12,7,41,Matches
144,Miguel Atienza\12eda7be,es ESP,MF,Eibar,es La Liga,21,1999,9.3,270,338,79.9,4802,920,119,144,82.6,111,131,84.7,32,45,71.1,0,0.1,-0.1,2,29,4,1,20,Matches
145,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,31,1989,25.9,518,691,75.0,7883,1507,289,355,81.4,183,238,76.9,28,51,54.9,3,2.8,+0.2,22,18,27,9,50,Matches
146,Emil Audero\649b01d8,it ITA,GK,Sampdoria,it Serie A,23,1997,37.0,874,1256,69.6,28376,16755,98,100,98.0,369,372,99.2,403,780,51.7,1,0.4,+0.6,1,10,0,0,0,Matches
147,Tommaso Augello\3cd3b384,it ITA,DF,Sampdoria,it Serie A,25,1994,35.7,1567,2046,76.6,27148,11188,708,791,89.5,704,879,80.1,132,288,45.8,3,3.1,-0.1,29,91,41,19,165,Matches
148,Jean-Kévin Augustin\97bfa797,fr FRA,FW,Nantes,fr Ligue 1,23,1997,0.4,5,5,100.0,50,0,5,5,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
149,Ludwig Augustinsson\9fec8860,se SWE,DF,Werder Bremen,de Bundesliga,26,1994,21.7,779,1167,66.8,14433,6861,351,410,85.6,320,419,76.4,102,297,34.3,4,2.8,+1.2,43,45,29,23,73,Matches
150,Serge Aurier\5c2b4f07,ci CIV,DF,Tottenham,eng Premier League,27,1992,17.8,769,954,80.6,12616,5171,402,446,90.1,297,373,79.6,58,99,58.6,3,1.9,+1.1,12,29,20,6,61,Matches
151,Charlie Austin\8d228291,eng ENG,FW,West Brom,eng Premier League,31,1989,1.5,25,34,73.5,374,134,12,14,85.7,12,16,75.0,1,2,50.0,0,0.0,0.0,0,0,0,0,4,Matches
152,Ezequiel Ávila\253a06b9,ar ARG,MFFW,Osasuna,es La Liga,26,1994,2.2,32,57,56.1,650,176,13,22,59.1,12,18,66.7,6,12,50.0,0,0.0,0.0,0,4,3,0,5,Matches
153,Taiwo Awoniyi\e5478b87,ng NGA,FW,Union Berlin,de Bundesliga,22,1997,15.1,208,301,69.1,3031,524,125,166,75.3,60,85,70.6,15,25,60.0,2,1.5,+0.5,20,12,1,0,11,Matches
154,Mehmet-Can Aydin\fe46e261,de GER,DF,Schalke 04,de Bundesliga,18,2002,5.6,139,203,68.5,2300,948,67,83,80.7,62,86,72.1,10,24,41.7,0,0.5,-0.5,3,8,2,0,13,Matches
155,Jordan Ayew\da052c14,gh GHA,FWMF,Crystal Palace,eng Premier League,28,1991,23.3,514,654,78.6,7192,1223,319,372,85.8,146,185,78.9,23,41,56.1,3,0.7,+2.3,12,12,14,2,36,Matches
156,Kaan Ayhan\2200181e,tr TUR,DF,Sassuolo,it Serie A,25,1994,8.8,516,562,91.8,9122,2461,224,235,95.3,239,254,94.1,45,59,76.3,0,0.0,0.0,1,35,2,0,33,Matches
157,Luke Ayling\420d7c7d,eng ENG,DF,Leeds United,eng Premier League,28,1991,37.8,2109,2661,79.3,42931,17225,763,864,88.3,997,1147,86.9,331,573,57.8,0,2.6,-2.6,25,177,35,12,203,Matches
158,Ramon Azeez\0cc474e7,ng NGA,MFDF,Granada,es La Liga,27,1992,1.1,28,38,73.7,416,47,17,22,77.3,11,15,73.3,0,1,0.0,0,0.0,0.0,0,3,0,0,0,Matches
159,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,30,1989,24.3,1763,2015,87.5,30771,11059,750,804,93.3,873,953,91.6,119,201,59.2,2,2.6,-0.6,26,130,25,5,116,Matches
160,Ludovic Baal\d3ce9f1f,gf GUF,DFMF,Brest,fr Ligue 1,34,1986,3.3,215,254,84.6,4312,1737,76,84,90.5,104,116,89.7,33,47,70.2,0,0.6,-0.6,3,30,2,2,22,Matches
161,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,33,1986,8.7,111,165,67.3,1682,392,62,78,79.5,22,39,56.4,13,22,59.1,0,0.9,-0.9,6,9,6,1,12,Matches
162,Loïc Bade\114bbdee,fr FRA,DF,Lens,fr Ligue 1,20,2000,29.0,1667,1891,88.2,38833,10221,369,402,91.8,910,978,93.0,377,488,77.3,0,0.3,-0.3,6,89,3,3,80,Matches
163,Milan Badelj\e8c930bb,hr CRO,MF,Genoa,it Serie A,31,1989,26.8,1298,1594,81.4,26951,7898,473,536,88.2,578,673,85.9,234,341,68.6,4,2.8,+1.2,27,139,23,2,149,Matches
164,Édgar Badía\e4346678,es ESP,GK,Elche,es La Liga,28,1992,30.0,867,1147,75.6,27112,17618,125,126,99.2,354,357,99.2,353,629,56.1,0,0.0,0.0,1,12,0,0,1,Matches
165,Benoît Badiashile\06df8256,fr FRA,DF,Monaco,fr Ligue 1,19,2001,31.9,2112,2387,88.5,48785,15009,472,516,91.5,1192,1277,93.3,439,575,76.3,1,0.7,+0.3,4,194,5,0,160,Matches
166,Alex Baena\518f2234,es ESP,MF,Villarreal,es La Liga,19,2001,1.5,42,55,76.4,693,110,20,25,80.0,19,25,76.0,3,5,60.0,0,0.1,-0.1,2,3,1,0,3,Matches
167,Miguel Baeza\a98f3cbf,es ESP,MFFW,Celta Vigo,es La Liga,20,2000,6.0,177,217,81.6,2959,674,88,105,83.8,63,73,86.3,19,27,70.4,0,0.6,-0.6,6,11,6,2,13,Matches
168,Stéphane Bahoken\5046b7d4,cm CMR,FW,Angers,fr Ligue 1,28,1992,18.0,249,349,71.3,3644,611,143,190,75.3,76,98,77.6,18,25,72.0,2,1.4,+0.6,13,14,8,2,17,Matches
169,Leon Bailey\3a233281,jm JAM,FWMF,Leverkusen,de Bundesliga,22,1997,23.8,676,961,70.3,12158,2717,360,417,86.3,196,279,70.3,102,202,50.5,8,6.1,+1.9,50,25,34,14,57,Matches
170,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,26,1994,10.2,494,547,90.3,10384,3113,139,148,93.9,281,304,92.4,71,91,78.0,0,0.0,0.0,0,28,0,0,29,Matches
171,Stefan Bajic\be13e5a8,fr FRA,GK,Saint-Étienne,fr Ligue 1,18,2001,1.0,22,36,61.1,575,296,5,5,100.0,11,11,100.0,6,20,30.0,0,0.0,0.0,0,0,0,0,0,Matches
172,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Napoli,it Serie A,25,1994,21.8,1091,1209,90.2,20139,4216,461,508,90.7,459,488,94.1,147,173,85.0,1,0.8,+0.2,11,91,8,0,69,Matches
173,Mitchel Bakker\a8567629,nl NED,DF,Paris S-G,fr Ligue 1,20,2000,18.8,1192,1342,88.8,17510,5042,742,782,94.9,389,440,88.4,46,85,54.1,2,1.9,+0.1,16,73,23,12,65,Matches
174,Ridle Baku\442b56fa,de GER,FWDF,Wolfsburg,de Bundesliga,22,1998,29.8,1096,1461,75.0,19626,6156,493,582,84.7,473,604,78.3,118,211,55.9,7,4.5,+2.5,43,66,46,17,119,Matches
175,Ridle Baku\442b56fa,de GER,DF,Mainz 05,de Bundesliga,22,1998,2.0,62,88,70.5,1283,708,20,27,74.1,29,36,80.6,12,22,54.5,0,0.0,0.0,0,4,2,0,13,Matches
176,Dilane Bakwa\2b5a35e5,fr FRA,FWMF,Bordeaux,fr Ligue 1,17,2002,0.6,36,40,90.0,603,90,18,19,94.7,13,14,92.9,5,6,83.3,0,0.0,0.0,1,3,0,0,2,Matches
177,Fabián Balbuena\3626f7d9,py PAR,DF,West Ham,eng Premier League,28,1991,13.3,357,465,76.8,8603,3296,77,88,87.5,187,213,87.8,89,154,57.8,0,0.0,0.0,0,33,0,0,30,Matches
178,Keita Baldé\509a4ccb,sn SEN,FW,Sampdoria,it Serie A,25,1995,13.3,237,317,74.8,3443,541,131,162,80.9,83,104,79.8,13,25,52.0,1,1.7,-0.7,18,12,8,1,19,Matches
179,George Baldock\394854c4,eng ENG,DF,Sheffield Utd,eng Premier League,27,1993,31.0,911,1160,78.5,13856,4559,530,578,91.7,302,386,78.2,53,121,43.8,2,1.7,+0.3,17,39,29,8,61,Matches
180,Gareth Bale\a58bb1e1,wls WAL,FW,Tottenham,eng Premier League,31,1989,10.2,284,408,69.6,5574,1778,141,170,82.9,81,115,70.4,53,95,55.8,2,1.9,+0.1,20,23,16,6,32,Matches
181,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,32,1988,18.8,710,936,75.9,12843,4172,308,358,86.0,319,386,82.6,75,149,50.3,1,0.6,+0.4,7,57,8,6,45,Matches
182,Leonardo Balerdi\7c3ed041,ar ARG,DF,Marseille,fr Ligue 1,21,1999,18.2,918,1046,87.8,19059,5343,294,317,92.7,467,506,92.3,149,198,75.3,0,0.0,0.0,1,40,0,0,43,Matches
183,Fodé Ballo-Touré\f449640d,sn SEN,DF,Monaco,fr Ligue 1,23,1997,7.4,352,430,81.9,6095,1783,157,172,91.3,158,188,84.0,31,53,58.5,3,0.7,+2.3,8,22,11,6,30,Matches
184,Botond Balogh\348bafd4,hu HUN,DF,Parma,it Serie A,18,2002,1.8,62,83,74.7,1583,422,10,11,90.9,32,39,82.1,19,29,65.5,0,0.0,0.0,0,0,0,0,3,Matches
185,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,30,1990,15.0,670,875,76.6,11398,5476,342,376,91.0,264,336,78.6,56,129,43.4,0,1.4,-1.4,12,40,14,8,54,Matches
186,Jonathan Bamba\b2bd0f6c,fr FRA,MF,Lille,fr Ligue 1,24,1996,33.2,1331,1691,78.7,22214,5890,702,783,89.7,465,567,82.0,124,254,48.8,9,5.1,+3.9,65,104,47,10,114,Matches
187,Robson Bambu\d4fa7d01,br BRA,DF,Nice,fr Ligue 1,22,1997,11.6,709,804,88.2,14635,4344,216,234,92.3,373,399,93.5,110,149,73.8,0,0.1,-0.1,1,18,0,0,18,Matches
188,Patrick Bamford\93feac6e,eng ENG,FW,Leeds United,eng Premier League,26,1993,33.9,386,506,76.3,5231,872,224,287,78.0,110,135,81.5,22,27,81.5,7,4.1,+2.9,29,21,13,2,31,Matches
189,Mattia Bani\0821331c,it ITA,DF,Parma,it Serie A,26,1993,12.7,639,704,90.8,14801,4042,118,132,89.4,381,393,96.9,135,172,78.5,0,0.3,-0.3,2,21,1,1,23,Matches
190,Mattia Bani\0821331c,it ITA,DF,Genoa,it Serie A,26,1993,10.2,438,518,84.6,9893,3217,117,134,87.3,226,247,91.5,91,125,72.8,0,0.1,-0.1,1,17,2,0,15,Matches
191,Simon Banza\be47b750,fr FRA,FW,Lens,fr Ligue 1,23,1996,15.2,237,318,74.5,3746,661,125,162,77.2,82,102,80.4,21,31,67.7,2,1.2,+0.8,11,20,10,4,21,Matches
192,Antonín Barák\01efac19,cz CZE,MFFW,Hellas Verona,it Serie A,25,1994,30.7,1027,1313,78.2,17705,4289,504,606,83.2,400,486,82.3,104,155,67.1,3,2.8,+0.2,24,114,29,4,136,Matches
193,Federico Barba\c010b898,it ITA,DF,Benevento,it Serie A,26,1993,29.5,1115,1386,80.4,21684,7997,407,445,91.5,540,629,85.9,147,262,56.1,2,1.7,+0.3,14,55,15,3,73,Matches
194,Danilo Barbosa\0557ff4f,br BRA,DF,Nice,fr Ligue 1,24,1996,2.8,178,202,88.1,3693,965,48,57,84.2,101,105,96.2,28,37,75.7,0,0.0,0.0,1,9,1,0,9,Matches
195,Barcia\0c717ae6,es ESP,DF,Granada,es La Liga,19,2000,1.0,13,34,38.2,252,104,5,9,55.6,6,13,46.2,2,10,20.0,0,0.0,0.0,0,2,0,0,1,Matches
196,Melvin Bard\1ddbc7ca,fr FRA,DF,Lyon,fr Ligue 1,19,2000,4.8,309,383,80.7,5019,1628,160,184,87.0,130,149,87.2,16,42,38.1,0,0.2,-0.2,3,24,7,2,30,Matches
197,Enis Bardhi\cac2537b,mk MKD,MFFW,Levante,es La Liga,25,1995,18.7,678,905,74.9,13271,3696,296,349,84.8,259,318,81.4,113,200,56.5,2,1.1,+0.9,22,64,31,12,84,Matches
198,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,35,1985,3.0,116,165,70.3,2256,949,47,49,95.9,51,67,76.1,16,40,40.0,0,0.0,0.0,0,9,6,1,11,Matches
199,Nicolò Barella\6928979a,it ITA,MF,Inter,it Serie A,23,1997,32.2,1605,1934,83.0,27861,9314,774,854,90.6,626,731,85.6,169,262,64.5,7,5.4,+1.6,47,158,68,11,222,Matches
200,Philipp Bargfrede\3f7cd8f1,de GER,MF,Werder Bremen,de Bundesliga,31,1989,0.3,10,11,90.9,179,52,3,4,75.0,7,7,100.0,0,0,,0,0.0,0.0,0,1,0,0,2,Matches
201,Kike Barja\aad53e64,es ESP,MFFW,Osasuna,es La Liga,23,1997,15.9,353,511,69.1,6103,1677,184,224,82.1,125,169,74.0,35,78,44.9,3,1.9,+1.1,17,17,20,10,45,Matches
202,Ross Barkley\3a24769f,eng ENG,MF,Aston Villa,eng Premier League,26,1993,17.0,619,764,81.0,11391,2909,290,331,87.6,230,265,86.8,86,133,64.7,1,3.6,-2.6,39,45,27,0,76,Matches
203,Ross Barkley\3a24769f,eng ENG,MF,Chelsea,eng Premier League,26,1993,0.5,22,26,84.6,441,72,10,13,76.9,8,9,88.9,4,4,100.0,0,0.1,-0.1,1,2,1,0,2,Matches
204,Aymen Barkok\a2a85828,ma MAR,MFFW,Eint Frankfurt,de Bundesliga,22,1998,10.9,361,498,72.5,6060,1951,171,217,78.8,146,188,77.7,34,68,50.0,3,3.0,0.0,25,25,19,4,41,Matches
205,Ashley Barnes\2691c772,eng ENG,FW,Burnley,eng Premier League,30,1989,14.8,195,307,63.5,2579,574,129,173,74.6,45,74,60.8,8,29,27.6,0,0.7,-0.7,13,13,7,1,20,Matches
206,Harvey Barnes\3ea50f67,eng ENG,FWMF,Leicester City,eng Premier League,22,1997,21.6,468,626,74.8,7239,1875,265,331,80.1,157,198,79.3,33,51,64.7,4,1.5,+2.5,25,37,19,2,62,Matches
207,Marc Baró\74aa6ab7,es ESP,DF,Cádiz,es La Liga,20,1999,1.0,10,19,52.6,211,150,5,6,83.3,3,6,50.0,2,6,33.3,0,0.3,-0.3,2,0,0,0,0,Matches
208,Antonio Barragán\487d9b09,es ESP,DF,Elche,es La Liga,33,1987,24.8,1095,1321,82.9,21703,8023,401,436,92.0,517,587,88.1,164,265,61.9,3,1.0,+2.0,9,54,15,7,69,Matches
209,Antonio Barreca\6a189491,it ITA,DF,Fiorentina,it Serie A,25,1995,0.9,31,48,64.6,474,166,16,20,80.0,13,19,68.4,1,7,14.3,0,0.0,0.0,1,3,1,0,5,Matches
210,Leandro Barreiro Martins\00242b75,lu LUX,MF,Mainz 05,de Bundesliga,20,2000,25.6,474,713,66.5,7493,2698,241,328,73.5,180,244,73.8,37,87,42.5,2,2.1,-0.1,18,38,8,1,56,Matches
211,Ander Barrenetxea\200e89e1,es ESP,MFFW,Real Sociedad,es La Liga,18,2001,14.5,294,411,71.5,4805,1118,152,186,81.7,111,147,75.5,24,48,50.0,0,2.0,-2.0,14,20,12,3,28,Matches
212,Jacob Barrett Laursen\c0d3bd23,dk DEN,DF,Arminia,de Bundesliga,25,1994,12.3,438,561,78.1,8441,3080,162,191,84.8,211,253,83.4,60,93,64.5,1,1.2,-0.2,4,28,5,2,29,Matches
213,Musa Barrow\e5bf73f3,gm GAM,FWMF,Bologna,it Serie A,21,1998,32.5,838,1176,71.3,15753,3988,406,487,83.4,288,379,76.0,125,251,49.8,8,5.1,+2.9,58,77,31,12,88,Matches
214,Kyle Bartley\18e96f64,eng ENG,DF,West Brom,eng Premier League,29,1991,28.7,630,809,77.9,13475,4389,195,237,82.3,323,374,86.4,105,185,56.8,1,0.2,+0.8,4,52,3,1,30,Matches
215,Paolo Bartolomei\6029a945,it ITA,MF,Spezia,it Serie A,30,1989,3.6,92,127,72.4,1574,336,43,49,87.8,37,47,78.7,8,23,34.8,1,0.3,+0.7,5,10,3,1,10,Matches
216,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,29,1991,18.8,782,963,81.2,17193,4822,222,240,92.5,412,471,87.5,143,242,59.1,1,0.8,+0.2,3,34,1,0,30,Matches
217,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,28,1992,4.4,170,226,75.2,3365,1116,70,87,80.5,62,79,78.5,31,45,68.9,0,0.6,-0.6,9,20,4,0,25,Matches
218,Chris Basham\1aa84968,eng ENG,DFMF,Sheffield Utd,eng Premier League,32,1988,28.6,900,1105,81.4,16284,4713,404,451,89.6,377,444,84.9,105,169,62.1,1,0.8,+0.2,10,54,15,7,62,Matches
219,Toma Bašić\80556f08,hr CRO,MF,Bordeaux,fr Ligue 1,23,1996,28.9,1069,1300,82.2,21063,4311,407,447,91.1,496,547,90.7,153,264,58.0,1,1.9,-0.9,26,75,18,5,81,Matches
220,Álvaro Bastida\42a028c5,es ESP,MF,Cádiz,es La Liga,16,2004,0.4,5,10,50.0,99,45,2,3,66.7,2,2,100.0,1,4,25.0,0,0.0,0.0,0,0,0,0,2,Matches
221,Alessandro Bastoni\75b86fb3,it ITA,DF,Inter,it Serie A,21,1999,32.5,2059,2291,89.9,41596,11363,726,765,94.9,972,1035,93.9,325,432,75.2,3,1.8,+1.2,11,165,17,3,125,Matches
222,Simone Bastoni\1ac232b8,it ITA,DF,Spezia,it Serie A,23,1996,16.9,807,1066,75.7,15013,5268,366,411,89.1,304,372,81.7,120,224,53.6,7,3.4,+3.6,30,52,26,8,77,Matches
223,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,29,1991,0.7,39,42,92.9,647,160,18,20,90.0,16,17,94.1,3,3,100.0,0,0.0,0.0,0,1,2,0,2,Matches
224,Michy Batshuayi\2973d8ff,be BEL,FW,Crystal Palace,eng Premier League,26,1993,8.1,118,168,70.2,1722,350,63,81,77.8,39,55,70.9,8,10,80.0,1,1.4,-0.4,7,7,4,1,11,Matches
225,Rodrigo Battaglia\d637fc22,ar ARG,MF,Alavés,es La Liga,29,1991,27.7,871,1035,84.2,16532,3410,359,404,88.9,382,426,89.7,115,168,68.5,0,0.2,-0.2,3,56,4,1,49,Matches
226,Cristian Battocchio\0f9b8301,it ITA,MFFW,Brest,fr Ligue 1,28,1992,3.9,168,209,80.4,2948,715,85,91,93.4,61,71,85.9,19,41,46.3,0,0.2,-0.2,4,16,1,0,13,Matches
227,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,30,1990,31.0,1065,1352,78.8,27435,15923,284,284,100.0,448,454,98.7,304,584,52.1,0,0.0,0.0,0,13,0,0,2,Matches
228,Julian Baumgartlinger\69374ff5,at AUT,MF,Leverkusen,de Bundesliga,32,1988,11.9,579,668,86.7,11046,2389,242,267,90.6,230,254,90.6,96,124,77.4,0,0.3,-0.3,8,54,6,1,56,Matches
229,Christoph Baumgartner\437f2b00,at AUT,MFFW,Hoffenheim,de Bundesliga,20,1999,26.3,725,954,76.0,12116,3234,380,461,82.4,244,312,78.2,75,120,62.5,3,3.0,0.0,32,60,32,4,98,Matches
230,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,25,1995,4.1,55,89,61.8,853,149,26,39,66.7,21,32,65.6,4,9,44.4,1,0.2,+0.8,4,3,1,0,4,Matches
231,Paul Baysse\2515040a,fr FRA,DF,Bordeaux,fr Ligue 1,32,1988,29.0,1502,1677,89.6,32746,10299,443,473,93.7,763,812,94.0,288,373,77.2,2,0.5,+1.5,7,67,6,1,72,Matches
232,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FWMF,Augsburg,de Bundesliga,23,1996,0.4,6,13,46.2,78,23,3,5,60.0,2,4,50.0,0,2,0.0,1,0.7,+0.3,1,0,0,0,0,Matches
233,Ihlas Bebou\a53b661f,tg TOG,FW,Hoffenheim,de Bundesliga,26,1994,24.4,480,633,75.8,6814,1601,286,349,81.9,140,183,76.5,26,45,57.8,7,5.0,+2.0,37,26,32,14,48,Matches
234,Rodrigo Becão\19e4eab9,br BRA,DF,Udinese,it Serie A,24,1996,30.9,1211,1379,87.8,23737,8174,407,445,91.5,615,665,92.5,168,229,73.4,0,0.2,-0.2,6,85,5,1,60,Matches
235,Sheraldo Becker\8eb55dbb,sr SUR,FWMF,Union Berlin,de Bundesliga,25,1995,12.3,212,336,63.1,3720,1172,103,139,74.1,88,131,67.2,17,45,37.8,3,3.2,-0.2,19,10,18,14,23,Matches
236,Timo Becker\543ddcaf,de GER,DF,Schalke 04,de Bundesliga,23,1997,18.2,606,785,77.2,11778,4036,217,257,84.4,305,363,84.0,78,132,59.1,0,0.3,-0.3,3,25,9,3,35,Matches
237,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,24,1996,34.4,1697,2005,84.6,32478,10807,625,675,92.6,876,961,91.2,178,332,53.6,1,0.3,+0.7,5,80,4,0,80,Matches
238,Donny van de Beek\50dc94ce,nl NED,MFFW,Manchester Utd,eng Premier League,23,1997,5.8,235,279,84.2,3651,758,126,141,89.4,94,102,92.2,11,17,64.7,1,1.0,0.0,3,11,2,1,10,Matches
239,Valon Behrami\d3d758d8,ch SUI,MF,Genoa,it Serie A,35,1985,9.9,165,219,75.3,2534,973,85,108,78.7,60,77,77.9,13,22,59.1,0,0.1,-0.1,2,17,2,0,21,Matches
240,Brian Behrendt\b1a21aca,de GER,DF,Arminia,de Bundesliga,28,1991,0.9,41,56,73.2,941,310,14,17,82.4,18,25,72.0,9,13,69.2,0,0.0,0.0,0,4,0,0,5,Matches
241,Maximilian Beier\5db45ee5,de GER,FWDF,Hoffenheim,de Bundesliga,17,2002,0.1,5,5,100.0,79,4,3,3,100.0,1,1,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
242,Ishak Belfodil\ff182fdc,dz ALG,FW,Hoffenheim,de Bundesliga,28,1992,6.6,108,151,71.5,1487,259,63,83,75.9,35,49,71.4,5,7,71.4,1,1.0,0.0,7,2,3,0,8,Matches
243,Erwan Belhadji\7615f332,fr FRA,MF,Dijon,fr Ligue 1,19,2001,0.3,6,7,85.7,108,43,4,4,100.0,1,1,100.0,1,2,50.0,0,0.0,0.0,1,1,0,0,1,Matches
244,Haris Belkebla\2b1bed19,dz ALG,MF,Brest,fr Ligue 1,26,1994,30.3,1245,1425,87.4,24380,5559,448,502,89.2,599,655,91.5,183,224,81.7,0,0.7,-0.7,11,90,12,1,83,Matches
245,Stefan Bell\857a5abe,de GER,DF,Mainz 05,de Bundesliga,28,1991,14.1,418,531,78.7,8518,3044,143,161,88.8,205,235,87.2,68,126,54.0,1,1.3,-0.3,3,15,2,0,28,Matches
246,Karim Bellarabi\bee0bab1,de GER,FWMF,Leverkusen,de Bundesliga,30,1990,8.9,292,412,70.9,4671,1320,166,200,83.0,101,137,73.7,21,52,40.4,0,1.8,-1.8,14,14,15,6,27,Matches
247,Jean-Ricner Bellegarde\10f0fdd3,fr FRA,MFFW,Strasbourg,fr Ligue 1,22,1998,23.2,615,790,77.8,12099,2082,239,274,87.2,271,323,83.9,97,152,63.8,1,1.6,-0.6,16,45,19,9,41,Matches
