Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
663,Adama Diakhaby\65585e3a,fr FRA,FWMF,Monaco,fr Ligue 1,21,1996,9.5,140,214,65.4,2023,391,84,110,76.4,41,64,64.1,10,21,47.6,2,0.8,+1.2,7,9,4,2,9,Matches
664,Mouctar Diakhaby\d2110326,fr FRA,DF,Lyon,fr Ligue 1,20,1996,8.1,364,410,88.8,8127,2378,88,97,90.7,203,216,94.0,71,92,77.2,0,0.0,0.0,0,9,0,0,15,Matches
665,Abdou Diallo\fc62f087,sn SEN,DF,Mainz 05,de Bundesliga,21,1996,26.8,905,1201,75.4,19676,8949,278,334,83.2,447,523,85.5,168,308,54.5,1,0.8,+0.2,6,80,20,7,109,Matches
666,Abdoulaye Diallo\26383ea5,sn SEN,GK,Rennes,fr Ligue 1,25,1992,3.0,41,65,63.1,1244,727,5,5,100.0,19,19,100.0,16,40,40.0,0,0.0,0.0,0,0,0,0,0,Matches
667,Habib Diallo\6605d143,sn SEN,FW,Metz,fr Ligue 1,22,1995,0.2,4,5,80.0,44,9,2,3,66.7,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
668,Mustapha Diallo\6c6ecdd4,sn SEN,MF,Guingamp,fr Ligue 1,31,1986,15.4,472,583,81.0,8690,2365,194,232,83.6,206,251,82.1,62,79,78.5,0,0.3,-0.3,5,50,2,1,39,Matches
669,Mohamed Diamé\b7d082af,sn SEN,MF,Newcastle Utd,eng Premier League,30,1987,22.7,674,819,82.3,12394,3032,313,368,85.1,252,291,86.6,91,122,74.6,0,0.5,-0.5,11,63,8,1,61,Matches
670,Lassana Diarra\79584585,fr FRA,MF,Paris S-G,fr Ligue 1,32,1985,6.7,457,502,91.0,9498,2292,154,163,94.5,219,233,94.0,79,94,84.0,0,0.3,-0.3,5,51,2,0,28,Matches
671,Amadou Diawara\bf309d24,gn GUI,MF,Napoli,it Serie A,20,1997,7.3,674,732,92.1,11191,2319,356,373,95.4,257,270,95.2,59,84,70.2,0,0.4,-0.4,6,60,7,0,36,Matches
672,Brahim Díaz\407feb71,es ESP,FWMF,Manchester City,eng Premier League,17,1999,0.6,26,28,92.9,366,52,14,14,100.0,11,13,84.6,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
673,Bakaye Dibassy\247accfd,ml MLI,DF,Amiens,fr Ligue 1,27,1989,30.9,986,1303,75.7,18171,8152,379,448,84.6,480,566,84.8,109,233,46.8,2,0.6,+1.4,8,60,4,1,71,Matches
674,Daniel Didavi\d3096421,de GER,MFFW,Wolfsburg,de Bundesliga,27,1990,24.9,710,971,73.1,12209,3048,354,425,83.3,268,355,75.5,75,150,50.0,5,2.8,+2.2,32,63,19,5,74,Matches
675,Thomas Didillon\a3d524cb,fr FRA,GK,Metz,fr Ligue 1,21,1995,9.0,131,202,64.9,4796,3137,9,10,90.0,47,47,100.0,73,143,51.0,0,0.0,0.0,0,3,0,0,0,Matches
676,Étienne Didot\d2aa8ac0,fr FRA,MF,Guingamp,fr Ligue 1,34,1983,18.0,798,1018,78.4,14764,4814,337,374,90.1,340,406,83.7,102,201,50.7,1,0.8,+0.2,13,85,11,4,78,Matches
677,Adrián Diéguez\70438d35,es ESP,DF,Alavés,es La Liga,21,1996,4.8,130,172,75.6,2693,1337,53,61,86.9,54,69,78.3,22,39,56.4,0,0.0,0.0,0,12,4,1,13,Matches
678,Dennis Diekmeier\6873f3bc,de GER,DF,Hamburger SV,de Bundesliga,27,1989,20.8,562,921,61.0,10854,6108,214,261,82.0,255,402,63.4,79,198,39.9,3,2.2,+0.8,21,57,24,12,87,Matches
679,Eric Dier\ac861941,eng ENG,MFDF,Tottenham,eng Premier League,23,1994,31.4,1922,2234,86.0,40324,11813,623,705,88.4,933,1025,91.0,339,455,74.5,2,1.4,+0.6,13,211,25,2,172,Matches
680,Lucas Digne\1b84dbe1,fr FRA,DF,Barcelona,es La Liga,24,1993,7.8,465,539,86.3,7809,2589,211,238,88.7,223,247,90.3,30,42,71.4,2,1.7,+0.3,6,32,5,2,33,Matches
681,Virgil van Dijk\e06683ca,nl NED,DF,Southampton,eng Premier League,26,1991,11.0,523,597,87.6,11910,3257,152,164,92.7,252,266,94.7,118,166,71.1,0,0.0,0.0,2,28,3,0,26,Matches
682,Virgil van Dijk\e06683ca,nl NED,DF,Liverpool,eng Premier League,26,1991,14.0,996,1068,93.3,22818,6351,253,259,97.7,516,531,97.2,221,266,83.1,0,0.8,-0.8,3,59,2,0,53,Matches
683,Landry Dimata\b5f63410,be BEL,FWMF,Wolfsburg,de Bundesliga,19,1997,10.0,151,202,74.8,2055,283,90,112,80.4,51,67,76.1,5,11,45.5,1,0.4,+0.6,6,8,0,0,7,Matches
684,Tristan Dingomé\92b56413,cm CMR,MF,Troyes,fr Ligue 1,26,1991,13.0,466,585,79.7,8957,2736,174,198,87.9,211,243,86.8,67,107,62.6,0,1.3,-1.3,14,51,13,2,49,Matches
685,Ismaël Diomandé\10650926,ci CIV,DFMF,Caen,fr Ligue 1,24,1992,7.9,218,261,83.5,5016,1814,60,64,93.8,94,107,87.9,57,83,68.7,1,0.2,+0.8,1,27,1,1,21,Matches
686,Lois Diony\4be0b467,fr FRA,FW,Saint-Étienne,fr Ligue 1,24,1992,10.4,110,161,68.3,1495,219,60,78,76.9,33,50,66.0,7,14,50.0,0,0.4,-0.4,6,2,5,2,5,Matches
687,Issa Diop\a712ca2b,fr FRA,DF,Toulouse,fr Ligue 1,20,1997,34.0,932,1189,78.4,20838,8817,252,293,86.0,482,563,85.6,183,300,61.0,0,0.4,-0.4,7,97,5,3,98,Matches
688,Papakouli Diop\7329018e,sn SEN,MF,Espanyol,es La Liga,31,1986,2.9,64,84,76.2,1221,328,27,34,79.4,29,35,82.9,8,14,57.1,0,0.0,0.0,2,8,0,0,12,Matches
689,Papakouli Diop\7329018e,sn SEN,MF,Eibar,es La Liga,31,1986,10.4,343,453,75.7,6869,1667,120,149,80.5,166,202,82.2,56,98,57.1,0,0.2,-0.2,4,52,6,1,40,Matches
690,Assane Dioussé\7f622eef,sn SEN,MF,Saint-Étienne,fr Ligue 1,19,1997,14.9,715,846,84.5,14069,3527,269,297,90.6,333,373,89.3,99,145,68.3,0,0.5,-0.5,10,74,4,0,63,Matches
691,Djené\a4971d84,tg TOG,DF,Getafe,es La Liga,25,1991,36.0,717,1053,68.1,15340,6371,214,271,79.0,366,476,76.9,131,285,46.0,0,0.2,-0.2,3,46,6,1,71,Matches
692,Koffi Djidji\933d3b51,ci CIV,DF,Nantes,fr Ligue 1,24,1992,26.8,753,1015,74.2,14994,6856,290,332,87.3,331,417,79.4,125,240,52.1,0,0.7,-0.7,8,52,8,5,53,Matches
693,Alexander Djiku\43e7a164,gh GHA,DF,Caen,fr Ligue 1,22,1994,28.0,1024,1278,80.1,22661,8652,268,332,80.7,528,617,85.6,213,300,71.0,0,0.1,-0.1,3,91,4,2,94,Matches
694,Papy Djilobodji\083525e5,sn SEN,DF,Dijon,fr Ligue 1,28,1988,30.0,1227,1608,76.3,30532,12195,282,345,81.7,590,683,86.4,347,556,62.4,0,0.2,-0.2,6,129,8,1,121,Matches
695,Berat Djimsiti\6eee05f1,al ALB,DF,Benevento,it Serie A,24,1993,30.0,1430,1636,87.4,31026,10213,375,419,89.5,788,852,92.5,263,350,75.1,1,0.5,+0.5,3,68,3,0,76,Matches
696,Marko Dmitrović\ac295d9e,rs SRB,GK,Eibar,es La Liga,25,1992,36.0,457,926,49.4,22001,17880,39,39,100.0,114,121,94.2,302,763,39.6,0,0.1,-0.1,2,70,1,0,1,Matches
697,Keagan Dolly\ccb1c3af,za RSA,FWMF,Montpellier,fr Ligue 1,24,1993,9.8,322,426,75.6,5618,1770,164,192,85.4,121,147,82.3,34,71,47.9,1,1.4,-0.4,28,22,14,4,32,Matches
698,Jaume Doménech\c9cb972b,es ESP,GK,Valencia,es La Liga,26,1990,5.0,78,107,72.9,2191,1472,15,16,93.8,37,37,100.0,23,51,45.1,0,0.0,0.0,0,0,0,0,0,Matches
699,Jean-Luc Dompé\9ffdf29a,fr FRA,MF,Amiens,fr Ligue 1,21,1995,0.3,8,18,44.4,139,29,5,9,55.6,2,3,66.7,1,4,25.0,0,0.0,0.0,0,0,0,0,0,Matches
700,Giulio Donati\22051fbe,it ITA,DFMF,Mainz 05,de Bundesliga,27,1990,25.4,809,1123,72.0,16623,7193,315,368,85.6,339,443,76.5,146,273,53.5,3,1.7,+1.3,27,54,37,24,96,Matches
701,Ji Dong-won\7d841904,kr KOR,FWMF,Augsburg,de Bundesliga,26,1991,0.2,2,4,50.0,21,0,2,3,66.7,0,0,,0,1,0.0,0,0.0,0.0,0,0,0,0,0,Matches
702,Anastasios Donis\0f26fd24,gr GRE,FWMF,Stuttgart,de Bundesliga,20,1996,10.5,146,224,65.2,2613,500,66,87,75.9,60,90,66.7,16,34,47.1,2,2.1,-0.1,13,9,9,4,10,Matches
703,Gianluigi Donnarumma\08f5afaa,it ITA,GK,Milan,it Serie A,18,1999,38.0,851,1086,78.4,24026,14184,151,155,97.4,397,405,98.0,299,522,57.3,0,0.0,0.0,1,5,0,0,0,Matches
704,Godfred Donsah\384dd218,gh GHA,MF,Bologna,it Serie A,21,1996,19.9,479,650,73.7,8041,2311,260,312,83.3,169,225,75.1,42,81,51.9,1,1.2,-0.2,12,35,17,0,57,Matches
705,Dória\d28b4a9d,br BRA,DF,Marseille,fr Ligue 1,22,1994,0.9,22,27,81.5,469,179,9,10,90.0,10,13,76.9,3,3,100.0,0,0.0,0.0,0,2,0,0,1,Matches
706,Niklas Dorsch\7f73bdf4,de GER,MF,Bayern Munich,de Bundesliga,19,1998,1.0,30,37,81.1,495,91,15,18,83.3,13,16,81.3,2,3,66.7,0,0.0,0.0,1,1,1,0,2,Matches
707,Gabriel Dos Santos\67ac5bb8,br BRA,FW,Troyes,fr Ligue 1,19,1997,0.9,26,37,70.3,690,221,8,12,66.7,8,11,72.7,10,14,71.4,0,0.0,0.0,0,4,0,0,3,Matches
708,Mauro dos Santos\ec699fdd,ar ARG,DF,Leganés,es La Liga,28,1989,10.9,236,328,72.0,5589,1995,64,81,79.0,105,138,76.1,65,103,63.1,0,0.0,0.0,0,23,2,0,17,Matches
709,Mathieu Dossevi\6421dd73,tg TOG,FWMF,Metz,fr Ligue 1,29,1988,27.9,740,1111,66.6,13784,4319,319,401,79.6,281,392,71.7,121,241,50.2,10,9.2,+0.8,93,56,57,39,77,Matches
710,Abdoulaye Doucouré\02b29014,fr FRA,MF,Watford,eng Premier League,24,1993,36.9,1894,2259,83.8,35051,7922,785,904,86.8,872,975,89.4,213,299,71.2,3,2.6,+0.4,39,158,32,2,166,Matches
711,Cheick Doukouré\e208bcc8,ci CIV,MF,Levante,es La Liga,24,1992,11.4,258,315,81.9,4621,1072,110,138,79.7,117,135,86.7,27,34,79.4,0,0.3,-0.3,4,29,1,0,22,Matches
712,Mohamed Dräger\8954fddc,tn TUN,MFFW,Freiburg,de Bundesliga,21,1996,0.6,4,10,40.0,40,10,3,5,60.0,1,3,33.3,0,1,0.0,0,0.0,0.0,0,1,0,0,0,Matches
713,Aleksandar Dragović\6fd8a334,at AUT,DF,Leicester City,eng Premier League,26,1991,8.5,298,348,85.6,6929,2116,71,83,85.5,147,164,89.6,77,96,80.2,0,0.0,0.0,0,17,0,0,20,Matches
714,Aleksandar Dragović\6fd8a334,at AUT,DF,Leverkusen,de Bundesliga,26,1991,0.5,19,23,82.6,386,139,3,6,50.0,15,15,100.0,1,2,50.0,0,0.0,0.0,0,1,0,0,1,Matches
715,Bartłomiej Drągowski\085e71a7,pl POL,GK,Fiorentina,it Serie A,19,1997,2.4,24,43,55.8,865,684,3,3,100.0,11,13,84.6,10,27,37.0,0,0.0,0.0,0,1,0,0,0,Matches
716,Boukary Dramé\a5cd894b,sn SEN,DFMF,SPAL,it Serie A,32,1985,1.1,45,58,77.6,688,246,26,28,92.9,16,18,88.9,2,9,22.2,0,0.0,0.0,0,0,1,0,2,Matches
717,Julian Draxler\1a992676,de GER,MFFW,Paris S-G,fr Ligue 1,23,1993,18.9,1239,1361,91.0,20919,3993,590,624,94.6,493,528,93.4,121,157,77.1,5,4.3,+0.7,31,93,25,1,94,Matches
718,Danny Drinkwater\2649ff32,eng ENG,MF,Chelsea,eng Premier League,27,1990,5.9,334,385,86.8,6205,1115,145,159,91.2,152,166,91.6,33,48,68.8,0,0.3,-0.3,4,33,3,0,22,Matches
719,Josip Drmić\15ea94de,ch SUI,FW,M'Gladbach,de Bundesliga,24,1992,5.2,91,138,65.9,1318,173,48,66,72.7,33,43,76.7,6,17,35.3,1,0.2,+0.8,3,4,1,0,5,Matches
720,Rick van Drongelen\f0797d57,nl NED,DF,Hamburger SV,de Bundesliga,18,1998,16.0,504,685,73.6,10897,3745,141,168,83.9,264,324,81.5,93,166,56.0,0,0.0,0.0,0,39,4,2,44,Matches
721,Óscar Duarte\aa0ac32d,cr CRC,DF,Espanyol,es La Liga,28,1989,11.0,374,497,75.3,8681,3195,99,111,89.2,182,217,83.9,93,163,57.1,0,0.0,0.0,0,16,2,0,19,Matches
722,Rubén Duarte\1fe0492d,es ESP,DF,Alavés,es La Liga,21,1995,23.8,660,963,68.5,11820,5822,311,366,85.0,271,373,72.7,71,200,35.5,2,1.6,+0.4,18,41,21,8,62,Matches
723,Leo Dubois\ff0ab48c,fr FRA,DF,Nantes,fr Ligue 1,22,1994,33.6,1336,1938,68.9,25472,13801,583,681,85.6,534,690,77.4,199,491,40.5,3,5.6,-2.6,68,128,42,21,166,Matches
724,Martin Dúbravka\3a949a25,sk SVK,GK,Newcastle Utd,eng Premier League,28,1989,12.0,195,342,57.0,6900,4891,23,23,100.0,90,91,98.9,82,228,36.0,0,0.0,0.0,0,8,0,0,0,Matches
725,Ondrej Duda\79ca3e23,sk SVK,MF,Hertha BSC,de Bundesliga,22,1994,8.3,248,308,80.5,3716,776,140,159,88.1,82,106,77.4,17,28,60.7,0,0.3,-0.3,2,21,3,0,19,Matches
726,Shane Duffy\7314bba4,ie IRL,DF,Brighton,eng Premier League,25,1992,36.6,1044,1318,79.2,26119,7260,218,260,83.8,516,575,89.7,300,458,65.5,1,0.8,+0.2,5,35,3,1,33,Matches
727,Paul Dummett\3fe6bd8c,wls WAL,DF,Newcastle Utd,eng Premier League,25,1991,17.8,524,747,70.1,9604,4852,228,259,88.0,243,324,75.0,50,141,35.5,0,0.6,-0.6,7,54,7,3,54,Matches
728,Alfred Duncan\528492ea,gh GHA,MF,Sassuolo,it Serie A,24,1993,21.6,561,788,71.2,11047,4273,243,301,80.7,221,292,75.7,92,165,55.8,2,3.0,-1.0,32,86,28,4,111,Matches
729,Lewis Dunk\282f75f3,eng ENG,DF,Brighton,eng Premier League,25,1991,38.0,1208,1506,80.2,30046,9215,317,350,90.6,548,598,91.6,330,529,62.4,1,0.4,+0.6,10,75,4,1,54,Matches
730,Maxime Dupé\0e12089d,fr FRA,GK,Nantes,fr Ligue 1,24,1993,1.0,10,16,62.5,499,407,1,1,100.0,2,2,100.0,7,13,53.8,0,0.0,0.0,0,0,0,0,0,Matches
731,Jimmy Durmaz\f09a8b75,se SWE,MFFW,Toulouse,fr Ligue 1,28,1989,11.4,367,540,68.0,6621,2515,174,211,82.5,125,178,70.2,55,108,50.9,3,2.9,+0.1,24,39,20,8,58,Matches
732,Riza Durmisi\e5cd9da6,dk DEN,DFMF,Betis,es La Liga,23,1994,23.1,824,1053,78.3,14397,4155,350,392,89.3,400,481,83.2,65,151,43.0,3,2.4,+0.6,18,48,16,7,65,Matches
733,Hugo Duro\37e103f8,es ESP,FW,Getafe,es La Liga,17,1999,0.2,6,6,100.0,66,9,5,5,100.0,1,1,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
734,Noë Dussenne\8b9b8e43,be BEL,DF,Crotone,it Serie A,25,1992,0.9,8,18,44.4,196,128,1,2,50.0,4,6,66.7,3,9,33.3,0,0.0,0.0,0,1,1,0,1,Matches
735,Paulo Dybala\e0921a4f,ar ARG,MFFW,Juventus,it Serie A,23,1993,26.1,1107,1318,84.0,20476,4477,516,585,88.2,413,466,88.6,158,223,70.9,3,4.6,-1.6,56,80,39,8,107,Matches
736,Nathan Dyer\6dfd5af0,eng ENG,MFFW,Swansea City,eng Premier League,29,1987,14.5,425,551,77.1,5812,1176,287,329,87.2,112,150,74.7,13,35,37.1,0,0.8,-0.8,9,18,16,2,31,Matches
737,Edin Džeko\3bb7f478,ba BIH,FW,Roma,it Serie A,31,1986,33.5,547,794,68.9,10300,1995,257,366,70.2,177,251,70.5,99,129,76.7,3,4.2,-1.2,45,63,27,1,68,Matches
738,Blerim Džemaili\756959aa,ch SUI,MF,Bologna,it Serie A,31,1986,13.3,386,491,78.6,6624,1794,195,240,81.3,143,169,84.6,40,61,65.6,0,0.5,-0.5,9,33,17,0,46,Matches
739,Félix Eboa Eboa\167d5018,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,540,724,74.6,11139,4152,171,209,81.8,267,335,79.7,96,158,60.8,0,0.3,-0.3,4,38,3,1,35,Matches
740,Éder\5a325298,it ITA,FWMF,Inter,it Serie A,30,1986,8.9,207,257,80.5,3032,592,126,146,86.3,54,70,77.1,15,22,68.2,0,1.5,-1.5,12,10,11,6,16,Matches
741,Simone Edera\8697c095,it ITA,FW,Torino,it Serie A,20,1997,3.6,80,106,75.5,1141,239,50,60,83.3,24,31,77.4,5,8,62.5,1,0.2,+0.8,3,4,4,0,9,Matches
742,Ederson\3bb7b8b4,br BRA,GK,Manchester City,eng Premier League,23,1993,35.5,961,1101,87.3,25644,15040,162,163,99.4,512,517,99.0,283,417,67.9,0,0.1,-0.1,1,7,0,0,0,Matches
743,Tom Edwards\1b780599,eng ENG,DF,Stoke City,eng Premier League,18,1999,5.3,158,220,71.8,2849,1300,83,91,91.2,54,72,75.0,18,52,34.6,0,0.0,0.0,0,11,3,2,6,Matches
744,Mandela Egbo\5603d397,eng ENG,MF,M'Gladbach,de Bundesliga,19,1997,0.1,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
745,Johannes Eggestein\d571df78,de GER,FWMF,Werder Bremen,de Bundesliga,19,1998,1.1,20,33,60.6,332,66,9,14,64.3,8,13,61.5,2,4,50.0,0,0.3,-0.3,2,0,0,0,1,Matches
746,Maximilian Eggestein\beb882a8,de GER,MF,Werder Bremen,de Bundesliga,20,1996,29.9,766,1013,75.6,12850,4517,368,455,80.9,324,398,81.4,57,94,60.6,3,1.2,+1.8,16,81,17,5,105,Matches
747,Albin Ekdal\f503ea63,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,12.3,430,560,76.8,7966,2366,174,213,81.7,198,257,77.0,53,72,73.6,1,1.0,0.0,6,54,6,0,54,Matches
748,Josip Elez\eafac393,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,293,377,77.7,6890,2768,75,90,83.3,139,166,83.7,78,116,67.2,0,0.0,0.0,0,41,2,0,38,Matches
749,Rob Elliot\b1b25949,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16.0,310,537,57.7,13837,10728,16,17,94.1,90,91,98.9,204,429,47.6,0,0.0,0.0,0,9,0,0,0,Matches
750,Mohamed Elneny\47a34c4f,eg EGY,MF,Arsenal,eng Premier League,25,1992,9.6,773,835,92.6,13716,3109,355,377,94.2,326,343,95.0,81,97,83.5,1,1.0,0.0,10,79,6,0,59,Matches
751,Aritz Elustondo\f7dc2ae5,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,862,1036,83.2,17714,5890,221,268,82.5,518,572,90.6,116,179,64.8,2,0.3,+1.7,7,51,6,2,60,Matches
752,Nico Elvedi\48035304,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,1481,1747,84.8,25577,9202,640,736,87.0,726,813,89.3,103,145,71.0,2,1.3,+0.7,13,98,14,3,134,Matches
753,Rodrigo Ely\fd47b4f2,br BRA,DF,Alavés,es La Liga,23,1993,29.9,726,1035,70.1,17879,6388,155,210,73.8,377,454,83.0,190,354,53.7,0,0.1,-0.1,2,38,1,0,47,Matches
754,Breel Embolo\0b4f388a,ch SUI,FWMF,Schalke 04,de Bundesliga,20,1997,10.2,160,212,75.5,2634,613,86,111,77.5,56,69,81.2,14,19,73.7,0,0.2,-0.2,3,11,5,1,16,Matches
755,Youssef En-Nesyri\04e17fd5,ma MAR,FWMF,Málaga,es La Liga,20,1997,17.7,204,345,59.1,2980,602,129,193,66.8,59,106,55.7,12,29,41.4,0,1.0,-1.0,8,17,7,2,20,Matches
756,Sergi Enrich\bb4b1242,es ESP,FW,Eibar,es La Liga,27,1990,14.8,266,389,68.4,3962,503,165,221,74.7,80,122,65.6,19,29,65.5,1,0.4,+0.6,10,21,3,0,15,Matches
757,Javier Eraso\aec0fb6f,es ESP,MFFW,Leganés,es La Liga,27,1990,28.1,649,902,72.0,10631,2782,352,435,80.9,222,297,74.7,65,141,46.1,3,3.0,0.0,41,55,9,3,57,Matches
758,Christian Eriksen\980522ec,dk DEN,MFFW,Tottenham,eng Premier League,25,1992,35.8,1895,2457,77.1,36157,9778,798,908,87.9,797,981,81.2,268,470,57.0,10,12.4,-2.4,101,231,72,11,255,Matches
759,Gonzalo Escalante\3f79a1c8,ar ARG,MF,Eibar,es La Liga,24,1993,17.4,499,688,72.5,9141,2055,198,261,75.9,245,303,80.9,53,107,49.5,0,0.6,-0.6,9,48,10,3,53,Matches
760,Sergio Escudero\b0616e3d,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,1224,1590,77.0,21087,8526,597,696,85.8,507,639,79.3,111,223,49.8,2,1.1,+0.9,16,100,19,6,128,Matches
761,Bernardo Espinosa\4242011c,co COL,DF,Girona,es La Liga,28,1989,31.9,962,1221,78.8,23944,8352,170,212,80.2,519,595,87.2,264,394,67.0,3,0.7,+2.3,6,40,2,0,44,Matches
762,Michael Esser\83e0eeb4,de GER,GK,Hannover 96,de Bundesliga,29,1987,3.0,87,121,71.9,2582,1533,12,12,100.0,41,41,100.0,32,66,48.5,0,0.0,0.0,0,1,0,0,0,Matches
763,Alexander Esswein\b48215cd,de GER,FWMF,Hertha BSC,de Bundesliga,27,1990,6.9,163,228,71.5,2629,842,98,124,79.0,43,56,76.8,18,29,62.1,1,0.2,+0.8,4,16,6,5,17,Matches
764,Oghenekaro Etebo\b579e83d,ng NGA,MF,Las Palmas,es La Liga,21,1995,13.5,528,633,83.4,10565,2379,206,241,85.5,234,271,86.3,85,115,73.9,1,0.3,+0.7,8,51,7,0,52,Matches
765,Beñat Etxebarria\b037bd4f,es ESP,MF,Athletic Club,es La Liga,30,1987,12.4,620,790,78.5,13379,3690,197,229,86.0,297,345,86.1,123,210,58.6,2,2.1,-0.1,26,61,19,1,74,Matches
766,Xabier Etxeita\4a895384,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,137,159,86.2,3283,1168,26,29,89.7,76,85,89.4,34,42,81.0,0,0.0,0.0,0,13,0,0,8,Matches
767,Jonny Evans\f8fcd2a5,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,773,938,82.4,16776,5994,246,273,90.1,382,427,89.5,137,224,61.2,2,0.4,+1.6,5,59,5,2,41,Matches
768,Franck Evina\44e471ca,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,1.2,24,30,80.0,321,77,13,14,92.9,8,11,72.7,2,4,50.0,0,0.1,-0.1,1,0,2,1,3,Matches
769,Patrice Evra\51a3caf1,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,119,167,71.3,1896,764,58,69,84.1,52,69,75.4,6,19,31.6,0,0.1,-0.1,2,3,1,1,5,Matches
770,Patrice Evra\51a3caf1,fr FRA,DF,West Ham,eng Premier League,36,1981,2.5,86,115,74.8,1260,630,57,61,93.4,22,33,66.7,6,13,46.2,0,0.0,0.0,0,4,0,0,4,Matches
771,Edu Expósito\283c7121,es ESP,MFFW,La Coruña,es La Liga,20,1996,1.1,44,50,88.0,838,210,16,19,84.2,24,25,96.0,4,5,80.0,0,0.0,0.0,0,3,0,0,1,Matches
772,Erik Expósito\07d67579,es ESP,FW,Las Palmas,es La Liga,21,1996,5.2,63,95,66.3,1032,285,35,50,70.0,23,35,65.7,5,6,83.3,0,0.2,-0.2,3,7,6,1,12,Matches
773,Valentin Eysseric\ae82fa48,fr FRA,MFFW,Nice,fr Ligue 1,25,1992,1.0,59,75,78.7,1089,293,27,30,90.0,23,25,92.0,8,16,50.0,0,0.2,-0.2,3,7,0,0,4,Matches
774,Valentin Eysseric\ae82fa48,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,7.8,303,403,75.2,5358,1529,153,177,86.4,107,134,79.9,42,80,52.5,1,1.5,-0.5,23,28,11,2,38,Matches
775,Imoh Ezekiel\9243fea6,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,5.2,98,127,77.2,1482,286,53,66,80.3,42,45,93.3,3,11,27.3,0,0.1,-0.1,3,6,4,1,9,Matches
776,Marco Fabián\e665a2db,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,4.7,157,188,83.5,2832,510,79,86,91.9,54,63,85.7,20,31,64.5,0,0.9,-0.9,7,13,8,0,17,Matches
777,Łukasz Fabiański\9328b835,pl POL,GK,Swansea City,eng Premier League,32,1985,38.0,747,1272,58.7,30482,21990,70,70,100.0,240,245,98.0,435,952,45.7,0,0.0,0.0,1,22,0,0,0,Matches
778,Fabinho\7f3b388c,br BRA,MF,Monaco,fr Ligue 1,23,1993,34.0,1680,1976,85.0,35089,9475,554,640,86.6,798,890,89.7,295,384,76.8,3,3.7,-0.7,34,210,28,1,181,Matches
779,Cesc Fàbregas\33508c78,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,1849,2317,79.8,36872,13791,700,790,88.6,816,948,86.1,298,504,59.1,4,6.9,-2.9,87,250,82,12,313,Matches
780,Ralf Fährmann\1e43fad8,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,585,916,63.9,19700,12363,49,50,98.0,270,271,99.6,266,594,44.8,0,0.2,-0.2,1,11,0,0,0,Matches
781,Fayçal Fajr\79135368,ma MAR,MFFW,Getafe,es La Liga,28,1988,26.5,734,1060,69.2,17159,4838,260,323,80.5,250,352,71.0,208,350,59.4,4,2.9,+1.1,39,72,30,16,76,Matches
782,Radamel Falcao\66116290,co COL,FW,Monaco,fr Ligue 1,31,1986,23.6,414,529,78.3,5594,612,248,298,83.2,119,149,79.9,20,31,64.5,2,2.0,0.0,14,24,7,1,20,Matches
783,Diego Falcinelli\a39b9ef6,it ITA,FWMF,Fiorentina,it Serie A,26,1991,4.9,84,112,75.0,1078,152,53,71,74.6,27,31,87.1,1,6,16.7,0,0.9,-0.9,5,3,4,0,6,Matches
784,Diego Falcinelli\a39b9ef6,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,167,246,67.9,2426,391,98,133,73.7,54,78,69.2,8,15,53.3,1,0.4,+0.6,9,7,3,1,12,Matches
785,Simon Falette\b82880c6,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,923,1226,75.3,20761,7811,246,295,83.4,503,595,84.5,169,313,54.0,0,0.3,-0.3,6,97,6,1,97,Matches
786,Simon Falette\b82880c6,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,60,65,92.3,1492,294,9,11,81.8,32,32,100.0,18,21,85.7,0,0.0,0.0,0,1,0,0,2,Matches
