Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xA,A-xA,KP,1/3,PPA,CrsPA,Prog,Matches
2310,Marcel Sobottka\664590fa,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,267,340,78.5,5044,1597,111,133,83.5,118,144,81.9,35,54,64.8,0,0.1,-0.1,2,15,2,0,29,Matches
2311,Rubén Sobrino\19b776e9,es ESP,FWMF,Alavés,es La Liga,26,1992,10.7,178,253,70.4,2573,542,102,140,72.9,55,75,73.3,11,20,55.0,1,1.1,-0.1,9,12,4,2,13,Matches
2312,Rubén Sobrino\19b776e9,es ESP,FWMF,Valencia,es La Liga,26,1992,2.1,35,48,72.9,494,75,19,25,76.0,15,19,78.9,0,1,0.0,0,0.1,-0.1,1,2,0,0,2,Matches
2313,Danilo Soddimo\098139eb,it ITA,MF,Frosinone,it Serie A,30,1987,2.8,90,126,71.4,1715,556,35,44,79.5,37,50,74.0,15,25,60.0,1,0.4,+0.6,7,6,6,3,11,Matches
2314,Alex Sola\5fa714d5,es ESP,DF,Real Sociedad,es La Liga,19,1999,1.0,61,76,80.3,953,404,33,37,89.2,26,34,76.5,2,3,66.7,0,0.1,-0.1,1,5,1,1,3,Matches
2315,Dominic Solanke\e77dc3b2,eng ENG,FW,Bournemouth,eng Premier League,20,1997,3.9,73,101,72.3,894,185,46,55,83.6,21,27,77.8,1,6,16.7,1,0.6,+0.4,8,3,2,0,6,Matches
2316,Andrés Solano\c8764028,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,22,27,81.5,423,140,9,9,100.0,11,15,73.3,2,3,66.7,0,0.0,0.0,0,0,0,0,2,Matches
2317,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,21,1997,27.3,749,983,76.2,13195,4483,356,423,84.2,290,365,79.5,87,154,56.5,6,3.9,+2.1,33,69,34,12,104,Matches
2318,Oumar Solet\0670ee51,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,44,48,91.7,912,173,7,7,100.0,33,34,97.1,4,7,57.1,0,0.0,0.0,0,2,0,0,4,Matches
2319,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,29,1988,34.0,1265,1596,79.3,35965,18761,158,160,98.8,683,688,99.3,423,747,56.6,0,0.0,0.0,1,11,2,0,1,Matches
2320,Kévin Soni\6435143e,cm CMR,FWDF,Girona,es La Liga,20,1998,0.9,19,26,73.1,287,49,12,14,85.7,6,8,75.0,1,4,25.0,0,0.2,-0.2,3,1,0,0,1,Matches
2321,Jérémy Sorbon\7768df30,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,859,1005,85.5,18924,6483,222,262,84.7,473,516,91.7,157,214,73.4,0,0.4,-0.4,5,53,1,0,58,Matches
2322,Oliver Sorg\541cdd20,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,655,867,75.5,14461,5508,205,231,88.7,296,363,81.5,146,249,58.6,0,0.4,-0.4,7,60,9,4,69,Matches
2323,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,25,1993,37.0,454,1071,42.4,24759,20646,4,7,57.1,60,62,96.8,390,1001,39.0,0,0.1,-0.1,2,62,4,0,0,Matches
2324,Juan Soriano\5512b1a9,es ESP,GK,Sevilla,es La Liga,20,1997,4.0,78,145,53.8,2605,1566,10,11,90.9,31,32,96.9,36,100,36.0,0,0.0,0.0,0,0,0,0,0,Matches
2325,Roberto Soriano\9d4c45d6,it ITA,MFFW,Torino,it Serie A,27,1991,5.2,191,235,81.3,2612,733,114,133,85.7,60,71,84.5,7,17,41.2,2,0.8,+1.2,8,13,8,1,23,Matches
2326,Roberto Soriano\9d4c45d6,it ITA,MF,Bologna,it Serie A,27,1991,16.5,509,633,80.4,7403,2216,319,370,86.2,152,188,80.9,29,44,65.9,2,1.7,+0.3,21,37,22,2,70,Matches
2327,Stefano Sorrentino\048877f5,it ITA,GK,Chievo,it Serie A,39,1979,31.0,589,895,65.8,21372,15015,31,33,93.9,215,221,97.3,342,640,53.4,0,0.1,-0.1,2,4,0,0,0,Matches
2328,Borna Sosa\af0d79a9,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,6.8,280,397,70.5,5232,2678,112,139,80.6,127,164,77.4,37,85,43.5,1,1.3,-0.3,16,25,16,6,44,Matches
2329,Sebastian Soto\00c3d4dc,us USA,MF,Hannover 96,de Bundesliga,18,2000,0.3,4,5,80.0,43,8,3,3,100.0,1,2,50.0,0,0,,0,0.0,0.0,1,1,0,0,0,Matches
2330,Riccardo Sottil\94816803,it ITA,FWMF,Fiorentina,it Serie A,19,1999,0.2,7,9,77.8,124,13,2,4,50.0,5,5,100.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2331,Pape Souaré\46b5375e,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0.0,3,3,100.0,86,0,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
2332,Adama Soumaoro\7b075c75,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,862,926,93.1,19161,5134,190,210,90.5,510,532,95.9,158,177,89.3,1,0.6,+0.4,2,12,1,0,19,Matches
2333,Boubakary Soumaré\ae59b359,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,316,359,88.0,5861,1543,139,155,89.7,135,146,92.5,38,50,76.0,1,0.7,+0.3,6,45,4,1,34,Matches
2334,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,183,213,85.9,3456,1243,68,73,93.2,91,96,94.8,22,39,56.4,0,0.0,0.0,0,9,2,1,17,Matches
2335,Julián Speroni\8e65a5e5,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1.0,16,36,44.4,809,687,0,0,,1,1,100.0,15,35,42.9,0,0.0,0.0,0,2,0,0,0,Matches
2336,Leonardo Spinazzola\3626daea,it ITA,DF,Juventus,it Serie A,25,1993,6.7,303,383,79.1,5428,1591,140,164,85.4,134,149,89.9,27,54,50.0,1,0.4,+0.6,7,16,17,6,35,Matches
2337,Nicolás Spolli\9a560ebe,ar ARG,DF,Genoa,it Serie A,35,1983,6.0,167,201,83.1,3762,971,38,48,79.2,94,106,88.7,35,45,77.8,0,0.0,0.0,1,5,0,0,5,Matches
2338,Marco Sportiello\ac4003af,it ITA,GK,Frosinone,it Serie A,26,1992,35.0,818,1229,66.6,26036,15904,88,88,100.0,395,401,98.5,331,736,45.0,0,0.0,0.0,0,10,0,0,0,Matches
2339,Mattia Sprocati\bdd0692f,it ITA,FWMF,Parma,it Serie A,25,1993,7.2,148,219,67.6,2265,901,84,108,77.8,50,76,65.8,10,25,40.0,0,0.6,-0.6,10,12,11,3,28,Matches
2340,Bassem Srarfi\84549a07,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,9.1,262,332,78.9,4493,871,139,161,86.3,94,119,79.0,27,36,75.0,0,1.0,-1.0,9,13,7,2,20,Matches
2341,Darijo Srna\edd6c8e9,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,1248,1639,76.1,24884,12297,474,538,88.1,555,665,83.5,203,383,53.0,3,3.9,-0.9,43,102,47,22,161,Matches
2342,Kostas Stafylidis\861e0116,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,442,565,78.2,9628,3593,148,167,88.6,203,237,85.7,88,152,57.9,0,1.0,-1.0,8,28,5,4,41,Matches
2343,Benjamin Stambouli\5939baa2,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,19.6,759,984,77.1,15935,5751,227,270,84.1,392,448,87.5,133,249,53.4,2,0.4,+1.6,9,83,11,1,92,Matches
2344,Jozo Stanić\597ff9d3,hr CRO,DF,Augsburg,de Bundesliga,19,1999,0.0,3,3,100.0,82,34,0,0,,2,2,100.0,1,1,100.0,0,0.0,0.0,0,0,0,0,0,Matches
2345,Junior Stanislas\6992791d,eng ENG,MFFW,Bournemouth,eng Premier League,28,1989,11.5,405,532,76.1,6644,2325,206,244,84.4,155,186,83.3,36,67,53.7,3,2.0,+1.0,14,32,26,4,60,Matches
2346,Niklas Stark\aad48be9,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,880,1049,83.9,18209,7118,285,318,89.6,464,516,89.9,126,202,62.4,0,0.4,-0.4,3,73,5,0,79,Matches
2347,Timo Stavitski\6fb7edd3,fi FIN,FW,Caen,fr Ligue 1,19,1999,0.2,1,1,100.0,8,0,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2348,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,16.7,437,581,75.2,7975,2086,194,240,80.8,189,240,78.8,48,75,64.0,1,1.7,-0.7,14,35,24,8,48,Matches
2349,Marc Stendera\500cd987,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,81,95,85.3,1441,513,36,40,90.0,34,36,94.4,7,14,50.0,0,0.2,-0.2,1,10,0,0,11,Matches
2350,Pascal Stenzel\99f7e9aa,de GER,DF,Freiburg,de Bundesliga,22,1996,16.1,718,884,81.2,17151,5421,186,212,87.7,339,391,86.7,186,262,71.0,2,1.4,+0.6,16,48,21,12,69,Matches
2351,Dale Stephens\653ee42d,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1145,1363,84.0,24956,6403,361,416,86.8,557,610,91.3,216,303,71.3,1,0.7,+0.3,19,138,10,1,114,Matches
2352,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,595,783,76.0,12646,5134,210,238,88.2,264,326,81.0,113,204,55.4,0,0.3,-0.3,5,49,5,0,47,Matches
2353,Mariusz Stępiński\7b536033,pl POL,FW,Chievo,it Serie A,23,1995,27.5,438,586,74.7,6417,984,246,294,83.7,141,187,75.4,26,47,55.3,2,1.4,+0.6,27,23,12,3,24,Matches
2354,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,1098,1332,82.4,15322,3203,702,772,90.9,345,422,81.8,32,76,42.1,9,9.2,-0.2,59,19,56,5,94,Matches
2355,Lars Stindl\7cd6badb,de GER,FWMF,M'Gladbach,de Bundesliga,29,1988,16.8,602,732,82.2,10896,1788,261,319,81.8,251,287,87.5,79,96,82.3,1,2.9,-1.9,24,56,18,1,58,Matches
2356,Kevin Stöger\e5649a78,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1181,1420,83.2,25614,7556,437,492,88.8,471,543,86.7,261,354,73.7,7,6.0,+1.0,54,148,36,7,161,Matches
2357,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,1651,1735,95.2,34220,9445,512,528,97.0,861,893,96.4,270,305,88.5,0,0.2,-0.2,5,111,5,0,87,Matches
2358,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,23,1995,35.0,754,1081,69.8,23852,15667,120,122,98.4,301,312,96.5,325,637,51.0,0,0.0,0.0,1,20,1,0,1,Matches
2359,Tobias Strobl\17780d2b,de GER,MFDF,M'Gladbach,de Bundesliga,28,1990,25.5,1346,1493,90.2,30809,8294,318,347,91.6,741,777,95.4,280,354,79.1,4,1.5,+2.5,14,126,13,0,125,Matches
2360,Kevin Strootman\ef2e5e1a,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,957,1190,80.4,16249,4685,483,553,87.3,376,448,83.9,91,157,58.0,5,1.4,+3.6,20,92,14,1,101,Matches
2361,Kevin Strootman\ef2e5e1a,nl NED,MF,Roma,it Serie A,28,1990,1.0,30,38,78.9,471,101,15,17,88.2,13,16,81.3,2,4,50.0,0,0.1,-0.1,1,2,1,0,2,Matches
2362,Jens Stryger Larsen\f91e81c9,dk DEN,DFMF,Udinese,it Serie A,27,1991,35.9,1262,1649,76.5,23430,11701,521,595,87.6,597,718,83.1,135,292,46.2,4,1.8,+2.2,31,132,35,14,172,Matches
2363,Cristhian Stuani\220c11f1,uy URU,FW,Girona,es La Liga,31,1986,30.3,352,501,70.3,5096,606,216,277,78.0,100,156,64.1,19,32,59.4,0,1.0,-1.0,14,19,5,0,18,Matches
2364,Leo Štulac\92948398,si SVN,MF,Parma,it Serie A,23,1994,16.1,564,702,80.3,12112,3177,180,205,87.8,263,302,87.1,113,179,63.1,2,2.1,-0.1,22,41,5,1,47,Matches
2365,Stefano Sturaro\2334478a,it ITA,MF,Genoa,it Serie A,25,1993,2.4,43,72,59.7,775,299,20,26,76.9,15,28,53.6,7,12,58.3,0,0.2,-0.2,2,2,0,0,5,Matches
2366,Daniel Sturridge\1b7ec703,eng ENG,FWMF,Liverpool,eng Premier League,28,1989,5.7,148,187,79.1,2543,752,76,88,86.4,52,66,78.8,16,22,72.7,1,1.2,-0.2,8,13,11,0,31,Matches
2367,Damián Suárez\ba5004e1,uy URU,DF,Getafe,es La Liga,30,1988,36.0,1333,1966,67.8,28744,15942,523,620,84.4,542,734,73.8,257,555,46.3,3,4.3,-1.3,62,126,52,21,164,Matches
2368,Denis Suárez\12c50af5,es ESP,FW,Arsenal,eng Premier League,24,1994,0.8,32,35,91.4,444,69,20,20,100.0,8,10,80.0,2,2,100.0,0,0.0,0.0,0,2,1,0,1,Matches
2369,Denis Suárez\12c50af5,es ESP,MF,Barcelona,es La Liga,24,1994,0.2,14,20,70.0,225,62,8,10,80.0,5,7,71.4,1,1,100.0,0,0.1,-0.1,1,0,2,1,1,Matches
2370,Leonardo Suárez\25c72b36,ar ARG,FWMF,Valladolid,es La Liga,22,1996,5.7,114,149,76.5,1921,518,55,68,80.9,45,57,78.9,13,19,68.4,0,0.4,-0.4,3,15,4,0,17,Matches
2371,Luis Suárez\a6154613,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,767,1025,74.8,12821,2315,424,523,81.1,233,307,75.9,85,114,74.6,6,6.7,-0.7,50,38,39,5,69,Matches
2372,Mario Suárez\7106f0a0,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,454,558,81.4,8709,2588,179,200,89.5,200,243,82.3,66,100,66.0,0,0.6,-0.6,9,43,6,0,42,Matches
2373,Mathías Suárez\0c291a1a,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,222,295,75.3,3521,1471,123,143,86.0,72,90,80.0,22,47,46.8,0,0.4,-0.4,4,11,4,3,15,Matches
2374,Danijel Subašić\f6db3bd5,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,209,315,66.3,7555,5131,8,8,100.0,89,90,98.9,111,216,51.4,0,0.0,0.0,0,6,0,0,0,Matches
2375,Neven Subotić\821233cc,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,960,1147,83.7,22647,6725,197,231,85.3,530,583,90.9,225,318,70.8,0,0.3,-0.3,5,40,3,0,41,Matches
2376,Isaac Success\f573a8bf,ng NGA,FWMF,Watford,eng Premier League,22,1996,11.7,259,365,71.0,4114,904,137,180,76.1,88,116,75.9,21,37,56.8,1,2.0,-1.0,19,12,20,5,30,Matches
2377,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2371,2547,93.1,54476,16051,531,561,94.7,1275,1336,95.4,555,631,88.0,0,0.3,-0.3,6,222,11,0,148,Matches
2378,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,518,640,80.9,11138,2971,181,202,89.6,214,242,88.4,115,180,63.9,1,1.0,0.0,14,52,8,1,55,Matches
2379,Andrew Surman\7d41b619,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16.0,730,839,87.0,13716,3891,303,333,91.0,313,346,90.5,101,137,73.7,0,0.8,-0.8,10,59,17,1,78,Matches
2380,Sam Surridge\b017b770,eng ENG,FWDF,Bournemouth,eng Premier League,20,1998,0.1,3,5,60.0,34,0,2,4,50.0,1,1,100.0,0,0,,0,0.1,-0.1,1,0,0,0,0,Matches
2381,Markel Susaeta\6fd1ba62,es ESP,FW,Athletic Club,es La Liga,30,1987,15.3,474,651,72.8,7638,2061,251,291,86.3,170,213,79.8,43,115,37.4,2,2.4,-0.4,33,27,22,8,26,Matches
2382,Suso\4e219ad2,es ESP,FWMF,Milan,it Serie A,24,1993,33.5,1327,1768,75.1,25249,8461,597,688,86.8,524,664,78.9,183,348,52.6,10,8.9,+1.1,99,138,112,38,234,Matches
2383,Markus Suttner\7391c2d9,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,5.4,175,260,67.3,4050,1591,58,68,85.3,75,96,78.1,42,95,44.2,1,0.8,+0.2,8,12,5,3,16,Matches
2384,Mattias Svanberg\92d83c27,se SWE,MF,Bologna,it Serie A,19,1999,13.1,260,346,75.1,4484,1341,133,153,86.9,86,121,71.1,36,53,67.9,3,1.1,+1.9,13,15,8,1,23,Matches
2385,Sanasi Sy\62a54183,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0.0,1,1,100.0,27,0,0,0,,1,1,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,Matches
2386,Seydou Sy\8417953b,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,49,63,77.8,1354,875,10,10,100.0,18,18,100.0,21,35,60.0,0,0.0,0.0,0,0,0,0,0,Matches
2387,Issiaga Sylla\b99bec05,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,22.2,860,1134,75.8,14338,5694,446,511,87.3,328,430,76.3,73,146,50.0,0,1.2,-1.2,15,52,14,8,87,Matches
2388,Moussa Sylla\d8b97bb3,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,8.5,114,176,64.8,1664,282,67,90,74.4,36,55,65.5,7,15,46.7,0,1.7,-1.7,14,2,2,0,9,Matches
2389,Eddy Sylvestre\ff3a6a60,fr FRA,FW,Nice,fr Ligue 1,18,1999,3.0,87,109,79.8,1190,179,56,64,87.5,25,32,78.1,4,6,66.7,1,0.1,+0.9,2,7,1,1,6,Matches
2390,Ádám Szalai\53e07d0b,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,298,411,72.5,4060,848,183,232,78.9,73,109,67.0,23,35,65.7,3,2.4,+0.6,23,18,9,0,29,Matches
2391,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,28,1990,28.0,585,731,80.0,18815,10520,56,56,100.0,273,275,99.3,256,399,64.2,0,0.0,0.0,0,4,1,0,0,Matches
2392,Alexander Sørloth\e92cd3f7,no NOR,FWMF,Crystal Palace,eng Premier League,22,1995,2.1,41,61,67.2,537,113,24,37,64.9,13,18,72.2,1,2,50.0,0,0.7,-0.7,3,2,1,0,3,Matches
2393,Franck Tabanou\15e1afd5,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2.0,53,68,77.9,1140,533,11,12,91.7,33,35,94.3,9,20,45.0,0,0.0,0.0,0,2,1,0,7,Matches
2394,Jonathan Tah\bd142efb,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,2217,2471,89.7,47170,11803,568,622,91.3,1291,1385,93.2,345,435,79.3,1,0.8,+0.2,8,195,9,1,138,Matches
2395,Flavien Tait\a0f9b535,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,33.2,1139,1560,73.0,19591,6723,598,696,85.9,390,532,73.3,141,283,49.8,7,7.1,-0.1,73,102,46,13,140,Matches
2396,Adrien Tameze\8da74c05,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,1659,1868,88.8,29625,6366,769,833,92.3,676,730,92.6,190,251,75.7,3,1.7,+1.3,26,124,14,3,118,Matches
2397,Strahinja Tanasijević\618ab91f,rs SRB,DF,Chievo,it Serie A,21,1997,0.2,13,14,92.9,272,98,2,2,100.0,9,9,100.0,2,3,66.7,0,0.0,0.0,0,1,0,0,0,Matches
2398,Matt Targett\e514ab62,eng ENG,DFMF,Southampton,eng Premier League,22,1995,13.2,447,678,65.9,7887,3966,224,272,82.4,163,244,66.8,55,130,42.3,3,2.7,+0.3,23,36,16,10,57,Matches
2399,Rodrigo Tarín\a03c82b2,es ESP,DF,Leganés,es La Liga,22,1996,15.9,392,525,74.7,8235,3022,119,140,85.0,209,255,82.0,59,113,52.2,0,0.0,0.0,1,22,3,1,22,Matches
2400,James Tarkowski\15ea812b,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,796,1098,72.5,19983,7728,179,218,82.1,388,467,83.1,222,395,56.2,1,0.2,+0.8,5,91,11,0,97,Matches
2401,Ciprian Tătărușanu\b056e3da,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,580,828,70.0,19646,13847,45,47,95.7,268,271,98.9,267,509,52.5,0,0.2,-0.2,1,3,1,1,0,Matches
2402,Júlio Tavares\d520120b,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,450,731,61.6,6464,1306,276,402,68.7,142,240,59.2,18,41,43.9,4,2.3,+1.7,22,25,13,2,43,Matches
2403,Júnior Tavares\f1675fdd,br BRA,DF,Sampdoria,it Serie A,21,1996,2.0,174,198,87.9,2918,1044,78,83,94.0,82,94,87.2,12,16,75.0,0,0.2,-0.2,2,16,6,1,21,Matches
2404,Taleb Tawatha\bbb496b5,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,1.4,29,48,60.4,586,333,12,18,66.7,12,17,70.6,5,11,45.5,0,0.0,0.0,0,3,0,0,5,Matches
2405,Charlie Taylor\cc2d7ad5,eng ENG,DF,Burnley,eng Premier League,24,1993,36.0,1224,1706,71.7,22051,9514,599,669,89.5,456,612,74.5,151,351,43.0,1,1.0,0.0,11,68,21,12,94,Matches
2406,Malik Tchokounté\ed0c3318,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,16.4,310,461,67.2,4488,767,193,263,73.4,80,123,65.0,25,45,55.6,2,0.5,+1.5,7,17,2,0,19,Matches
2407,Aurélien Tchouaméni\4f255115,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,219,277,79.1,3882,1202,104,126,82.5,89,104,85.6,23,38,60.5,0,0.5,-0.5,4,16,2,0,19,Matches
2408,Georg Teigl\c8cfb04d,at AUT,MFFW,Augsburg,de Bundesliga,27,1991,3.3,44,66,66.7,717,266,20,25,80.0,17,24,70.8,4,8,50.0,0,0.1,-0.1,2,3,2,0,4,Matches
2409,Cristian Tello\72a99e38,es ESP,DFMF,Betis,es La Liga,26,1991,17.5,785,935,84.0,13467,3339,393,444,88.5,305,353,86.4,78,107,72.9,6,2.7,+3.3,25,39,23,7,61,Matches
2410,Łukasz Teodorczyk\7e81a17d,pl POL,FWMF,Udinese,it Serie A,27,1991,4.4,54,87,62.1,882,157,32,38,84.2,15,27,55.6,6,11,54.5,0,0.0,0.0,2,3,1,0,3,Matches
2411,Hidde ter Avest\18f9dbd0,nl NED,DFMF,Udinese,it Serie A,21,1997,10.8,366,500,73.2,6218,2494,186,212,87.7,136,193,70.5,39,74,52.7,1,0.9,+0.1,11,17,8,4,41,Matches
2412,Marc-André ter Stegen\6f51e382,de GER,GK,Barcelona,es La Liga,26,1992,35.0,911,1060,85.9,24793,14973,141,142,99.3,471,475,99.2,295,439,67.2,0,0.0,0.0,1,5,0,0,0,Matches
2413,Pietro Terracciano\e1b0a70d,it ITA,GK,Fiorentina,it Serie A,28,1990,2.0,45,66,68.2,1178,634,7,7,100.0,26,27,96.3,12,32,37.5,0,0.0,0.0,0,0,0,0,0,Matches
2414,Pietro Terracciano\e1b0a70d,it ITA,GK,Empoli,it Serie A,28,1990,8.0,184,230,80.0,5367,3205,19,19,100.0,105,105,100.0,60,106,56.6,0,0.0,0.0,0,2,0,0,0,Matches
2415,Marco Terrazzino\7e689867,de GER,FWMF,Freiburg,de Bundesliga,27,1991,5.7,159,219,72.6,2434,690,83,107,77.6,61,80,76.3,10,19,52.6,0,0.6,-0.6,11,12,6,1,16,Matches
2416,Martin Terrier\5148dcc5,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,449,547,82.1,6768,1907,259,303,85.5,152,180,84.4,31,48,64.6,0,3.4,-3.4,27,32,21,3,62,Matches
2417,Kenny Tete\77d7c96f,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,634,781,81.2,12093,4326,262,287,91.3,281,331,84.9,85,142,59.9,3,1.9,+1.1,21,54,19,11,75,Matches
2418,Cedric Teuchert\f956479d,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.8,10,14,71.4,140,9,6,9,66.7,4,5,80.0,0,0,,0,0.0,0.0,0,0,0,0,0,Matches
2419,Florian Thauvin\2b9fdeea,fr FRA,FWMF,Marseille,fr Ligue 1,25,1993,29.0,921,1249,73.7,14933,4295,545,630,86.5,265,339,78.2,95,216,44.0,8,4.9,+3.1,45,77,43,13,96,Matches
2420,Cyril Théréau\4d3ab428,fr FRA,FW,Fiorentina,it Serie A,35,1983,0.3,10,10,100.0,155,6,6,6,100.0,4,4,100.0,0,0,,0,0.0,0.0,0,1,0,0,0,Matches
2421,Cyril Théréau\4d3ab428,fr FRA,FWMF,Cagliari,it Serie A,35,1983,1.5,46,62,74.2,601,80,30,38,78.9,15,22,68.2,0,0,,0,0.0,0.0,0,3,0,0,2,Matches
2422,Sada Thioub\f4bc42b1,sn SEN,FWMF,Nîmes,fr Ligue 1,23,1995,27.5,725,988,73.4,11246,3712,419,507,82.6,234,322,72.7,59,108,54.6,5,3.5,+1.5,42,62,41,16,90,Matches
2423,Romain Thomas\275e2c51,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,1041,1214,85.7,23371,9267,254,273,93.0,549,605,90.7,226,317,71.3,1,0.2,+0.8,7,52,1,0,51,Matches
2424,Adrien Thomasson\c76b7567,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1993,27.5,908,1192,76.2,15205,3214,470,578,81.3,324,402,80.6,92,148,62.2,8,3.4,+4.6,42,45,33,7,76,Matches
2425,Erik Thommy\df8e7b62,de GER,MFFW,Stuttgart,de Bundesliga,23,1994,8.8,233,321,72.6,3863,1169,112,135,83.0,94,119,79.0,22,45,48.9,1,1.5,-0.5,19,16,7,3,20,Matches
2426,Marcus Thuram\6f8cd6d0,fr FRA,FWMF,Guingamp,fr Ligue 1,20,1997,28.6,609,851,71.6,8622,2327,379,479,79.1,202,280,72.1,14,56,25.0,1,3.3,-2.3,32,38,22,6,64,Matches
2427,Youri Tielemans\56f7a928,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,542,645,84.0,10283,2343,220,250,88.0,235,261,90.0,76,102,74.5,4,2.5,+1.5,19,65,13,3,63,Matches
2428,Youri Tielemans\56f7a928,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,752,978,76.9,15310,4904,266,319,83.4,363,427,85.0,117,209,56.0,1,1.6,-0.6,20,80,16,3,125,Matches
2429,Timothy Tillman\a5bea1fb,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,2.3,43,53,81.1,708,230,20,20,100.0,19,24,79.2,3,6,50.0,0,0.4,-0.4,3,4,2,0,6,Matches
2430,Cheick Timite\2c92d3c0,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,16.2,265,352,75.3,3762,690,166,190,87.4,75,97,77.3,14,42,33.3,1,1.1,-0.1,14,16,8,2,17,Matches
2431,David Timor\174651c8,es ESP,MFFW,Girona,es La Liga,28,1989,1.8,72,92,78.3,1520,330,27,32,84.4,32,39,82.1,13,21,61.9,0,0.1,-0.1,2,4,2,0,4,Matches
2432,George Timotheou\8fa80ec8,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1.0,39,50,78.0,943,428,7,9,77.8,21,23,91.3,10,16,62.5,0,0.0,0.0,0,2,0,0,4,Matches
