Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2325,Oihan Sancet\bdb624a3,es ESP,FWMF,Athletic Club,es La Liga,20,2000,24,11,1035,11.5,2,2,2,0,0,2,0,0.17,0.17,0.35,0.17,0.35,2.9,2.9,1.2,4.1,0.25,0.11,0.36,0.25,0.36,Matches
2326,Renato Sanches\032f894e,pt POR,MF,Lille,fr Ligue 1,22,1997,23,14,1270,14.1,1,3,1,0,0,4,0,0.07,0.21,0.28,0.07,0.28,2.3,2.3,1.6,3.9,0.16,0.11,0.28,0.16,0.28,Matches
2327,Juan Sánchez Miño\3ae7e4ea,ar ARG,DFMF,Elche,es La Liga,30,1990,9,5,495,5.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2328,Alexis Sánchez\2c0f8e9e,cl CHI,FW,Inter,it Serie A,31,1988,30,12,1146,12.7,7,5,7,0,1,0,0,0.55,0.39,0.94,0.55,0.94,5.6,4.8,5.9,10.8,0.44,0.47,0.91,0.38,0.85,Matches
2329,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,24,1996,18,17,1486,16.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.0,1.1,0.07,0.00,0.07,0.07,0.07,Matches
2330,Germán Sánchez\ea9b2ef9,es ESP,DF,Granada,es La Liga,33,1986,34,29,2638,29.3,3,1,3,0,0,11,1,0.10,0.03,0.14,0.10,0.14,1.9,1.9,0.1,2.0,0.07,0.00,0.07,0.07,0.07,Matches
2331,Javi Sánchez\60359288,es ESP,DF,Valladolid,es La Liga,23,1997,16,11,921,10.2,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.02,0.01,0.03,0.02,0.03,Matches
2332,Manuel Sánchez\ffacd3d5,es ESP,DF,Osasuna,es La Liga,19,2000,16,10,976,10.8,0,4,0,0,0,4,0,0.00,0.37,0.37,0.00,0.37,0.1,0.1,0.9,1.1,0.01,0.09,0.10,0.01,0.10,Matches
2333,Manuel Sánchez\ffacd3d5,es ESP,DF,Atlético Madrid,es La Liga,19,2000,1,1,49,0.5,0,1,0,0,0,0,0,0.00,1.84,1.84,0.00,1.84,0.0,0.0,0.3,0.3,0.00,0.61,0.61,0.00,0.61,Matches
2334,Robert Sánchez\6a713852,es ESP,GK,Brighton,eng Premier League,22,1997,27,27,2430,27.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2335,Jadon Sancho\dbf053da,eng ENG,FWMF,Dortmund,de Bundesliga,20,2000,26,24,2062,22.9,8,11,7,1,1,0,0,0.35,0.48,0.83,0.31,0.79,7.4,6.6,6.8,13.4,0.32,0.30,0.62,0.29,0.58,Matches
2336,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,29,1991,26,20,1858,20.6,2,1,2,0,0,2,0,0.10,0.05,0.15,0.10,0.15,1.2,1.2,1.7,2.9,0.06,0.08,0.14,0.06,0.14,Matches
2337,Leroy Sané\2b114be3,de GER,FWMF,Bayern Munich,de Bundesliga,24,1996,32,18,1805,20.1,6,9,6,0,0,2,0,0.30,0.45,0.75,0.30,0.75,5.6,5.6,6.4,12.0,0.28,0.32,0.60,0.28,0.60,Matches
2338,Salif Sané\791abba1,sn SEN,DF,Schalke 04,de Bundesliga,29,1990,14,11,1071,11.9,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.03,0.03,0.06,0.03,0.06,Matches
2339,Oier Sanjurjo\466824fb,es ESP,MF,Osasuna,es La Liga,34,1986,32,24,2084,23.2,0,2,0,0,0,10,0,0.00,0.09,0.09,0.00,0.09,0.9,0.9,1.8,2.6,0.04,0.08,0.11,0.04,0.11,Matches
2340,Mohamed Sankoh\be625686,nl NED,FW,Stuttgart,de Bundesliga,16,2003,1,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.21,0.00,0.21,0.21,0.21,Matches
2341,Siriki Sanogo\ff120e44,ci CIV,MF,Benevento,it Serie A,18,2001,1,0,10,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2342,Morgan Sanson\6e7f1353,fr FRA,MF,Marseille,fr Ligue 1,25,1994,12,10,826,9.2,2,3,2,0,0,2,0,0.22,0.33,0.54,0.22,0.54,1.2,1.2,2.1,3.3,0.13,0.23,0.36,0.13,0.36,Matches
2343,Morgan Sanson\6e7f1353,fr FRA,MF,Aston Villa,eng Premier League,25,1994,9,3,294,3.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.04,0.05,0.01,0.05,Matches
2344,Nicola Sansone\7eb97a8e,it ITA,FWMF,Bologna,it Serie A,28,1991,26,11,1169,13.0,2,2,2,0,0,2,0,0.15,0.15,0.31,0.15,0.31,3.8,3.8,2.3,6.1,0.29,0.17,0.47,0.29,0.47,Matches
2345,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Angers,fr Ligue 1,25,1995,3,3,270,3.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.1,0.5,0.12,0.04,0.16,0.12,0.16,Matches
2346,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Freiburg,de Bundesliga,25,1995,30,28,2209,24.5,1,2,1,0,0,5,0,0.04,0.08,0.12,0.04,0.12,1.9,1.9,1.5,3.4,0.08,0.06,0.14,0.08,0.14,Matches
2347,Federico Santander\df85d472,py PAR,FW,Bologna,it Serie A,29,1991,4,0,37,0.4,0,1,0,0,0,0,0,0.00,2.43,2.43,0.00,2.43,0.2,0.2,0.3,0.5,0.56,0.71,1.27,0.56,1.27,Matches
2348,Davide Santon\88c89891,it ITA,DF,Roma,it Serie A,29,1991,10,7,586,6.5,0,1,0,0,0,3,0,0.00,0.15,0.15,0.00,0.15,0.2,0.2,0.8,1.0,0.04,0.12,0.16,0.04,0.16,Matches
2349,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,25,1994,30,24,2216,24.6,1,0,1,0,0,6,0,0.04,0.00,0.04,0.04,0.04,1.2,1.2,0.4,1.6,0.05,0.02,0.07,0.05,0.07,Matches
2350,Riccardo Saponara\3bb7af3b,it ITA,FWMF,Fiorentina,it Serie A,28,1991,2,0,52,0.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.10,0.10,0.00,0.10,Matches
2351,Riccardo Saponara\3bb7af3b,it ITA,FWMF,Spezia,it Serie A,28,1991,9,5,389,4.3,2,0,2,0,0,2,1,0.46,0.00,0.46,0.46,0.46,1.0,1.0,0.6,1.6,0.24,0.14,0.38,0.24,0.38,Matches
2352,Ivan Šaponjić\d2aea9ac,rs SRB,FW,Cádiz,es La Liga,22,1997,9,3,388,4.3,1,0,0,1,1,2,0,0.23,0.00,0.23,0.00,0.00,1.7,0.9,0.0,0.9,0.40,0.00,0.40,0.22,0.22,Matches
2353,Pablo Sarabia\9744ff80,es ESP,FWMF,Paris S-G,fr Ligue 1,28,1992,27,13,1320,14.7,6,4,6,0,0,2,0,0.41,0.27,0.68,0.41,0.68,4.8,4.8,5.4,10.2,0.33,0.36,0.69,0.33,0.69,Matches
2354,Josh Sargent\a8d4428b,us USA,FWMF,Werder Bremen,de Bundesliga,20,2000,32,30,2506,27.8,5,2,5,0,0,7,0,0.18,0.07,0.25,0.18,0.25,5.2,5.2,3.8,9.0,0.19,0.13,0.32,0.19,0.32,Matches
2355,Bouna Sarr\1a4b9094,sn SEN,DF,Bayern Munich,de Bundesliga,28,1992,8,5,452,5.0,0,1,0,0,0,1,0,0.00,0.20,0.20,0.00,0.20,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,Matches
2356,Bouna Sarr\1a4b9094,sn SEN,DF,Marseille,fr Ligue 1,28,1992,2,0,76,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.02,0.00,0.02,0.02,0.02,Matches
2357,Sidy Sarr\a0b65401,sn SEN,MF,Nîmes,fr Ligue 1,24,1996,9,6,463,5.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.07,0.10,0.17,0.07,0.17,Matches
2358,Marco Sau\1ad1f50d,it ITA,MFFW,Benevento,it Serie A,32,1987,24,9,785,8.7,4,2,3,1,1,1,1,0.46,0.23,0.69,0.34,0.57,2.4,1.6,1.3,3.0,0.28,0.15,0.43,0.19,0.34,Matches
2359,Téji Savanier\6bde367b,fr FRA,MF,Montpellier,fr Ligue 1,28,1991,27,26,2165,24.1,5,5,3,2,4,6,1,0.21,0.21,0.42,0.12,0.33,5.8,2.7,5.8,8.6,0.24,0.24,0.48,0.11,0.36,Matches
2360,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,29,1991,33,33,2953,32.8,1,0,1,0,0,14,0,0.03,0.00,0.03,0.03,0.03,0.9,0.9,0.2,1.1,0.03,0.01,0.03,0.03,0.03,Matches
2361,Romaine Sawyers\77bb1522,kn SKN,MF,West Brom,eng Premier League,28,1991,19,17,1487,16.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.4,0.5,0.01,0.02,0.03,0.01,0.03,Matches
2362,Gianluca Scamacca\8790f988,it ITA,FW,Genoa,it Serie A,21,1999,26,13,1352,15.0,8,2,6,2,2,1,0,0.53,0.13,0.67,0.40,0.53,7.3,5.7,1.7,7.5,0.48,0.11,0.60,0.38,0.50,Matches
2363,Dane Scarlett\21945a9e,eng ENG,FW,Tottenham,eng Premier League,16,2004,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2364,Fabian Schär\c8aa95da,ch SUI,DF,Newcastle Utd,eng Premier League,28,1991,18,13,1246,13.8,1,0,0,1,1,4,1,0.07,0.00,0.07,0.00,0.00,1.2,0.4,0.0,0.4,0.08,0.00,0.09,0.03,0.03,Matches
2365,Aurélien Scheidler\bc9479b9,fr FRA,FW,Dijon,fr Ligue 1,22,1998,10,3,342,3.8,1,0,1,0,0,1,0,0.26,0.00,0.26,0.26,0.26,0.5,0.5,0.3,0.9,0.14,0.09,0.23,0.14,0.23,Matches
2366,Nicolás Schiappacasse\afe31d55,uy URU,MF,Sassuolo,it Serie A,21,1999,1,0,15,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2367,Pasquale Schiattarella\bd84fc61,it ITA,MF,Benevento,it Serie A,33,1987,29,26,2247,25.0,1,1,1,0,0,13,1,0.04,0.04,0.08,0.04,0.08,1.1,1.1,2.8,3.9,0.04,0.11,0.16,0.04,0.16,Matches
2368,Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,de Bundesliga,24,1996,29,20,1866,20.7,9,1,9,0,0,4,0,0.43,0.05,0.48,0.43,0.48,9.7,9.7,2.3,12.0,0.47,0.11,0.58,0.47,0.58,Matches
2369,Sven Schipplock\53eeaf6a,de GER,FWMF,Arminia,de Bundesliga,31,1988,32,5,744,8.3,1,0,1,0,0,4,0,0.12,0.00,0.12,0.12,0.12,1.1,1.1,0.9,2.0,0.13,0.10,0.24,0.13,0.24,Matches
2370,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,de Bundesliga,22,1997,32,30,2626,29.2,2,4,2,0,0,7,0,0.07,0.14,0.21,0.07,0.21,2.8,2.8,3.3,6.1,0.10,0.11,0.21,0.10,0.21,Matches
2371,Keven Schlotterbeck\f6bdc830,de GER,DF,Freiburg,de Bundesliga,23,1997,24,18,1654,18.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.8,0.04,0.01,0.04,0.04,0.04,Matches
2372,Nico Schlotterbeck\34e12499,de GER,DF,Union Berlin,de Bundesliga,20,1999,16,15,1285,14.3,1,0,1,0,0,4,1,0.07,0.00,0.07,0.07,0.07,1.3,1.3,0.2,1.5,0.09,0.01,0.10,0.09,0.10,Matches
2373,Jeffrey Schlupp\3312f911,gh GHA,MF,Crystal Palace,eng Premier League,27,1992,27,15,1428,15.9,2,3,2,0,0,3,0,0.13,0.19,0.32,0.13,0.32,1.6,1.6,1.7,3.3,0.10,0.11,0.21,0.10,0.21,Matches
2374,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,33,1986,38,38,3420,38.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2375,Jonathan Schmid\088ca1bd,fr FRA,DFMF,Freiburg,de Bundesliga,30,1990,31,27,2393,26.6,2,2,2,0,0,4,0,0.08,0.08,0.15,0.08,0.15,1.4,1.4,2.1,3.5,0.05,0.08,0.13,0.05,0.13,Matches
2376,Romano Schmid\220ace7e,at AUT,FWMF,Werder Bremen,de Bundesliga,20,2000,22,13,1177,13.1,0,3,0,0,0,2,0,0.00,0.23,0.23,0.00,0.23,0.6,0.6,1.0,1.6,0.05,0.07,0.12,0.05,0.12,Matches
2377,Benno Schmitz\ad00b1a8,de GER,DF,Köln,de Bundesliga,25,1994,12,4,416,4.6,0,1,0,0,0,0,0,0.00,0.22,0.22,0.00,0.22,0.3,0.3,0.4,0.7,0.06,0.09,0.15,0.06,0.15,Matches
2378,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Nice,fr Ligue 1,30,1989,28,24,2197,24.4,0,1,0,0,0,9,1,0.00,0.04,0.04,0.00,0.04,0.7,0.7,1.1,1.8,0.03,0.05,0.07,0.03,0.07,Matches
2379,Alessandro Schöpf\106bca06,at AUT,FWMF,Schalke 04,de Bundesliga,26,1994,19,10,942,10.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.4,0.8,0.04,0.03,0.07,0.04,0.07,Matches
2380,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,it Serie A,23,1997,34,28,2512,27.9,1,1,1,0,0,8,1,0.04,0.04,0.07,0.04,0.07,0.3,0.3,2.7,3.0,0.01,0.10,0.11,0.01,0.11,Matches
2381,Nico Schulz\fa274d97,de GER,DF,Dortmund,de Bundesliga,27,1993,13,6,610,6.8,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.5,0.02,0.05,0.07,0.02,0.07,Matches
2382,Alexander Schwolow\0d55d942,de GER,GK,Hertha BSC,de Bundesliga,28,1992,26,26,2340,26.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2383,Christopher Scott\2723ce5d,de GER,FW,Bayern Munich,de Bundesliga,18,2002,2,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.09,0.00,0.09,0.09,0.09,Matches
2384,Matteo Scozzarella\ea164f99,it ITA,MF,Parma,it Serie A,32,1988,3,3,153,1.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.16,0.16,0.00,0.16,Matches
2385,Simone Scuffet\41bd99ea,it ITA,GK,Udinese,it Serie A,24,1996,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2386,Jacopo Segre\3cb132e6,it ITA,MF,Torino,it Serie A,23,1997,9,1,191,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.18,0.02,0.20,0.18,0.20,Matches
2387,Davie Selke\1238a3f9,de GER,FW,Werder Bremen,de Bundesliga,25,1995,23,7,813,9.0,3,1,2,1,1,4,0,0.33,0.11,0.44,0.22,0.33,3.6,2.8,0.7,3.5,0.40,0.07,0.47,0.31,0.38,Matches
2388,Malik Sellouki\c0f706f3,fr FRA,FWMF,Nice,fr Ligue 1,20,2000,4,0,66,0.7,1,0,1,0,0,1,0,1.36,0.00,1.36,1.36,1.36,0.3,0.3,0.0,0.3,0.35,0.00,0.35,0.35,0.35,Matches
2389,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,28,1992,6,6,540,6.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2390,Nélson Semedo\d04b94db,pt POR,DF,Wolves,eng Premier League,26,1993,34,34,2983,33.1,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,1.9,1.9,1.1,3.0,0.06,0.03,0.09,0.06,0.09,Matches
2391,Léo Sena\1de40dae,br BRA,MF,Spezia,it Serie A,24,1995,16,8,885,9.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.01,0.01,0.02,0.01,0.02,Matches
2392,Stefano Sensi\b70bde8f,it ITA,MF,Inter,it Serie A,24,1995,18,4,603,6.7,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,1.1,1.1,1.0,2.1,0.16,0.14,0.31,0.16,0.31,Matches
2393,Jaime Seoane\a62b4888,es ESP,MF,Huesca,es La Liga,23,1997,29,23,2064,22.9,1,1,1,0,0,5,0,0.04,0.04,0.09,0.04,0.09,1.3,1.3,1.2,2.6,0.06,0.05,0.11,0.06,0.11,Matches
2394,Luigi Sepe\343f753a,it ITA,GK,Parma,it Serie A,29,1991,36,36,3240,36.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2395,Suat Serdar\b3325a30,de GER,MF,Schalke 04,de Bundesliga,23,1997,25,24,1953,21.7,1,3,1,0,0,3,0,0.05,0.14,0.18,0.05,0.18,2.2,2.2,1.5,3.6,0.10,0.07,0.17,0.10,0.17,Matches
2396,Jean Seri\10efd0e1,ci CIV,MF,Bordeaux,fr Ligue 1,29,1991,12,9,707,7.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.5,0.6,0.02,0.06,0.08,0.02,0.08,Matches
2397,Femi Seriki\e4e0deaa,eng ENG,DF,Sheffield Utd,eng Premier League,18,2002,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2398,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Hoffenheim,de Bundesliga,20,2000,23,17,1574,17.5,2,3,2,0,0,4,0,0.11,0.17,0.29,0.11,0.29,0.6,0.6,1.8,2.4,0.03,0.10,0.14,0.03,0.14,Matches
2399,Nils Seufert\0da32a38,de GER,MFFW,Arminia,de Bundesliga,23,1997,13,2,343,3.8,0,1,0,0,0,1,0,0.00,0.26,0.26,0.00,0.26,0.0,0.0,0.3,0.3,0.01,0.07,0.08,0.01,0.08,Matches
2400,Edgar Sevikyan\3e8bb8ce,ru RUS,MF,Levante,es La Liga,18,2001,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2401,Stephan El Shaarawy\d3aaad90,it ITA,FWMF,Roma,it Serie A,27,1992,10,6,572,6.4,1,1,1,0,0,1,0,0.16,0.16,0.31,0.16,0.31,1.3,1.3,1.5,2.9,0.21,0.24,0.45,0.21,0.45,Matches
2402,Jamie Shackleton\8d03ca5a,eng ENG,MFDF,Leeds United,eng Premier League,20,1999,13,3,461,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.3,0.3,0.00,0.05,0.05,0.00,0.05,Matches
2403,Xherdan Shaqiri\6421ec64,ch SUI,MFFW,Liverpool,eng Premier League,28,1991,14,5,556,6.2,0,2,0,0,0,2,0,0.00,0.32,0.32,0.00,0.32,0.4,0.4,3.0,3.4,0.06,0.49,0.55,0.06,0.55,Matches
2404,Billy Sharp\e8c9f4e9,eng ENG,FW,Sheffield Utd,eng Premier League,34,1986,16,7,735,8.2,3,0,1,2,2,1,0,0.37,0.00,0.37,0.12,0.12,2.7,1.2,0.6,1.8,0.33,0.07,0.40,0.15,0.22,Matches
2405,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,25,1995,32,30,2654,29.5,1,5,1,0,0,8,0,0.03,0.17,0.20,0.03,0.20,0.7,0.7,5.2,5.9,0.02,0.18,0.20,0.02,0.20,Matches
2406,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,28,1992,30,29,2617,29.1,1,3,1,0,0,7,0,0.03,0.10,0.14,0.03,0.14,2.5,2.5,2.7,5.2,0.08,0.09,0.18,0.08,0.18,Matches
2407,Eldor Shomurodov\57469b2d,uz UZB,FW,Genoa,it Serie A,25,1995,31,16,1677,18.6,8,1,8,0,0,1,0,0.43,0.05,0.48,0.43,0.48,5.1,5.1,2.0,7.1,0.27,0.11,0.38,0.27,0.38,Matches
2408,Shola Shoretire\00f0482f,eng ENG,FW,Manchester Utd,eng Premier League,16,2004,2,0,11,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2409,Mahame Siby\6d075c67,ml MLI,MFFW,Strasbourg,fr Ligue 1,24,1996,7,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2410,Abdoulaye Sidibé\a13028f6,fr FRA,MF,Saint-Étienne,fr Ligue 1,18,2002,1,0,11,0.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2411,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,28,1992,30,21,1980,22.0,0,2,0,0,0,3,0,0.00,0.09,0.09,0.00,0.09,0.1,0.1,2.5,2.6,0.01,0.11,0.12,0.01,0.12,Matches
2412,Sidnei\b14d0c5d,br BRA,DF,Betis,es La Liga,30,1989,11,7,697,7.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.02,0.00,0.02,0.02,0.02,Matches
2413,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,22,1998,24,6,652,7.2,0,1,0,0,0,2,0,0.00,0.14,0.14,0.00,0.14,1.1,1.1,0.6,1.7,0.16,0.08,0.24,0.16,0.24,Matches
2414,Tim Siersleben\f761c901,de GER,DF,Wolfsburg,de Bundesliga,20,2000,1,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.15,0.00,0.15,0.15,0.15,Matches
2415,Gylfi Sigurðsson\76dd1480,is ISL,MF,Everton,eng Premier League,30,1989,36,24,2253,25.0,6,5,3,3,4,2,0,0.24,0.20,0.44,0.12,0.32,6.8,3.8,5.0,8.8,0.27,0.20,0.47,0.15,0.35,Matches
2416,Luca Siligardi\1cac99dc,it ITA,MF,Crotone,it Serie A,32,1988,4,0,49,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.12,0.08,0.20,0.12,0.20,Matches
2417,Luca Siligardi\1cac99dc,it ITA,FWMF,Parma,it Serie A,32,1988,2,0,34,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.12,0.12,0.00,0.12,Matches
2418,Adrien Silva\d6f88a1d,pt POR,MF,Sampdoria,it Serie A,31,1989,24,18,1599,17.8,1,1,1,0,0,8,1,0.06,0.06,0.11,0.06,0.11,0.4,0.4,0.9,1.3,0.02,0.05,0.07,0.02,0.07,Matches
2419,André Silva\3effaa34,pt POR,FW,Eint Frankfurt,de Bundesliga,24,1995,32,32,2760,30.7,28,7,21,7,7,1,0,0.91,0.23,1.14,0.68,0.91,24.3,18.9,5.5,24.5,0.79,0.18,0.97,0.62,0.80,Matches
2420,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,eng Premier League,25,1994,26,24,2065,22.9,2,6,2,0,0,5,0,0.09,0.26,0.35,0.09,0.35,2.8,2.8,3.7,6.5,0.12,0.16,0.28,0.12,0.28,Matches
2421,Caio Henrique Oliveira Silva\30af8b93,br BRA,DF,Monaco,fr Ligue 1,23,1997,31,26,2368,26.3,0,4,0,0,0,0,0,0.00,0.15,0.15,0.00,0.15,0.5,0.5,3.1,3.6,0.02,0.12,0.14,0.02,0.14,Matches
2422,David Silva\e2716bd0,es ESP,MF,Real Sociedad,es La Liga,34,1986,21,17,1399,15.5,2,5,2,0,0,4,0,0.13,0.32,0.45,0.13,0.45,2.9,2.9,4.0,6.8,0.19,0.25,0.44,0.19,0.44,Matches
2423,Fábio Silva\e7aa9d7c,pt POR,FW,Wolves,eng Premier League,18,2002,32,11,1369,15.2,4,3,3,1,1,2,0,0.26,0.20,0.46,0.20,0.39,6.0,5.3,0.5,5.8,0.40,0.04,0.43,0.35,0.38,Matches
2424,Florent da Silva\8db95f95,fr FRA,FW,Lyon,fr Ligue 1,17,2003,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2425,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,29,1991,4,4,355,3.9,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.04,0.04,0.00,0.04,Matches
2426,Gastón Silva\47d493c3,uy URU,DF,Huesca,es La Liga,26,1994,12,6,600,6.7,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2427,Rui Silva\ea83bfa6,pt POR,GK,Granada,es La Liga,26,1994,32,32,2880,32.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2428,Thiago Silva\86e7deaf,br BRA,DF,Chelsea,eng Premier League,35,1984,23,23,1935,21.5,2,0,2,0,0,5,1,0.09,0.00,0.09,0.09,0.09,1.1,1.1,0.3,1.5,0.05,0.02,0.07,0.05,0.07,Matches
2429,Marco Silvestri\0d422df7,it ITA,GK,Hellas Verona,it Serie A,29,1991,34,34,3060,34.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2430,Mohamed Simakan\fcb27134,fr FRA,DF,Strasbourg,fr Ligue 1,20,2000,19,19,1615,17.9,1,1,1,0,0,2,0,0.06,0.06,0.11,0.06,0.11,1.5,1.5,1.1,2.5,0.08,0.06,0.14,0.08,0.14,Matches
