Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
628,Ben Davies\44781702,wls WAL,DF,Tottenham,eng Premier League,26,1993,15.9,6,0,0,31,10,1,29,12,13,0,0,0,163,42,22,65.6,Matches
629,Tom Davies\9228b07c,eng ENG,MF,Everton,eng Premier League,21,1998,22.5,8,0,0,37,44,1,4,28,18,0,0,0,252,34,31,52.3,Matches
630,Keinan Davis\9deaf2c8,eng ENG,FW,Aston Villa,eng Premier League,21,1998,6.1,0,0,0,14,12,3,2,0,2,0,0,0,28,24,39,38.1,Matches
631,Paweł Dawidowicz\16bb656a,pl POL,DFMF,Hellas Verona,it Serie A,24,1995,7.7,4,2,1,18,10,1,2,12,8,0,1,0,66,26,13,66.7,Matches
632,Craig Dawson\3e9e06cb,eng ENG,DF,Watford,eng Premier League,29,1990,26.2,6,0,0,38,12,0,3,20,19,0,1,0,255,108,35,75.5,Matches
633,Kevin De Bruyne\e46012d4,be BEL,MF,Manchester City,eng Premier League,28,1991,31.0,3,0,0,32,38,3,143,11,28,0,0,0,232,18,22,45.0,Matches
634,Sebastien De Maio\952a03fe,fr FRA,DF,Udinese,it Serie A,32,1987,16.7,1,0,0,12,9,3,6,20,15,0,0,0,155,41,31,56.9,Matches
635,Rodrigo De Paul\162efffd,ar ARG,MF,Udinese,it Serie A,25,1994,31.4,5,1,0,38,79,2,127,23,37,0,0,0,265,2,11,15.4,Matches
636,Mattia De Sciglio\ae4e2852,it ITA,DF,Juventus,it Serie A,26,1992,5.2,1,0,0,0,6,0,9,7,5,0,0,0,44,7,8,46.7,Matches
637,Lorenzo De Silvestri\e74f0e59,it ITA,DF,Torino,it Serie A,31,1988,24.9,2,0,0,37,16,7,67,11,9,0,1,0,120,59,40,59.6,Matches
638,Lucas Deaux\44f8c299,fr FRA,MF,Nîmes,fr Ligue 1,30,1988,14.8,2,0,0,29,22,2,7,10,34,0,0,0,216,59,31,65.6,Matches
639,Mathieu Debuchy\92232aad,fr FRA,DF,Saint-Étienne,fr Ligue 1,34,1985,19.7,2,0,0,30,24,2,39,33,26,0,2,0,200,93,36,72.1,Matches
640,Troy Deeney\82e34b69,eng ENG,FW,Watford,eng Premier League,31,1988,24.7,3,0,0,40,36,12,14,6,17,1,0,0,119,174,290,37.5,Matches
641,Grégoire Defrel\854ee61a,mq MTQ,FWMF,Sassuolo,it Serie A,28,1991,10.9,1,0,0,18,18,4,2,3,9,0,0,0,57,6,22,21.4,Matches
642,Alessandro Deiola\7f267d66,it ITA,MF,Cagliari,it Serie A,23,1995,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
643,Alessandro Deiola\7f267d66,it ITA,MF,Lecce,it Serie A,23,1995,8.0,3,0,0,11,10,0,5,6,12,0,0,0,72,2,6,25.0,Matches
644,Romain Del Castillo\0be95d34,fr FRA,FWMF,Rennes,fr Ligue 1,23,1996,13.8,2,0,0,21,23,4,26,7,19,0,0,0,89,20,30,40.0,Matches
645,Thomas Delaine\8332db56,fr FRA,DF,Metz,fr Ligue 1,27,1992,13.9,4,0,0,23,11,0,49,12,14,0,0,0,105,3,16,15.8,Matches
646,Thomas Delaney\fe641c1a,dk DEN,MF,Dortmund,de Bundesliga,27,1991,9.2,4,0,0,25,12,1,1,23,16,0,0,1,105,22,14,61.1,Matches
647,Paul Delecroix\2ee1b96b,fr FRA,GK,Metz,fr Ligue 1,30,1988,1.5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,,Matches
648,Cristian Dell'Orco\b0243215,it ITA,DF,Lecce,it Serie A,25,1994,11.2,2,1,1,16,10,0,26,11,16,0,0,0,84,24,11,68.6,Matches
649,Andy Delort\d33c706e,dz ALG,FW,Montpellier,fr Ligue 1,27,1991,25.3,5,0,0,68,43,21,84,7,20,0,0,0,118,64,77,45.4,Matches
650,Fabian Delph\111c3236,eng ENG,MF,Everton,eng Premier League,29,1989,13.2,5,1,1,20,12,0,4,13,11,0,0,0,175,12,10,54.5,Matches
651,Moussa Dembélé\e7986081,fr FRA,FW,Lyon,fr Ligue 1,23,1996,24.3,3,0,0,46,25,11,9,4,9,3,0,0,78,58,79,42.3,Matches
652,Ousmane Dembélé\b19db005,fr FRA,FW,Barcelona,es La Liga,22,1997,4.0,1,1,0,1,8,4,15,0,0,0,0,0,21,1,2,33.3,Matches
653,Merih Demiral\e3cceee6,tr TUR,DF,Juventus,it Serie A,21,1998,4.6,1,0,0,5,0,1,0,1,7,0,1,0,39,22,6,78.6,Matches
654,Kerem Demirbay\54b4dc4e,de GER,MF,Leverkusen,de Bundesliga,26,1993,17.5,4,1,1,27,22,1,26,19,22,0,0,0,172,22,15,59.5,Matches
655,Diego Demme\dc3fa3b5,de GER,MF,RB Leipzig,de Bundesliga,27,1991,13.5,3,0,0,22,18,0,6,12,28,0,0,0,139,10,17,37.0,Matches
656,Diego Demme\dc3fa3b5,de GER,MF,Napoli,it Serie A,27,1991,10.0,6,0,0,28,16,0,4,4,13,0,0,0,85,5,9,35.7,Matches
657,Jason Denayer\47af88b8,be BEL,DF,Lyon,fr Ligue 1,24,1995,23.7,0,0,0,9,1,0,2,11,16,0,0,0,182,46,32,59.0,Matches
658,Leander Dendoncker\5a7301ae,be BEL,MFDF,Wolves,eng Premier League,24,1995,31.1,5,0,0,34,13,0,7,23,40,0,1,1,302,90,70,56.3,Matches
659,Kevin Denkey\0d3585b5,tg TOG,FWMF,Nîmes,fr Ligue 1,18,2000,6.7,1,0,0,23,12,2,5,0,9,0,0,0,31,12,35,25.5,Matches
660,Stefano Denswil\5832ebfe,nl NED,DF,Bologna,it Serie A,26,1993,24.9,7,1,1,35,27,1,3,20,35,0,1,1,235,53,23,69.7,Matches
661,Fabio Depaoli\d97f2e8d,it ITA,MFDF,Sampdoria,it Serie A,22,1997,20.6,7,0,0,63,31,3,61,14,26,1,1,0,155,25,45,35.7,Matches
662,Memphis Depay\8f696594,nl NED,FWMF,Lyon,fr Ligue 1,25,1994,11.3,0,0,0,10,18,3,15,4,9,1,0,0,53,2,11,15.4,Matches
663,Kastriot Dermaku\2990c466,al ALB,DF,Parma,it Serie A,27,1992,11.4,2,0,0,15,4,0,0,7,6,0,1,0,77,29,11,72.5,Matches
664,Daniele Dessena\02b2937c,it ITA,MF,Brescia,it Serie A,32,1987,20.8,7,1,1,29,24,0,11,6,15,2,1,0,166,22,28,44.0,Matches
665,Mattia Destro\d7d32194,it ITA,FW,Bologna,it Serie A,28,1991,2.1,2,0,0,6,2,1,0,2,3,0,0,0,5,2,13,13.3,Matches
666,Mattia Destro\d7d32194,it ITA,FWMF,Genoa,it Serie A,28,1991,1.7,0,0,0,3,3,1,0,2,0,0,0,0,5,4,10,28.6,Matches
667,Gerard Deulofeu\39583cfd,es ESP,FW,Watford,eng Premier League,25,1994,23.3,3,0,0,29,29,18,59,26,21,1,0,0,164,3,15,16.7,Matches
668,Deyverson\2e5e846d,br BRA,FW,Getafe,es La Liga,28,1991,2.3,2,0,0,9,0,1,1,1,0,0,0,0,14,15,10,60.0,Matches
669,Samuel Di Carmine\ef94dc2f,it ITA,FW,Hellas Verona,it Serie A,30,1988,14.4,3,0,0,35,31,17,9,0,2,2,0,0,49,29,45,39.2,Matches
670,Federico Di Francesco\1fca9171,it ITA,FW,SPAL,it Serie A,25,1994,12.0,4,0,0,25,33,4,22,4,6,1,0,0,71,7,16,30.4,Matches
671,Giovanni Di Lorenzo\230a2fac,it ITA,DF,Napoli,it Serie A,25,1993,33.0,5,0,0,38,58,3,53,13,43,0,0,0,234,65,52,55.6,Matches
672,Ángel Di María\19cda00b,ar ARG,FWMF,Paris S-G,fr Ligue 1,31,1988,22.2,2,0,0,13,24,6,92,10,13,0,0,0,142,1,4,20.0,Matches
673,Boulaye Dia\244bc2c8,sn SEN,FW,Reims,fr Ligue 1,22,1996,20.1,0,0,0,28,28,14,9,9,13,1,0,0,84,27,80,25.2,Matches
674,Fousseni Diabaté\d07e3b41,ml MLI,FWMF,Amiens,fr Ligue 1,23,1995,13.2,3,0,0,14,13,2,28,8,10,0,0,0,115,9,14,39.1,Matches
675,Moussa Diaby\aeed5c06,fr FRA,FWMF,Leverkusen,de Bundesliga,20,1999,19.7,3,0,0,15,22,9,85,8,4,0,0,0,118,3,14,17.6,Matches
676,Mouctar Diakhaby\d2110326,fr FRA,DF,Valencia,es La Liga,22,1996,16.0,5,0,0,19,16,2,1,4,10,0,1,0,136,35,20,63.6,Matches
677,Bafodé Diakité\1bfb6fef,fr FRA,DF,Toulouse,fr Ligue 1,18,2001,15.2,1,1,0,6,4,0,5,15,14,0,0,0,131,25,17,59.5,Matches
678,Abdou Diallo\fc62f087,sn SEN,DF,Paris S-G,fr Ligue 1,23,1996,13.3,4,0,0,23,6,0,6,8,10,0,0,0,123,17,11,60.7,Matches
679,Amad Diallo\9dc96f10,ci CIV,FW,Atalanta,it Serie A,17,2002,0.3,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,,Matches
680,Habib Diallo\6605d143,sn SEN,FW,Metz,fr Ligue 1,24,1995,24.4,2,1,0,36,26,17,12,4,2,0,0,0,102,99,161,38.1,Matches
681,Ibrahima Diallo\11ff3d56,fr FRA,MF,Brest,fr Ligue 1,20,1999,17.3,2,0,0,25,28,0,3,15,38,0,0,0,199,17,13,56.7,Matches
682,Moussa Diarra\698f11e3,fr FRA,DF,Toulouse,fr Ligue 1,18,2000,1.0,0,0,0,0,1,0,0,3,1,0,0,0,10,3,3,50.0,Matches
683,Raphael Dias Belloli\3423f250,br BRA,MFFW,Rennes,fr Ligue 1,22,1996,18.8,4,0,0,20,33,4,45,13,20,0,0,0,138,15,18,45.5,Matches
684,Lucas Dias\d83f8f69,fr FRA,GK,Nîmes,fr Ligue 1,20,1999,3.5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,,Matches
685,Amadou Diawara\bf309d24,gn GUI,MF,Roma,it Serie A,22,1997,16.9,4,0,0,30,19,0,2,18,32,0,0,0,155,9,9,50.0,Matches
686,Brahim Díaz\407feb71,es ESP,FWMF,Real Madrid,es La Liga,19,1999,0.7,1,0,0,2,6,0,1,2,1,0,0,0,6,0,1,0.0,Matches
687,Víctor Díaz\3624ce4c,es ESP,DF,Granada,es La Liga,31,1988,32.0,4,0,0,28,13,1,68,27,45,0,0,0,304,54,45,54.5,Matches
688,Bakaye Dibassy\247accfd,ml MLI,DF,Amiens,fr Ligue 1,29,1989,20.8,5,1,0,19,16,0,7,34,19,0,0,1,179,24,36,40.0,Matches
689,Eric Dier\ac861941,eng ENG,DFMF,Tottenham,eng Premier League,25,1994,14.9,5,0,0,24,6,1,1,6,14,0,1,0,170,79,36,68.7,Matches
690,Lucas Digne\1b84dbe1,fr FRA,DF,Everton,eng Premier League,26,1993,33.7,6,0,0,49,31,3,153,24,39,0,1,1,363,112,53,67.9,Matches
691,Virgil van Dijk\e06683ca,nl NED,DF,Liverpool,eng Premier League,28,1991,38.0,1,0,0,18,28,1,0,24,20,0,0,0,505,183,43,81.0,Matches
692,Mitchell Dijks\0a3065c8,nl NED,DF,Bologna,it Serie A,26,1993,11.2,4,0,0,23,13,3,23,5,10,0,1,0,101,9,11,45.0,Matches
693,Javairô Dilrosun\34a0f5ff,nl NED,MFFW,Hertha BSC,de Bundesliga,21,1998,14.5,2,0,0,7,19,3,34,19,6,0,0,0,109,4,15,21.1,Matches
694,Federico Dimarco\970b8574,it ITA,DF,Hellas Verona,it Serie A,21,1997,5.8,1,0,0,9,7,2,26,2,6,0,0,1,64,3,4,42.9,Matches
695,Federico Dimarco\970b8574,it ITA,DFMF,Inter,it Serie A,21,1997,0.3,0,0,0,1,0,0,0,0,1,0,0,0,5,0,1,0.0,Matches
696,Tristan Dingomé\92b56413,cm CMR,MF,Reims,fr Ligue 1,28,1991,9.9,1,0,0,23,11,0,8,4,7,0,0,0,64,1,9,10.0,Matches
697,Lois Diony\4be0b467,fr FRA,FW,Saint-Étienne,fr Ligue 1,26,1992,7.4,1,0,0,12,9,4,11,0,8,0,0,0,20,8,33,19.5,Matches
698,Issa Diop\a712ca2b,fr FRA,DF,West Ham,eng Premier League,22,1997,30.7,8,0,0,37,12,1,1,32,16,0,3,0,306,84,39,68.3,Matches
699,Papakouli Diop\7329018e,sn SEN,MF,Eibar,es La Liga,33,1986,25.0,7,0,0,60,43,1,5,20,27,0,0,0,319,61,35,63.5,Matches
700,Assane Dioussé\7f622eef,sn SEN,MF,Saint-Étienne,fr Ligue 1,21,1997,1.3,1,0,0,3,0,0,0,1,1,0,0,0,21,1,1,50.0,Matches
701,Axel Disasi\ad82197c,fr FRA,DF,Reims,fr Ligue 1,21,1998,27.0,3,0,0,37,24,0,1,11,23,0,2,0,268,73,45,61.9,Matches
702,Tiago Djaló\b2336681,pt POR,DF,Lille,fr Ligue 1,19,2000,7.3,1,0,0,11,7,0,1,5,8,0,1,0,69,10,8,55.6,Matches
703,Djené\a4971d84,tg TOG,DF,Getafe,es La Liga,27,1991,34.0,5,0,0,45,26,1,6,32,28,0,2,1,458,96,59,61.9,Matches
704,Moussa Djenepo\254147d4,ml MLI,MFDF,Southampton,eng Premier League,21,1998,10.3,4,1,0,23,32,3,16,7,18,0,0,0,55,5,14,26.3,Matches
705,Koffi Djidji\933d3b51,ci CIV,DF,Torino,it Serie A,26,1992,9.5,0,0,0,9,2,0,0,9,13,0,1,1,94,11,12,47.8,Matches
706,Alexander Djiku\43e7a164,gh GHA,DFMF,Strasbourg,fr Ligue 1,24,1994,22.9,6,0,0,40,27,0,4,38,40,0,1,0,245,67,18,78.8,Matches
707,Berat Djimsiti\6eee05f1,al ALB,DF,Atalanta,it Serie A,26,1993,30.9,5,0,0,38,41,0,2,31,25,0,1,0,366,116,42,73.4,Matches
708,Naïs Djouahra\3594a357,fr FRA,FWDF,Real Sociedad,es La Liga,19,1999,0.3,0,0,0,1,0,0,3,0,0,0,0,0,2,2,0,100.0,Matches
709,Marko Dmitrović\ac295d9e,rs SRB,GK,Eibar,es La Liga,27,1992,35.0,3,0,0,1,2,0,0,0,0,0,0,0,205,0,0,,Matches
710,Matt Doherty\d557d734,ie IRL,DF,Wolves,eng Premier League,27,1992,31.5,1,0,0,31,22,3,38,19,33,1,1,0,255,107,92,53.8,Matches
711,Kasper Dolberg\cc83b74d,dk DEN,FW,Nice,fr Ligue 1,21,1997,21.0,2,0,0,26,39,7,3,9,8,0,0,0,38,17,20,45.9,Matches
712,Keagan Dolly\ccb1c3af,za RSA,MF,Montpellier,fr Ligue 1,26,1993,1.6,1,0,0,6,0,0,1,2,1,0,0,0,18,2,1,66.7,Matches
713,Jaume Doménech\c9cb972b,es ESP,GK,Valencia,es La Liga,28,1990,14.7,1,0,0,0,1,0,0,0,0,0,0,0,68,0,0,,Matches
714,Nicolás Domínguez\20b3a502,ar ARG,MF,Bologna,it Serie A,21,1998,7.8,1,0,0,17,8,0,5,8,16,0,0,0,105,4,7,36.4,Matches
715,Giulio Donati\22051fbe,it ITA,DF,Lecce,it Serie A,29,1990,19.6,4,0,0,19,33,0,52,16,25,0,0,1,137,15,10,60.0,Matches
716,Ji Dong-won\7d841904,kr KOR,FW,Mainz 05,de Bundesliga,28,1991,1.1,1,0,0,4,3,1,1,0,0,0,0,0,1,3,4,42.9,Matches
717,Anastasios Donis\0f26fd24,gr GRE,FWMF,Reims,fr Ligue 1,22,1996,6.8,1,0,0,19,8,5,17,0,3,0,0,0,31,7,21,25.0,Matches
718,Alfredo Donnarumma\5592007b,it ITA,FW,Brescia,it Serie A,28,1990,18.7,1,0,0,20,40,11,9,6,7,0,0,0,81,12,39,23.5,Matches
719,Gianluigi Donnarumma\08f5afaa,it ITA,GK,Milan,it Serie A,20,1999,35.6,3,0,0,1,6,0,0,0,0,0,0,0,152,0,0,,Matches
720,Gabriel Dos Santos\67ac5bb8,br BRA,DF,Lille,fr Ligue 1,21,1997,23.2,3,0,0,22,27,0,4,12,31,0,0,1,254,88,36,71.0,Matches
721,Mathieu Dossevi\6421dd73,tg TOG,MFFW,Toulouse,fr Ligue 1,31,1988,19.5,0,0,0,20,27,5,96,8,22,0,0,0,128,7,23,23.3,Matches
722,Bas Dost\dc90cfbe,nl NED,FW,Eint Frankfurt,de Bundesliga,30,1989,16.4,2,0,0,16,16,9,1,4,4,0,0,0,69,125,52,70.6,Matches
723,Abdoulaye Doucouré\02b29014,fr FRA,MF,Watford,eng Premier League,26,1993,35.1,9,0,0,64,22,6,27,24,49,0,1,1,440,53,53,50.0,Matches
724,Mamadou Doucouré\7bd5b8fd,fr FRA,MF,M'Gladbach,de Bundesliga,21,1998,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
725,Moussa Doumbia\6481421d,ml MLI,FWMF,Reims,fr Ligue 1,24,1994,19.1,8,1,1,24,61,1,36,20,14,1,0,0,158,5,20,20.0,Matches
726,Souleyman Doumbia\9daeac61,ci CIV,DF,Rennes,fr Ligue 1,22,1996,1.0,0,0,0,1,0,0,1,0,0,0,0,0,9,0,1,0.0,Matches
727,Souleyman Doumbia\9daeac61,ci CIV,DF,Angers,fr Ligue 1,22,1996,5.0,1,0,0,6,2,0,12,4,4,0,0,0,43,4,6,40.0,Matches
728,Thomas Doyle\5526deb1,eng ENG,MF,Manchester City,eng Premier League,17,2001,0.2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,Matches
729,Mohamed Dräger\8954fddc,tn TUN,DF,Paderborn 07,de Bundesliga,23,1996,16.2,2,0,0,16,25,0,23,15,26,0,0,0,146,8,13,38.1,Matches
730,Aleksandar Dragović\6fd8a334,at AUT,DF,Leverkusen,de Bundesliga,28,1991,11.4,7,1,1,18,5,0,0,7,15,0,1,0,121,22,13,62.9,Matches
731,Bartłomiej Drągowski\085e71a7,pl POL,GK,Fiorentina,it Serie A,21,1997,31.0,1,0,0,1,6,0,0,0,0,0,1,0,175,0,0,,Matches
732,Julian Draxler\1a992676,de GER,MF,Paris S-G,fr Ligue 1,25,1993,7.6,5,0,0,18,6,0,5,8,8,0,0,0,59,3,1,75.0,Matches
733,Dominick Drexler\809940aa,de GER,MFFW,Köln,de Bundesliga,29,1990,17.6,5,0,0,30,36,8,38,22,19,0,1,0,163,18,32,36.0,Matches
734,Danny Drinkwater\2649ff32,eng ENG,MF,Aston Villa,eng Premier League,29,1990,2.9,1,0,0,11,1,0,1,7,5,0,0,0,46,2,2,50.0,Matches
735,Danny Drinkwater\2649ff32,eng ENG,MF,Burnley,eng Premier League,29,1990,0.6,0,0,0,1,0,0,0,2,2,0,0,0,8,0,1,0.0,Matches
736,Josip Drmić\15ea94de,ch SUI,FWMF,Norwich City,eng Premier League,26,1992,7.2,0,1,0,10,7,7,3,3,3,0,0,0,49,12,40,23.1,Matches
737,Domingos Duarte\93090f69,pt POR,DF,Granada,es La Liga,24,1995,34.3,7,0,0,38,22,4,5,15,21,0,4,0,297,87,47,64.9,Matches
738,Léo Duarte\73ddc40c,br BRA,DF,Milan,it Serie A,23,1996,4.5,2,0,0,2,2,0,0,2,1,0,0,0,32,11,8,57.9,Matches
739,Óscar Duarte\aa0ac32d,cr CRC,DF,Levante,es La Liga,30,1989,5.4,0,0,0,9,3,0,0,3,7,0,1,0,38,13,14,48.1,Matches
740,Rubén Duarte\1fe0492d,es ESP,DF,Alavés,es La Liga,23,1995,29.6,11,0,0,47,44,0,44,19,38,1,5,0,289,58,49,54.2,Matches
741,Edgaras Dubickas\c59f90b0,lt LTU,DF,Lecce,it Serie A,21,1998,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
742,Leo Dubois\ff0ab48c,fr FRA,DF,Lyon,fr Ligue 1,24,1994,15.0,3,0,0,19,11,1,45,13,21,0,0,0,124,19,8,70.4,Matches
743,Martin Dúbravka\3a949a25,sk SVK,GK,Newcastle Utd,eng Premier League,30,1989,38.0,0,0,0,0,5,0,0,0,0,0,0,0,170,0,0,,Matches
744,Ondrej Duda\79ca3e23,sk SVK,MF,Norwich City,eng Premier League,24,1994,8.0,0,0,0,12,13,2,8,5,15,0,0,0,66,8,20,28.6,Matches
745,Ondrej Duda\79ca3e23,sk SVK,MFFW,Hertha BSC,de Bundesliga,24,1994,5.0,2,0,0,13,11,0,6,3,3,0,0,0,43,7,11,38.9,Matches
746,Shane Duffy\7314bba4,ie IRL,DF,Brighton,eng Premier League,27,1992,13.8,2,0,0,16,8,0,1,13,9,0,0,0,136,63,17,78.8,Matches
747,Haris Duljević\9b6556d2,ba BIH,FWMF,Nîmes,fr Ligue 1,25,1993,5.8,0,0,0,4,9,1,13,2,9,0,0,0,32,3,9,25.0,Matches
748,Paul Dummett\3fe6bd8c,wls WAL,DF,Newcastle Utd,eng Premier League,27,1991,13.6,2,0,0,6,7,0,14,15,6,0,0,1,121,35,23,60.3,Matches
749,Alfred Duncan\528492ea,gh GHA,MF,Fiorentina,it Serie A,26,1993,9.9,2,0,0,10,14,0,10,5,7,0,0,0,65,4,6,40.0,Matches
750,Alfred Duncan\528492ea,gh GHA,MF,Sassuolo,it Serie A,26,1993,9.4,3,0,0,21,14,0,5,6,11,0,2,0,67,5,8,38.5,Matches
751,Lewis Dunk\282f75f3,eng ENG,DF,Brighton,eng Premier League,27,1991,35.9,9,0,0,28,24,1,2,36,28,0,0,0,410,84,44,65.6,Matches
752,Erik Durm\cf623c78,de GER,DF,Eint Frankfurt,de Bundesliga,27,1992,5.7,0,0,0,4,5,0,14,3,8,0,0,0,59,5,10,33.3,Matches
753,Riza Durmisi\e5cd9da6,dk DEN,DF,Nice,fr Ligue 1,25,1994,1.8,0,0,0,1,0,0,2,1,1,0,0,0,8,0,3,0.0,Matches
754,Hugo Duro\37e103f8,es ESP,FWMF,Getafe,es La Liga,19,1999,4.2,3,0,0,14,17,1,3,1,2,1,0,0,23,14,38,26.9,Matches
755,Jean-Kevin Duverne\0cbc8baa,fr FRA,DF,Brest,fr Ligue 1,22,1997,13.1,0,0,0,9,9,0,0,16,11,0,1,0,154,23,26,46.9,Matches
756,Paulo Dybala\e0921a4f,ar ARG,FWMF,Juventus,it Serie A,25,1993,23.9,5,0,0,27,61,6,41,12,18,3,0,0,125,3,9,25.0,Matches
757,Edin Džeko\3bb7f478,ba BIH,FW,Roma,it Serie A,33,1986,31.7,4,0,0,41,53,16,23,7,11,4,0,0,130,135,75,64.3,Matches
758,Blerim Džemaili\756959aa,ch SUI,MF,Bologna,it Serie A,33,1986,7.8,2,0,0,13,19,0,4,5,16,0,0,0,75,4,3,57.1,Matches
759,Bruno Ecuele Manga\72a0fb65,ga GAB,DF,Dijon,fr Ligue 1,31,1988,28.0,2,0,0,10,17,0,1,25,20,0,0,0,272,85,32,72.6,Matches
760,Simone Edera\8697c095,it ITA,MFFW,Torino,it Serie A,22,1997,4.4,4,1,1,13,5,0,3,2,7,1,0,0,25,3,11,21.4,Matches
761,Ederson\3bb7b8b4,br BRA,GK,Manchester City,eng Premier League,25,1993,34.1,3,1,0,1,2,0,0,0,1,0,0,0,155,0,0,,Matches
762,John Egan\debe38a0,ie IRL,DF,Sheffield Utd,eng Premier League,26,1992,35.4,5,1,1,33,23,1,3,26,27,0,1,0,371,139,57,70.9,Matches
763,Johannes Eggestein\d571df78,de GER,MFFW,Werder Bremen,de Bundesliga,21,1998,5.7,3,1,1,8,7,1,10,2,5,0,0,0,57,2,12,14.3,Matches
764,Maximilian Eggestein\beb882a8,de GER,MFDF,Werder Bremen,de Bundesliga,22,1996,31.7,6,0,0,38,41,0,19,25,32,0,0,0,320,34,43,44.2,Matches
765,Kingsley Ehizibue\76b2817e,nl NED,DF,Köln,de Bundesliga,24,1995,25.9,6,1,0,57,36,3,50,28,51,0,1,0,201,42,23,64.6,Matches
766,Albin Ekdal\f503ea63,se SWE,MF,Sampdoria,it Serie A,30,1989,26.5,8,0,0,47,61,0,5,32,44,2,0,0,299,30,21,58.8,Matches
767,Harvey Elliott\c8387671,eng ENG,DF,Liverpool,eng Premier League,16,2003,0.1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,,Matches
768,Elif Elmas\cf007308,mk MKD,MF,Napoli,it Serie A,19,1999,12.6,7,0,0,35,16,0,3,7,10,0,0,0,84,2,14,12.5,Matches
769,Ilay Elmkies\6cb0211b,il ISR,MF,Hoffenheim,de Bundesliga,19,2000,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,,Matches
770,Ahmed Elmohamady\615ef733,eg EGY,DF,Aston Villa,eng Premier League,31,1987,11.5,1,0,0,14,5,2,50,6,17,0,0,0,114,25,20,55.6,Matches
771,Aritz Elustondo\f7dc2ae5,es ESP,DF,Real Sociedad,es La Liga,25,1994,16.8,4,0,0,13,12,0,6,14,13,0,0,0,185,72,30,70.6,Matches
772,Nico Elvedi\48035304,ch SUI,DF,M'Gladbach,de Bundesliga,22,1996,29.1,5,0,0,24,22,1,1,30,37,0,1,0,346,93,62,60.0,Matches
773,Rodrigo Ely\fd47b4f2,br BRA,DF,Alavés,es La Liga,25,1993,23.6,9,1,0,35,15,2,0,12,16,0,0,0,268,81,34,70.4,Matches
774,Adri Embarba\db8f0eba,es ESP,MFFW,Espanyol,es La Liga,27,1992,15.2,4,0,0,30,34,1,58,11,18,0,0,0,107,12,38,24.0,Matches
775,Breel Embolo\0b4f388a,ch SUI,FWMF,M'Gladbach,de Bundesliga,22,1997,17.2,4,0,0,49,59,13,5,5,15,2,0,0,95,18,42,30.0,Matches
776,Emerson\df8b52a5,br BRA,DF,Betis,es La Liga,20,1999,31.5,11,0,0,49,103,1,80,17,45,0,0,0,236,65,37,63.7,Matches
777,Renaud Emond\5c9ac7f0,be BEL,FWMF,Nantes,fr Ligue 1,27,1991,3.2,1,0,0,4,6,0,0,1,4,0,0,0,14,14,20,41.2,Matches
778,Alan Empereur\825b8997,br BRA,DF,Hellas Verona,it Serie A,25,1994,9.5,3,0,0,20,10,0,2,15,13,0,1,0,97,25,18,58.1,Matches
779,Youssef En-Nesyri\04e17fd5,ma MAR,FW,Leganés,es La Liga,22,1997,15.4,2,0,0,21,22,17,12,2,5,1,0,0,61,60,91,39.7,Matches
780,Youssef En-Nesyri\04e17fd5,ma MAR,FW,Sevilla,es La Liga,22,1997,8.8,1,0,0,16,13,12,5,5,6,0,0,0,27,37,42,46.8,Matches
781,Björn Engels\4fdf1fd9,be BEL,DF,Aston Villa,eng Premier League,24,1994,16.1,1,0,0,6,6,1,3,12,4,0,2,0,128,58,28,67.4,Matches
782,Sergi Enrich\bb4b1242,es ESP,FW,Eibar,es La Liga,29,1990,20.7,6,0,0,63,24,17,5,5,17,0,0,0,105,100,170,37.0,Matches
783,Javier Eraso\aec0fb6f,es ESP,MFFW,Leganés,es La Liga,29,1990,9.1,3,0,0,20,16,3,12,4,8,0,0,0,58,10,25,28.6,Matches
784,Christian Eriksen\980522ec,dk DEN,MFFW,Tottenham,eng Premier League,27,1992,12.2,5,0,0,10,7,2,24,8,12,0,0,0,138,3,9,25.0,Matches
785,Christian Eriksen\980522ec,dk DEN,MF,Inter,it Serie A,27,1992,7.8,0,0,0,6,4,0,17,1,6,0,0,0,71,4,6,40.0,Matches
786,Gonzalo Escalante\3f79a1c8,ar ARG,MF,Eibar,es La Liga,26,1993,18.6,9,1,1,38,33,2,10,15,29,2,1,0,252,49,51,49.0,Matches
787,Aarón Escandell\67669ce7,es ESP,GK,Granada,es La Liga,23,1995,3.0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,,Matches
788,Sergio Escudero\b0616e3d,es ESP,DF,Sevilla,es La Liga,29,1989,8.6,2,0,0,13,9,0,18,6,13,0,1,0,99,21,16,56.8,Matches
