Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
2120,Ángel Rodríguez\8cfc2f69,es ESP,FW,Getafe,es La Liga,30,1987,25.5,13,70,29,41.4,2.75,1.14,0.19,0.45,15.7,0,0,1,10.0,9.3,0.13,+3.0,+3.7,Matches
2121,Iván Rodríguez\aa55fe48,es ESP,DF,Málaga,es La Liga,21,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2122,James Rodríguez\715bf047,co COL,MF,Bayern Munich,de Bundesliga,26,1991,18.0,7,39,15,38.5,2.17,0.83,0.18,0.47,17.8,3,0,0,4.2,4.2,0.11,+2.8,+2.8,Matches
2123,Jay Rodriguez\4ab53cdb,eng ENG,FWMF,West Brom,eng Premier League,28,1989,31.2,7,67,21,31.3,2.14,0.67,0.09,0.29,16.9,0,1,1,7.2,6.5,0.10,-0.2,-0.5,Matches
2124,Ricardo Rodríguez\7f78ad23,ch SUI,DF,Milan,it Serie A,24,1992,33.4,1,29,6,20.7,0.87,0.18,0.00,0.00,27.1,2,1,2,2.4,0.9,0.03,-1.4,-0.9,Matches
2125,Marko Rog\b6b2b820,hr CRO,FWMF,Napoli,it Serie A,22,1995,3.2,1,5,3,60.0,1.56,0.93,0.20,0.33,18.9,0,0,0,0.6,0.6,0.12,+0.4,+0.4,Matches
2126,Rogério\10e7f486,br BRA,DFMF,Sassuolo,it Serie A,19,1998,10.1,0,3,1,33.3,0.30,0.10,0.00,0.00,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2127,Marcus Rohdén\b5b27493,se SWE,MF,Crotone,it Serie A,26,1991,18.1,2,22,7,31.8,1.21,0.39,0.09,0.29,21.3,0,0,0,1.2,1.2,0.05,+0.8,+0.8,Matches
2128,Marcos Rojo\e0991c04,ar ARG,DF,Manchester Utd,eng Premier League,27,1990,7.1,0,5,1,20.0,0.70,0.14,0.00,0.00,28.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2129,Diego Rolán\d1491e00,uy URU,FWMF,Málaga,es La Liga,24,1993,21.6,6,38,17,44.7,1.76,0.79,0.16,0.35,11.8,0,0,0,4.9,4.9,0.13,+1.1,+1.1,Matches
2130,Rolando\0eeafda5,pt POR,DF,Marseille,fr Ligue 1,31,1985,27.9,1,17,3,17.6,0.61,0.11,0.06,0.33,7.8,0,0,0,1.9,1.9,0.11,-0.9,-0.9,Matches
2131,Esteban Rolón\10e25802,ar ARG,MF,Málaga,es La Liga,22,1995,4.6,0,3,0,0.0,0.65,0.00,0.00,,28.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2132,Filippo Romagna\84594618,it ITA,DF,Cagliari,it Serie A,20,1997,21.0,0,3,0,0.0,0.14,0.00,0.00,,31.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2133,Alessio Romagnoli\3ead85f9,it ITA,DF,Milan,it Serie A,22,1995,26.1,2,10,4,40.0,0.38,0.15,0.20,0.50,14.1,0,0,0,0.7,0.7,0.07,+1.3,+1.3,Matches
2134,Simone Romagnoli\09899de8,it ITA,DF,Bologna,it Serie A,27,1990,6.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2135,Aristóteles Romero\9f069180,ve VEN,MF,Crotone,it Serie A,21,1995,1.0,0,1,0,0.0,1.05,0.00,0.00,,12.2,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
2136,Óscar Romero\4bc5f2b4,py PAR,MFFW,Alavés,es La Liga,25,1992,2.8,0,8,3,37.5,2.87,1.08,0.00,0.00,28.7,2,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
2137,Sergio Romero\1e26e376,ar ARG,GK,Manchester Utd,eng Premier League,30,1987,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2138,Oriol Romeu\4b511457,es ESP,MF,Southampton,eng Premier League,25,1991,32.2,1,27,3,11.1,0.84,0.09,0.04,0.33,18.1,0,0,0,2.5,2.5,0.09,-1.5,-1.5,Matches
2139,Rômulo\07abb358,it ITA,MFDF,Hellas Verona,it Serie A,30,1987,35.2,3,28,7,25.0,0.80,0.20,0.04,0.14,22.4,6,2,2,3.9,2.5,0.09,-0.9,-1.5,Matches
2140,Cristiano Ronaldo\dea698d9,pt POR,FW,Real Madrid,es La Liga,32,1985,25.4,26,176,71,40.3,6.93,2.80,0.13,0.32,14.8,15,3,4,24.2,21.0,0.12,+1.8,+2.0,Matches
2141,Facundo Roncaglia\51e3954c,ar ARG,DF,Celta Vigo,es La Liga,30,1987,16.6,0,5,1,20.0,0.30,0.06,0.00,0.00,18.7,0,0,0,0.5,0.5,0.10,-0.5,-0.5,Matches
2142,Salomón Rondón\b318a643,ve VEN,FW,West Brom,eng Premier League,27,1989,30.7,7,81,28,34.6,2.63,0.91,0.09,0.25,15.7,1,0,0,6.8,6.8,0.08,+0.2,+0.2,Matches
2143,Valentin Rongier\ed45c4a5,fr FRA,MFFW,Nantes,fr Ligue 1,22,1994,26.1,1,28,6,21.4,1.07,0.23,0.04,0.17,23.8,3,0,0,1.5,1.5,0.05,-0.5,-0.5,Matches
2144,Marten de Roon\2a1beb34,nl NED,MF,Atalanta,it Serie A,26,1991,28.6,3,24,8,33.3,0.84,0.28,0.08,0.25,20.7,0,1,2,3.0,1.5,0.06,0.0,+0.5,Matches
2145,Wayne Rooney\f07be45a,eng ENG,MFFW,Everton,eng Premier League,31,1985,25.2,10,42,11,26.2,1.67,0.44,0.17,0.64,23.5,3,3,6,8.2,3.5,0.08,+1.8,+3.5,Matches
2146,Roberto Rosales\81069528,ve VEN,DF,Málaga,es La Liga,28,1988,34.7,1,18,6,33.3,0.52,0.17,0.06,0.17,26.2,4,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
2147,Danny Rose\89d10e53,eng ENG,DF,Tottenham,eng Premier League,27,1990,8.9,0,8,1,12.5,0.90,0.11,0.00,0.00,17.3,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
2148,Liam Rosenior\8b0d6fe9,eng ENG,DF,Brighton,eng Premier League,33,1984,1.8,0,2,0,0.0,1.10,0.00,0.00,,21.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2149,Aleandro Rosi\1b729ba2,it ITA,DFMF,Genoa,it Serie A,30,1987,18.9,0,14,4,28.6,0.74,0.21,0.00,0.00,17.5,0,0,0,0.9,0.9,0.07,-0.9,-0.9,Matches
2150,Valentin Rosier\9b6d9b53,fr FRA,DF,Dijon,fr Ligue 1,20,1996,30.9,0,18,5,27.8,0.58,0.16,0.00,0.00,22.9,0,0,0,1.0,1.0,0.05,-1.0,-1.0,Matches
2151,Luca Rossettini\47a500ae,it ITA,DF,Genoa,it Serie A,32,1985,22.5,0,11,5,45.5,0.49,0.22,0.00,0.00,10.9,0,0,0,0.5,0.5,0.04,-0.5,-0.5,Matches
2152,Francesco Rossi\7b5f516f,it ITA,GK,Atalanta,it Serie A,26,1991,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2153,Giuseppe Rossi\fe48a073,it ITA,FWMF,Genoa,it Serie A,30,1987,2.9,1,12,4,33.3,4.15,1.38,0.08,0.25,13.6,0,0,0,2.3,2.3,0.19,-1.3,-1.3,Matches
2154,Jérôme Roussillon\13203c45,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1993,20.9,3,17,6,35.3,0.81,0.29,0.18,0.50,19.2,0,0,0,1.9,1.9,0.11,+1.1,+1.1,Matches
2155,Wayne Routledge\1d387eee,eng ENG,MFFW,Swansea City,eng Premier League,32,1985,4.8,0,5,2,40.0,1.05,0.42,0.00,0.00,14.5,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
2156,Nolan Roux\3071a619,fr FRA,FWMF,Metz,fr Ligue 1,29,1988,31.5,15,86,45,52.3,2.73,1.43,0.17,0.33,15.9,1,0,1,9.6,8.8,0.10,+5.4,+6.2,Matches
2157,Rubén\24279b8b,es ESP,GK,La Coruña,es La Liga,33,1984,27.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2158,Antonio Rüdiger\18b896d6,de GER,DF,Chelsea,eng Premier League,24,1993,26.0,2,15,4,26.7,0.58,0.15,0.13,0.50,16.6,0,0,0,1.6,1.6,0.11,+0.4,+0.4,Matches
2159,Sebastian Rudy\80f36c88,de GER,MF,Bayern Munich,de Bundesliga,27,1990,16.8,1,19,6,31.6,1.13,0.36,0.05,0.17,22.9,1,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
2160,Stéphane Ruffier\cac76a72,fr FRA,GK,Saint-Étienne,fr Ligue 1,30,1986,34.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2161,Vincent Rüfli\a87e9eb6,ch SUI,MFFW,Dijon,fr Ligue 1,29,1988,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2162,Daniele Rugani\14b8fcdf,it ITA,DF,Juventus,it Serie A,23,1994,21.5,2,11,3,27.3,0.51,0.14,0.18,0.67,9.1,0,0,0,1.6,1.6,0.15,+0.4,+0.4,Matches
2163,Mário Rui\0b5a292a,pt POR,DF,Napoli,it Serie A,26,1991,23.2,2,8,2,25.0,0.34,0.09,0.25,1.00,29.7,2,0,0,0.3,0.3,0.04,+1.7,+1.7,Matches
2164,Aitor Ruibal\a55d8df5,es ESP,FW,Betis,es La Liga,21,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2165,Fabián Ruiz Peña\c0c7ff58,es ESP,MF,Betis,es La Liga,21,1996,29.5,3,42,17,40.5,1.42,0.58,0.07,0.18,23.7,1,0,0,2.0,2.0,0.05,+1.0,+1.0,Matches
2166,Víctor Ruiz\b3dc6eca,es ESP,DF,Villarreal,es La Liga,28,1989,26.8,2,6,2,33.3,0.22,0.07,0.33,1.00,9.9,0,0,0,0.6,0.6,0.11,+1.4,+1.4,Matches
2167,Antonio Rukavina\e12d7851,rs SRB,DF,Villarreal,es La Liga,33,1984,14.1,0,1,0,0.0,0.07,0.00,0.00,,16.2,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
2168,Gerónimo Rulli\625c144a,ar ARG,GK,Real Sociedad,es La Liga,25,1992,26.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2169,Lukas Rupp\3faa1780,de GER,MF,Hoffenheim,de Bundesliga,26,1991,12.9,3,15,6,40.0,1.16,0.47,0.20,0.50,15.2,0,0,0,2.9,2.9,0.19,+0.1,+0.1,Matches
2170,Marco Russ\e26c4233,de GER,DF,Eint Frankfurt,de Bundesliga,31,1985,12.7,1,6,4,66.7,0.47,0.31,0.17,0.25,8.6,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
2171,Mathew Ryan\4535e4bb,au AUS,GK,Brighton,eng Premier League,25,1992,38.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2172,Idriss Saadi\17f29fb0,dz ALG,FW,Strasbourg,fr Ligue 1,25,1992,10.4,4,31,9,29.0,2.97,0.86,0.13,0.44,15.9,1,0,0,3.7,3.7,0.12,+0.3,+0.3,Matches
2173,Youssouf Sabaly\fbbb9269,sn SEN,DF,Bordeaux,fr Ligue 1,24,1993,34.4,0,11,2,18.2,0.32,0.06,0.00,0.00,23.1,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
2174,Abdelhamid Sabiri\4830e0af,de GER,MF,Huddersfield,eng Premier League,20,1996,2.4,0,5,0,0.0,2.05,0.00,0.00,,17.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2175,Marcel Sabitzer\e280527c,at AUT,MFFW,RB Leipzig,de Bundesliga,23,1994,19.9,3,61,22,36.1,3.07,1.11,0.05,0.14,20.0,2,0,0,4.5,4.5,0.07,-1.5,-1.5,Matches
2176,Enric Saborit\eb5bc3eb,es ESP,DF,Athletic Club,es La Liga,25,1992,15.9,0,6,2,33.3,0.38,0.13,0.00,0.00,21.2,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
2177,Ihsan Sacko\68a87d66,fr FRA,FW,Nice,fr Ligue 1,20,1997,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2178,Ihsan Sacko\68a87d66,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,7.9,0,13,2,15.4,1.65,0.25,0.00,0.00,21.9,0,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
2179,Mujaid Sadick\21164a21,es ESP,DF,La Coruña,es La Liga,17,2000,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2180,Armando Sadiku\8b6d1830,al ALB,FW,Levante,es La Liga,26,1991,3.0,0,5,2,40.0,1.69,0.67,0.00,0.00,18.0,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
2181,Umar Sadiq\686cbe7d,ng NGA,FW,Torino,it Serie A,20,1997,2.5,0,4,0,0.0,1.60,0.00,0.00,,12.6,0,0,0,0.6,0.6,0.15,-0.6,-0.6,Matches
2182,Bacary Sagna\6ef56efd,fr FRA,DF,Benevento,it Serie A,34,1983,10.6,1,4,1,25.0,0.38,0.09,0.25,1.00,11.9,0,0,0,0.5,0.5,0.12,+0.5,+0.5,Matches
2183,Adrián Sahibeddine\22c77851,fr FRA,FWMF,Dijon,fr Ligue 1,22,1994,0.2,0,2,0,0.0,10.00,0.00,0.00,,14.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
2184,Nuri Şahin\f4081572,tr TUR,MF,Dortmund,de Bundesliga,28,1988,13.6,2,25,7,28.0,1.84,0.51,0.08,0.29,20.3,1,0,0,2.0,2.0,0.08,0.0,0.0,Matches
2185,Wesley Saïd\90fcf472,fr FRA,FWMF,Dijon,fr Ligue 1,22,1995,20.4,9,51,24,47.1,2.50,1.17,0.18,0.38,17.1,2,0,0,4.3,4.3,0.08,+4.7,+4.7,Matches
2186,Allan Saint-Maximin\2b16cb1a,fr FRA,MFFW,Monaco,fr Ligue 1,20,1997,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2187,Allan Saint-Maximin\2b16cb1a,fr FRA,FWMF,Nice,fr Ligue 1,20,1997,25.0,3,39,16,41.0,1.56,0.64,0.08,0.19,18.2,0,0,0,2.7,2.7,0.07,+0.3,+0.3,Matches
2188,Henri Saivet\f3709655,sn SEN,MF,Newcastle Utd,eng Premier League,26,1990,0.9,1,1,1,100.0,1.08,1.08,1.00,1.00,30.5,1,0,0,0.0,0.0,0.02,+1.0,+1.0,Matches
2189,Gōtoku Sakai\c8e25f78,jp JPN,DFMF,Hamburger SV,de Bundesliga,26,1991,25.4,0,18,5,27.8,0.71,0.20,0.00,0.00,23.4,0,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
2190,Hiroki Sakai\d63e2912,jp JPN,DF,Marseille,fr Ligue 1,27,1990,28.0,0,3,1,33.3,0.11,0.04,0.00,0.00,21.0,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2191,Diafra Sakho\57c433c8,sn SEN,FWMF,West Ham,eng Premier League,27,1989,3.4,2,10,3,30.0,2.94,0.88,0.20,0.67,10.4,0,0,0,1.7,1.7,0.17,+0.3,+0.3,Matches
2192,Diafra Sakho\57c433c8,sn SEN,FW,Rennes,fr Ligue 1,27,1989,8.7,2,22,5,22.7,2.54,0.58,0.09,0.40,10.0,0,0,0,5.0,5.0,0.23,-3.0,-3.0,Matches
2193,Mamadou Sakho\87935cf3,fr FRA,DF,Crystal Palace,eng Premier League,27,1990,17.8,1,3,1,33.3,0.17,0.06,0.33,1.00,4.3,0,0,0,1.6,1.6,0.52,-0.6,-0.6,Matches
2194,Bakary Sako\381d7d54,ml MLI,FWMF,Crystal Palace,eng Premier League,29,1988,5.3,3,17,6,35.3,3.20,1.13,0.18,0.50,14.6,0,0,0,2.3,2.3,0.14,+0.7,+0.7,Matches
2195,Emiliano Sala\5d59e0df,ar ARG,FW,Nantes,fr Ligue 1,26,1990,33.7,12,97,25,25.8,2.88,0.74,0.08,0.32,12.7,0,4,5,15.8,12.0,0.12,-3.8,-4.0,Matches
2196,Jacopo Sala\da5a981b,it ITA,DF,Sampdoria,it Serie A,25,1991,11.0,0,3,0,0.0,0.27,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2197,Mohamed Salah\e342ad68,eg EGY,FW,Liverpool,eng Premier League,25,1992,32.3,32,142,65,45.8,4.40,2.01,0.22,0.48,15.0,4,1,2,24.4,22.9,0.16,+7.6,+8.1,Matches
2198,Bartosz Salamon\9b30df1e,pl POL,DF,SPAL,it Serie A,26,1991,19.2,0,9,1,11.1,0.47,0.05,0.00,0.00,14.2,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
2199,Carlos Salcedo\64c07ae1,mx MEX,DF,Eint Frankfurt,de Bundesliga,23,1993,17.9,0,5,2,40.0,0.28,0.11,0.00,0.00,22.7,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2200,Eddie Salcedo\0489bb30,it ITA,MFFW,Genoa,it Serie A,15,2001,0.4,0,3,2,66.7,7.94,5.29,0.00,0.00,13.6,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
2201,Yannis Salibur\bb4a42be,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,16.9,3,56,16,28.6,3.31,0.95,0.05,0.19,21.8,7,0,0,3.8,3.8,0.07,-0.8,-0.8,Matches
2202,Sejad Salihović\a4e14205,ba BIH,MF,Hamburger SV,de Bundesliga,32,1984,4.1,1,8,1,12.5,1.95,0.24,0.00,0.00,29.4,0,1,1,0.9,0.2,0.03,+0.1,-0.2,Matches
2203,Yoann Salmier\c3725db2,gf GUF,DF,Strasbourg,fr Ligue 1,24,1992,12.3,0,2,0,0.0,0.16,0.00,0.00,,9.7,0,0,0,0.2,0.2,0.11,-0.2,-0.2,Matches
2204,Mamadou Samassa\cfe852d8,ml MLI,GK,Troyes,fr Ligue 1,27,1990,21.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2205,Brice Samba\60d90c55,cg CGO,GK,Caen,fr Ligue 1,23,1994,3.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2206,Junior Sambia\24eb7ed6,fr FRA,MFFW,Montpellier,fr Ligue 1,20,1996,17.1,1,39,17,43.6,2.28,0.99,0.03,0.06,26.0,14,0,0,1.9,1.9,0.05,-0.9,-0.9,Matches
2207,Frédéric Sammaritano\8802c1d5,fr FRA,FWMF,Dijon,fr Ligue 1,31,1986,15.9,0,32,13,40.6,2.02,0.82,0.00,0.00,17.5,0,0,0,2.0,2.0,0.06,-2.0,-2.0,Matches
2208,Sergi Samper\6a7586f4,es ESP,MF,Las Palmas,es La Liga,22,1995,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2209,Jairo Samperio\c0a0c18f,es ESP,MFFW,Mainz 05,de Bundesliga,24,1993,0.4,0,1,1,100.0,2.50,2.50,0.00,0.00,8.2,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
2210,Jairo Samperio\c0a0c18f,es ESP,FWDF,Las Palmas,es La Liga,24,1993,6.2,0,8,1,12.5,1.29,0.16,0.00,0.00,18.0,0,0,0,0.6,0.6,0.07,-0.6,-0.6,Matches
2211,Mario Sampirisi\cda2ec29,it ITA,DF,Crotone,it Serie A,24,1992,24.4,0,3,0,0.0,0.12,0.00,0.00,,15.9,0,0,0,0.4,0.4,0.14,-0.4,-0.4,Matches
2212,Mikel San José\003a5c72,es ESP,MF,Athletic Club,es La Liga,28,1989,23.9,1,20,6,30.0,0.84,0.25,0.05,0.17,18.3,1,0,0,1.3,1.3,0.07,-0.3,-0.3,Matches
2213,Antonio Sanabria\0a447501,py PAR,FW,Betis,es La Liga,21,1996,9.5,8,24,12,50.0,2.53,1.27,0.33,0.67,9.9,0,0,0,5.1,5.1,0.21,+2.9,+2.9,Matches
2214,Renato Sanches\032f894e,pt POR,MF,Swansea City,eng Premier League,19,1997,7.8,0,12,0,0.0,1.54,0.00,0.00,,27.3,4,0,0,0.4,0.4,0.03,-0.4,-0.4,Matches
2215,Alexis Sánchez\2c0f8e9e,cl CHI,FWMF,Manchester Utd,eng Premier League,28,1988,11.6,2,20,6,30.0,1.73,0.52,0.10,0.33,15.0,0,0,1,3.7,2.8,0.14,-1.7,-0.8,Matches
2216,Alexis Sánchez\2c0f8e9e,cl CHI,FWMF,Arsenal,eng Premier League,28,1988,16.7,7,68,25,36.8,4.07,1.50,0.09,0.24,19.6,14,1,1,7.3,6.6,0.10,-0.3,-0.6,Matches
2217,Carlos Sánchez\50b51fac,co COL,MFFW,Fiorentina,it Serie A,31,1986,4.1,1,5,2,40.0,1.22,0.49,0.20,0.50,18.0,0,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
2218,Carlos Sánchez\50b51fac,co COL,MF,Espanyol,es La Liga,31,1986,12.5,0,4,0,0.0,0.32,0.00,0.00,,30.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
2219,Davinson Sánchez\da7b447d,co COL,DF,Tottenham,eng Premier League,21,1996,28.2,0,9,1,11.1,0.32,0.04,0.00,0.00,11.9,0,0,0,0.7,0.7,0.07,-0.7,-0.7,Matches
2220,Sergio Sánchez\83a83b0a,es ESP,DF,Espanyol,es La Liga,31,1986,1.1,0,1,0,0.0,0.89,0.00,0.00,,7.1,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
2221,Víctor Sánchez\ad4d0985,es ESP,DFMF,Espanyol,es La Liga,29,1987,27.3,0,12,1,8.3,0.44,0.04,0.00,0.00,21.7,1,0,0,0.6,0.6,0.05,-0.6,-0.6,Matches
2222,Jadon Sancho\dbf053da,eng ENG,FW,Dortmund,de Bundesliga,17,2000,7.7,1,10,4,40.0,1.30,0.52,0.10,0.25,11.8,0,0,0,2.2,2.2,0.22,-1.2,-1.2,Matches
2223,Sandro\c1c2c925,br BRA,MF,Benevento,it Serie A,28,1989,12.8,1,15,4,26.7,1.17,0.31,0.07,0.25,23.0,0,0,0,0.6,0.6,0.04,+0.4,+0.4,Matches
2224,Alex Sandro\0d82903c,br BRA,DF,Juventus,it Serie A,26,1991,23.5,4,21,7,33.3,0.89,0.30,0.19,0.57,14.5,0,0,0,2.6,2.6,0.13,+1.4,+1.4,Matches
2225,Arona Sané\22df75d8,sn SEN,MF,Atlético Madrid,es La Liga,22,1995,0.7,0,1,1,100.0,1.38,1.38,0.00,0.00,24.6,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
2226,Lamine Sané\125cb9fe,sn SEN,DF,Werder Bremen,de Bundesliga,30,1987,8.7,1,4,1,25.0,0.46,0.11,0.25,1.00,9.3,0,0,0,0.2,0.2,0.05,+0.8,+0.8,Matches
2227,Leroy Sané\2b114be3,de GER,FW,Manchester City,eng Premier League,21,1996,26.9,10,56,19,33.9,2.08,0.71,0.18,0.53,17.2,6,0,0,5.7,5.7,0.10,+4.3,+4.3,Matches
2228,Salif Sané\791abba1,sn SEN,DF,Hannover 96,de Bundesliga,26,1990,32.0,4,30,11,36.7,0.94,0.34,0.13,0.36,17.2,2,0,0,1.7,1.7,0.06,+2.3,+2.3,Matches
2229,Ibrahim Sangaré\bced0375,ci CIV,MF,Toulouse,fr Ligue 1,19,1997,17.7,1,20,6,30.0,1.13,0.34,0.05,0.17,25.0,0,0,0,0.9,0.9,0.04,+0.1,+0.1,Matches
2230,Younousse Sankharé\c650629d,sn SEN,MFFW,Bordeaux,fr Ligue 1,27,1989,20.9,7,39,16,41.0,1.87,0.77,0.15,0.38,14.7,0,1,1,7.1,6.3,0.16,-0.1,+0.7,Matches
2231,Baissama Sankoh\a8b4a643,gn GUI,MFDF,Caen,fr Ligue 1,25,1992,17.1,0,4,1,25.0,0.23,0.06,0.00,0.00,20.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
2232,Siriki Sanogo\ff120e44,ci CIV,MF,Benevento,it Serie A,15,2001,0.4,0,2,0,0.0,4.62,0.00,0.00,,14.7,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
2233,Yaya Sanogo\11ced928,fr FRA,FW,Toulouse,fr Ligue 1,24,1993,16.8,6,54,21,38.9,3.21,1.25,0.11,0.29,10.5,0,0,0,7.9,7.9,0.15,-1.9,-1.9,Matches
2234,Morgan Sanson\6e7f1353,fr FRA,MF,Marseille,fr Ligue 1,22,1994,24.1,9,52,25,48.1,2.16,1.04,0.17,0.36,18.0,0,0,0,5.4,5.4,0.10,+3.6,+3.6,Matches
2235,Nicola Sansone\7eb97a8e,it ITA,FWMF,Villarreal,es La Liga,25,1991,7.1,5,14,6,42.9,1.98,0.85,0.29,0.67,21.2,2,1,1,2.7,2.0,0.14,+2.3,+2.0,Matches
2236,Baptiste Santamaria\5e22e2a4,fr FRA,MF,Angers,fr Ligue 1,22,1995,28.8,0,17,2,11.8,0.59,0.07,0.00,0.00,29.4,0,0,0,0.3,0.3,0.02,-0.3,-0.3,Matches
2237,Ivan Santini\086d7db3,hr CRO,FW,Caen,fr Ligue 1,28,1989,30.8,11,83,29,34.9,2.69,0.94,0.07,0.21,15.8,0,5,6,13.7,9.1,0.11,-2.7,-3.1,Matches
2238,Davide Santon\88c89891,it ITA,DF,Inter,it Serie A,26,1991,9.3,0,7,2,28.6,0.75,0.22,0.00,0.00,26.0,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
2239,Christian Santos\4efd29bb,ve VEN,FW,Alavés,es La Liga,29,1988,4.8,2,7,4,57.1,1.44,0.83,0.29,0.50,12.1,0,0,0,1.3,1.3,0.19,+0.7,+0.7,Matches
2240,Douglas Santos\c50e5bba,br BRA,DF,Hamburger SV,de Bundesliga,23,1994,26.4,1,22,7,31.8,0.83,0.26,0.05,0.14,26.0,1,0,0,1.0,1.0,0.05,0.0,0.0,Matches
2241,Samir Santos\92b4758e,br BRA,DF,Udinese,it Serie A,22,1994,28.5,2,8,2,25.0,0.28,0.07,0.25,1.00,15.1,0,0,0,1.0,1.0,0.13,+1.0,+1.0,Matches
2242,Antonio Santurro\61228681,it ITA,GK,Bologna,it Serie A,25,1992,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2243,Riccardo Saponara\3bb7af3b,it ITA,MFFW,Fiorentina,it Serie A,25,1991,10.0,0,23,7,30.4,2.30,0.70,0.00,0.00,20.9,0,0,0,1.6,1.6,0.07,-1.6,-1.6,Matches
2244,Pablo Sarabia\9744ff80,es ESP,FWMF,Sevilla,es La Liga,25,1992,26.6,6,58,27,46.6,2.18,1.01,0.10,0.22,18.1,2,0,0,6.6,6.6,0.12,-0.6,-1.6,Matches
2245,Yusuf Sari\a2da58b1,tr TUR,FW,Marseille,fr Ligue 1,18,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
2246,Bouna Sarr\1a4b9094,sn SEN,DFFW,Marseille,fr Ligue 1,25,1992,19.9,0,17,2,11.8,0.85,0.10,0.00,0.00,20.8,1,0,0,1.0,1.0,0.06,-1.0,-1.0,Matches
