Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
1435,Stanislav Lobotka\e1cbb531,sk SVK,MF,Napoli,it Serie A,24,1994,8.4,16,1.91,14,0,1,0,1,0,1,0.12,1,0,0,0,0,0,Matches
1436,Stanislav Lobotka\e1cbb531,sk SVK,MF,Celta Vigo,es La Liga,24,1994,15.4,26,1.69,22,0,0,1,2,1,2,0.13,2,0,0,0,0,0,Matches
1437,Jürgen Locadia\6cc47ae1,nl NED,FW,Hoffenheim,de Bundesliga,25,1993,5.9,11,1.87,4,0,2,3,1,1,2,0.34,0,0,1,1,0,0,Matches
1438,Jürgen Locadia\6cc47ae1,nl NED,MFFW,Brighton,eng Premier League,25,1993,1.0,1,1.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1439,Manuel Locatelli\a8a874f1,it ITA,MF,Sassuolo,it Serie A,21,1998,28.7,93,3.24,76,7,3,2,3,2,8,0.28,8,0,0,0,0,0,Matches
1440,Renan Lodi\ed9f7cfe,br BRA,DF,Atlético Madrid,es La Liga,21,1998,26.6,31,1.16,28,0,0,1,2,0,2,0.08,2,0,0,0,0,0,Matches
1441,Ruben Loftus-Cheek\e97fd090,eng ENG,MFFW,Chelsea,eng Premier League,23,1996,2.3,2,0.87,2,0,0,0,0,0,1,0.43,1,0,0,0,0,0,Matches
1442,Enzo Loiodice\6bca20fe,fr FRA,MF,Dijon,fr Ligue 1,18,2000,2.1,1,0.47,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1443,Kevin Long\5a4280b1,ie IRL,DF,Burnley,eng Premier League,28,1990,6.3,2,0.32,0,1,0,1,0,0,1,0.16,0,1,0,0,0,0,Matches
1444,Shane Long\9f472354,ie IRL,FW,Southampton,eng Premier League,32,1987,15.5,31,2.00,25,0,1,4,1,0,3,0.19,1,0,0,2,0,0,Matches
1445,Matthew Longstaff\c0027d2d,eng ENG,MF,Newcastle Utd,eng Premier League,19,2000,6.4,6,0.94,6,0,0,0,0,0,1,0.16,1,0,0,0,0,0,Matches
1446,Sean Longstaff\a2b105e0,eng ENG,MF,Newcastle Utd,eng Premier League,21,1997,15.3,32,2.09,19,7,1,2,2,1,3,0.20,1,0,0,1,0,1,Matches
1447,Ademola Lookman\7c104bb7,eng ENG,MFFW,RB Leipzig,de Bundesliga,21,1997,3.4,13,3.79,10,0,1,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1448,Anthony Lopes\f00de885,pt POR,GK,Lyon,fr Ligue 1,28,1990,26.0,2,0.08,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1449,Rony Lopes\7c2965bb,pt POR,FWMF,Sevilla,es La Liga,23,1995,1.5,1,0.67,1,0,0,0,0,0,1,0.67,1,0,0,0,0,0,Matches
1450,Rony Lopes\7c2965bb,pt POR,FW,Monaco,fr Ligue 1,23,1995,0.9,2,2.25,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1451,Adrián López\88a359d4,es ESP,FWMF,Osasuna,es La Liga,31,1988,16.0,42,2.62,38,0,2,1,1,0,3,0.19,2,0,0,1,0,0,Matches
1452,David López\f03f284b,es ESP,DFMF,Espanyol,es La Liga,29,1989,27.3,31,1.14,26,1,0,0,2,2,4,0.15,3,0,0,0,1,0,Matches
1453,Diego López\73683fa9,es ESP,GK,Espanyol,es La Liga,37,1981,35.9,5,0.14,1,4,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches
1454,Javi López\e9ada8cf,es ESP,DF,Alavés,es La Liga,17,2002,1.0,1,1.00,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1455,Javi López\ffad706e,es ESP,DF,Espanyol,es La Liga,33,1986,15.4,20,1.30,17,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1456,Lluis López\a685f013,es ESP,DF,Espanyol,es La Liga,22,1997,3.3,4,1.20,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1457,Maxime Lopez\20094685,fr FRA,MFFW,Marseille,fr Ligue 1,21,1997,12.3,35,2.84,28,4,2,0,1,0,5,0.41,4,1,0,0,0,0,Matches
1458,Pau López\20b9f052,es ESP,GK,Roma,it Serie A,24,1994,32.0,2,0.06,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1459,Roberto López\2a8c9f98,es ESP,MFFW,Real Sociedad,es La Liga,19,2000,0.6,3,5.29,3,0,0,0,0,0,2,3.53,2,0,0,0,0,0,Matches
1460,Unai López\88050721,es ESP,MF,Athletic Club,es La Liga,23,1995,19.9,48,2.42,25,21,0,0,1,1,5,0.25,4,1,0,0,0,0,Matches
1461,Losada\41521385,es ESP,MFFW,Celta Vigo,es La Liga,17,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1462,Albert Lottin\934a0957,fr FRA,MF,Bordeaux,fr Ligue 1,17,2001,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1463,Imran Louza\e1df6989,ma MAR,MFFW,Nantes,fr Ligue 1,20,1999,22.3,62,2.78,38,15,4,1,1,3,4,0.18,4,0,0,0,0,0,Matches
1464,Matteo Lovato\5fa57166,it ITA,DF,Hellas Verona,it Serie A,19,2000,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1465,Dejan Lovren\1a2935f6,hr CRO,DF,Liverpool,eng Premier League,30,1989,8.6,5,0.58,5,0,0,0,0,0,2,0.23,2,0,0,0,0,0,Matches
1466,Eduard Löwen\70678132,de GER,MFFW,Augsburg,de Bundesliga,22,1997,7.5,16,2.15,6,8,0,0,2,0,2,0.27,1,1,0,0,0,0,Matches
1467,Eduard Löwen\70678132,de GER,MF,Hertha BSC,de Bundesliga,22,1997,3.5,1,0.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1468,Matthew Lowton\9a9c05db,eng ENG,DF,Burnley,eng Premier League,30,1989,17.0,18,1.06,16,0,0,0,1,1,1,0.06,1,0,0,0,0,0,Matches
1469,Hirving Lozano\a69e4806,mx MEX,FWMF,Napoli,it Serie A,24,1995,11.4,47,4.13,33,1,7,1,4,1,3,0.26,2,0,0,0,1,0,Matches
1470,Pol Lozano\ea610f00,es ESP,MFFW,Espanyol,es La Liga,19,1999,1.9,1,0.52,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1471,Jan Luca Rumpf\3588d4fe,de GER,DF,Paderborn 07,de Bundesliga,20,1999,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1472,Jean Lucas\a99138af,br BRA,MF,Lyon,fr Ligue 1,21,1998,2.2,6,2.70,5,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1473,Fabio Lucioni\8efa621b,it ITA,DF,Lecce,it Serie A,31,1987,34.8,10,0.29,8,1,0,1,0,0,1,0.03,0,0,0,1,0,0,Matches
1474,José Luis Gayà\b05e2dbd,es ESP,DF,Valencia,es La Liga,24,1995,22.1,22,1.00,19,0,1,0,1,1,3,0.14,3,0,0,0,0,0,Matches
1475,José Luis Morales\4a478107,es ESP,FWMF,Levante,es La Liga,32,1987,28.0,66,2.36,51,2,7,4,2,0,6,0.21,4,0,1,1,0,0,Matches
1476,José Luis Palomino\921f6058,ar ARG,DF,Atalanta,it Serie A,29,1990,27.6,16,0.58,15,0,0,1,0,0,2,0.07,2,0,0,0,0,0,Matches
1477,José Luis Rodríguez\b333b014,pa PAN,FW,Alavés,es La Liga,21,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1478,David Luiz\c0e27d1a,br BRA,DF,Arsenal,eng Premier League,32,1987,31.2,11,0.35,8,0,0,1,0,2,4,0.13,4,0,0,0,0,0,Matches
1479,Douglas Luiz\6f7d826d,br BRA,MF,Aston Villa,eng Premier League,21,1998,29.0,44,1.52,34,1,3,0,3,3,3,0.10,2,0,0,0,0,1,Matches
1480,Jordan Lukaku\0cd0e21b,be BEL,DF,Lazio,it Serie A,25,1994,4.4,15,3.41,12,1,1,0,0,1,2,0.45,2,0,0,0,0,0,Matches
1481,Romelu Lukaku\5eae500a,be BEL,FW,Inter,it Serie A,26,1993,33.1,102,3.08,83,0,10,7,1,1,12,0.36,9,0,1,2,0,0,Matches
1482,Dodi Lukebakio\0c61c77c,be BEL,FWMF,Hertha BSC,de Bundesliga,21,1997,22.6,66,2.92,44,5,11,3,3,0,11,0.49,3,2,4,2,0,0,Matches
1483,Saša Lukić\c6e8cf1f,rs SRB,MF,Torino,it Serie A,22,1996,20.7,38,1.84,28,1,4,0,3,2,1,0.05,1,0,0,0,0,0,Matches
1484,Senad Lulić\7fd58fe3,ba BIH,DF,Lazio,it Serie A,33,1986,17.5,44,2.52,33,2,3,4,0,2,4,0.23,4,0,0,0,0,0,Matches
1485,John Lundstram\0df2b165,eng ENG,MF,Sheffield Utd,eng Premier League,25,1994,27.3,45,1.65,36,1,0,5,2,1,6,0.22,5,0,0,1,0,0,Matches
1486,Sebastiano Luperto\997fff07,it ITA,DF,Napoli,it Serie A,22,1996,5.9,5,0.85,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1487,Arnaud Lusamba\54131505,fr FRA,MFFW,Nice,fr Ligue 1,22,1997,10.9,28,2.57,20,5,0,0,3,0,5,0.46,5,0,0,0,0,0,Matches
1488,Andreas Luthe\7fe12375,de GER,GK,Augsburg,de Bundesliga,32,1987,10.0,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1489,Lyanco\b5bf1770,br BRA,DF,Torino,it Serie A,22,1997,13.1,7,0.54,6,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1490,Charalambos Lykogiannis\5efc5389,gr GRE,DF,Cagliari,it Serie A,25,1993,14.9,13,0.87,8,5,0,0,0,0,2,0.13,1,1,0,0,0,0,Matches
1491,Yann M'Vila\d4133fa1,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,29,1990,21.6,19,0.88,18,0,0,0,0,1,2,0.09,2,0,0,0,0,0,Matches
1492,Alexis Mac Allister\83d074ff,ar ARG,MFFW,Brighton,eng Premier League,20,1998,3.9,11,2.81,4,3,2,2,0,0,0,0.00,0,0,0,0,0,0,Matches
1493,Darwin Machís\ed6ea4d9,ve VEN,FWMF,Granada,es La Liga,26,1993,23.7,84,3.55,47,18,7,5,5,2,10,0.42,6,0,0,3,0,1,Matches
1494,Yvann Macon\0bb6e193,fr FRA,DF,Saint-Étienne,fr Ligue 1,20,1998,1.1,1,0.95,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1495,James Maddison\ee38d9c5,eng ENG,MF,Leicester City,eng Premier League,22,1996,29.2,168,5.76,76,52,16,7,16,1,12,0.41,7,3,1,0,0,1,Matches
1496,Lisandro Magallán\01a49bd2,ar ARG,DF,Alavés,es La Liga,25,1993,13.3,5,0.38,4,1,0,0,0,0,2,0.15,2,0,0,0,0,0,Matches
1497,Francesco Magnanelli\07767f42,it ITA,MF,Sassuolo,it Serie A,34,1984,15.5,21,1.35,21,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1498,Giangiacomo Magnani\cce9f582,it ITA,DFMF,Brescia,it Serie A,23,1995,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1499,Giangiacomo Magnani\cce9f582,it ITA,DF,Sassuolo,it Serie A,23,1995,1.6,1,0.62,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1500,Hugo Magnetti\d4d35152,fr FRA,MF,Brest,fr Ligue 1,21,1998,2.6,12,4.58,9,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
1501,Harry Maguire\d8931174,eng ENG,DF,Manchester Utd,eng Premier League,26,1993,38.0,31,0.82,28,1,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches
1502,Abdallahi Mahmoud\ab99e4a0,mr MTN,MF,Alavés,es La Liga,19,2000,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1503,Riyad Mahrez\892d5bb1,dz ALG,FWMF,Manchester City,eng Premier League,28,1991,21.6,140,6.48,90,13,20,4,10,3,31,1.44,17,2,5,1,5,1,Matches
1504,Thiago Maia\91e58f66,br BRA,MF,Lille,fr Ligue 1,22,1997,0.5,1,1.87,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1505,Arne Maier\ab700320,de GER,MF,Hertha BSC,de Bundesliga,20,1999,5.9,19,3.20,13,4,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1506,Habib Maïga\e768de1f,ci CIV,MF,Metz,fr Ligue 1,23,1996,25.2,38,1.51,30,0,2,3,0,3,9,0.36,7,0,0,1,0,1,Matches
1507,Mike Maignan\fcb38f57,fr FRA,GK,Lille,fr Ligue 1,24,1995,28.0,3,0.11,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1508,Ainsley Maitland-Niles\e3a5814e,eng ENG,DF,Arsenal,eng Premier League,21,1997,15.4,21,1.36,17,1,1,0,1,1,3,0.19,2,0,0,0,0,1,Matches
1509,Josh Maja\bc0bfc64,ng NGA,FW,Bordeaux,fr Ligue 1,20,1998,8.2,22,2.69,14,0,3,1,3,1,3,0.37,2,0,0,1,0,0,Matches
1510,Abdul Majeed Waris\46907171,gh GHA,FW,Strasbourg,fr Ligue 1,27,1991,4.1,6,1.46,5,0,1,0,0,0,2,0.49,2,0,0,0,0,0,Matches
1511,Žan Majer\bf13975c,si SVN,MF,Lecce,it Serie A,27,1992,18.5,42,2.27,37,1,1,0,2,1,4,0.22,2,0,0,0,1,1,Matches
1512,Jean-Victor Makengo\22bfb57e,fr FRA,MFFW,Toulouse,fr Ligue 1,21,1998,11.0,22,2.00,19,0,2,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1513,Nemanja Maksimović\00b28772,rs SRB,MF,Getafe,es La Liga,24,1995,32.2,37,1.15,29,2,0,3,3,0,3,0.09,3,0,0,0,0,0,Matches
1514,Nikola Maksimović\16b9d5cf,rs SRB,DF,Napoli,it Serie A,27,1991,20.0,13,0.65,12,0,0,0,0,1,1,0.05,1,0,0,0,0,0,Matches
1515,Kévin Malcuit\d6a889ea,ma MAR,DF,Napoli,it Serie A,28,1991,2.8,3,1.05,2,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1516,Daniel Maldini\801831fe,it ITA,FWMF,Milan,it Serie A,17,2001,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1517,Ruslan Malinovskyi\48d5bd33,ua UKR,MFFW,Atalanta,it Serie A,26,1993,17.1,115,6.74,68,10,18,7,9,3,9,0.53,7,1,0,0,1,0,Matches
1518,Yunus Mallı\f3722c97,tr TUR,FWMF,Union Berlin,de Bundesliga,27,1992,7.5,15,2.01,10,0,0,1,4,0,2,0.27,2,0,0,0,0,0,Matches
1519,Hugo Mallo\cb574619,es ESP,DF,Celta Vigo,es La Liga,28,1991,21.8,28,1.28,22,2,2,0,2,0,2,0.09,1,0,1,0,0,0,Matches
1520,Streli Mamba\625e41b1,de GER,FW,Paderborn 07,de Bundesliga,25,1994,16.9,26,1.54,15,0,4,1,4,2,3,0.18,2,0,0,1,0,0,Matches
1521,Hianga Mananga Mbock\0f86995c,fr FRA,MF,Brest,fr Ligue 1,19,1999,1.6,1,0.64,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1522,Vincent Manceau\c26a3918,fr FRA,DF,Angers,fr Ligue 1,30,1989,22.0,30,1.36,26,3,1,0,0,0,1,0.05,1,0,0,0,0,0,Matches
1523,Gianluca Mancini\5aa53281,it ITA,DFMF,Roma,it Serie A,23,1996,30.4,24,0.79,20,0,0,3,1,0,5,0.16,4,0,0,1,0,0,Matches
1524,Marco Mancosu\2c3a6c21,it ITA,MFFW,Lecce,it Serie A,30,1988,27.1,71,2.62,59,1,4,2,5,0,5,0.18,3,0,1,0,1,0,Matches
1525,Steve Mandanda\1d2d5cc8,fr FRA,GK,Marseille,fr Ligue 1,34,1985,26.3,1,0.04,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1526,Reinildo Mandava\c20bdcd7,mz MOZ,DF,Lille,fr Ligue 1,25,1994,12.3,14,1.14,12,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1527,Aïssa Mandi\fbd6378b,dz ALG,DF,Betis,es La Liga,27,1991,28.6,17,0.59,17,0,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
1528,Rolando Mandragora\c7259b83,it ITA,MF,Udinese,it Serie A,22,1997,22.8,69,3.03,47,13,1,3,1,4,4,0.18,4,0,0,0,0,0,Matches
1529,Sadio Mané\c691bfe2,sn SEN,FW,Liverpool,eng Premier League,27,1992,30.5,109,3.57,85,0,6,3,13,2,16,0.52,9,0,0,1,5,1,Matches
1530,Eliaquim Mangala\f520049f,fr FRA,DF,Valencia,es La Liga,28,1991,7.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1531,Thomas Mangani\c801616a,fr FRA,MF,Angers,fr Ligue 1,32,1987,20.8,78,3.75,50,24,3,1,0,0,2,0.10,1,1,0,0,0,0,Matches
1532,Massimiliano Mangraviti\33914f14,it ITA,DF,Brescia,it Serie A,21,1998,10.8,5,0.46,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1533,Kostas Manolas\c707411f,gr GRE,DF,Napoli,it Serie A,28,1991,24.2,5,0.21,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1534,Javier Manquillo\758dd7f0,es ESP,DF,Newcastle Utd,eng Premier League,25,1994,17.8,14,0.79,12,1,0,0,1,0,3,0.17,1,1,0,0,1,0,Matches
1535,Giacomo Manzari\d8dfae8a,it ITA,FWMF,Sassuolo,it Serie A,18,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1536,Myziane Maolida\706a60e1,fr FRA,FWMF,Nice,fr Ligue 1,20,1999,7.5,28,3.73,20,0,3,2,2,1,2,0.27,2,0,0,0,0,0,Matches
1537,Faitout Maouassa\e54a9890,fr FRA,DF,Rennes,fr Ligue 1,21,1998,20.0,27,1.35,18,0,5,0,4,0,2,0.10,1,0,1,0,0,0,Matches
1538,Fernando Marçal\9ae9eaea,br BRA,DF,Lyon,fr Ligue 1,30,1989,9.2,16,1.74,14,1,0,1,0,0,2,0.22,1,0,0,1,0,0,Matches
1539,Marcelo\603116a7,br BRA,DF,Real Madrid,es La Liga,31,1988,14.4,50,3.47,45,0,2,1,2,0,7,0.49,5,0,0,0,2,0,Matches
1540,Marcelo\e3d0b0c4,br BRA,DF,Lyon,fr Ligue 1,32,1987,16.7,8,0.48,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1541,Solly March\bb5fbd2b,eng ENG,DFFW,Brighton,eng Premier League,25,1994,12.7,32,2.52,24,3,3,0,2,0,2,0.16,2,0,0,0,0,0,Matches
1542,Gian Marco Ferrari\8650af85,it ITA,DF,Sassuolo,it Serie A,27,1992,21.1,23,1.09,21,0,0,1,1,0,2,0.09,1,0,0,0,1,0,Matches
1543,Óscar de Marcos\9f323c71,es ESP,DFFW,Athletic Club,es La Liga,30,1989,6.0,11,1.83,7,4,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
1544,Dario Maresic\5d93ccee,at AUT,DF,Reims,fr Ligue 1,19,1999,1.0,2,2.00,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1545,Miguel Marí\d70a3661,es ESP,MF,Eibar,es La Liga,22,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1546,Pablo Marí\aa54ec6f,es ESP,DF,Arsenal,eng Premier League,25,1993,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1547,José María Giménez\f0da930c,uy URU,DF,Atlético Madrid,es La Liga,24,1995,19.5,9,0.46,8,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1548,Mariano\5c4dc0ff,do DOM,FW,Real Madrid,es La Liga,25,1993,0.5,2,4.00,1,0,1,0,0,0,1,2.00,0,0,1,0,0,0,Matches
1549,Adrian Mariappa\8aa5f52c,jm JAM,DF,Watford,eng Premier League,32,1986,16.8,10,0.59,10,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
1550,Jordan Marié\0d2158d5,fr FRA,MF,Dijon,fr Ligue 1,27,1991,2.2,2,0.90,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1551,Federico Marigosu\66a9470c,it ITA,MF,Cagliari,it Serie A,18,2001,0.3,2,7.50,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1552,Adrián Marín\b7f2edff,es ESP,DF,Alavés,es La Liga,22,1997,9.5,11,1.16,8,2,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
1553,Guillermo Maripán\d9764034,cl CHI,DF,Alavés,es La Liga,25,1994,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1554,Guillermo Maripán\d9764034,cl CHI,DF,Monaco,fr Ligue 1,25,1994,19.5,9,0.46,7,0,0,2,0,0,1,0.05,1,0,0,0,0,0,Matches
1555,Marlon\cdf65d12,br BRA,DF,Sassuolo,it Serie A,23,1995,20.2,17,0.84,15,0,1,0,0,1,0,0.00,0,0,0,0,0,0,Matches
1556,Omar Marmoush\0e0102eb,eg EGY,MFFW,Wolfsburg,de Bundesliga,20,1999,0.9,1,1.11,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1557,Gonzalo Maroni\e01ca8f4,ar ARG,MF,Sampdoria,it Serie A,20,1999,2.0,17,8.45,11,3,0,2,0,1,2,0.99,1,1,0,0,0,0,Matches
1558,Marquinhos\d5f2f82b,br BRA,MFDF,Paris S-G,fr Ligue 1,25,1994,16.4,18,1.10,15,1,1,1,0,0,3,0.18,2,0,0,1,0,0,Matches
1559,Bruno Martella\1e12c53b,it ITA,DFMF,Brescia,it Serie A,26,1992,14.1,29,2.06,25,1,2,1,0,0,2,0.14,2,0,0,0,0,0,Matches
1560,Roger Martí\0ae4e09a,es ESP,FW,Levante,es La Liga,28,1991,25.2,41,1.63,31,0,0,0,8,2,4,0.16,1,0,0,0,3,0,Matches
1561,Anthony Martial\8b788c01,fr FRA,FW,Manchester Utd,eng Premier League,23,1995,29.2,95,3.26,72,0,12,3,5,3,19,0.65,13,0,2,1,2,1,Matches
1562,Aarón Martín\2f3e911a,es ESP,DF,Mainz 05,de Bundesliga,22,1997,19.9,49,2.46,27,20,1,0,1,0,2,0.10,1,0,0,0,1,0,Matches
1563,Daniel Martín\4df0dff8,es ESP,GK,Betis,es La Liga,21,1998,5.9,2,0.34,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1564,David Martin\07666c20,eng ENG,GK,West Ham,eng Premier League,33,1986,4.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1565,Jonas Martin\468fdbad,fr FRA,MF,Rennes,fr Ligue 1,29,1990,1.3,1,0.80,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1566,Jonas Martin\468fdbad,fr FRA,MF,Strasbourg,fr Ligue 1,29,1990,2.7,5,1.82,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1567,Josh Martin\3f072a68,eng ENG,FWMF,Norwich City,eng Premier League,17,2001,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1568,Martinelli\48a5a5d6,br BRA,FW,Arsenal,eng Premier League,18,2001,7.4,7,0.95,5,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
1569,Álex Martínez\e1c805cf,es ESP,DF,Granada,es La Liga,28,1990,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1570,Emiliano Martínez\7956236f,ar ARG,GK,Arsenal,eng Premier League,26,1992,8.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1571,Iñigo Martínez\3fc45c73,es ESP,DF,Athletic Club,es La Liga,28,1991,33.0,24,0.73,11,3,1,3,5,1,3,0.09,1,1,0,0,1,0,Matches
1572,Javi Martínez\3672b352,es ESP,MF,Osasuna,es La Liga,19,1999,0.1,1,9.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1573,Javi Martínez\7f97771d,es ESP,DFMF,Bayern Munich,de Bundesliga,30,1988,7.5,9,1.20,9,0,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
1574,Lautaro Martínez\f7036e1c,ar ARG,FW,Inter,it Serie A,21,1997,27.2,94,3.45,50,1,14,12,13,4,14,0.51,6,0,1,3,4,0,Matches
1575,Pablo Martinez\1ad8cb67,fr FRA,DF,Nîmes,fr Ligue 1,30,1989,26.0,14,0.54,13,0,0,0,0,1,3,0.12,2,0,0,0,0,1,Matches
1576,Pablo Martínez\ecc77652,es ESP,MFFW,Levante,es La Liga,21,1998,0.4,1,2.73,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1577,Gelson Martins\3ef0fa48,pt POR,DFFW,Monaco,fr Ligue 1,24,1995,18.6,61,3.28,44,0,11,3,2,1,7,0.38,5,0,0,2,0,0,Matches
1578,Adam Marušić\d4535821,me MNE,DF,Lazio,it Serie A,26,1992,10.5,16,1.53,11,1,2,1,1,0,4,0.38,3,0,1,0,0,0,Matches
1579,Omar Mascarell\11fd2b75,es ESP,MF,Schalke 04,de Bundesliga,26,1993,22.5,17,0.76,15,1,0,0,0,1,2,0.09,2,0,0,0,0,0,Matches
1580,Andrea Masiello\e0314d87,it ITA,DF,Genoa,it Serie A,33,1986,14.7,12,0.82,11,0,0,1,0,0,3,0.20,2,0,0,1,0,0,Matches
1581,Andrea Masiello\e0314d87,it ITA,DF,Atalanta,it Serie A,33,1986,6.0,5,0.83,4,1,0,0,0,0,1,0.17,1,0,0,0,0,0,Matches
1582,Adam Masina\de0f152c,ma MAR,DF,Watford,eng Premier League,25,1994,20.2,20,0.99,18,2,0,0,0,0,1,0.05,0,1,0,0,0,0,Matches
1583,Jordi Masip\8fae77ea,es ESP,GK,Valladolid,es La Liga,30,1989,35.0,7,0.20,4,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
1584,Arthur Masuaku\57df7a11,cd COD,DF,West Ham,eng Premier League,25,1993,10.4,10,0.96,10,0,0,0,0,0,1,0.10,1,0,0,0,0,0,Matches
1585,Jaime Mata\02319ad7,es ESP,FW,Getafe,es La Liga,30,1988,30.5,68,2.23,50,0,7,2,8,1,9,0.29,5,0,2,1,1,0,Matches
1586,Juan Mata\29733c72,es ESP,MFFW,Manchester Utd,eng Premier League,31,1988,8.4,38,4.51,31,3,1,2,1,0,2,0.24,2,0,0,0,0,0,Matches
1587,Aleš Matějů\deb748c9,cz CZE,DF,Brescia,it Serie A,23,1996,28.3,20,0.71,14,4,0,0,1,1,2,0.07,2,0,0,0,0,0,Matches
1588,Jean-Philippe Mateta\50e6dc35,fr FRA,FW,Mainz 05,de Bundesliga,22,1997,11.7,15,1.28,8,0,5,2,0,0,3,0.26,2,0,0,1,0,0,Matches
1589,Nemanja Matić\eb7822d7,rs SRB,MF,Manchester Utd,eng Premier League,30,1988,17.6,43,2.45,40,0,2,0,1,0,4,0.23,4,0,0,0,0,0,Matches
1590,Joël Matip\b217ef29,cm CMR,DF,Liverpool,eng Premier League,27,1991,7.8,5,0.64,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
