Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
125,Santiago Arias\fdd60087,co COL,DF,Granada,es La Liga,29-319,1992,4,232,58,18.4,2.6,2,90,2,2,26,7,0.25,4,5,-1,-0.39,+0.22,3.1,5.3,-2.1,-0.83,-0.13,Matches
126,Adam Armstrong\68c720b5,eng ENG,FWMF,Southampton,eng Premier League,24-291,1997,12,965,80,82.5,10.7,11,88,9,1,2,1,0.92,8,16,-8,-0.75,-1.19,13.5,16.5,-3.0,-0.28,-1.65,Matches
127,Stuart Armstrong\97333cf5,sct SCO,MF,Southampton,eng Premier League,29-243,1992,4,125,31,10.7,1.4,1,55,0,3,23,2,2.50,1,0,+1,+0.72,+1.41,1.2,1.1,+0.2,+0.12,+0.12,Matches
128,Marko Arnautović\00459419,at AUT,FW,Bologna,it Serie A,32-223,1989,12,1059,88,90.5,11.8,12,88,7,0,,0,1.50,19,19,0,0.00,+4.05,15.4,14.1,+1.3,+0.11,+2.10,Matches
129,Maximilian Arnold\86e119e0,de GER,MF,Wolfsburg,de Bundesliga,27-185,1994,13,1170,90,100.0,13.0,13,90,13,0,,0,1.54,15,17,-2,-0.15,,20.3,17.2,+3.0,+0.23,,Matches
130,Kepa Arrizabalaga\28d596a0,es ESP,GK,Chelsea,eng Premier League,27-056,1994,1,90,90,8.3,1.0,1,90,1,0,,11,3.00,3,0,+3,+3.00,+0.91,1.9,0.7,+1.2,+1.17,+0.38,Matches
131,Tolgay Arslan\963a328b,de GER,MF,Udinese,it Serie A,31-104,1990,12,569,47,48.6,6.3,7,63,0,5,25,1,1.08,8,8,0,0.00,+0.60,8.1,7.4,+0.7,+0.11,+0.34,Matches
132,Juan Artola\2e3f3462,es ESP,FW,Athletic Club,es La Liga,21-235,2000,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
133,Santiago Arzamendia\759d8dd7,py PAR,MF,Cádiz,es La Liga,23-207,1998,5,186,37,14.8,2.1,2,51,0,3,28,7,1.60,2,3,-1,-0.48,+0.35,1.3,2.8,-1.5,-0.74,-0.35,Matches
134,Takuma Asano\13ddc856,jp JPN,FW,Bochum,de Bundesliga,27-018,1994,10,600,60,51.3,6.7,7,77,2,3,19,0,1.60,6,8,-2,-0.30,+0.65,7.1,11.3,-4.3,-0.64,-0.26,Matches
135,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Hertha BSC,de Bundesliga,24-276,1997,10,889,89,76.0,9.9,10,89,9,0,,3,0.80,7,22,-15,-1.52,-1.84,10.2,17.4,-7.2,-0.73,-0.05,Matches
136,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,32-153,1989,2,180,90,14.3,2.0,2,90,2,0,,11,2.00,7,4,+3,+1.50,+1.75,4.6,2.2,+2.4,+1.19,+1.27,Matches
137,Marco Asensio\45af8a54,es ESP,FWMF,Real Madrid,es La Liga,25-311,1996,11,540,49,46.2,6.0,5,78,1,6,25,1,2.45,17,6,+11,+1.83,+0.83,13.6,6.6,+6.9,+1.16,+1.23,Matches
138,Harrison Ashby\b391383a,sct SCO,DF,West Ham,eng Premier League,20-014,2001,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
139,Kristoffer Askildsen\a69cc629,no NOR,MF,Sampdoria,it Serie A,20-323,2001,12,466,39,37.0,5.2,4,76,1,8,20,2,1.00,4,6,-2,-0.39,+0.07,4.1,7.2,-3.2,-0.61,-0.13,Matches
140,Fisnik Asllani\35f67a30,xk KVX,FW,Hoffenheim,de Bundesliga,19-112,2002,1,2,2,0.2,0.0,0,,0,1,2,1,3.00,0,0,0,0.00,-0.54,0.3,0.0,+0.3,+13.99,+13.54,Matches
141,Kristjan Asllani\0fdcef0e,al ALB,MFFW,Empoli,it Serie A,19-264,2002,5,69,14,5.5,0.8,0,,0,5,14,6,1.80,3,1,+2,+2.61,+3.14,1.6,1.2,+0.3,+0.43,+0.92,Matches
142,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,34-119,1987,15,1231,82,91.2,13.7,14,87,11,1,11,0,1.07,14,19,-5,-0.37,-1.88,16.3,20.5,-4.2,-0.31,-0.80,Matches
143,Lorenz Assignon\b026bbf6,tg TOG,DFMF,Rennes,fr Ligue 1,21-159,2000,6,153,26,12.1,1.7,1,90,1,5,13,8,2.00,6,1,+5,+2.94,+2.37,3.0,1.3,+1.8,+1.03,+0.66,Matches
144,Simon Asta\dfc85b89,de GER,DF,Greuther Fürth,de Bundesliga,20-307,2001,2,159,80,13.6,1.8,2,80,1,0,,3,0.00,4,8,-4,-2.26,-0.13,2.0,3.9,-1.9,-1.10,-0.32,Matches
145,Youcef Atal\6a827d8e,dz ALG,DF,Nice,fr Ligue 1,25-195,1996,10,707,71,52.4,7.9,8,81,3,2,29,1,1.50,14,6,+8,+1.02,+0.32,15.2,6.1,+9.0,+1.15,+0.49,Matches
146,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,32-163,1989,12,953,79,81.5,10.6,11,84,7,1,30,0,1.92,15,12,+3,+0.28,+2.36,14.6,15.1,-0.5,-0.05,+1.66,Matches
147,Emil Audero\649b01d8,it ITA,GK,Sampdoria,it Serie A,24-314,1997,14,1260,90,100.0,14.0,14,90,14,0,,0,1.07,20,26,-6,-0.43,,13.9,21.4,-7.4,-0.53,,Matches
148,Tommaso Augello\3cd3b384,it ITA,DF,Sampdoria,it Serie A,27-090,1994,13,1040,80,82.5,11.6,12,84,7,1,32,0,1.15,16,18,-2,-0.17,+1.46,10.7,17.4,-6.7,-0.58,-0.27,Matches
149,Ludwig Augustinsson\9fec8860,se SWE,DF,Sevilla,es La Liga,27-221,1994,5,254,51,21.7,2.8,3,71,1,2,21,7,2.20,8,5,+3,+1.06,-0.02,3.4,3.6,-0.2,-0.07,-0.88,Matches
150,Serge Aurier\5c2b4f07,ci CIV,DF,Villarreal,es La Liga,28-339,1992,5,244,49,19.4,2.7,2,90,2,3,21,1,1.00,3,3,0,0.00,0.00,3.0,3.5,-0.5,-0.20,-0.37,Matches
151,Ezequiel Ávila\253a06b9,ar ARG,FW,Osasuna,es La Liga,27-295,1994,14,510,36,40.5,5.7,5,67,0,9,19,0,1.36,7,10,-3,-0.53,-0.41,5.6,9.7,-4.1,-0.73,-1.09,Matches
152,Taiwo Awoniyi\e5478b87,ng NGA,FW,Union Berlin,de Bundesliga,24-108,1997,12,870,73,80.6,9.7,12,73,0,0,,0,1.67,15,12,+3,+0.31,+0.74,12.4,12.7,-0.3,-0.04,-0.22,Matches
153,Ramzi Aya\6a1f66a7,it ITA,DF,Salernitana,it Serie A,31-118,1990,2,135,68,10.7,1.5,2,68,1,0,,4,0.00,0,8,-8,-5.33,-4.53,0.6,4.1,-3.6,-2.38,-2.10,Matches
154,Gaizka Ayesa\e495b4d5,es ESP,GK,Real Sociedad,es La Liga,20-240,2001,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
155,Jordan Ayew\da052c14,gh GHA,FWMF,Crystal Palace,eng Premier League,30-078,1991,12,712,59,60.9,7.9,9,76,3,3,10,1,1.25,11,14,-3,-0.38,-0.97,9.7,8.6,+1.0,+0.13,-0.29,Matches
156,Kaan Ayhan\2200181e,tr TUR,DF,Sassuolo,it Serie A,27-018,1994,6,301,50,25.7,3.3,3,90,3,3,10,5,1.67,5,6,-1,-0.30,-0.30,5.7,4.7,+1.0,+0.31,+0.45,Matches
157,Luke Ayling\420d7c7d,eng ENG,DF,Leeds United,eng Premier League,30-095,1991,5,448,90,38.3,5.0,5,90,4,0,,0,0.60,5,12,-7,-1.41,-1.28,6.9,10.2,-3.3,-0.67,-0.44,Matches
158,Karim Azamoum\eaf71a5e,fr FRA,DF,Troyes,fr Ligue 1,31-315,1990,7,388,55,30.8,4.3,4,75,3,3,29,0,0.71,4,6,-2,-0.46,+0.26,3.9,6.4,-2.5,-0.57,-0.14,Matches
159,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,32-092,1989,8,631,79,58.4,7.0,7,86,5,1,27,4,2.38,14,3,+11,+1.57,-1.44,10.9,8.6,+2.3,+0.33,-1.17,Matches
160,Ousmane Ba\a81f33b5,sn SEN,GK,Metz,fr Ligue 1,19-175,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
161,Kwadwo Baah\f240e4f2,eng ENG,FW,Watford,eng Premier League,18-305,2003,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
162,Iddrisu Baba\bfd381b3,gh GHA,MF,Mallorca,es La Liga,25-310,1996,14,1085,78,80.4,12.1,12,86,8,2,30,0,1.14,10,15,-5,-0.41,+0.60,11.8,13.6,-1.8,-0.15,+1.07,Matches
163,Carlos Bacca\09a9e921,co COL,FW,Granada,es La Liga,35-081,1986,10,439,44,34.8,4.9,4,73,1,6,24,3,0.73,5,8,-3,-0.62,-0.07,4.6,6.5,-1.9,-0.38,+0.52,Matches
164,Daniel Bachmann\1c0eea98,at AUT,GK,Watford,eng Premier League,27-142,1994,4,360,90,33.3,4.0,4,90,4,0,,7,0.75,3,7,-4,-1.00,-1.00,2.9,5.6,-2.7,-0.67,+0.02,Matches
165,Loïc Bade\114bbdee,fr FRA,DF,Rennes,fr Ligue 1,21-231,2000,7,523,75,41.5,5.8,6,82,4,1,34,6,1.57,5,4,+1,+0.17,-1.17,8.3,10.0,-1.7,-0.29,-1.27,Matches
166,Milan Badelj\e8c930bb,hr CRO,MF,Genoa,it Serie A,32-276,1989,11,928,84,79.3,10.3,11,84,8,0,,1,0.55,10,20,-10,-0.97,-1.34,10.7,14.0,-3.3,-0.32,-0.36,Matches
167,Édgar Badía\e4346678,es ESP,GK,Elche,es La Liga,29-289,1992,2,180,90,14.3,2.0,2,90,2,0,,12,0.50,2,5,-3,-1.50,-1.00,1.9,3.8,-1.9,-0.95,-0.43,Matches
168,Benoît Badiashile\06df8256,fr FRA,DF,Monaco,fr Ligue 1,20-247,2001,10,726,73,57.6,8.1,8,88,7,2,11,2,1.50,9,11,-2,-0.25,-0.75,10.8,9.7,+1.1,+0.14,+0.07,Matches
169,Youssouph Badji\6a2b9aee,sn SEN,FW,Brest,fr Ligue 1,19-343,2001,6,126,21,10.0,1.4,1,71,0,5,11,3,0.50,2,2,0,0.00,+0.08,0.9,2.8,-1.9,-1.34,-1.23,Matches
170,Miguel Baeza\a98f3cbf,es ESP,DF,Celta Vigo,es La Liga,21-246,2000,1,2,2,0.1,0.0,0,,0,1,2,12,0.00,0,0,0,0.00,+0.20,0.3,0.3,0.0,-1.44,-1.20,Matches
171,Nicola Bagnolini\ad263695,it ITA,GK,Bologna,it Serie A,17-259,2004,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
172,Stéphane Bahoken\5046b7d4,cm CMR,FW,Angers,fr Ligue 1,29-184,1992,13,353,27,26.1,3.9,3,66,0,10,16,2,1.62,5,4,+1,+0.25,-0.02,2.7,3.8,-1.2,-0.30,-0.53,Matches
173,Leon Bailey\3a233281,jm JAM,FWMF,Aston Villa,eng Premier League,24-111,1997,8,394,49,33.7,4.4,3,79,1,5,31,0,1.13,10,6,+4,+0.91,+1.73,5.5,3.1,+2.4,+0.55,+1.45,Matches
174,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,27-230,1994,1,45,45,4.2,0.5,1,45,0,0,,7,0.00,0,2,-2,-4.00,-4.09,0.6,1.3,-0.7,-1.49,-1.35,Matches
175,Dénys Bain\5065d67d,fr FRA,DF,Brest,fr Ligue 1,28-149,1993,1,90,90,7.1,1.0,1,90,1,0,,10,0.00,1,2,-1,-1.00,-1.00,0.5,4.2,-3.6,-3.64,-3.67,Matches
176,Stefan Bajic\be13e5a8,fr FRA,GK,Saint-Étienne,fr Ligue 1,19-340,2001,4,285,71,22.6,3.2,2,90,2,2,53,10,0.25,4,10,-6,-1.89,-1.34,2.8,6.4,-3.7,-1.16,-1.16,Matches
177,Nedim Bajrami\f42d6c13,al ALB,MFFW,Empoli,it Serie A,22-273,1999,12,630,53,50.0,7.0,6,77,2,6,28,2,1.25,9,14,-5,-0.71,-0.71,11.2,13.5,-2.4,-0.34,+0.21,Matches
178,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Milan,it Serie A,27-103,1994,5,106,21,9.1,1.2,0,,0,5,21,1,2.60,3,3,0,0.00,-1.18,1.9,1.6,+0.3,+0.27,-0.33,Matches
179,Mitchel Bakker\a8567629,nl NED,DF,Leverkusen,de Bundesliga,21-161,2000,9,750,83,69.4,8.3,8,88,6,1,45,0,1.56,17,16,+1,+0.12,-1.79,10.2,14.3,-4.1,-0.49,-1.95,Matches
180,Ridle Baku\442b56fa,de GER,FWDF,Wolfsburg,de Bundesliga,23-234,1998,13,953,73,81.5,10.6,11,82,5,2,25,0,1.54,13,12,+1,+0.09,+1.34,15.7,13.0,+2.7,+0.25,+0.11,Matches
181,Dilane Bakwa\2b5a35e5,fr FRA,FW,Bordeaux,fr Ligue 1,19-094,2002,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
182,Tommaso Baldanzi\102e2599,it ITA,MF,Empoli,it Serie A,18-250,2003,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
183,Alejandro Balde\5ccc9672,es ESP,FWDF,Barcelona,es La Liga,18-041,2003,3,97,32,7.7,1.1,1,41,0,2,28,6,1.00,0,4,-4,-3.71,-4.56,0.5,1.5,-1.0,-0.91,-1.73,Matches
184,Ibrahima Baldé\a30cb0d4,fr FRA,FWMF,Lens,fr Ligue 1,18-315,2003,1,18,18,1.3,0.2,0,,0,1,18,0,0.00,0,0,0,0.00,-0.47,0.1,0.2,-0.2,-0.76,-1.46,Matches
185,Keita Baldé\509a4ccb,sn SEN,FW,Cagliari,it Serie A,26-265,1995,10,630,63,50.0,7.0,8,75,1,2,16,0,0.70,10,10,0,0.00,+1.86,8.1,11.5,-3.4,-0.49,+0.58,Matches
186,Gareth Bale\a58bb1e1,wls WAL,FW,Real Madrid,es La Liga,32-135,1989,3,190,63,16.2,2.1,3,63,0,0,,0,2.33,5,3,+2,+0.95,-0.52,2.6,3.0,-0.5,-0.22,-0.85,Matches
187,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,33-272,1988,11,939,85,74.5,10.4,11,85,9,0,,2,1.64,9,5,+4,+0.38,+0.66,14.2,7.6,+6.6,+0.64,+0.22,Matches
188,Leonardo Balerdi\7c3ed041,ar ARG,DF,Marseille,fr Ligue 1,22-306,1999,10,764,76,65.3,8.5,8,90,6,2,24,1,1.80,13,8,+5,+0.59,-0.08,12.7,8.4,+4.3,+0.51,+1.01,Matches
189,Iván Balliu\cee88597,al ALB,DF,Rayo Vallecano,es La Liga,29-331,1992,14,1260,90,93.3,14.0,14,90,14,0,,0,1.50,21,15,+6,+0.43,-0.57,18.4,19.6,-1.2,-0.09,-0.96,Matches
190,Fodé Ballo-Touré\f449640d,sn SEN,DF,Milan,it Serie A,24-329,1997,7,322,46,27.5,3.6,4,69,1,3,15,5,2.71,7,8,-1,-0.28,-1.87,3.6,6.7,-3.1,-0.86,-1.98,Matches
191,Folarin Balogun\31822f8c,eng ENG,FW,Arsenal,eng Premier League,20-148,2001,2,70,35,6.0,0.8,1,58,0,1,12,0,0.00,0,1,-1,-1.29,-1.20,0.4,1.0,-0.6,-0.74,-0.41,Matches
192,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,31-217,1990,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
193,Jonathan Bamba\b2bd0f6c,fr FRA,MFFW,Lille,fr Ligue 1,25-247,1996,9,691,77,51.2,7.7,8,83,3,1,28,0,0.89,8,11,-3,-0.39,-0.39,10.1,8.2,+1.9,+0.25,-0.38,Matches
194,Robson Bambu\d4fa7d01,br BRA,DF,Nice,fr Ligue 1,24-016,1997,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
195,Patrick Bamford\93feac6e,eng ENG,FW,Leeds United,eng Premier League,28-084,1993,5,436,87,37.3,4.8,5,87,4,0,,0,0.60,5,12,-7,-1.44,-1.32,6.5,10.2,-3.7,-0.76,-0.58,Matches
196,Filippo Bandinelli\d44360be,it ITA,MF,Empoli,it Serie A,26-244,1995,13,646,50,51.3,7.2,8,61,0,5,31,0,1.23,9,16,-7,-0.98,-1.27,9.1,12.6,-3.5,-0.49,-0.11,Matches
197,Mattia Bani\0821331c,it ITA,DF,Genoa,it Serie A,27-353,1993,3,206,69,17.6,2.3,2,85,1,1,37,1,0.67,4,3,+1,+0.44,+1.37,3.5,2.5,+1.0,+0.45,+0.85,Matches
198,Scott Banks\d01f8942,sct SCO,MF,Crystal Palace,eng Premier League,20-063,2001,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
199,Simon Banza\be47b750,fr FRA,FW,Lens,fr Ligue 1,25-107,1996,4,124,31,9.2,1.4,1,64,0,3,20,0,1.50,4,1,+3,+2.18,+1.88,2.5,0.9,+1.6,+1.16,+0.53,Matches
200,Jamal Baptiste\41d3704d,eng ENG,DF,West Ham,eng Premier League,18-017,2003,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
201,Shandon Baptiste\2886c9b5,gd GRN,MF,Brentford,eng Premier League,23-234,1998,6,192,32,17.8,2.1,3,55,0,3,9,0,1.50,4,0,+4,+1.87,+2.38,4.4,1.4,+3.0,+1.39,+1.49,Matches
202,Antonín Barák\01efac19,cz CZE,FWMF,Hellas Verona,it Serie A,26-360,1994,14,1225,88,97.2,13.6,14,88,12,0,,0,1.36,27,24,+3,+0.22,+0.22,18.5,18.7,-0.2,-0.01,-0.16,Matches
203,Barbero\981c1863,es ESP,FWMF,Osasuna,es La Liga,23-103,1998,3,12,4,1.0,0.1,0,,0,3,4,5,1.33,2,1,+1,+7.50,+7.86,1.1,0.8,+0.3,+2.62,+2.72,Matches
204,Bradley Barcola\a0d55a09,fr FRA,FW,Lyon,fr Ligue 1,19-087,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
205,Malcolm Barcola\ab4cf67e,tg TOG,GK,Lyon,fr Ligue 1,22-198,1999,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
206,Melvin Bard\1ddbc7ca,fr FRA,DF,Nice,fr Ligue 1,21-022,2000,14,1178,84,87.3,13.1,13,90,12,1,12,0,1.93,25,10,+15,+1.15,+2.19,26.5,12.8,+13.8,+1.05,+1.04,Matches
207,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,26-149,1995,8,473,59,37.5,5.3,5,77,2,3,29,0,0.50,6,12,-6,-1.14,-0.34,7.3,6.1,+1.1,+0.21,+0.41,Matches
208,Francesco Bardi\0acda699,it ITA,GK,Bologna,it Serie A,29-314,1992,0,,,,,0,,0,0,,13,,,,,,,,,,,,Matches
209,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,36-153,1985,0,,,,,0,,0,0,,11,,,,,,,,,,,,Matches
210,Keidi Bare\03049c8c,al ALB,MF,Espanyol,es La Liga,24-092,1997,9,466,52,37.0,5.2,4,81,2,5,28,2,1.33,6,5,+1,+0.19,+0.31,5.9,5.3,+0.6,+0.12,+0.39,Matches
211,Nicolò Barella\6928979a,it ITA,MF,Inter,it Serie A,24-294,1997,14,1158,83,91.9,12.9,14,83,5,0,,0,2.21,31,13,+18,+1.40,+0.52,25.6,14.3,+11.4,+0.88,-0.61,Matches
212,Kike Barja\aad53e64,es ESP,MFFW,Osasuna,es La Liga,24-241,1997,4,199,50,15.8,2.2,3,66,0,1,2,4,0.50,0,0,0,0.00,+0.34,2.6,0.8,+1.7,+0.78,+1.02,Matches
213,Ross Barkley\3a24769f,eng ENG,MF,Chelsea,eng Premier League,27-358,1993,4,128,32,11.9,1.4,1,72,0,3,19,3,2.50,8,0,+8,+5.63,+3.92,6.3,0.1,+6.2,+4.36,+4.02,Matches
214,Aymen Barkok\a2a85828,ma MAR,FWDF,Eint Frankfurt,de Bundesliga,23-191,1998,3,95,32,8.8,1.1,1,45,0,2,25,3,0.67,2,4,-2,-1.89,-1.89,0.7,2.8,-2.1,-1.97,-1.51,Matches
215,Ashley Barnes\2691c772,eng ENG,FW,Burnley,eng Premier League,32-029,1989,8,382,48,35.4,4.2,4,75,1,4,21,3,0.38,2,10,-8,-1.88,-2.14,4.6,7.6,-3.0,-0.71,-0.32,Matches
216,Harvey Barnes\3ea50f67,eng ENG,FWMF,Leicester City,eng Premier League,23-354,1997,10,701,70,64.9,7.8,9,73,3,1,45,2,0.90,8,13,-5,-0.64,-0.64,9.4,12.1,-2.7,-0.35,-0.56,Matches
217,Antonio Barragán\487d9b09,es ESP,DF,Elche,es La Liga,34-169,1987,6,418,70,33.2,4.6,5,81,2,1,14,8,1.00,5,10,-5,-1.08,-0.65,3.9,7.6,-3.7,-0.80,-0.32,Matches
218,Leandro Barreiro Martins\00242b75,lu LUX,MF,Mainz 05,de Bundesliga,21-329,2000,13,805,62,68.8,8.9,9,78,3,4,25,0,1.38,9,11,-2,-0.22,-1.46,10.6,8.9,+1.6,+0.18,-0.37,Matches
219,Ander Barrenetxea\200e89e1,es ESP,FWMF,Real Sociedad,es La Liga,19-336,2001,6,370,62,29.4,4.1,4,73,0,2,40,1,1.83,5,2,+3,+0.73,+0.12,3.7,3.0,+0.7,+0.18,-0.34,Matches
220,Jacob Barrett Laursen\c0d3bd23,dk DEN,DF,Arminia,de Bundesliga,27-011,1994,11,874,79,74.7,9.7,11,79,5,0,,2,0.82,7,13,-6,-0.62,+0.60,9.9,17.2,-7.3,-0.76,+0.20,Matches
221,Musa Barrow\e5bf73f3,gm GAM,FWMF,Bologna,it Serie A,23-014,1998,12,844,70,72.1,9.4,11,74,2,1,35,1,1.42,12,15,-3,-0.32,+0.23,10.1,10.7,-0.6,-0.07,+0.08,Matches
222,Abdourahmane Barry\8df328f4,fr FRA,DF,Greuther Fürth,de Bundesliga,21-280,2000,7,134,19,11.5,1.5,0,,0,7,19,6,0.00,2,5,-3,-2.01,+0.16,1.3,3.4,-2.0,-1.36,-0.60,Matches
223,Teddy Bartouche\0d836298,fr FRA,GK,Lorient,fr Ligue 1,24-176,1997,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
224,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,30-317,1991,3,193,64,15.3,2.1,3,64,2,0,,7,3.00,4,2,+2,+0.93,+0.68,3.8,2.6,+1.2,+0.55,+0.47,Matches
225,Daniele Baselli\ea06dd97,it ITA,FWMF,Torino,it Serie A,29-261,1992,3,83,28,7.1,0.9,0,,0,3,28,8,0.33,0,3,-3,-3.25,-3.83,1.1,1.2,-0.1,-0.09,-0.37,Matches
226,Toma Bašić\80556f08,hr CRO,MF,Bordeaux,fr Ligue 1,25-003,1996,3,209,70,16.6,2.3,3,70,0,0,,0,0.67,3,3,0,0.00,+0.77,1.6,3.4,-1.8,-0.77,-0.09,Matches
227,Toma Bašić\80556f08,hr CRO,MF,Lazio,it Serie A,25-003,1996,7,170,24,14.5,1.9,1,65,0,6,18,5,1.43,2,3,-1,-0.53,-0.98,2.6,2.1,+0.5,+0.24,+0.37,Matches
228,Amine Bassi\ced1d98f,fr FRA,MF,Metz,fr Ligue 1,24-001,1997,2,75,38,5.6,0.8,1,60,0,1,15,11,0.50,0,2,-2,-2.40,-1.62,0.7,1.3,-0.6,-0.70,-0.03,Matches
229,Álvaro Bastida\42a028c5,es ESP,MF,Cádiz,es La Liga,17-200,2004,3,164,55,13.0,1.8,2,69,0,1,27,10,1.00,3,5,-2,-1.10,-0.36,1.6,2.5,-0.9,-0.50,-0.07,Matches
230,Alessandro Bastoni\75b86fb3,it ITA,DF,Inter,it Serie A,22-229,1999,13,1047,81,83.1,11.6,13,81,7,0,,0,2.31,28,10,+18,+1.55,+1.12,23.1,12.8,+10.3,+0.89,-0.27,Matches
231,Simone Bastoni\1ac232b8,it ITA,DFMF,Spezia,it Serie A,25-023,1996,12,1021,85,87.3,11.3,12,85,9,0,,0,0.67,13,27,-14,-1.23,-0.03,11.0,19.2,-8.2,-0.73,+0.27,Matches
232,Lewis Bate\cd4256d3,eng ENG,MF,Leeds United,eng Premier League,19-030,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
233,Rodrigo Battaglia\d637fc22,ar ARG,MF,Mallorca,es La Liga,30-139,1991,10,319,32,23.6,3.5,3,80,2,7,11,4,1.20,3,13,-10,-2.82,-3.00,2.8,9.4,-6.5,-1.84,-1.94,Matches
234,Maximilian Bauer\44a20f0c,de GER,DF,Greuther Fürth,de Bundesliga,21-292,2000,10,855,86,73.1,9.5,9,90,9,1,45,0,0.10,9,30,-21,-2.21,-0.21,10.5,20.2,-9.6,-1.02,-0.70,Matches
235,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,31-179,1990,12,1080,90,92.3,12.0,12,90,12,0,,0,1.42,21,17,+4,+0.33,-2.67,20.2,15.7,+4.5,+0.37,-1.25,Matches
236,Timo Baumgartl\bd7d2e6d,de GER,DF,Union Berlin,de Bundesliga,25-269,1996,9,741,82,68.6,8.2,9,82,7,0,,2,1.44,11,13,-2,-0.24,-1.30,11.3,11.3,0.0,0.00,-0.03,Matches
237,Julian Baumgartlinger\69374ff5,at AUT,MF,Leverkusen,de Bundesliga,33-330,1988,2,9,5,0.8,0.1,0,,0,2,5,0,2.00,1,0,+1,+10.00,+9.41,0.1,0.4,-0.3,-2.92,-3.05,Matches
238,Christoph Baumgartner\437f2b00,at AUT,MFFW,Hoffenheim,de Bundesliga,22-119,1999,9,558,62,47.7,6.2,7,71,0,2,30,0,1.56,9,6,+3,+0.48,-0.10,9.1,6.8,+2.2,+0.36,-0.21,Matches
239,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,26-148,1995,1,45,45,3.6,0.5,0,,0,1,45,1,0.00,2,2,0,0.00,-0.67,0.8,1.6,-0.9,-1.71,-2.21,Matches
240,Mohamed Bayo\01870104,gn GUI,FW,Clermont Foot,fr Ligue 1,23-177,1998,13,996,77,79.0,11.1,11,85,5,2,31,0,1.00,16,17,-1,-0.09,+3.32,14.2,13.2,+0.9,+0.08,+1.34,Matches
241,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,DFFW,Augsburg,de Bundesliga,25-099,1996,5,42,8,3.6,0.5,0,,0,5,8,1,0.20,0,2,-2,-4.29,-3.65,0.2,2.4,-2.2,-4.81,-3.96,Matches
242,Bebé\d8712bf9,pt POR,FWMF,Rayo Vallecano,es La Liga,31-139,1990,12,225,19,16.7,2.5,1,53,0,11,16,3,1.25,4,3,+1,+0.40,-0.08,3.6,4.5,-0.9,-0.36,-0.40,Matches
243,Ihlas Bebou\a53b661f,tg TOG,FWMF,Hoffenheim,de Bundesliga,27-219,1994,9,671,75,57.4,7.5,9,75,1,0,,0,1.78,14,11,+3,+0.40,-0.32,13.1,8.4,+4.7,+0.63,+0.36,Matches
244,Rodrigo Becão\19e4eab9,br BRA,DF,Udinese,it Serie A,25-313,1996,13,1170,90,100.0,13.0,13,90,13,0,,0,1.08,16,20,-4,-0.31,,17.0,17.8,-0.8,-0.06,,Matches
245,Mads Bech Sørensen\30db8574,dk DEN,DF,Brentford,eng Premier League,22-325,1999,1,20,20,1.9,0.2,0,,0,1,20,1,3.00,1,0,+1,+4.50,+4.67,0.7,0.7,-0.1,-0.27,-0.45,Matches
246,Owen Beck\a011a1e9,wls WAL,DF,Liverpool,eng Premier League,19-111,2002,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
