Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
592,Juan Cuadrado\0ab1f153,co COL,DFMF,Juventus,it Serie A,32,1988,24.2,2,18,6,33.3,0.74,0.25,0.06,0.17,17.7,0,1,1,2.0,1.2,0.07,0.0,-0.2,Matches
593,Adrián Cubas\9b40a6ea,py PAR,MF,Nîmes,fr Ligue 1,24,1996,24.9,1,11,5,45.5,0.44,0.20,0.09,0.20,23.5,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
594,Sergio Cubero Ezcurra\d858d079,es ESP,MF,Eibar,es La Liga,20,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
595,Cucho\71b47ab9,co COL,FWMF,Getafe,es La Liga,21,1999,16.3,2,27,11,40.7,1.66,0.68,0.07,0.18,15.6,1,0,0,2.5,2.5,0.09,-0.5,-0.5,Matches
596,Marc Cucurella\1daec722,es ESP,MF,Getafe,es La Liga,22,1998,36.0,3,27,8,29.6,0.75,0.22,0.11,0.38,17.1,0,0,0,1.7,1.7,0.06,+1.3,+1.3,Matches
597,Mickaël Cuisance\5722eced,fr FRA,MF,Marseille,fr Ligue 1,20,1999,11.4,2,9,3,33.3,0.79,0.26,0.22,0.67,17.3,1,0,0,0.9,0.9,0.10,+1.1,+1.1,Matches
598,Mickaël Cuisance\5722eced,fr FRA,FW,Bayern Munich,de Bundesliga,20,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
599,Matheus Cunha\dc62b55d,br BRA,FWMF,Hertha BSC,de Bundesliga,21,1999,23.9,7,66,30,45.5,2.76,1.26,0.08,0.17,22.0,8,2,3,8.1,5.8,0.09,-1.1,-0.8,Matches
600,Giuseppe Cuomo\ae5b04fe,it ITA,DF,Crotone,it Serie A,22,1998,8.9,0,2,0,0.0,0.22,0.00,0.00,,8.1,0,0,0,0.2,0.2,0.10,-0.2,-0.2,Matches
601,Patrick Cutrone\a4fe8cda,it ITA,FW,Wolves,eng Premier League,22,1998,0.3,0,1,0,0.0,3.60,0.00,0.00,,10.4,0,0,0,0.2,0.2,0.17,-0.2,-0.2,Matches
602,Patrick Cutrone\a4fe8cda,it ITA,FWMF,Fiorentina,it Serie A,22,1998,2.2,0,3,1,33.3,1.38,0.46,0.00,0.00,11.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
603,Patrick Cutrone\a4fe8cda,it ITA,FW,Valencia,es La Liga,22,1998,1.2,0,3,1,33.3,2.50,0.83,0.00,0.00,16.0,0,0,0,0.5,0.5,0.18,-0.5,-0.5,Matches
604,Wylan Cyprien\3e092724,fr FRA,MF,Parma,it Serie A,25,1995,4.6,0,6,1,16.7,1.32,0.22,0.00,0.00,27.4,3,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
605,Rafael Czichos\b0a0698b,de GER,DF,Köln,de Bundesliga,30,1990,25.1,1,10,2,20.0,0.40,0.08,0.10,0.50,7.1,0,0,0,1.5,1.5,0.15,-0.5,-0.5,Matches
606,Lennart-Marten Czyborra\7ba1f1ef,de GER,DF,Genoa,it Serie A,21,1999,13.0,1,5,2,40.0,0.38,0.15,0.20,0.50,17.5,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
607,Danilo D'Ambrosio\44eb9093,it ITA,DF,Inter,it Serie A,31,1988,7.8,3,8,6,75.0,1.03,0.77,0.38,0.50,10.6,0,0,0,1.3,1.3,0.17,+1.7,+1.7,Matches
608,Damien Da Silva\1ec7e1c5,fr FRA,DF,Rennes,fr Ligue 1,32,1988,29.6,4,23,11,47.8,0.78,0.37,0.17,0.36,12.8,0,0,0,1.8,1.8,0.08,+2.2,+2.2,Matches
609,Moanes Dabbur\eac044ad,il ISR,FW,Hoffenheim,de Bundesliga,28,1992,11.1,4,26,12,46.2,2.34,1.08,0.15,0.33,14.7,1,0,1,5.1,4.3,0.17,-1.1,-0.3,Matches
610,Bryan Dabo\c53083ad,bf BFA,MF,Benevento,it Serie A,28,1992,12.4,0,12,2,16.7,0.97,0.16,0.00,0.00,17.9,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
611,Colin Dagba\29c02c9f,fr FRA,DF,Paris S-G,fr Ligue 1,21,1998,15.1,1,7,1,14.3,0.46,0.07,0.14,1.00,20.6,0,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
612,Finn Dahmen\dee3013b,de GER,GK,Mainz 05,de Bundesliga,22,1998,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
613,Mahmoud Dahoud\db4ed67b,de GER,MF,Dortmund,de Bundesliga,24,1996,14.0,1,16,5,31.3,1.14,0.36,0.06,0.20,25.9,1,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
614,Leon Dajaku\aeaf1bc1,de GER,FW,Union Berlin,de Bundesliga,19,2001,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
615,Stuart Dallas\67ca8566,nir NIR,DFMF,Leeds United,eng Premier League,29,1991,37.9,8,48,18,37.5,1.27,0.48,0.17,0.44,19.7,0,0,0,4.6,4.6,0.10,+3.4,+3.4,Matches
616,Diogo Dalot\d9565625,pt POR,DF,Milan,it Serie A,21,1999,12.1,1,10,5,50.0,0.83,0.41,0.10,0.20,20.4,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
617,Mikkel Damsgaard\215f3907,dk DEN,MFFW,Sampdoria,it Serie A,20,2000,19.7,2,24,8,33.3,1.22,0.41,0.08,0.25,18.9,3,0,0,2.4,2.4,0.10,-0.4,-0.4,Matches
618,Flavius Daniliuc\7ef972c3,at AUT,DF,Nice,fr Ligue 1,19,2001,16.4,1,8,1,12.5,0.49,0.06,0.13,1.00,17.7,0,0,0,0.8,0.8,0.10,+0.2,+0.2,Matches
619,Danilo\94b2001f,br BRA,DF,Juventus,it Serie A,29,1991,32.4,1,18,2,11.1,0.56,0.06,0.06,0.50,21.3,0,0,0,1.2,1.2,0.07,-0.2,-0.2,Matches
620,Scott Dann\52105203,eng ENG,DF,Crystal Palace,eng Premier League,33,1987,15.0,1,5,2,40.0,0.33,0.13,0.20,0.50,9.2,0,0,0,0.3,0.3,0.07,+0.7,+0.7,Matches
621,Tiago Dantas\234204f4,pt POR,MF,Bayern Munich,de Bundesliga,19,2000,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
622,Dante\fd2bc67d,br BRA,DF,Nice,fr Ligue 1,36,1983,8.6,2,6,2,33.3,0.70,0.23,0.33,1.00,12.1,1,0,0,0.6,0.6,0.09,+1.4,+1.4,Matches
623,Andrea Danzi\263b855a,it ITA,MFDF,Hellas Verona,it Serie A,21,1999,1.2,0,1,0,0.0,0.87,0.00,0.00,,23.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
624,Ebrima Darboe\cf043a33,gm GAM,MF,Roma,it Serie A,19,2001,3.6,0,3,0,0.0,0.84,0.00,0.00,,24.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
625,Márton Dárdai\41bff4fa,de GER,DFMF,Hertha BSC,de Bundesliga,18,2002,9.1,0,2,0,0.0,0.22,0.00,0.00,,18.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
626,Vladimír Darida\3eb0f2df,cz CZE,MF,Hertha BSC,de Bundesliga,29,1990,21.1,1,27,6,22.2,1.28,0.28,0.04,0.17,22.6,1,0,0,1.4,1.4,0.05,-0.4,-0.4,Matches
627,Karl Darlow\cde3309f,eng ENG,GK,Newcastle Utd,eng Premier League,29,1990,25.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
628,Matteo Darmian\96e0490d,it ITA,DF,Inter,it Serie A,30,1989,12.9,3,9,5,55.6,0.70,0.39,0.33,0.60,13.8,0,0,0,1.2,1.2,0.14,+1.8,+1.8,Matches
629,Matteo Darmian\96e0490d,it ITA,DF,Parma,it Serie A,30,1989,2.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
630,Jonathan David\ce50fd99,ca CAN,FW,Lille,fr Ligue 1,20,2000,26.2,13,55,33,60.0,2.10,1.26,0.24,0.39,15.0,0,0,0,9.8,9.8,0.18,+3.2,+3.2,Matches
631,Alphonso Davies\d781d855,ca CAN,DF,Bayern Munich,de Bundesliga,19,2000,19.6,1,4,3,75.0,0.20,0.15,0.25,0.33,22.1,0,0,0,0.2,0.2,0.04,+0.8,+0.8,Matches
632,Ben Davies\44781702,wls WAL,DF,Tottenham,eng Premier League,27,1993,15.0,0,3,0,0.0,0.20,0.00,0.00,,13.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
633,Tom Davies\9228b07c,eng ENG,MF,Everton,eng Premier League,22,1998,15.8,0,7,0,0.0,0.44,0.00,0.00,,24.6,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
634,Keinan Davis\9deaf2c8,eng ENG,FWMF,Aston Villa,eng Premier League,22,1998,3.1,1,9,2,22.2,2.92,0.65,0.11,0.50,9.6,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
635,Leif Davis\8574c61f,eng ENG,DF,Leeds United,eng Premier League,20,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
636,Paweł Dawidowicz\16bb656a,pl POL,DF,Hellas Verona,it Serie A,25,1995,20.7,0,16,4,25.0,0.77,0.19,0.00,0.00,10.6,0,0,0,1.3,1.3,0.09,-1.3,-1.3,Matches
637,Craig Dawson\3e9e06cb,eng ENG,DF,West Ham,eng Premier League,30,1990,21.4,3,16,5,31.3,0.75,0.23,0.19,0.60,8.3,0,0,0,1.7,1.7,0.11,+1.3,+1.3,Matches
638,Kevin De Bruyne\e46012d4,be BEL,MF,Manchester City,eng Premier League,29,1991,22.2,6,79,25,31.6,3.56,1.13,0.05,0.16,20.2,10,2,3,9.7,7.4,0.09,-3.7,-3.4,Matches
639,Sebastien De Maio\952a03fe,fr FRA,DF,Udinese,it Serie A,33,1987,9.5,0,5,1,20.0,0.53,0.11,0.00,0.00,12.3,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
640,Rodrigo De Paul\162efffd,ar ARG,MF,Udinese,it Serie A,26,1994,35.6,9,80,19,23.8,2.25,0.53,0.08,0.32,24.0,10,3,3,6.6,4.3,0.06,+2.4,+1.7,Matches
641,Mattia De Sciglio\ae4e2852,it ITA,DF,Juventus,it Serie A,27,1992,0.3,0,1,0,0.0,3.75,0.00,0.00,,20.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
642,Mattia De Sciglio\ae4e2852,it ITA,DF,Lyon,fr Ligue 1,27,1992,16.3,0,4,2,50.0,0.25,0.12,0.00,0.00,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
643,Lorenzo De Silvestri\e74f0e59,it ITA,DF,Bologna,it Serie A,32,1988,23.8,2,12,7,58.3,0.50,0.29,0.17,0.29,10.5,0,0,0,2.3,2.3,0.19,-0.3,-0.3,Matches
644,Thibault De Smet\5fdcb075,be BEL,DF,Reims,fr Ligue 1,22,1998,5.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
645,Lucas Deaux\44f8c299,fr FRA,MFDF,Nîmes,fr Ligue 1,31,1988,19.5,1,14,6,42.9,0.72,0.31,0.07,0.17,17.8,0,0,0,0.9,0.9,0.07,+0.1,+0.1,Matches
646,Mathieu Debuchy\92232aad,fr FRA,DF,Saint-Étienne,fr Ligue 1,35,1985,23.4,2,26,7,26.9,1.11,0.30,0.08,0.29,12.7,0,0,0,2.6,2.6,0.10,-0.6,-0.6,Matches
647,Grégoire Defrel\854ee61a,mq MTQ,FWMF,Sassuolo,it Serie A,29,1991,14.8,3,22,9,40.9,1.48,0.61,0.14,0.33,16.3,0,0,0,2.8,2.8,0.13,+0.2,+0.2,Matches
648,Alessandro Deiola\7f267d66,it ITA,MF,Cagliari,it Serie A,24,1995,6.8,0,6,1,16.7,0.88,0.15,0.00,0.00,22.2,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
649,Alessandro Deiola\7f267d66,it ITA,MF,Spezia,it Serie A,24,1995,4.0,0,5,1,20.0,1.25,0.25,0.00,0.00,23.6,1,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
650,Romain Del Castillo\0be95d34,fr FRA,MFFW,Rennes,fr Ligue 1,24,1996,7.2,0,17,5,29.4,2.35,0.69,0.00,0.00,20.4,1,0,0,1.2,1.2,0.07,-1.2,-1.2,Matches
651,Lorenzo Del Pinto\081b6080,it ITA,MF,Benevento,it Serie A,30,1990,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
652,Thomas Delaine\8332db56,fr FRA,DF,Metz,fr Ligue 1,28,1992,19.8,3,17,10,58.8,0.86,0.51,0.18,0.30,20.6,0,0,0,1.1,1.1,0.07,+1.9,+1.9,Matches
653,Thomas Delaney\fe641c1a,dk DEN,MF,Dortmund,de Bundesliga,28,1991,14.3,1,8,3,37.5,0.56,0.21,0.13,0.33,13.1,0,0,0,0.4,0.4,0.05,+0.6,+0.6,Matches
654,Liam Delap\dd897ee7,eng ENG,FW,Manchester City,eng Premier League,17,2003,0.4,0,1,0,0.0,2.25,0.00,0.00,,12.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
655,Jonathan Delaplace\79685569,fr FRA,DF,Lorient,fr Ligue 1,34,1986,10.1,0,5,0,0.0,0.50,0.00,0.00,,23.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
656,Sacha Delaye\e4448c8c,fr FRA,MF,Montpellier,fr Ligue 1,18,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
657,Cristian Dell'Orco\b0243215,it ITA,DF,Spezia,it Serie A,26,1994,2.9,0,1,0,0.0,0.34,0.00,0.00,,6.7,0,0,0,0.1,0.1,0.08,-0.1,-0.1,Matches
658,Andy Delort\d33c706e,dz ALG,FW,Montpellier,fr Ligue 1,28,1991,27.6,15,91,34,37.4,3.30,1.23,0.16,0.44,16.0,2,0,1,10.8,10.0,0.11,+4.2,+5.0,Matches
659,Fabian Delph\111c3236,eng ENG,MFDF,Everton,eng Premier League,30,1989,3.0,0,1,0,0.0,0.34,0.00,0.00,,30.4,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
660,Moussa Dembélé\e7986081,fr FRA,FWMF,Atlético Madrid,es La Liga,24,1996,1.1,0,6,2,33.3,5.40,1.80,0.00,0.00,10.8,0,0,0,1.0,1.0,0.17,-1.0,-1.0,Matches
661,Moussa Dembélé\e7986081,fr FRA,FW,Lyon,fr Ligue 1,24,1996,7.5,1,27,8,29.6,3.59,1.06,0.04,0.13,13.6,1,0,0,3.8,3.8,0.14,-2.8,-2.8,Matches
662,Ousmane Dembélé\b19db005,fr FRA,FWDF,Barcelona,es La Liga,23,1997,19.7,6,55,20,36.4,2.79,1.01,0.11,0.30,17.2,0,0,0,5.6,5.6,0.10,+0.4,+0.4,Matches
663,Merih Demiral\e3cceee6,tr TUR,DF,Juventus,it Serie A,22,1998,10.4,0,7,2,28.6,0.67,0.19,0.00,0.00,10.3,0,0,0,0.7,0.7,0.10,-0.7,-0.7,Matches
664,Kerem Demirbay\54b4dc4e,de GER,MF,Leverkusen,de Bundesliga,27,1993,19.4,4,44,13,29.5,2.27,0.67,0.09,0.31,23.3,5,0,0,2.4,2.4,0.05,+1.6,+1.6,Matches
665,Ermedin Demirović\ed79b7d3,ba BIH,FW,Freiburg,de Bundesliga,22,1998,16.6,5,40,19,47.5,2.40,1.14,0.13,0.26,13.7,0,0,0,4.7,4.7,0.12,+0.3,+0.3,Matches
666,Diego Demme\dc3fa3b5,de GER,MF,Napoli,it Serie A,28,1991,17.7,2,14,5,35.7,0.79,0.28,0.14,0.40,15.5,0,0,0,1.4,1.4,0.10,+0.6,+0.6,Matches
667,Jason Denayer\47af88b8,be BEL,DF,Lyon,fr Ligue 1,25,1995,29.0,1,5,1,20.0,0.17,0.03,0.20,1.00,16.8,0,0,0,0.5,0.5,0.10,+0.5,+0.5,Matches
668,Leander Dendoncker\5a7301ae,be BEL,MFDF,Wolves,eng Premier League,25,1995,27.8,1,32,8,25.0,1.15,0.29,0.03,0.13,13.5,0,0,0,3.3,3.3,0.10,-2.3,-2.3,Matches
669,Kevin Denkey\0d3585b5,tg TOG,FW,Nîmes,fr Ligue 1,19,2000,5.8,1,17,8,47.1,2.92,1.37,0.06,0.13,15.3,0,0,0,1.8,1.8,0.10,-0.8,-0.8,Matches
670,Emmanuel Dennis\2c44a35d,ng NGA,FW,Köln,de Bundesliga,22,1997,5.3,0,5,0,0.0,0.95,0.00,0.00,,12.7,0,0,0,0.6,0.6,0.11,-0.6,-0.6,Matches
671,Stefano Denswil\5832ebfe,nl NED,DF,Bologna,it Serie A,27,1993,1.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
672,Fabio Depaoli\d97f2e8d,it ITA,DF,Atalanta,it Serie A,23,1997,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
673,Fabio Depaoli\d97f2e8d,it ITA,MF,Sampdoria,it Serie A,23,1997,0.9,0,2,1,50.0,2.34,1.17,0.00,0.00,17.3,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
674,Fabio Depaoli\d97f2e8d,it ITA,DF,Benevento,it Serie A,23,1997,12.4,0,7,1,14.3,0.56,0.08,0.00,0.00,21.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
675,Memphis Depay\8f696594,nl NED,FW,Lyon,fr Ligue 1,26,1994,32.5,20,102,45,44.1,3.14,1.39,0.12,0.27,21.1,14,8,8,17.7,11.7,0.11,+2.3,+0.3,Matches
676,Clément Depres\e53ab10b,fr FRA,MF,Nîmes,fr Ligue 1,25,1994,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
677,Mike van der Hoorn\25f50295,nl NED,DF,Arminia,de Bundesliga,27,1992,15.1,0,4,2,50.0,0.27,0.13,0.00,0.00,10.0,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
678,Kastriot Dermaku\2990c466,al ALB,DF,Parma,it Serie A,28,1992,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
679,Kiril Despodov\13c8e5f6,bg BUL,FW,Cagliari,it Serie A,23,1996,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
680,Sergiño Dest\5976f83e,us USA,DF,Barcelona,es La Liga,19,2000,21.2,2,14,5,35.7,0.66,0.24,0.14,0.40,15.6,0,0,0,2.5,2.5,0.18,-0.5,-0.5,Matches
681,Mattia Destro\d7d32194,it ITA,FW,Genoa,it Serie A,29,1991,17.8,11,38,23,60.5,2.13,1.29,0.29,0.48,12.0,0,0,0,6.8,6.8,0.18,+4.2,+4.2,Matches
682,Gerard Deulofeu\39583cfd,es ESP,FWMF,Udinese,it Serie A,26,1994,6.6,1,16,9,56.3,2.41,1.35,0.06,0.11,17.1,1,0,0,1.3,1.3,0.08,-0.3,-0.3,Matches
683,Deyverson\2e5e846d,br BRA,FW,Alavés,es La Liga,29,1991,9.7,1,14,2,14.3,1.44,0.21,0.07,0.50,16.6,0,0,0,1.8,1.8,0.13,-0.8,-0.8,Matches
684,Jacopo Dezi\e921b9db,it ITA,FWMF,Parma,it Serie A,28,1992,0.9,0,1,0,0.0,1.14,0.00,0.00,,20.0,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
685,Samuel Di Carmine\ef94dc2f,it ITA,FW,Hellas Verona,it Serie A,31,1988,5.6,0,9,2,22.2,1.62,0.36,0.00,0.00,9.7,0,0,0,1.6,1.6,0.17,-1.6,-1.6,Matches
686,Samuel Di Carmine\ef94dc2f,it ITA,FW,Crotone,it Serie A,31,1988,5.3,0,6,1,16.7,1.14,0.19,0.00,0.00,11.0,0,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
687,Giovanni Di Lorenzo\230a2fac,it ITA,DF,Napoli,it Serie A,26,1993,36.0,3,31,12,38.7,0.86,0.33,0.10,0.25,11.9,0,0,0,3.8,3.8,0.12,-0.8,-0.8,Matches
688,Ángel Di María\19cda00b,ar ARG,FWMF,Paris S-G,fr Ligue 1,32,1988,20.6,5,60,18,30.0,2.91,0.87,0.08,0.28,20.8,6,0,0,5.1,5.1,0.09,-0.1,-0.1,Matches
689,Alessandro Di Pardo\e0ce7038,it ITA,MFDF,Juventus,it Serie A,21,1999,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
690,Giuseppe Di Serio\5048486b,it ITA,FWMF,Benevento,it Serie A,19,2001,3.2,0,5,2,40.0,1.54,0.62,0.00,0.00,15.5,0,0,0,0.6,0.6,0.13,-0.6,-0.6,Matches
691,Boulaye Dia\244bc2c8,sn SEN,FWMF,Reims,fr Ligue 1,23,1996,32.6,14,58,22,37.9,1.78,0.68,0.16,0.41,15.9,0,5,5,13.2,9.4,0.16,+0.8,-0.4,Matches
692,Abdoulay Diaby\23c5db70,ml MLI,MF,Getafe,es La Liga,29,1991,0.2,0,1,0,0.0,5.00,0.00,0.00,,14.0,0,0,0,0.3,0.3,0.34,-0.3,-0.3,Matches
693,Moussa Diaby\aeed5c06,fr FRA,FWMF,Leverkusen,de Bundesliga,21,1999,26.5,4,51,25,49.0,1.92,0.94,0.08,0.16,18.5,0,0,0,5.6,5.6,0.11,-1.6,-1.6,Matches
694,Mbaye Diagne\dda3969e,sn SEN,FW,West Brom,eng Premier League,28,1991,13.2,3,25,9,36.0,1.89,0.68,0.12,0.33,10.0,0,0,0,5.0,5.0,0.20,-2.0,-2.0,Matches
695,Mouctar Diakhaby\d2110326,fr FRA,DF,Valencia,es La Liga,23,1996,23.1,1,11,4,36.4,0.48,0.17,0.09,0.25,10.0,0,0,0,1.1,1.1,0.10,-0.1,-0.1,Matches
696,Abdou Diallo\fc62f087,sn SEN,DF,Paris S-G,fr Ligue 1,24,1996,16.6,0,4,0,0.0,0.24,0.00,0.00,,11.0,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
697,Amad Diallo\9dc96f10,ci CIV,FW,Manchester Utd,eng Premier League,18,2002,1.8,0,1,1,100.0,0.54,0.54,0.00,0.00,22.6,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
698,Amad Diallo\9dc96f10,ci CIV,MF,Atalanta,it Serie A,18,2002,0.2,0,1,0,0.0,6.43,0.00,0.00,,21.5,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
699,Habib Diallo\6605d143,sn SEN,FW,Strasbourg,fr Ligue 1,25,1995,25.8,9,53,19,35.8,2.05,0.74,0.15,0.42,16.4,0,1,1,7.2,6.4,0.12,+1.8,+1.6,Matches
700,Habib Diallo\6605d143,sn SEN,FW,Metz,fr Ligue 1,25,1995,1.6,0,2,0,0.0,1.26,0.00,0.00,,9.6,0,0,0,0.4,0.4,0.19,-0.4,-0.4,Matches
701,Ibrahima Diallo\11ff3d56,fr FRA,MF,Southampton,eng Premier League,21,1999,11.3,0,8,2,25.0,0.71,0.18,0.00,0.00,20.6,0,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
702,Ibrahima Diallo\11ff3d56,fr FRA,MF,Brest,fr Ligue 1,21,1999,4.9,0,1,0,0.0,0.20,0.00,0.00,,31.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
703,Amadou Diambo\c3a847c7,gh GHA,FW,Benevento,it Serie A,19,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
704,Grady Diangana\f522d7ec,eng ENG,MFFW,West Brom,eng Premier League,22,1998,13.7,1,14,5,35.7,1.02,0.36,0.07,0.20,16.6,0,0,0,1.2,1.2,0.09,-0.2,-0.2,Matches
705,Stéphane Diarra\29939a1d,fr FRA,FWMF,Lorient,fr Ligue 1,21,1998,2.2,0,2,2,100.0,0.91,0.91,0.00,0.00,21.9,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
706,Raphael Dias Belloli\3423f250,br BRA,MF,Leeds United,eng Premier League,23,1996,26.2,6,68,27,39.7,2.59,1.03,0.09,0.22,16.3,4,0,0,6.0,6.0,0.09,0.0,0.0,Matches
707,Raphael Dias Belloli\3423f250,br BRA,FWMF,Rennes,fr Ligue 1,23,1996,4.5,1,11,3,27.3,2.45,0.67,0.09,0.33,18.0,3,0,0,1.2,1.2,0.11,-0.2,-0.2,Matches
708,Rúben Dias\31c69ef1,pt POR,DF,Manchester City,eng Premier League,23,1997,31.6,1,14,7,50.0,0.44,0.22,0.07,0.14,7.5,0,0,0,2.4,2.4,0.17,-1.4,-1.4,Matches
709,Krepin Diatta\8104e41e,sn SEN,MFDF,Monaco,fr Ligue 1,21,1999,4.3,1,3,1,33.3,0.69,0.23,0.33,1.00,14.3,0,0,0,0.5,0.5,0.18,+0.5,+0.5,Matches
710,Amadou Diawara\bf309d24,gn GUI,MF,Roma,it Serie A,23,1997,7.3,1,7,4,57.1,0.96,0.55,0.14,0.25,20.3,0,0,0,1.1,1.1,0.16,-0.1,-0.1,Matches
711,Brahim Díaz\407feb71,es ESP,MFFW,Milan,it Serie A,20,1999,13.6,4,26,9,34.6,1.91,0.66,0.15,0.44,16.3,0,0,0,3.3,3.3,0.13,+0.7,+0.7,Matches
712,Víctor Díaz\3624ce4c,es ESP,DF,Granada,es La Liga,32,1988,9.2,0,5,1,20.0,0.54,0.11,0.00,0.00,26.7,0,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
713,Daniel Didavi\d3096421,de GER,FWMF,Stuttgart,de Bundesliga,30,1990,10.8,4,24,7,29.2,2.23,0.65,0.17,0.57,18.3,5,0,0,3.2,3.2,0.13,+0.8,+0.8,Matches
714,Bamba Dieng\40774c6b,sn SEN,FWDF,Marseille,fr Ligue 1,20,2000,1.4,0,1,0,0.0,0.70,0.00,0.00,,4.1,0,0,0,0.2,0.2,0.16,-0.2,-0.2,Matches
715,Eric Dier\ac861941,eng ENG,DF,Tottenham,eng Premier League,26,1994,28.0,0,14,2,14.3,0.50,0.07,0.00,0.00,21.5,8,0,0,0.9,0.9,0.06,-0.9,-0.9,Matches
716,Daan Dierckx\3a35db3d,be BEL,DF,Parma,it Serie A,17,2003,5.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
717,Lucas Digne\1b84dbe1,fr FRA,DF,Everton,eng Premier League,27,1993,29.8,0,13,0,0.0,0.44,0.00,0.00,,23.2,3,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
718,Virgil van Dijk\e06683ca,nl NED,DF,Liverpool,eng Premier League,29,1991,4.1,1,4,2,50.0,0.97,0.49,0.25,0.50,13.5,0,0,0,0.3,0.3,0.08,+0.7,+0.7,Matches
719,Mitchell Dijks\0a3065c8,nl NED,DF,Bologna,it Serie A,27,1993,16.5,0,2,0,0.0,0.12,0.00,0.00,,14.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
720,Javairô Dilrosun\34a0f5ff,nl NED,FWMF,Hertha BSC,de Bundesliga,22,1998,5.9,0,8,1,12.5,1.36,0.17,0.00,0.00,17.4,0,0,0,0.8,0.8,0.10,-0.8,-0.8,Matches
