Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Succ,Att,Succ%,#Pl,Megs,Carries,TotDist,PrgDist,Prog,1/3,CPA,Mis,Dis,Targ,Rec,Rec%,Prog,Matches
1972,Ronaël Pierre-Gabriel\64ba07c0,fr FRA,DF,Saint-Étienne,fr Ligue 1,19,1998,13.0,733,40,254,367,155,6,630,15,19,78.9,15,2,457,2609,1355,49,16,3,12,12,445,409,91.9,8,Matches
1973,Erik Pieters\1ef37668,nl NED,DF,Stoke City,eng Premier League,28,1988,30.2,1693,148,563,803,401,26,1434,12,25,48.0,13,1,780,3601,1856,73,37,3,16,19,817,730,89.4,35,Matches
1974,Tomás Pina Isla\e54bd0a2,es ESP,MF,Alavés,es La Liga,29,1987,26.5,1216,67,303,768,198,16,1202,20,26,76.9,23,0,820,3604,1263,62,16,3,14,14,741,667,90.0,23,Matches
1975,Andrea Pinamonti\08aa9cd1,it ITA,FW,Inter,it Serie A,18,1999,0.2,6,0,0,1,5,1,5,0,1,0.0,0,0,1,0,0,0,0,0,0,0,9,5,55.6,1,Matches
1976,Carlo Pinsoglio\f6a06749,it ITA,GK,Juventus,it Serie A,27,1990,0.3,6,5,6,0,0,0,5,0,0,,0,0,3,13,5,0,0,0,0,0,2,2,100.0,0,Matches
1977,Gerard Piqué\adfc9123,es ESP,DF,Barcelona,es La Liga,30,1987,29.2,2075,318,1124,1007,90,28,2032,6,10,60.0,6,0,1419,9197,5139,136,29,0,4,7,1385,1341,96.8,27,Matches
1978,Facundo Píriz\fca455cc,uy URU,MF,Montpellier,fr Ligue 1,27,1990,9.0,518,18,165,288,99,6,511,2,4,50.0,2,0,302,1451,446,13,5,0,4,5,331,317,95.8,8,Matches
1979,Fabio Pisacane\56400c01,it ITA,DF,Cagliari,it Serie A,31,1986,21.4,1290,144,667,649,61,7,1255,3,7,42.9,4,0,767,4661,2528,58,10,0,3,5,772,757,98.1,6,Matches
1980,Łukasz Piszczek\fe2db476,pl POL,DF,Dortmund,de Bundesliga,32,1985,23.8,1831,90,404,1042,491,38,1581,21,32,65.6,24,4,1074,5410,2551,120,47,3,20,17,1147,1057,92.2,50,Matches
1981,Claudio Pizarro\54b6ee79,pe PER,FWMF,Köln,de Bundesliga,38,1978,6.4,318,8,29,148,158,42,307,19,23,82.6,20,0,229,1026,400,31,6,5,14,17,345,232,67.2,77,Matches
1982,Guido Pizarro\faec2ec4,ar ARG,MF,Sevilla,es La Liga,27,1990,19.5,1421,72,417,927,174,20,1397,15,21,71.4,18,2,1004,4986,2422,79,27,2,13,17,983,949,96.5,29,Matches
1983,Marko Pjaca\2c38b327,hr CRO,FWMF,Schalke 04,de Bundesliga,22,1995,2.9,103,1,9,52,55,9,101,8,13,61.5,10,0,79,381,260,13,6,2,9,5,113,71,62.8,29,Matches
1984,Miralem Pjanić\ad6df2d5,ba BIH,MF,Juventus,it Serie A,27,1990,27.6,2428,69,544,1409,599,25,2209,23,29,79.3,25,0,1645,6704,3401,132,51,4,29,24,1724,1667,96.7,49,Matches
1985,Carles Planas\72b92c4e,es ESP,DFMF,Girona,es La Liga,26,1991,2.1,127,4,36,53,48,6,116,0,1,0.0,0,0,83,452,212,9,4,2,3,1,84,77,91.7,4,Matches
1986,Jaroslav Plašil\516dc25b,cz CZE,MF,Bordeaux,fr Ligue 1,35,1982,11.6,748,26,181,459,151,9,734,5,8,62.5,5,0,489,2878,1210,48,15,0,9,11,496,470,94.8,30,Matches
1987,Marvin Plattenhardt\f7aa75bd,de GER,DF,Hertha BSC,de Bundesliga,25,1992,33.0,2005,108,566,989,564,7,1580,20,32,62.5,21,1,1110,5377,2764,119,44,4,15,14,1124,1040,92.5,32,Matches
1988,Alassane Pléa\bc6bd723,fr FRA,FW,Nice,fr Ligue 1,24,1993,33.8,1436,28,134,668,743,159,1394,59,88,67.0,64,1,1129,6097,3218,188,54,33,59,63,1568,1149,73.3,363,Matches
1989,Morgan Poaty\7add56e1,cg CGO,MF,Montpellier,fr Ligue 1,20,1997,1.9,106,4,30,51,38,2,91,1,3,33.3,1,0,70,540,308,14,7,2,1,0,67,61,91.0,3,Matches
1990,Gerónimo Poblete\31bbb7e2,ar ARG,MF,Metz,fr Ligue 1,24,1993,18.4,1032,29,267,675,174,2,1024,19,23,82.6,19,0,733,3860,1769,60,28,0,17,12,733,698,95.2,21,Matches
1991,Florentin Pogba\1e23a224,gn GUI,DF,Saint-Étienne,fr Ligue 1,26,1990,3.6,185,26,99,80,22,2,169,1,2,50.0,1,0,110,628,298,12,3,0,1,1,101,98,97.0,1,Matches
1992,Paul Pogba\867239d3,fr FRA,MF,Manchester Utd,eng Premier League,24,1993,23.9,2103,40,311,1323,631,72,2075,64,99,64.6,66,0,1642,8093,5050,244,65,8,56,48,1843,1683,91.3,98,Matches
1993,Joel Pohjanpalo\ea003d07,fi FIN,MFFW,Leverkusen,de Bundesliga,22,1994,1.3,33,3,6,16,13,5,32,0,1,0.0,0,0,18,44,23,1,0,1,1,3,30,25,83.3,9,Matches
1994,Eugen Polanski\fb2a63bb,pl POL,MF,Hoffenheim,de Bundesliga,31,1986,2.9,169,8,45,109,25,3,168,4,4,100.0,4,1,125,517,259,10,3,1,5,6,124,115,92.7,4,Matches
1995,Andrea Poli\b3fd7075,it ITA,MF,Bologna,it Serie A,27,1989,28.3,1575,61,405,888,352,36,1547,33,49,67.3,35,4,1162,4411,1759,73,25,2,27,32,1211,1069,88.3,69,Matches
1996,Matteo Politano\5e861944,it ITA,FW,Sassuolo,it Serie A,23,1993,31.2,1520,20,142,569,960,142,1406,69,121,57.0,74,2,1193,8703,4911,252,84,46,66,83,1489,1078,72.4,296,Matches
1997,Julian Pollersbeck\d6f6ce93,de GER,GK,Hamburger SV,de Bundesliga,22,1994,10.0,566,316,535,45,0,0,473,0,0,,0,0,392,2047,1213,0,0,0,0,0,354,351,99.2,0,Matches
1998,Ezequiel Ponce\ccbbe661,ar ARG,FW,Lille,fr Ligue 1,20,1997,12.2,386,8,33,188,193,50,364,14,15,93.3,14,0,259,1135,289,14,4,5,37,23,493,295,59.8,125,Matches
1999,Pere Pons\29b61deb,es ESP,MF,Girona,es La Liga,24,1993,28.4,1248,34,243,836,244,23,1238,37,51,72.5,41,1,896,4378,2001,105,28,4,39,32,807,729,90.3,58,Matches
2000,Simone Pontisso\8a2d3fdb,it ITA,MF,Udinese,it Serie A,20,1997,0.1,16,0,4,15,0,0,14,1,1,100.0,1,0,13,43,33,0,0,0,0,0,14,13,92.9,0,Matches
2001,Nick Pope\4b40d9ca,eng ENG,GK,Burnley,eng Premier League,25,1992,34.6,1317,1097,1248,69,0,0,820,0,0,,0,0,479,3133,2065,0,0,0,0,0,372,370,99.5,0,Matches
2002,Jérémie Porsan-Clémenté\fa27b5a0,fr FRA,MF,Montpellier,fr Ligue 1,19,1997,1.0,53,0,21,14,21,3,43,0,0,,0,0,25,105,56,3,0,0,4,2,25,22,88.0,4,Matches
2003,Francisco Portillo\8e010ff4,es ESP,MFFW,Getafe,es La Liga,27,1990,27.3,1273,22,192,624,551,43,1255,45,75,60.0,48,4,1047,4275,1918,95,43,5,43,54,1090,875,80.3,160,Matches
2004,Portu\1bda5842,es ESP,FWMF,Girona,es La Liga,25,1992,33.3,1041,7,99,454,604,158,1020,43,94,45.7,53,7,859,5107,3051,148,48,30,81,78,1246,754,60.5,252,Matches
2005,Stefan Posch\7f609bfc,at AUT,DF,Hoffenheim,de Bundesliga,20,1997,8.4,597,39,310,265,55,4,576,3,6,50.0,3,0,371,1987,980,29,9,0,7,2,394,384,97.5,4,Matches
2006,Sergio Postigo\474ecac8,es ESP,DF,Levante,es La Liga,28,1988,26.9,1170,204,630,551,56,18,1121,9,10,90.0,9,0,683,3956,2233,69,15,1,4,3,635,624,98.3,7,Matches
2007,Yussuf Poulsen\d2416c2e,dk DEN,FW,RB Leipzig,de Bundesliga,23,1994,18.5,855,14,69,435,406,96,837,34,54,63.0,35,2,517,1911,1017,54,25,9,78,42,1095,658,60.1,207,Matches
2008,Maxime Poundjé\b92edde2,fr FRA,DF,Bordeaux,fr Ligue 1,24,1992,18.9,1153,43,363,557,345,10,979,26,40,65.0,30,1,668,4555,2774,103,48,3,13,20,673,620,92.1,30,Matches
2009,Darío Poveda\cbdf7d5c,es ESP,FW,Villarreal,es La Liga,20,1997,0.0,5,0,0,4,2,1,5,1,1,100.0,1,0,4,26,23,1,1,0,1,0,6,4,66.7,1,Matches
2010,Dennis Praet\86695068,be BEL,MF,Sampdoria,it Serie A,23,1994,29.5,1850,29,286,1077,618,74,1810,56,94,59.6,62,1,1346,7504,4195,185,62,17,40,43,1437,1290,89.8,147,Matches
2011,Sanjin Prcić\51c30111,ba BIH,MF,Rennes,fr Ligue 1,23,1993,17.4,1052,35,250,695,195,9,1038,6,8,75.0,6,0,730,4011,1985,84,31,3,4,4,718,691,96.2,23,Matches
2012,Nicolas de Préville\b0547a87,fr FRA,FW,Bordeaux,fr Ligue 1,26,1991,21.5,1058,15,123,462,563,98,1005,41,84,48.8,50,1,770,4294,2206,116,28,15,61,62,998,743,74.4,209,Matches
2013,Nicolas de Préville\b0547a87,fr FRA,FW,Lille,fr Ligue 1,26,1991,3.2,112,4,9,52,58,22,106,0,2,0.0,1,0,70,368,152,12,4,3,4,9,132,76,57.6,33,Matches
2014,Andrés Prieto\113fb4ea,es ESP,GK,Málaga,es La Liga,23,1993,4.0,104,96,104,0,0,0,73,1,1,100.0,1,0,46,296,170,0,0,0,0,0,36,36,100.0,0,Matches
2015,Xabi Prieto\d054d8b0,es ESP,MF,Real Sociedad,es La Liga,33,1983,21.4,1177,30,136,558,574,80,1158,17,25,68.0,20,0,915,4242,2055,101,40,5,22,22,1085,927,85.4,166,Matches
2016,Jérôme Prior\1061c207,fr FRA,GK,Bordeaux,fr Ligue 1,21,1995,2.0,37,35,37,0,0,0,32,0,0,,0,0,22,122,76,0,0,0,0,0,18,18,100.0,0,Matches
2017,Alex Pritchard\ff9fcd4d,eng ENG,MFFW,Huddersfield,eng Premier League,24,1993,11.1,554,8,47,253,291,25,501,16,32,50.0,17,2,378,1678,757,42,22,7,38,27,534,361,67.6,80,Matches
2018,Sloan Privat\4df04a86,fr FRA,FW,Guingamp,fr Ligue 1,28,1989,0.0,1,0,0,0,1,1,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,Matches
2019,Sebastian Prödl\f5e6d08d,at AUT,DF,Watford,eng Premier League,30,1987,17.4,752,109,432,328,28,15,736,0,0,,0,0,319,1590,774,15,4,0,1,0,389,362,93.1,4,Matches
2020,Davy Pröpper\fdd85f94,nl NED,MF,Brighton,eng Premier League,25,1991,34.7,1821,119,475,1173,258,28,1812,39,65,60.0,43,4,1123,5053,2152,87,16,1,31,25,1158,1044,90.2,49,Matches
2021,Manuel Pucciarelli\a1c7b425,it ITA,FW,Chievo,it Serie A,26,1991,15.3,538,2,42,245,278,71,527,11,22,50.0,11,0,400,1432,510,27,9,6,25,23,593,371,62.6,140,Matches
2022,Christian Puggioni\b39dfab0,it ITA,GK,Benevento,it Serie A,36,1981,13.1,487,436,487,1,0,0,348,0,0,,0,0,246,949,630,0,0,0,0,0,199,196,98.5,0,Matches
2023,Christian Puggioni\b39dfab0,it ITA,GK,Sampdoria,it Serie A,36,1981,9.0,332,294,331,1,0,0,242,0,0,,0,0,131,568,370,0,0,0,0,0,112,111,99.1,0,Matches
2024,Marc Pugh\9aacb284,eng ENG,MFFW,Bournemouth,eng Premier League,30,1987,10.9,649,14,102,288,315,44,634,20,31,64.5,21,0,482,2559,1340,71,19,10,30,29,559,479,85.7,59,Matches
2025,Erick Pulgar\4611e028,cl CHI,MF,Bologna,it Serie A,23,1994,30.8,2083,132,660,1278,250,16,1988,19,28,67.9,19,2,1301,5937,3322,106,22,2,24,20,1392,1330,95.5,27,Matches
2026,Christian Pulisic\1bf33a9a,us USA,FW,Dortmund,de Bundesliga,18,1998,25.6,1282,16,136,597,705,140,1248,89,149,59.7,99,4,1122,6725,4123,237,72,47,76,90,1301,971,74.6,197,Matches
2027,Jason Puncheon\fd3f57ce,eng ENG,MF,Crystal Palace,eng Premier League,31,1986,7.2,325,4,48,184,122,13,301,4,4,100.0,4,0,204,989,477,24,13,2,9,16,253,211,83.4,27,Matches
2028,George Pușcaș\c23c8e0d,ro ROU,FWMF,Benevento,it Serie A,21,1996,7.8,239,8,35,113,115,47,227,10,14,71.4,11,2,156,676,353,16,5,6,18,19,284,170,59.9,69,Matches
2029,Loïc Puyo\bcb98316,fr FRA,MF,Angers,fr Ligue 1,28,1988,1.9,141,6,35,77,35,3,137,4,6,66.7,4,0,95,408,147,6,1,0,3,1,86,79,91.9,6,Matches
2030,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,it Serie A,34,1983,30.2,1017,19,60,382,633,174,961,26,46,56.5,30,2,672,2628,1037,50,18,9,77,51,1188,718,60.4,350,Matches
2031,Robin Quaison\74c7c2db,se SWE,FW,Mainz 05,de Bundesliga,23,1993,15.7,494,16,44,241,230,68,481,17,30,56.7,18,1,341,1569,770,42,11,14,40,32,600,327,54.5,138,Matches
2032,Collin Quaner\19b8b0b9,de GER,FWMF,Huddersfield,eng Premier League,26,1991,14.2,660,26,100,305,311,62,654,17,38,44.7,19,0,462,2566,1654,77,27,25,32,37,601,420,69.9,75,Matches
2033,Dani Raba\ea6a7ab4,es ESP,MFFW,Villarreal,es La Liga,21,1995,12.3,697,11,88,358,304,41,651,19,34,55.9,21,0,520,2749,1543,85,28,14,27,29,611,464,75.9,98,Matches
2034,Adrien Rabiot\8794e251,fr FRA,MF,Paris S-G,fr Ligue 1,22,1995,26.3,2425,57,573,1587,495,40,2412,26,35,74.3,29,0,1905,12766,6606,259,73,7,37,31,1972,1885,95.6,93,Matches
2035,Nemanja Radoja\b5dd3469,rs SRB,MF,Celta Vigo,es La Liga,24,1993,12.3,707,23,121,492,144,11,704,10,17,58.8,13,1,544,2734,1130,53,22,0,12,14,566,506,89.4,47,Matches
2036,Ivan Radovanović\023937a9,rs SRB,MF,Chievo,it Serie A,28,1988,34.9,2151,138,680,1360,252,5,2033,12,17,70.6,13,0,1348,6584,3209,115,38,0,8,21,1296,1259,97.1,24,Matches
2037,Ștefan Radu\53de807a,ro ROU,DF,Lazio,it Serie A,30,1986,28.8,1915,150,843,1083,159,15,1863,12,14,85.7,12,0,1263,8435,5307,149,38,4,14,11,1261,1244,98.7,11,Matches
2038,Rafael\9a1f2e1c,br BRA,DF,Lyon,fr Ligue 1,27,1990,20.1,1436,49,417,681,451,31,1269,22,40,55.0,24,0,887,5140,3029,130,57,7,21,19,919,864,94.0,41,Matches
2039,Rafael\dd06d56c,br BRA,GK,Cagliari,it Serie A,35,1982,8.8,281,264,280,1,0,0,161,0,0,,0,0,82,343,218,0,0,0,0,0,69,69,100.0,0,Matches
2040,Raffael\791af558,br BRA,FW,M'Gladbach,de Bundesliga,32,1985,23.0,1105,2,91,598,503,93,1064,52,69,75.4,52,2,924,3990,2205,137,39,23,52,74,1069,835,78.1,191,Matches
2041,Rafinha\0c2ac3cb,br BRA,MFFW,Inter,it Serie A,24,1993,11.6,902,13,118,508,353,43,886,42,57,73.7,43,1,741,3959,2338,121,39,7,27,22,810,709,87.5,93,Matches
2042,Rafinha\d003e213,br BRA,DF,Bayern Munich,de Bundesliga,31,1985,20.6,1947,63,460,1050,558,20,1779,12,17,70.6,13,1,1439,6234,3405,132,52,3,11,9,1449,1396,96.3,50,Matches
2043,Andrea Raggi\bd4f5f94,it ITA,DF,Monaco,fr Ligue 1,33,1984,17.8,853,50,362,381,152,11,740,3,5,60.0,3,0,465,2217,1063,20,7,0,4,5,512,485,94.7,17,Matches
2044,Antonino Ragusa\e967e202,it ITA,FWMF,Sassuolo,it Serie A,27,1990,9.2,418,20,73,158,224,54,400,16,24,66.7,18,0,304,1527,920,48,18,10,33,21,411,274,66.7,84,Matches
2045,Baba Rahman\e4086af3,gh GHA,DF,Schalke 04,de Bundesliga,23,1994,0.4,25,1,9,13,6,0,21,2,2,100.0,2,0,14,70,50,1,1,0,0,1,13,12,92.3,0,Matches
2046,Ivan Rakitić\89f951b5,hr CRO,MF,Barcelona,es La Liga,29,1988,31.5,2786,74,564,1725,670,52,2708,28,37,75.7,30,5,2184,9253,4765,176,60,5,25,14,2256,2131,94.5,101,Matches
2047,André Ramalho\7483d9f9,br BRA,DF,Leverkusen,de Bundesliga,25,1992,0.4,22,3,11,12,0,0,21,0,0,,0,0,8,54,27,0,0,0,0,0,7,7,100.0,0,Matches
2048,Jonás Ramalho\be3a0121,es ESP,DF,Girona,es La Liga,24,1993,25.5,1083,135,552,534,61,14,1058,5,7,71.4,5,0,651,3459,1285,27,4,0,6,4,582,566,97.3,13,Matches
2049,Adil Rami\8dbff17c,fr FRA,DF,Marseille,fr Ligue 1,31,1985,32.8,2099,187,1392,772,68,23,2053,6,8,75.0,7,0,1359,7233,3847,60,14,0,1,2,1337,1318,98.6,6,Matches
2050,Benito Ramírez\db714daf,es ESP,FWMF,Las Palmas,es La Liga,22,1995,1.8,93,2,15,39,50,3,88,3,3,100.0,3,0,70,477,244,12,2,0,4,2,78,65,83.3,15,Matches
2051,Gastón Ramírez\2c851997,uy URU,MFFW,Sampdoria,it Serie A,26,1990,24.6,1479,39,164,703,722,84,1374,69,93,74.2,70,2,1046,4626,2102,106,40,9,59,75,1292,1048,81.1,250,Matches
2052,Sandro Ramírez\833fb62e,es ESP,FWMF,Sevilla,es La Liga,22,1995,8.0,364,3,34,154,201,45,350,5,17,29.4,7,0,290,1311,619,29,9,8,20,12,367,272,74.1,90,Matches
2053,Sandro Ramírez\833fb62e,es ESP,FWMF,Everton,eng Premier League,22,1995,3.1,133,3,9,61,69,11,126,5,9,55.6,5,0,96,345,106,5,2,0,15,7,173,100,57.8,23,Matches
2054,Toño Ramírez\dc4511f3,es ESP,GK,Real Sociedad,es La Liga,30,1986,3.5,129,119,129,0,0,0,109,0,0,,0,0,94,368,109,0,0,0,0,0,86,86,100.0,0,Matches
2055,Iván Ramis\d2be40f2,es ESP,DF,Eibar,es La Liga,32,1984,14.5,806,56,313,501,33,17,790,4,4,100.0,4,0,494,2863,1221,38,2,0,2,0,463,447,96.5,21,Matches
2056,Omar Ramos\0657888a,es ESP,FWMF,Leganés,es La Liga,29,1988,16.1,684,23,131,309,300,22,646,38,55,69.1,39,0,534,2924,1325,69,23,4,24,43,546,442,81.0,71,Matches
2057,Sergio Ramos\08511d65,es ESP,DF,Real Madrid,es La Liga,31,1986,25.4,2090,185,1011,1052,152,47,2052,8,11,72.7,8,0,1514,7599,3779,87,20,3,3,2,1478,1424,96.3,34,Matches
2058,Aaron Ramsey\ef619b0b,wls WAL,MF,Arsenal,eng Premier League,26,1990,20.5,1513,24,206,858,565,109,1492,28,44,63.6,32,1,1105,5863,2911,162,52,13,51,36,1420,1205,84.9,201,Matches
2059,Àngel Rangel\93ee387c,es ESP,DF,Swansea City,eng Premier League,34,1982,1.7,132,2,29,62,50,1,113,2,4,50.0,2,0,68,304,173,6,3,0,2,0,90,80,88.9,5,Matches
2060,Andrea Ranocchia\539230cf,it ITA,DF,Inter,it Serie A,29,1988,7.0,388,46,203,194,13,8,385,0,0,,0,0,232,1168,611,11,1,0,1,0,256,251,98.0,9,Matches
2061,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,19,1997,20.1,972,16,71,388,590,119,899,38,84,45.2,44,6,686,3579,2192,124,38,27,53,54,1076,710,66.0,155,Matches
2062,Milot Rashica\6c6a3300,xk KVX,FWMF,Werder Bremen,de Bundesliga,21,1996,4.3,194,0,20,72,119,17,190,11,22,50.0,12,1,160,1043,633,40,7,10,16,17,208,142,68.3,42,Matches
2063,Konstantin Rausch\6435e737,ru RUS,DF,Köln,de Bundesliga,27,1990,10.3,663,43,193,265,238,13,507,4,10,40.0,4,0,348,1852,941,34,10,1,7,7,345,298,86.4,18,Matches
2064,Yoric Ravet\4d74201d,fr FRA,MFFW,Freiburg,de Bundesliga,27,1989,5.5,278,8,39,102,152,25,245,7,15,46.7,10,1,175,763,418,25,9,2,15,4,244,167,68.4,49,Matches
2065,Ante Rebić\536cebe5,hr CRO,FWMF,Eint Frankfurt,de Bundesliga,23,1993,19.5,815,7,66,333,491,111,806,44,77,57.1,48,3,604,3104,1989,108,34,36,69,63,990,576,58.2,237,Matches
2066,Pedro Rebocho\276cce2e,pt POR,DF,Guingamp,fr Ligue 1,22,1995,19.1,1163,60,389,511,336,11,1000,9,14,64.3,10,0,672,3653,2019,76,34,5,17,21,687,633,92.1,33,Matches
2067,Recio\54073b28,es ESP,MF,Málaga,es La Liga,26,1991,20.4,1207,29,233,726,321,30,1107,12,17,70.6,12,1,819,4390,2047,75,27,5,19,21,786,708,90.1,45,Matches
2068,Nathan Redmond\ab651565,eng ENG,FWMF,Southampton,eng Premier League,23,1994,21.6,1136,18,165,493,588,75,1081,51,82,62.2,54,2,872,5321,3017,150,48,30,37,43,1047,802,76.6,141,Matches
2069,Alberto Redondo\1214f0a6,es ESP,DF,Getafe,es La Liga,20,1997,1.0,37,3,15,18,5,0,30,0,1,0.0,0,0,14,34,11,0,0,0,0,0,12,12,100.0,0,Matches
2070,Fabian Reese\b1823b08,de GER,FWMF,Schalke 04,de Bundesliga,19,1997,0.8,33,1,6,15,16,2,32,0,1,0.0,0,0,23,185,116,4,3,0,1,1,38,19,50.0,6,Matches
2071,Vasco Regini\339c6ed4,it ITA,DF,Sampdoria,it Serie A,26,1990,12.0,810,80,302,463,102,5,745,9,12,75.0,9,0,513,2734,1841,68,11,1,6,8,550,537,97.6,8,Matches
2072,Xesc Regis\4b32b2be,es ESP,FW,Eibar,es La Liga,20,1996,0.0,1,0,0,0,1,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,Matches
2073,Winston Reid\562eed5c,nz NZL,DF,West Ham,eng Premier League,29,1988,16.1,854,120,427,438,33,19,841,1,2,50.0,1,0,417,2027,939,20,1,0,5,4,458,448,97.8,4,Matches
2074,Pepe Reina\e358587b,es ESP,GK,Napoli,it Serie A,34,1982,37.0,1178,1039,1174,8,0,0,926,0,0,,0,0,645,2889,1219,0,0,0,0,0,628,627,99.8,0,Matches
2075,Jeff Reine-Adélaïde\d504b3e1,fr FRA,MFFW,Angers,fr Ligue 1,19,1998,4.9,238,5,59,103,96,15,232,10,20,50.0,12,0,188,1234,701,30,10,5,6,22,218,159,72.9,27,Matches
2076,Karim Rekik\3376a776,nl NED,DF,Hertha BSC,de Bundesliga,22,1994,25.6,1584,177,899,757,41,20,1553,0,1,0.0,0,0,1028,5682,2638,45,7,0,10,5,1012,993,98.1,14,Matches
2077,Loïc Rémy\5c2da10f,fr FRA,FW,Las Palmas,es La Liga,30,1987,8.5,351,3,36,183,169,51,346,24,39,61.5,29,2,311,1756,990,56,15,14,20,11,377,286,75.9,71,Matches
2078,Loïc Rémy\5c2da10f,fr FRA,FWMF,Getafe,es La Liga,30,1987,5.1,176,2,16,86,84,13,175,8,9,88.9,8,0,120,542,231,18,3,1,6,0,230,133,57.8,42,Matches
2079,Jan Repas\e0d725fe,si SVN,MFFW,Caen,fr Ligue 1,20,1997,10.0,370,2,50,163,199,24,359,5,16,31.3,9,1,261,2037,933,49,15,2,30,24,369,248,67.2,72,Matches
2080,Panagiotis Retsos\4bd00a50,gr GRE,DF,Leverkusen,de Bundesliga,18,1998,19.1,1404,76,541,754,188,18,1266,23,33,69.7,25,0,902,5054,2505,99,19,1,21,10,876,844,96.3,21,Matches
2081,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,28,1989,10.3,528,13,48,234,291,56,490,15,26,57.7,16,1,345,1966,1027,49,23,2,18,20,517,360,69.6,110,Matches
2082,Elvis Rexhbeçaj\1ae836b1,de GER,DFMF,Wolfsburg,de Bundesliga,19,1997,1.4,78,5,23,48,14,1,69,1,4,25.0,1,0,48,229,107,4,1,0,3,1,57,49,86.0,7,Matches
2083,Baptiste Reynet\bcf1b2e9,fr FRA,GK,Dijon,fr Ligue 1,26,1990,38.0,1598,1265,1589,22,2,1,1311,3,3,100.0,3,0,943,5091,2616,0,0,0,0,0,774,772,99.7,0,Matches
2084,Franck Ribéry\f61c7c4e,fr FRA,FWMF,Bayern Munich,de Bundesliga,34,1983,13.4,1017,7,75,530,500,81,984,28,53,52.8,30,3,864,5023,3017,152,52,26,34,41,939,834,88.8,128,Matches
2085,Federico Ricca\54f5ce34,uy URU,DF,Málaga,es La Liga,22,1994,12.3,745,45,275,332,170,7,625,5,6,83.3,5,0,364,1535,719,22,9,0,6,5,366,343,93.7,11,Matches
2086,Federico Ricci\524eb8c5,it ITA,FWMF,Crotone,it Serie A,23,1994,10.2,557,7,75,241,277,35,523,20,35,57.1,22,1,405,1746,950,48,15,1,35,29,522,374,71.6,97,Matches
2087,Federico Ricci\524eb8c5,it ITA,FWMF,Genoa,it Serie A,23,1994,2.4,106,1,10,41,60,3,101,2,3,66.7,2,0,82,481,222,16,4,0,7,7,105,76,72.4,25,Matches
2088,Declan Rice\1c7012b8,eng ENG,DFMF,West Ham,eng Premier League,18,1999,15.9,772,93,370,408,42,4,746,4,5,80.0,4,0,394,2454,1234,47,15,0,2,2,417,409,98.1,2,Matches
2089,Richarlison\fa031b34,br BRA,FWMF,Watford,eng Premier League,20,1997,31.4,1476,36,208,622,764,207,1465,59,130,45.4,66,7,994,5421,3347,188,47,54,121,98,1627,1031,63.4,246,Matches
2090,Marco Richter\f972644c,de GER,FWMF,Augsburg,de Bundesliga,19,1997,7.2,261,7,50,117,113,14,260,8,14,57.1,9,3,185,887,417,24,8,3,23,14,255,170,66.7,58,Matches
2091,Diego Rico\d9ba39fc,es ESP,DF,Leganés,es La Liga,24,1993,24.8,1585,72,509,740,422,37,1315,20,37,54.1,22,1,894,4329,2275,98,37,9,20,18,821,756,92.1,68,Matches
2092,Mikel Rico\def69cd0,es ESP,MF,Athletic Club,es La Liga,32,1984,13.0,687,22,135,432,167,19,671,11,14,78.6,11,0,485,2377,962,34,15,0,17,10,474,418,88.2,43,Matches
2093,Sergio Rico\5f0241b2,es ESP,GK,Sevilla,es La Liga,23,1993,24.0,615,553,611,2,2,2,483,0,0,,0,0,344,1558,719,0,0,0,0,0,243,240,98.8,0,Matches
2094,Jaïro Riedewald\7a1f2c08,nl NED,MFDF,Crystal Palace,eng Premier League,20,1996,4.9,210,13,73,95,45,8,208,2,2,100.0,2,0,121,345,134,8,2,1,7,3,135,122,90.4,4,Matches
2095,Asier Riesgo\581c5276,es ESP,GK,Eibar,es La Liga,33,1983,1.0,33,29,33,0,0,0,17,0,0,,0,0,11,73,51,0,0,0,0,0,5,5,100.0,0,Matches
2096,Luca Rigoni\4dba2a97,it ITA,MFFW,Genoa,it Serie A,32,1984,17.5,706,19,126,412,201,40,698,10,14,71.4,12,2,440,1906,980,41,14,1,13,16,558,447,80.1,79,Matches
2097,Nicola Rigoni\e327bd76,it ITA,MF,Chievo,it Serie A,26,1990,10.4,515,36,133,325,82,11,507,3,5,60.0,3,0,309,1184,638,24,10,0,3,5,327,309,94.5,18,Matches
2098,Tomás Rincón\f1cfc209,ve VEN,MF,Torino,it Serie A,29,1988,33.3,1862,61,499,1084,400,22,1827,50,59,84.7,52,4,1330,5802,2681,98,32,2,30,61,1281,1203,93.9,53,Matches
2099,Birk Risa\c70b221c,no NOR,FWDF,Köln,de Bundesliga,19,1998,0.9,29,1,4,9,16,5,26,1,2,50.0,1,0,18,47,24,2,0,0,4,2,27,16,59.3,7,Matches
