Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
1986,Jeremy Sarmiento\ac0d576d,ec ECU,FW,Brighton,eng Premier League,19-165,2002,0.1,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,,Matches
1987,Bouna Sarr\1a4b9094,sn SEN,DF,Bayern Munich,de Bundesliga,29-301,1992,0.5,0,0,0,0,0,0,4,3,2,0,0,0,5,1,1,50.0,Matches
1988,Ismaila Sarr\bfdb33aa,sn SEN,MFFW,Watford,eng Premier League,23-276,1998,11.4,1,0,0,11,31,6,35,11,2,0,0,0,65,8,8,50.0,Matches
1989,Malang Sarr\4315f30d,fr FRA,DF,Chelsea,eng Premier League,22-309,1999,1.0,0,0,0,0,0,0,0,1,2,0,0,0,9,3,2,60.0,Matches
1990,Joan Sastre Vanrell\f9acf8bf,es ESP,DF,Mallorca,es La Liga,24-212,1997,2.9,1,0,0,4,7,0,6,8,4,0,1,0,14,7,1,87.5,Matches
1991,Martin Satriano\86383d0e,it ITA,MFFW,Inter,it Serie A,20-281,2001,0.2,0,0,0,1,0,0,0,0,1,0,0,0,3,2,3,40.0,Matches
1992,Téji Savanier\6bde367b,fr FRA,MF,Montpellier,fr Ligue 1,29-341,1991,11.3,6,1,1,23,41,1,42,16,16,0,0,0,106,6,14,30.0,Matches
1993,Esteban Saveljich\79f2a5f5,me MNE,DF,Rayo Vallecano,es La Liga,30-192,1991,10.4,3,0,0,18,1,3,2,10,5,0,1,0,51,32,19,62.7,Matches
1994,Stefan Savić\f6ac68c1,me MNE,DF,Atlético Madrid,es La Liga,30-324,1991,11.0,2,0,0,10,8,2,1,11,7,0,0,1,104,24,28,46.2,Matches
1995,Joseph Scally\236f02cd,us USA,DF,M'Gladbach,de Bundesliga,18-332,2002,12.6,2,0,0,19,33,1,19,20,10,0,0,0,106,13,12,52.0,Matches
1996,Giorgio Scalvini\1e9aa637,it ITA,DFMF,Atalanta,it Serie A,17-352,2003,0.9,0,0,0,2,0,0,0,1,1,0,0,0,12,4,5,44.4,Matches
1997,Gianluca Scamacca\8790f988,it ITA,FW,Sassuolo,it Serie A,22-331,1999,4.9,2,0,0,21,6,3,1,2,2,0,0,0,14,11,13,45.8,Matches
1998,Kevin Schade\52afb588,de GER,FWMF,Freiburg,de Bundesliga,20-001,2001,4.4,2,0,0,16,19,1,9,2,5,0,0,0,31,17,20,45.9,Matches
1999,Fabian Schär\c8aa95da,ch SUI,DF,Newcastle Utd,eng Premier League,29-343,1991,3.8,2,0,0,9,3,1,2,9,3,0,0,0,34,7,6,53.8,Matches
2000,Louis Schaub\b50ec54b,at AUT,MFFW,Köln,de Bundesliga,26-334,1994,1.6,0,0,0,5,3,1,6,1,2,0,0,0,15,0,2,0.0,Matches
2001,Andrea Schiavone\4b55eb4d,it ITA,MF,Salernitana,it Serie A,28-278,1993,2.8,0,0,0,3,1,0,6,3,3,0,0,0,22,2,2,50.0,Matches
2002,Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,de Bundesliga,25-308,1996,7.8,0,0,0,2,9,2,1,3,0,0,0,0,19,21,29,42.0,Matches
2003,Kingsley Schindler\bd527260,de GER,DFMF,Köln,de Bundesliga,28-139,1993,0.8,0,0,0,1,0,0,4,2,0,0,0,0,6,2,2,50.0,Matches
2004,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,de Bundesliga,24-061,1997,2.6,1,0,0,5,5,0,1,4,7,0,0,0,24,3,2,60.0,Matches
2005,Keven Schlotterbeck\f6bdc830,de GER,MFDF,Freiburg,de Bundesliga,24-214,1997,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2006,Nico Schlotterbeck\34e12499,de GER,DF,Freiburg,de Bundesliga,21-362,1999,12.5,1,0,0,16,24,0,4,32,23,0,0,0,126,42,19,68.9,Matches
2007,Jeffrey Schlupp\3312f911,gh GHA,MFFW,Crystal Palace,eng Premier League,28-340,1992,2.3,0,0,0,4,1,0,4,4,1,0,0,0,17,8,3,72.7,Matches
2008,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,35-023,1986,12.0,1,0,0,0,0,0,0,0,0,0,0,0,60,0,0,,Matches
2009,Jonathan Schmid\088ca1bd,fr FRA,DF,Freiburg,de Bundesliga,31-155,1990,2.0,0,0,0,2,1,0,3,5,2,0,0,0,10,1,2,33.3,Matches
2010,Benno Schmitz\ad00b1a8,de GER,DF,Köln,de Bundesliga,27-011,1994,11.0,2,0,0,14,9,1,38,18,17,0,0,0,98,18,23,43.9,Matches
2011,David Schnegg\1c341b14,at AUT,DF,Venezia,it Serie A,23-060,1998,1.4,1,0,0,3,0,0,2,3,1,0,0,0,10,2,4,33.3,Matches
2012,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Nice,fr Ligue 1,32-020,1989,0.6,0,0,0,2,0,0,0,1,2,0,0,0,10,0,1,0.0,Matches
2013,Alessandro Schöpf\106bca06,at AUT,MF,Arminia,de Bundesliga,27-294,1994,10.3,3,1,1,14,22,0,12,11,8,1,0,0,110,8,9,47.1,Matches
2014,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,it Serie A,24-320,1997,1.3,2,1,1,2,0,0,0,6,1,0,0,0,19,3,7,30.0,Matches
2015,Nico Schulz\fa274d97,de GER,DF,Dortmund,de Bundesliga,28-241,1993,3.7,1,0,0,5,2,0,5,9,5,0,0,0,39,3,3,50.0,Matches
2016,Marvin Schwäbe\87436846,de GER,GK,Köln,de Bundesliga,26-217,1995,1.0,0,0,0,0,0,0,0,0,0,,,0,,,,,Matches
2017,Alexander Schwolow\0d55d942,de GER,GK,Hertha BSC,de Bundesliga,29-179,1992,13.0,1,0,0,1,1,0,0,1,0,0,1,0,64,0,0,,Matches
2018,Aleksandar Sedlar\a35134ae,rs SRB,DFMF,Mallorca,es La Liga,29-350,1991,2.2,4,1,1,4,4,0,0,3,2,0,0,0,21,3,4,42.9,Matches
2019,Paul Seguin\8872ed17,de GER,MF,Greuther Fürth,de Bundesliga,26-244,1995,10.6,6,0,0,29,14,0,12,11,10,0,0,0,123,14,6,70.0,Matches
2020,Alidu Seidu\cea59f02,ci CIV,FW,Clermont Foot,fr Ligue 1,21-177,2000,0.2,0,0,0,0,1,0,0,0,2,0,0,0,3,0,0,,Matches
2021,Davie Selke\1238a3f9,de GER,FW,Hertha BSC,de Bundesliga,26-312,1995,3.7,1,0,0,10,8,2,0,0,0,0,0,0,9,23,20,53.5,Matches
2022,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,29-275,1992,14.0,0,0,0,0,4,0,0,0,0,0,0,0,55,1,0,100.0,Matches
2023,Ken Sema\1770bd68,se SWE,MFFW,Watford,eng Premier League,28-059,1993,3.2,1,0,0,9,2,0,6,1,4,0,0,0,20,5,10,33.3,Matches
2024,Nélson Semedo\d04b94db,pt POR,DF,Wolves,eng Premier League,28-012,1993,11.4,1,0,0,12,14,2,11,18,22,0,1,0,86,8,14,36.4,Matches
2025,Stefano Sensi\b70bde8f,it ITA,MF,Inter,it Serie A,26-115,1995,1.3,0,0,0,3,2,1,4,1,2,0,0,0,12,2,2,50.0,Matches
2026,Suat Serdar\b3325a30,de GER,MFFW,Hertha BSC,de Bundesliga,24-231,1997,12.6,3,0,0,24,32,1,3,20,23,0,0,0,87,14,9,60.9,Matches
2027,Laurens Serpe\79d60e74,it ITA,DF,Genoa,it Serie A,20-294,2001,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,Matches
2028,Janni Serra\40b58bfc,de GER,FW,Arminia,de Bundesliga,23-260,1998,2.0,0,0,0,4,1,1,0,2,1,0,0,0,17,12,18,40.0,Matches
2029,Nicolás Serrano\2ad0e5e5,es ESP,MFFW,Athletic Club,es La Liga,18-268,2003,0.4,0,0,0,2,2,0,1,1,2,0,0,0,8,0,4,0.0,Matches
2030,Zidan Sertdemir\eec1f7f4,dk DEN,FW,Leverkusen,de Bundesliga,16-297,2005,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Matches
2031,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Tottenham,eng Premier League,21-194,2000,0.1,0,0,0,1,0,0,1,0,1,0,0,0,1,2,0,100.0,Matches
2032,Nils Seufert\0da32a38,de GER,MF,Greuther Fürth,de Bundesliga,24-298,1997,0.9,0,0,0,1,1,0,0,0,1,0,0,0,5,0,0,,Matches
2033,Salva Sevilla\75bd85ea,es ESP,MF,Mallorca,es La Liga,37-255,1984,5.7,0,0,0,9,2,0,8,6,6,0,0,0,52,0,2,0.0,Matches
2034,Stephan El Shaarawy\d3aaad90,it ITA,FWDF,Roma,it Serie A,29-032,1992,5.4,1,0,0,7,8,1,16,7,2,0,0,0,53,5,9,35.7,Matches
2035,Jamie Shackleton\8d03ca5a,eng ENG,DF,Leeds United,eng Premier League,22-051,1999,5.9,3,0,0,10,7,0,4,7,13,0,0,0,55,5,12,29.4,Matches
2036,Xherdan Shaqiri\6421ec64,ch SUI,FW,Lyon,fr Ligue 1,30-049,1991,5.4,0,0,0,4,1,2,15,2,3,0,0,0,32,1,2,33.3,Matches
2037,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,26-139,1995,11.1,4,0,0,20,13,2,23,9,8,0,1,0,83,15,12,55.6,Matches
2038,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,29-274,1992,4.1,4,1,1,6,4,0,4,6,4,0,0,0,43,4,3,57.1,Matches
2039,Aimar Sher\ef301f96,se SWE,MF,Spezia,it Serie A,18-343,2002,0.5,0,0,0,0,0,0,0,1,1,0,0,0,8,3,1,75.0,Matches
2040,Eldor Shomurodov\57469b2d,uz UZB,FW,Roma,it Serie A,26-152,1995,3.7,1,0,0,8,3,2,7,2,4,0,0,0,19,11,20,35.5,Matches
2041,Mahame Siby\6d075c67,ml MLI,MFDF,Strasbourg,fr Ligue 1,25-144,1996,0.2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
2042,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,29-122,1992,4.0,2,0,0,8,4,0,9,10,7,0,0,0,41,4,0,100.0,Matches
2043,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,23-215,1998,0.9,0,0,0,0,0,0,0,0,1,0,0,0,3,0,3,0.0,Matches
2044,Francisco Sierralta\0f933743,cl CHI,DF,Watford,eng Premier League,24-206,1997,2.7,0,0,0,3,1,0,0,6,2,0,0,1,20,5,2,71.4,Matches
2045,Arnór Sigurðsson\f209b81e,is ISL,MFFW,Venezia,it Serie A,22-197,1999,1.4,0,0,0,3,1,0,1,1,0,0,0,0,8,0,1,0.0,Matches
2046,Kiliann Sildillia\313254a3,fr FRA,DF,Freiburg,de Bundesliga,19-196,2002,1.2,0,0,0,1,1,0,3,2,3,0,0,0,18,0,4,0.0,Matches
2047,Adrien Silva\d6f88a1d,pt POR,MF,Sampdoria,it Serie A,32-258,1989,7.5,1,1,0,11,12,0,3,21,16,0,0,0,85,9,9,50.0,Matches
2048,André Silva\3effaa34,pt POR,FW,RB Leipzig,de Bundesliga,26-022,1995,7.0,1,0,0,16,11,8,6,1,5,0,0,0,25,16,27,37.2,Matches
2049,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,eng Premier League,27-110,1994,10.4,3,0,0,14,16,4,28,14,14,0,0,0,73,5,8,38.5,Matches
2050,Caio Henrique Oliveira Silva\30af8b93,br BRA,DF,Monaco,fr Ligue 1,24-120,1997,10.6,1,0,0,2,9,0,31,17,5,1,0,0,103,3,9,25.0,Matches
2051,David Silva\e2716bd0,es ESP,MF,Real Sociedad,es La Liga,35-324,1986,7.2,0,0,0,8,10,2,2,4,8,0,0,0,54,3,8,27.3,Matches
2052,Fábio Silva\e7aa9d7c,pt POR,MFFW,Wolves,eng Premier League,19-132,2002,0.4,0,0,0,2,2,1,0,0,0,0,0,0,2,2,5,28.6,Matches
2053,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,30-199,1991,0.9,0,0,0,0,2,0,1,4,1,0,0,0,8,0,1,0.0,Matches
2054,Jonathan Silva\f2308b33,ar ARG,MFDF,Getafe,es La Liga,27-152,1994,1.6,2,0,0,5,3,0,2,1,2,0,0,0,14,1,2,33.3,Matches
2055,Rui Silva\ea83bfa6,pt POR,GK,Betis,es La Liga,27-294,1994,7.0,1,0,0,1,0,0,0,0,0,0,1,0,29,0,0,,Matches
2056,Thiago Silva\86e7deaf,br BRA,DF,Chelsea,eng Premier League,37-067,1984,8.2,1,0,0,2,3,0,0,22,8,0,0,0,83,24,5,82.8,Matches
2057,Marco Silvestri\0d422df7,it ITA,GK,Udinese,it Serie A,30-271,1991,13.0,1,0,0,1,2,0,0,0,0,0,1,0,51,0,0,,Matches
2058,Mohamed Simakan\fcb27134,fr FRA,DF,RB Leipzig,de Bundesliga,21-209,2000,9.7,1,0,0,12,16,0,1,21,7,0,0,0,118,30,13,69.8,Matches
2059,Giovanni Simeone\343c0d52,ar ARG,FW,Hellas Verona,it Serie A,26-146,1995,8.9,1,0,0,24,23,8,10,1,7,1,0,0,29,20,39,33.9,Matches
2060,Giovanni Simeone\343c0d52,ar ARG,FW,Cagliari,it Serie A,26-146,1995,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,Matches
2061,Moses Simon\5f3eaaf5,ng NGA,FWMF,Nantes,fr Ligue 1,26-139,1995,12.8,2,0,0,8,13,1,61,12,6,0,0,0,80,8,14,36.4,Matches
2062,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,24-170,1997,12.0,1,0,0,0,0,0,0,0,0,0,0,0,55,0,0,,Matches
2063,Wilfried Singo\8b609c34,ci CIV,DF,Torino,it Serie A,20-338,2000,10.8,1,0,0,21,24,1,28,12,10,0,0,0,88,20,13,60.6,Matches
2064,Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,de Bundesliga,26-147,1995,1.6,0,0,0,0,1,0,3,1,1,0,0,0,6,0,3,0.0,Matches
2065,Salvatore Sirigu\10dc46f0,it ITA,GK,Genoa,it Serie A,34-320,1987,13.0,0,0,0,0,1,0,0,0,0,0,0,1,55,0,0,,Matches
2066,Issouf Sissokho\792a9d41,ml MLI,MF,Bordeaux,fr Ligue 1,19-302,2002,3.4,0,0,0,4,5,0,4,3,8,0,0,0,21,0,7,0.0,Matches
2067,Ibrahima Sissoko\0f8418aa,fr FRA,MFDF,Strasbourg,fr Ligue 1,24-032,1997,8.7,1,0,0,17,8,0,10,17,8,0,0,0,78,14,11,56.0,Matches
2068,Moussa Sissoko\2acd49b9,fr FRA,MF,Watford,eng Premier League,32-104,1989,9.8,2,0,0,14,1,0,7,16,7,0,0,0,109,17,9,65.4,Matches
2069,Sambou Sissoko\e4bb1f08,fr FRA,MF,Reims,fr Ligue 1,22-215,1999,1.0,0,0,0,0,1,0,0,3,5,0,0,0,13,5,2,71.4,Matches
2070,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,25-109,1996,2.1,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
2071,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,26-202,1995,7.6,1,0,0,6,10,1,1,22,15,0,0,0,89,13,9,59.1,Matches
2072,Oliver Skipp\6250083a,eng ENG,MF,Tottenham,eng Premier League,21-073,2000,9.5,5,0,0,14,14,0,0,15,12,0,0,0,81,5,9,35.7,Matches
2073,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,30-207,1991,13.0,1,0,0,0,1,0,0,0,0,0,0,0,48,0,0,,Matches
2074,Andreas Skov Olsen\c50cee19,dk DEN,FWDF,Bologna,it Serie A,21-334,1999,3.5,0,0,0,1,12,0,12,4,2,0,0,0,17,0,4,0.0,Matches
2075,Robert Skov\ff98492b,dk DEN,DFFW,Hoffenheim,de Bundesliga,25-192,1996,2.7,0,0,0,3,2,0,9,4,2,0,0,0,18,4,2,66.7,Matches
2076,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,26-290,1995,13.0,1,0,0,15,12,1,1,13,7,0,1,0,77,23,22,51.1,Matches
2077,Islam Slimani\ffec9769,dz ALG,FW,Lyon,fr Ligue 1,33-163,1988,3.9,2,0,0,4,2,10,1,0,1,0,0,0,10,10,6,62.5,Matches
2078,Chris Smalling\b6964eb6,eng ENG,DF,Roma,it Serie A,32-006,1989,1.5,0,0,0,0,2,0,0,3,0,0,0,0,6,2,1,66.7,Matches
2079,Emile Smith-Rowe\17695062,eng ENG,MFFW,Arsenal,eng Premier League,21-123,2000,11.9,0,0,0,3,16,1,10,12,8,0,0,0,77,5,10,33.3,Matches
2080,Cédric Soares\839c14e1,pt POR,DF,Arsenal,eng Premier League,30-089,1991,2.1,1,0,0,1,0,1,1,4,2,0,0,0,13,2,5,28.6,Matches
2081,Danilo Soares\c05f2f8c,br BRA,DF,Bochum,de Bundesliga,30-030,1991,13.0,1,0,0,23,19,0,19,51,32,0,0,0,146,26,17,60.5,Matches
2082,Rubén Sobrino\19b776e9,es ESP,MF,Valencia,es La Liga,29-180,1992,0.2,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,100.0,Matches
2083,Rubén Sobrino\19b776e9,es ESP,FWMF,Cádiz,es La Liga,29-180,1992,8.6,1,0,0,17,17,2,4,4,7,0,0,0,54,14,26,35.0,Matches
2084,Augusto Solari\3ca6106c,ar ARG,MFDF,Celta Vigo,es La Liga,29-329,1992,3.9,4,0,0,9,4,0,19,11,12,0,0,0,45,4,4,50.0,Matches
2085,Roberto Soldado\9d66fbe3,es ESP,FW,Levante,es La Liga,36-185,1985,3.8,2,0,0,5,2,2,2,3,1,0,0,0,12,2,8,20.0,Matches
2086,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,24-330,1997,8.9,3,0,0,11,19,1,13,6,8,0,0,0,46,10,11,47.6,Matches
2087,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,32-346,1988,13.0,1,0,0,0,3,0,0,0,0,0,0,1,65,0,0,,Matches
2088,Son\037dbd30,es ESP,DF,Levante,es La Liga,27-243,1994,5.1,0,0,0,4,3,0,9,10,5,0,0,0,46,0,2,0.0,Matches
2089,Brandon Soppy\28f66c2e,fr FRA,DF,Udinese,it Serie A,19-280,2002,1.5,0,0,0,3,10,0,2,1,1,0,0,0,14,2,4,33.3,Matches
2090,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,28-238,1993,15.0,2,0,0,0,2,0,0,0,0,0,0,0,83,0,0,,Matches
2091,Roberto Soriano\9d4c45d6,it ITA,MFFW,Bologna,it Serie A,30-293,1991,10.0,3,2,1,26,15,1,15,6,12,0,0,0,50,10,19,34.5,Matches
2092,Alberto Soro\452c3055,es ESP,MFFW,Granada,es La Liga,22-264,1999,4.8,0,0,0,6,4,1,6,6,8,0,0,0,24,6,13,31.6,Matches
2093,Borna Sosa\af0d79a9,hr CRO,DF,Stuttgart,de Bundesliga,23-311,1998,12.8,2,0,0,7,13,0,56,11,5,0,0,0,82,7,12,36.8,Matches
2094,Florian Sotoca\7a42d0df,fr FRA,FWMF,Lens,fr Ligue 1,31-034,1990,10.9,3,0,0,20,7,1,18,11,4,0,0,0,51,32,15,68.1,Matches
2095,Riccardo Sottil\94816803,it ITA,FWMF,Fiorentina,it Serie A,22-178,1999,4.9,2,1,1,8,17,1,8,0,4,0,0,0,23,5,6,45.5,Matches
2096,Tomáš Souček\6613c819,cz CZE,MF,West Ham,eng Premier League,26-274,1995,11.9,2,0,0,21,8,1,5,17,16,0,0,0,115,38,41,48.1,Matches
2097,Sambou Soumano\7cc00776,sn SEN,FWMF,Lorient,fr Ligue 1,20-329,2001,0.3,1,0,0,3,0,0,0,0,0,0,0,0,2,1,2,33.3,Matches
2098,Adama Soumaoro\7b075c75,fr FRA,DFMF,Bologna,it Serie A,29-163,1992,5.3,2,1,0,2,2,1,1,11,2,0,0,0,44,20,5,80.0,Matches
2099,Boubakary Soumaré\ae59b359,fr FRA,MF,Leicester City,eng Premier League,22-274,1999,7.1,0,0,0,13,13,0,2,13,8,0,0,0,54,9,6,60.0,Matches
2100,Arnaud Souquet\4e0afc5d,fr FRA,DF,Montpellier,fr Ligue 1,29-289,1992,5.3,0,0,0,7,7,0,14,6,5,0,0,0,51,12,13,48.0,Matches
2101,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,de Bundesliga,24-295,1997,11.3,3,0,0,18,18,0,5,29,15,0,0,0,130,15,18,45.5,Matches
2102,Saidou Sow\f6b94e8d,gn GUI,DF,Saint-Étienne,fr Ligue 1,19-147,2002,7.5,2,0,0,9,2,0,3,19,10,0,0,0,76,21,12,63.6,Matches
2103,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,25-189,1996,11.7,2,0,0,13,8,1,2,24,13,0,1,0,101,24,17,58.5,Matches
2104,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,29-202,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,,Matches
2105,Jerry St. Juste\90339309,nl NED,DF,Mainz 05,de Bundesliga,25-040,1996,4.7,0,0,0,7,3,0,1,15,6,0,0,0,50,19,13,59.4,Matches
2106,Anton Stach\0f59a7bf,de GER,MF,Mainz 05,de Bundesliga,23-013,1998,2.7,1,0,0,7,4,0,2,6,4,0,0,0,32,11,5,68.8,Matches
2107,Kostas Stafylidis\861e0116,gr GRE,DFMF,Bochum,de Bundesliga,27-361,1993,5.3,2,0,0,5,10,0,7,14,11,0,0,0,47,8,9,47.1,Matches
2108,Josip Stanišić\7ed08d5c,hr CRO,DF,Bayern Munich,de Bundesliga,21-240,2000,4.5,1,0,0,5,1,0,7,14,4,0,0,0,52,3,5,37.5,Matches
2109,Niklas Stark\aad48be9,de GER,DF,Hertha BSC,de Bundesliga,26-228,1995,12.0,1,0,0,8,9,1,0,26,15,0,1,0,116,47,25,65.3,Matches
2110,Jason Steele\28300a16,eng ENG,GK,Brighton,eng Premier League,31-102,1990,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,,Matches
2111,Jed Steer\a8a3d139,eng ENG,GK,Aston Villa,eng Premier League,29-066,1992,1.0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,,Matches
2112,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,de Bundesliga,30-025,1991,5.6,3,0,0,10,8,0,12,6,2,0,0,0,33,7,13,35.0,Matches
2113,Zack Steffen\42130443,us USA,GK,Manchester City,eng Premier League,26-240,1995,1.0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,,Matches
2114,Calvin Stengs\8f7e6783,nl NED,MF,Nice,fr Ligue 1,22-345,1998,6.7,1,0,0,13,3,0,7,11,1,0,1,0,39,0,6,0.0,Matches
2115,Pascal Stenzel\99f7e9aa,de GER,DF,Stuttgart,de Bundesliga,25-253,1996,0.8,0,0,0,2,1,0,1,2,2,0,0,0,9,2,1,66.7,Matches
2116,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,27-305,1994,4.4,2,0,0,7,3,0,0,11,6,0,0,0,37,9,10,47.4,Matches
2117,Raheem Sterling\b400bde0,eng ENG,FWMF,Manchester City,eng Premier League,26-355,1994,5.2,0,0,0,6,13,3,7,3,2,0,0,0,22,1,7,12.5,Matches
2118,Angelo Stiller\3b1ed320,de GER,MF,Hoffenheim,de Bundesliga,20-238,2001,5.1,0,0,0,12,5,0,2,7,7,0,0,0,44,9,7,56.3,Matches
2119,Lars Stindl\7cd6badb,de GER,MFFW,M'Gladbach,de Bundesliga,33-094,1988,10.4,4,0,0,20,11,4,6,7,10,0,0,0,58,6,17,26.1,Matches
2120,Kevin Stöger\e5649a78,at AUT,MF,Mainz 05,de Bundesliga,28-093,1993,1.3,0,0,0,3,2,0,10,1,1,0,0,0,20,0,2,0.0,Matches
2121,Petar Stojanović\13b44b02,si SVN,DF,Empoli,it Serie A,26-052,1995,10.9,5,0,0,13,12,0,21,22,32,0,0,0,86,5,8,38.5,Matches
2122,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,27-184,1994,3.4,0,0,0,1,5,0,0,3,1,0,0,0,22,21,2,91.3,Matches
2123,Stefan Strandberg\6d5e62b0,no NOR,DF,Salernitana,it Serie A,31-126,1990,10.4,2,1,1,8,2,1,6,14,8,0,1,1,95,37,11,77.1,Matches
2124,Dávid Strelec\2cb9486d,sk SVK,FW,Spezia,it Serie A,20-238,2001,3.6,0,0,0,4,5,1,3,2,2,0,0,0,34,3,9,25.0,Matches
2125,Tobias Strobl\17780d2b,de GER,MFDF,Augsburg,de Bundesliga,31-200,1990,3.6,1,0,0,7,2,0,1,8,2,0,0,0,40,9,5,64.3,Matches
2126,Kevin Strootman\ef2e5e1a,nl NED,MF,Cagliari,it Serie A,31-288,1990,7.0,4,0,0,14,9,0,1,14,8,0,1,0,65,4,8,33.3,Matches
2127,Pascal Struijk\f4d296e4,nl NED,DFMF,Leeds United,eng Premier League,22-109,1999,8.8,2,1,0,13,3,1,0,28,18,0,0,0,88,15,15,50.0,Matches
2128,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,30-280,1991,7.6,0,0,0,4,4,1,12,8,4,0,0,1,38,6,7,46.2,Matches
2129,Leo Štulac\92948398,si SVN,MF,Empoli,it Serie A,27-063,1994,4.9,1,0,0,3,14,0,4,5,8,0,0,0,33,10,6,62.5,Matches
2130,Stefano Sturaro\2334478a,it ITA,MFDF,Genoa,it Serie A,28-264,1993,5.7,3,0,0,21,11,1,5,2,8,0,0,0,30,13,13,50.0,Matches
2131,Damián Suárez\ba5004e1,uy URU,DFMF,Getafe,es La Liga,33-215,1988,11.7,5,0,0,20,14,0,45,15,24,0,0,0,97,14,13,51.9,Matches
2132,Denis Suárez\12c50af5,es ESP,MF,Celta Vigo,es La Liga,27-326,1994,11.5,1,0,0,23,14,0,16,9,10,0,1,0,97,8,5,61.5,Matches
2133,Luis Suárez\a6154613,uy URU,FW,Atlético Madrid,es La Liga,34-308,1987,9.0,3,0,0,9,12,5,5,0,1,1,1,0,25,9,19,32.1,Matches
2134,Mario Suárez\7106f0a0,es ESP,DFMF,Rayo Vallecano,es La Liga,34-277,1987,1.0,0,0,0,5,1,0,0,0,0,0,0,0,3,3,0,100.0,Matches
2135,Isaac Success\f573a8bf,ng NGA,FWMF,Udinese,it Serie A,25-325,1996,1.7,0,0,0,4,7,0,0,0,0,0,0,0,8,5,9,35.7,Matches
2136,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,26-086,1995,9.3,2,0,0,4,1,0,5,13,4,0,0,0,87,24,10,70.6,Matches
2137,Kamaldeen Sulemana\a62f8bf1,gh GHA,MFFW,Rennes,fr Ligue 1,19-286,2002,8.5,3,0,0,17,12,0,26,6,12,0,0,0,42,4,2,66.7,Matches
2138,Crysencio Summerville\df04eb4b,nl NED,MFFW,Leeds United,eng Premier League,20-029,2001,0.8,0,0,0,1,2,0,4,3,3,0,0,0,10,0,0,,Matches
2139,Suso\4e219ad2,es ESP,FW,Sevilla,es La Liga,28-009,1993,4.3,0,0,0,1,8,2,10,1,2,0,0,0,16,3,3,50.0,Matches
2140,Bosko Sutalo\1d0bb7e4,hr CRO,DF,Hellas Verona,it Serie A,21-331,2000,2.5,0,0,0,3,2,0,3,4,3,0,0,0,23,4,6,40.0,Matches
