Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
128,Santiago Ascacíbar\e26fcca3,ar ARG,MF,Stuttgart,de Bundesliga,21,1997,27.0,0,19,5,26.3,0.70,0.19,0.00,0.00,18.7,0,0,0,1.4,1.4,0.07,-1.4,-1.4,Matches
129,Sergio Asenjo\9f0ea33f,es ESP,GK,Villarreal,es La Liga,29,1989,32.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
130,Marco Asensio\45af8a54,es ESP,FW,Real Madrid,es La Liga,22,1996,19.8,1,45,17,37.8,2.28,0.86,0.02,0.06,17.9,1,0,0,4.4,4.4,0.10,-3.4,-3.4,Matches
131,Iago Aspas\7dcf86f6,es ESP,FW,Celta Vigo,es La Liga,30,1987,25.0,20,64,26,40.6,2.56,1.04,0.23,0.58,16.3,10,5,5,13.2,9.4,0.15,+6.8,+5.6,Matches
132,Simon Asta\dfc85b89,de GER,DF,Augsburg,de Bundesliga,17,2001,1.0,0,2,0,0.0,2.00,0.00,0.00,,27.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
133,Youcef Atal\6a827d8e,dz ALG,DFMF,Nice,fr Ligue 1,22,1996,25.1,6,36,16,44.4,1.43,0.64,0.17,0.38,17.2,0,0,1,3.6,2.9,0.08,+2.4,+3.1,Matches
134,Christian Atsu\8816329f,gh GHA,MFFW,Newcastle Utd,eng Premier League,26,1992,16.6,1,28,14,50.0,1.69,0.84,0.04,0.07,18.2,0,0,0,2.2,2.2,0.08,-1.2,-1.2,Matches
135,Pierre-Emerick Aubameyang\d5dd5f1f,ga GAB,FW,Arsenal,eng Premier League,29,1989,30.3,22,89,34,38.2,2.94,1.12,0.20,0.53,13.7,0,4,5,20.1,16.2,0.18,+1.9,+1.8,Matches
136,Emil Audero\649b01d8,it ITA,GK,Sampdoria,it Serie A,21,1997,36.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
137,Jean-Kévin Augustin\97bfa797,fr FRA,FW,RB Leipzig,de Bundesliga,21,1997,5.1,3,12,7,58.3,2.34,1.37,0.25,0.43,12.3,0,0,0,2.5,2.5,0.21,+0.5,+0.5,Matches
138,Ludwig Augustinsson\9fec8860,se SWE,DF,Werder Bremen,de Bundesliga,24,1994,33.6,1,21,6,28.6,0.62,0.18,0.05,0.17,13.2,0,0,0,1.3,1.3,0.06,-0.3,-0.3,Matches
139,Serge Aurier\5c2b4f07,ci CIV,DFMF,Tottenham,eng Premier League,25,1992,6.3,0,4,1,25.0,0.64,0.16,0.00,0.00,16.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
140,Charlie Austin\8d228291,eng ENG,FW,Southampton,eng Premier League,29,1989,10.9,2,32,8,25.0,2.93,0.73,0.06,0.25,15.1,0,0,1,3.5,2.9,0.09,-1.5,-0.9,Matches
141,Ezequiel Ávila\253a06b9,ar ARG,FWMF,Huesca,es La Liga,24,1994,22.2,10,89,23,25.8,4.01,1.04,0.10,0.39,19.4,2,1,1,6.6,5.9,0.07,+3.4,+3.1,Matches
142,Jordan Ayew\da052c14,gh GHA,FW,Crystal Palace,eng Premier League,26,1991,13.1,1,28,3,10.7,2.13,0.23,0.04,0.33,13.9,0,0,0,2.7,2.7,0.10,-1.7,-1.7,Matches
143,Kaan Ayhan\2200181e,tr TUR,DF,Düsseldorf,de Bundesliga,23,1994,27.2,4,22,9,40.9,0.81,0.33,0.18,0.44,13.4,5,0,0,2.3,2.3,0.11,+1.7,+1.7,Matches
144,Floyd Ayité\fd5888a0,tg TOG,FWMF,Fulham,eng Premier League,29,1988,5.3,1,7,1,14.3,1.32,0.19,0.14,1.00,20.0,0,0,0,0.3,0.3,0.05,+0.7,+0.7,Matches
145,César Azpilicueta\53cad200,es ESP,DF,Chelsea,eng Premier League,28,1989,37.8,1,17,7,41.2,0.45,0.19,0.06,0.14,16.6,0,0,0,0.8,0.8,0.05,+0.2,+0.2,Matches
146,Abdoulaye Ba\1f54ed90,sn SEN,DF,Rayo Vallecano,es La Liga,27,1991,23.4,1,9,4,44.4,0.38,0.17,0.11,0.25,8.0,0,0,0,1.1,1.1,0.13,-0.1,-0.1,Matches
147,Florian Baak\150d5992,de GER,MF,Hertha BSC,de Bundesliga,19,1999,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
148,Ludovic Baal\d3ce9f1f,gf GUF,DF,Rennes,fr Ligue 1,32,1986,1.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
149,Khouma Babacar\422ec08a,sn SEN,FW,Sassuolo,it Serie A,25,1993,16.5,7,60,20,33.3,3.63,1.21,0.08,0.25,16.7,0,2,2,7.8,6.3,0.10,-0.8,-1.3,Matches
150,Ryan Babel\6438d426,nl NED,FW,Fulham,eng Premier League,31,1986,13.9,5,25,9,36.0,1.80,0.65,0.20,0.56,16.5,0,0,0,4.7,4.7,0.19,+0.3,+0.3,Matches
151,Carlos Bacca\09a9e921,co COL,FW,Villarreal,es La Liga,31,1986,14.1,6,30,14,46.7,2.13,0.99,0.17,0.36,14.4,0,1,1,5.7,5.0,0.17,+0.3,0.0,Matches
152,Juninho Bacuna\aaf1bf05,cw CUW,MFDF,Huddersfield,eng Premier League,20,1997,15.7,1,17,8,47.1,1.08,0.51,0.06,0.13,26.4,2,0,0,0.5,0.5,0.03,+0.5,+0.5,Matches
153,Leandro Bacuna\9dc69d38,cw CUW,MFDF,Cardiff City,eng Premier League,26,1991,6.2,0,5,1,20.0,0.80,0.16,0.00,0.00,27.6,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
154,Milan Badelj\e8c930bb,hr CRO,MF,Lazio,it Serie A,29,1989,12.7,1,13,4,30.8,1.03,0.32,0.08,0.25,25.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
155,Benoît Badiashile\06df8256,fr FRA,DF,Monaco,fr Ligue 1,17,2001,19.6,1,8,2,25.0,0.41,0.10,0.13,0.50,11.2,0,0,0,0.6,0.6,0.07,+0.4,+0.4,Matches
156,Holger Badstuber\45b7edae,de GER,DF,Stuttgart,de Bundesliga,29,1989,5.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
157,Stéphane Bahoken\5046b7d4,cm CMR,FW,Angers,fr Ligue 1,26,1992,27.4,11,69,33,47.8,2.52,1.20,0.13,0.27,16.1,2,2,3,8.9,6.6,0.10,+2.1,+2.4,Matches
158,Daniel Baier\f261abcb,de GER,MF,Augsburg,de Bundesliga,34,1984,31.3,0,26,10,38.5,0.83,0.32,0.00,0.00,26.6,0,0,0,0.8,0.8,0.03,-0.8,-0.8,Matches
159,Leon Bailey\3a233281,jm JAM,FWMF,Leverkusen,de Bundesliga,20,1997,21.3,5,55,15,27.3,2.59,0.71,0.09,0.33,20.6,13,0,0,5.7,5.7,0.10,-0.7,-0.7,Matches
160,Eric Bailly\a1232f4e,ci CIV,DF,Manchester Utd,eng Premier League,24,1994,7.1,0,3,1,33.3,0.42,0.14,0.00,0.00,11.0,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
161,Leighton Baines\b18095b6,eng ENG,DF,Everton,eng Premier League,33,1984,4.2,0,2,1,50.0,0.48,0.24,0.00,0.00,24.5,1,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
162,Marvin Bakalorz\04c11885,de GER,MF,Hannover 96,de Bundesliga,28,1989,16.3,1,11,4,36.4,0.67,0.24,0.09,0.25,20.0,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
163,Tiemoué Bakayoko\59bf127b,fr FRA,MF,Milan,it Serie A,23,1994,25.6,1,25,7,28.0,0.98,0.27,0.04,0.14,16.6,0,0,0,1.4,1.4,0.06,-0.4,-0.4,Matches
164,Ridle Baku\442b56fa,de GER,MF,Mainz 05,de Bundesliga,20,1998,10.4,0,11,3,27.3,1.06,0.29,0.00,0.00,18.3,0,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
165,Fabián Balbuena\3626f7d9,py PAR,DF,West Ham,eng Premier League,26,1991,22.4,1,18,2,11.1,0.80,0.09,0.06,0.50,7.8,0,0,0,2.1,2.1,0.12,-1.1,-1.1,Matches
166,Keita Baldé\509a4ccb,sn SEN,FWMF,Inter,it Serie A,23,1995,9.9,5,30,17,56.7,3.04,1.72,0.17,0.29,15.6,0,0,0,3.4,3.4,0.11,+1.6,+1.6,Matches
167,Gareth Bale\a58bb1e1,wls WAL,FW,Real Madrid,es La Liga,29,1989,19.8,8,74,31,41.9,3.73,1.56,0.09,0.23,18.4,10,1,1,8.3,7.5,0.10,-0.3,-0.5,Matches
168,Mikel Balenziaga\1fe67e86,es ESP,DF,Athletic Club,es La Liga,30,1988,5.8,0,1,0,0.0,0.17,0.00,0.00,,27.0,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
169,Andrija Balić\9be4ee80,hr CRO,MFFW,Udinese,it Serie A,20,1997,0.3,0,1,0,0.0,3.33,0.00,0.00,,28.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
170,Fodé Ballo-Touré\f449640d,sn SEN,DF,Lille,fr Ligue 1,21,1997,17.7,0,4,2,50.0,0.23,0.11,0.00,0.00,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
171,Fodé Ballo-Touré\f449640d,sn SEN,DF,Monaco,fr Ligue 1,21,1997,17.7,0,4,1,25.0,0.23,0.06,0.00,0.00,14.6,0,0,0,0.3,0.3,0.08,-0.3,-0.3,Matches
172,Florent Balmont\4e7bfc23,fr FRA,MF,Dijon,fr Ligue 1,38,1980,12.0,0,5,0,0.0,0.42,0.00,0.00,,32.5,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
173,Leon Balogun\78e68b4d,ng NGA,DF,Brighton,eng Premier League,30,1988,6.6,1,2,1,50.0,0.30,0.15,0.50,1.00,10.2,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
174,Mario Balotelli\8ff07990,it ITA,FW,Marseille,fr Ligue 1,27,1990,10.4,8,43,16,37.2,4.15,1.54,0.19,0.50,17.9,3,0,0,5.6,5.6,0.13,+2.4,+2.4,Matches
175,Mario Balotelli\8ff07990,it ITA,FW,Nice,fr Ligue 1,27,1990,8.4,0,35,8,22.9,4.19,0.96,0.00,0.00,22.8,5,0,0,2.4,2.4,0.07,-2.4,-2.4,Matches
176,Abdoulaye Bamba\7fecbcdb,ci CIV,DF,Angers,fr Ligue 1,28,1990,28.6,0,7,0,0.0,0.24,0.00,0.00,,26.0,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
177,Jonathan Bamba\b2bd0f6c,fr FRA,FWMF,Lille,fr Ligue 1,22,1996,33.4,13,66,27,40.9,1.98,0.81,0.18,0.44,19.3,1,1,1,8.2,7.4,0.11,+4.8,+4.6,Matches
178,Sol Bamba\5534217d,ci CIV,DF,Cardiff City,eng Premier League,33,1985,27.5,4,21,8,38.1,0.76,0.29,0.19,0.50,9.1,0,0,0,2.6,2.6,0.12,+1.4,+1.4,Matches
179,Yacine Bammou\a1d04509,ma MAR,FWMF,Caen,fr Ligue 1,26,1991,10.3,2,15,4,26.7,1.46,0.39,0.07,0.25,24.1,0,1,1,1.2,0.5,0.03,+0.8,+0.5,Matches
180,Éver Banega\fa937f7a,ar ARG,MF,Sevilla,es La Liga,30,1988,29.6,3,32,8,25.0,1.08,0.27,0.03,0.13,25.4,7,2,2,3.2,1.7,0.05,-0.2,-0.7,Matches
181,Mattia Bani\0821331c,it ITA,DF,Chievo,it Serie A,24,1993,29.0,0,14,3,21.4,0.48,0.10,0.00,0.00,10.5,0,0,0,1.1,1.1,0.08,-1.1,-1.1,Matches
182,Léo Baptistão\35f6db55,br BRA,FWMF,Espanyol,es La Liga,25,1992,13.7,2,40,15,37.5,2.92,1.09,0.03,0.07,18.2,0,1,1,4.7,4.0,0.10,-2.7,-3.0,Matches
183,Antonín Barák\01efac19,cz CZE,MFFW,Udinese,it Serie A,23,1994,3.7,0,4,0,0.0,1.09,0.00,0.00,,20.6,0,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
184,Federico Barba\c010b898,it ITA,DF,Chievo,it Serie A,24,1993,27.6,0,9,3,33.3,0.33,0.11,0.00,0.00,16.1,0,0,0,0.7,0.7,0.08,-0.7,-0.7,Matches
185,Danilo Barbosa\0557ff4f,br BRA,MF,Nice,fr Ligue 1,22,1996,17.2,0,25,8,32.0,1.45,0.47,0.00,0.00,20.2,5,0,0,2.6,2.6,0.11,-2.6,-2.6,Matches
186,Enis Bardhi\cac2537b,mk MKD,MF,Levante,es La Liga,23,1995,31.5,3,63,18,28.6,2.00,0.57,0.05,0.17,23.9,18,0,0,3.7,3.7,0.06,-0.7,-0.7,Matches
187,Francesco Bardi\0acda699,it ITA,GK,Frosinone,it Serie A,26,1992,3.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
188,Phil Bardsley\1ae30132,sct SCO,DF,Burnley,eng Premier League,33,1985,18.6,0,12,1,8.3,0.65,0.05,0.00,0.00,27.5,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
189,Nicolò Barella\6928979a,it ITA,MFFW,Cagliari,it Serie A,21,1997,34.5,1,51,12,23.5,1.48,0.35,0.02,0.08,22.7,1,0,1,2.9,2.1,0.04,-1.9,-1.1,Matches
190,Philipp Bargfrede\3f7cd8f1,de GER,MFDF,Werder Bremen,de Bundesliga,29,1989,12.0,0,7,1,14.3,0.58,0.08,0.00,0.00,29.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
191,Antonino Barillà\a64cbd35,it ITA,MF,Parma,it Serie A,30,1988,29.1,3,21,8,38.1,0.72,0.28,0.14,0.38,18.0,0,0,0,2.3,2.3,0.11,+0.7,+0.7,Matches
192,Ross Barkley\3a24769f,eng ENG,MF,Chelsea,eng Premier League,24,1993,13.8,3,38,9,23.7,2.75,0.65,0.08,0.33,19.8,1,0,0,3.8,3.8,0.10,-0.8,-0.8,Matches
193,Aymen Barkok\a2a85828,ma MAR,MF,Düsseldorf,de Bundesliga,20,1998,5.7,0,4,0,0.0,0.71,0.00,0.00,,22.8,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
194,Ashley Barnes\2691c772,eng ENG,FW,Burnley,eng Premier League,28,1989,26.5,12,63,28,44.4,2.37,1.06,0.16,0.36,13.9,0,2,2,11.5,10.0,0.16,+0.5,0.0,Matches
195,Harvey Barnes\3ea50f67,eng ENG,FWMF,Leicester City,eng Premier League,20,1997,11.2,1,39,10,25.6,3.50,0.90,0.03,0.10,16.4,0,0,0,3.2,3.2,0.08,-2.2,-2.2,Matches
196,Antonio Barragán\487d9b09,es ESP,DFMF,Betis,es La Liga,31,1987,10.4,0,3,0,0.0,0.29,0.00,0.00,,17.7,0,0,0,0.2,0.2,0.07,-0.2,-0.2,Matches
197,Antonio Barreca\6a189491,it ITA,DF,Newcastle Utd,eng Premier League,23,1995,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
198,Antonio Barreca\6a189491,it ITA,DF,Monaco,fr Ligue 1,23,1995,6.6,0,4,1,25.0,0.61,0.15,0.00,0.00,23.9,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
199,Leandro Barreiro Martins\00242b75,lu LUX,MF,Mainz 05,de Bundesliga,18,2000,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
200,Ander Barrenetxea\200e89e1,es ESP,FWMF,Real Sociedad,es La Liga,16,2001,4.4,1,5,2,40.0,1.13,0.45,0.20,0.50,13.0,0,0,0,0.4,0.4,0.07,+0.6,+0.6,Matches
201,Édgar Barreto\43a1bea5,py PAR,MF,Sampdoria,it Serie A,34,1984,8.7,0,8,3,37.5,0.92,0.34,0.00,0.00,18.3,1,0,0,0.6,0.6,0.08,-0.6,-0.6,Matches
202,Musa Barrow\e5bf73f3,gm GAM,FWMF,Atalanta,it Serie A,19,1998,6.7,1,31,7,22.6,4.64,1.05,0.03,0.14,15.7,0,0,0,3.0,3.0,0.10,-2.0,-2.0,Matches
203,Fin Bartels\acc7b7ec,de GER,FW,Werder Bremen,de Bundesliga,31,1987,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
204,Marc Bartra\b742cc0d,es ESP,DF,Betis,es La Liga,27,1991,32.5,1,10,3,30.0,0.31,0.09,0.10,0.33,24.3,1,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
205,Andrea Barzagli\7c0000fd,it ITA,DF,Juventus,it Serie A,37,1981,2.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
206,Daniele Baselli\ea06dd97,it ITA,MF,Torino,it Serie A,26,1992,26.4,4,43,11,25.6,1.63,0.42,0.09,0.36,21.7,7,0,0,2.7,2.7,0.06,+1.3,+1.3,Matches
207,Toma Bašić\80556f08,hr CRO,MF,Bordeaux,fr Ligue 1,21,1996,14.8,2,21,7,33.3,1.42,0.47,0.10,0.29,25.2,5,0,0,1.3,1.3,0.06,+0.7,+0.7,Matches
208,Thomas Basila\65391fa7,fr FRA,DF,Nantes,fr Ligue 1,19,1999,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
209,Borja Bastón\8c44e37b,es ESP,FW,Alavés,es La Liga,25,1992,16.0,5,34,10,29.4,2.13,0.63,0.15,0.50,10.2,0,0,0,5.7,5.7,0.17,-0.7,-0.7,Matches
210,Alessandro Bastoni\75b86fb3,it ITA,DF,Parma,it Serie A,19,1999,18.8,1,3,2,66.7,0.16,0.11,0.33,0.50,10.9,0,0,0,0.6,0.6,0.21,+0.4,+0.4,Matches
211,Bastos\c01c66d9,ao ANG,DF,Lazio,it Serie A,27,1991,12.7,1,12,3,25.0,0.95,0.24,0.08,0.33,15.9,0,0,0,0.9,0.9,0.08,+0.1,+0.1,Matches
212,Michy Batshuayi\2973d8ff,be BEL,FW,Valencia,es La Liga,24,1993,5.9,1,18,7,38.9,3.07,1.20,0.06,0.14,16.3,0,0,0,2.3,2.3,0.13,-1.3,-1.3,Matches
213,Michy Batshuayi\2973d8ff,be BEL,FW,Crystal Palace,eng Premier League,24,1993,8.3,5,26,10,38.5,3.12,1.20,0.19,0.50,15.6,0,0,0,3.5,3.5,0.14,+1.5,+1.5,Matches
214,Robert Bauer\9b88e120,de GER,DF,Nürnberg,de Bundesliga,23,1995,19.1,0,9,1,11.1,0.47,0.05,0.00,0.00,27.4,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
215,Oliver Baumann\47064058,de GER,GK,Hoffenheim,de Bundesliga,28,1990,33.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
216,Timo Baumgartl\bd7d2e6d,de GER,DF,Stuttgart,de Bundesliga,22,1996,18.0,1,3,2,66.7,0.17,0.11,0.33,0.50,11.2,0,0,0,0.2,0.2,0.07,+0.8,+0.8,Matches
217,Julian Baumgartlinger\69374ff5,at AUT,MF,Leverkusen,de Bundesliga,30,1988,17.3,0,10,0,0.0,0.58,0.00,0.00,,22.8,0,0,0,0.9,0.9,0.09,-0.9,-0.9,Matches
218,Christoph Baumgartner\437f2b00,at AUT,MF,Hoffenheim,de Bundesliga,18,1999,0.9,0,2,0,0.0,2.12,0.00,0.00,,18.6,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
219,Jon Bautista\debc6b55,es ESP,FWMF,Real Sociedad,es La Liga,23,1995,6.6,1,19,5,26.3,2.86,0.75,0.05,0.20,11.4,0,0,0,2.5,2.5,0.13,-1.5,-1.5,Matches
220,Paul Baysse\2515040a,fr FRA,DF,Bordeaux,fr Ligue 1,30,1988,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
221,Paul Baysse\2515040a,fr FRA,DF,Caen,fr Ligue 1,30,1988,19.9,0,13,3,23.1,0.65,0.15,0.00,0.00,10.2,0,0,0,1.0,1.0,0.08,-1.0,-1.0,Matches
222,Noah Joel Sarenren Bazee\fbbc8e15,ng NGA,FW,Hannover 96,de Bundesliga,21,1996,1.7,0,5,0,0.0,2.90,0.00,0.00,,16.4,0,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
223,Claudio Beauvue\8ca253a3,gp GLP,FW,Caen,fr Ligue 1,30,1988,16.7,3,40,13,32.5,2.40,0.78,0.05,0.15,15.3,0,1,1,4.7,3.9,0.10,-1.7,-1.9,Matches
224,Bebé\d8712bf9,pt POR,FWMF,Rayo Vallecano,es La Liga,28,1990,14.5,1,57,12,21.1,3.94,0.83,0.02,0.08,28.3,2,0,0,1.7,1.7,0.03,-0.7,-0.7,Matches
225,Bebé\d8712bf9,pt POR,MF,Eibar,es La Liga,28,1990,0.7,0,3,2,66.7,4.35,2.90,0.00,0.00,21.9,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
226,Ihlas Bebou\a53b661f,tg TOG,FWMF,Hannover 96,de Bundesliga,24,1994,11.8,4,29,10,34.5,2.45,0.84,0.10,0.30,20.5,2,1,1,4.3,3.6,0.12,-0.3,-0.6,Matches
227,Uffe Bech\f7097e8a,dk DEN,FW,Hannover 96,de Bundesliga,25,1993,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
228,Andreas Beck\00a6485f,de GER,DFMF,Stuttgart,de Bundesliga,31,1987,19.7,0,12,2,16.7,0.61,0.10,0.00,0.00,20.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
229,Jan Bednarek\4115ce4e,pl POL,DF,Southampton,eng Premier League,22,1996,23.9,0,5,1,20.0,0.21,0.04,0.00,0.00,6.4,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
230,Andrea Beghetto\438dfc6a,it ITA,DFMF,Frosinone,it Serie A,23,1994,24.7,0,23,4,17.4,0.93,0.16,0.00,0.00,22.5,2,0,0,0.8,0.8,0.03,-0.8,-0.8,Matches
231,Asmir Begović\7b4de647,ba BIH,GK,Bournemouth,eng Premier League,31,1987,24.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
232,Valon Behrami\d3d758d8,ch SUI,MF,Udinese,it Serie A,33,1985,15.1,1,10,2,20.0,0.66,0.13,0.10,0.50,16.9,0,0,0,0.7,0.7,0.07,+0.3,+0.3,Matches
233,Hanno Behrens\77b41ac0,de GER,MF,Nürnberg,de Bundesliga,28,1990,29.3,4,35,6,17.1,1.19,0.20,0.09,0.50,15.4,0,1,3,6.7,4.4,0.13,-2.7,-2.4,Matches
234,Ishak Belfodil\ff182fdc,dz ALG,FW,Hoffenheim,de Bundesliga,26,1992,20.7,16,86,37,43.0,4.15,1.79,0.19,0.43,12.3,1,0,0,11.3,11.3,0.13,+4.7,+4.7,Matches
235,Stefan Bell\857a5abe,de GER,DF,Mainz 05,de Bundesliga,26,1991,25.0,0,20,4,20.0,0.80,0.16,0.00,0.00,11.5,0,0,0,2.0,2.0,0.10,-2.0,-2.0,Matches
236,Karim Bellarabi\bee0bab1,de GER,FWMF,Leverkusen,de Bundesliga,28,1990,11.7,5,42,12,28.6,3.58,1.02,0.12,0.42,19.4,0,0,0,2.5,2.5,0.06,+2.5,+2.5,Matches
237,Héctor Bellerín\f874dd44,es ESP,DF,Arsenal,eng Premier League,23,1995,17.0,0,18,4,22.2,1.06,0.23,0.00,0.00,18.3,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
238,Andrea Belotti\d705ba44,it ITA,FW,Torino,it Serie A,24,1993,36.7,15,124,42,33.9,3.38,1.15,0.08,0.24,15.1,4,5,6,17.6,13.0,0.11,-2.6,-3.0,Matches
239,Fran Beltrán\ed5c5fa3,es ESP,MF,Celta Vigo,es La Liga,19,1999,16.9,1,18,4,22.2,1.07,0.24,0.06,0.25,22.6,0,0,0,0.8,0.8,0.04,+0.2,+0.2,Matches
240,Hatem Ben Arfa\74dc806c,fr FRA,MFFW,Rennes,fr Ligue 1,31,1987,22.6,7,51,13,25.5,2.26,0.58,0.10,0.38,21.3,9,2,3,6.3,4.0,0.08,+0.7,+1.0,Matches
241,Wissam Ben Yedder\942b4f90,fr FRA,FW,Sevilla,es La Liga,27,1990,31.2,18,73,34,46.6,2.34,1.09,0.22,0.47,11.7,0,2,2,17.6,16.0,0.22,+0.4,0.0,Matches
242,Diego Benaglio\b7e7937d,ch SUI,GK,Monaco,fr Ligue 1,34,1983,22.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
243,Marco Benassi\0000acda,it ITA,MF,Fiorentina,it Serie A,23,1994,25.4,7,57,21,36.8,2.25,0.83,0.12,0.33,17.1,0,0,0,5.3,5.3,0.09,+1.7,+1.7,Matches
244,Medhi Benatia\3b15ef2d,ma MAR,DF,Juventus,it Serie A,31,1987,5.0,0,3,0,0.0,0.60,0.00,0.00,,12.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
245,Lars Bender\c50281a0,de GER,DFMF,Leverkusen,de Bundesliga,29,1989,15.1,1,15,4,26.7,0.99,0.26,0.07,0.25,15.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
246,Sven Bender\070ec0b1,de GER,DF,Leverkusen,de Bundesliga,29,1989,22.1,0,12,2,16.7,0.54,0.09,0.00,0.00,11.9,0,0,0,0.8,0.8,0.07,-0.8,-0.8,Matches
247,László Bénes\fe888e39,sk SVK,MF,M'Gladbach,de Bundesliga,20,1997,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
248,Nicolas Benezet\30395d3b,fr FRA,MFFW,Guingamp,fr Ligue 1,27,1991,18.5,3,28,8,28.6,1.51,0.43,0.11,0.38,15.4,3,0,0,3.1,3.1,0.11,-0.1,-0.1,Matches
249,Walter Benítez\8a2248b4,ar ARG,GK,Nice,fr Ligue 1,25,1993,35.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
250,Ismaël Bennacer\db092d3b,dz ALG,MF,Empoli,it Serie A,20,1997,32.9,0,19,5,26.3,0.58,0.15,0.00,0.00,26.0,4,0,0,0.6,0.6,0.03,-0.6,-0.6,Matches
251,Joe Bennett\dc936144,eng ENG,DF,Cardiff City,eng Premier League,28,1990,29.3,0,10,3,30.0,0.34,0.10,0.00,0.00,22.8,3,0,0,0.6,0.6,0.06,-0.6,-0.6,Matches
252,Ryan Bennett\0bad4516,eng ENG,DF,Wolves,eng Premier League,28,1990,34.0,1,15,3,20.0,0.44,0.09,0.07,0.33,10.7,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
253,Yassine Benrahou\fbf76716,fr FRA,MFDF,Bordeaux,fr Ligue 1,19,1999,2.0,0,6,3,50.0,3.05,1.53,0.00,0.00,20.0,2,0,0,0.4,0.4,0.07,-0.4,-0.4,Matches
254,Ramy Bensebaini\378825c7,dz ALG,DF,Rennes,fr Ligue 1,23,1995,23.9,1,15,4,26.7,0.63,0.17,0.07,0.25,18.7,0,0,0,0.9,0.9,0.06,+0.1,+0.1,Matches
255,Nabil Bentaleb\3189f61a,dz ALG,MF,Schalke 04,de Bundesliga,23,1994,19.9,3,18,4,22.2,0.90,0.20,0.00,0.00,26.4,1,3,3,3.1,0.8,0.04,-0.1,-0.8,Matches
