Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
2000,Louis Schaub\b50ec54b,at AUT,MFFW,Köln,de Bundesliga,26-334,1994,11,0,142,1.6,1,2,1,0,0,0,0,0.63,1.27,1.90,0.63,1.90,0.4,0.4,0.4,0.7,0.24,0.24,0.48,0.24,0.48,Matches
2001,Andrea Schiavone\4b55eb4d,it ITA,MF,Salernitana,it Serie A,28-278,1993,8,2,256,2.8,1,0,1,0,0,0,0,0.35,0.00,0.35,0.35,0.35,0.3,0.3,0.4,0.7,0.09,0.15,0.24,0.09,0.24,Matches
2002,Patrik Schick\5d4f7d61,cz CZE,FW,Leverkusen,de Bundesliga,25-308,1996,9,9,702,7.8,8,0,8,0,0,0,0,1.03,0.00,1.03,1.03,1.03,6.2,6.2,0.1,6.3,0.79,0.02,0.81,0.79,0.81,Matches
2003,Kingsley Schindler\bd527260,de GER,DFMF,Köln,de Bundesliga,28-139,1993,4,0,74,0.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2004,Xaver Schlager\8f056768,at AUT,MF,Wolfsburg,de Bundesliga,24-061,1997,3,3,238,2.6,0,1,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,0.1,0.1,0.1,0.2,0.02,0.05,0.08,0.02,0.08,Matches
2005,Keven Schlotterbeck\f6bdc830,de GER,MFDF,Freiburg,de Bundesliga,24-214,1997,2,0,2,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2006,Nico Schlotterbeck\34e12499,de GER,DF,Freiburg,de Bundesliga,21-362,1999,13,13,1125,12.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.7,1.7,0.8,2.4,0.13,0.06,0.19,0.13,0.19,Matches
2007,Jeffrey Schlupp\3312f911,gh GHA,MFFW,Crystal Palace,eng Premier League,28-340,1992,9,2,208,2.3,1,0,1,0,0,0,0,0.43,0.00,0.43,0.43,0.43,0.5,0.5,0.3,0.8,0.22,0.13,0.34,0.22,0.34,Matches
2008,Kasper Schmeichel\53af52f3,dk DEN,GK,Leicester City,eng Premier League,35-023,1986,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2009,Jonathan Schmid\088ca1bd,fr FRA,DF,Freiburg,de Bundesliga,31-155,1990,2,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.02,0.02,0.05,0.02,0.05,Matches
2010,Benno Schmitz\ad00b1a8,de GER,DF,Köln,de Bundesliga,27-011,1994,12,12,991,11.0,0,4,0,0,0,2,0,0.00,0.36,0.36,0.00,0.36,0.1,0.1,2.5,2.5,0.01,0.25,0.25,0.01,0.25,Matches
2011,David Schnegg\1c341b14,at AUT,DF,Venezia,it Serie A,23-060,1998,3,2,122,1.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.02,0.02,0.00,0.02,Matches
2012,Morgan Schneiderlin\51b41c5c,fr FRA,MF,Nice,fr Ligue 1,32-020,1989,4,0,54,0.6,0,1,0,0,0,0,0,0.00,1.67,1.67,0.00,1.67,0.2,0.2,0.1,0.3,0.37,0.19,0.56,0.37,0.56,Matches
2013,Alessandro Schöpf\106bca06,at AUT,MF,Arminia,de Bundesliga,27-294,1994,12,10,923,10.3,0,0,0,0,0,3,1,0.00,0.00,0.00,0.00,0.00,0.9,0.9,1.4,2.3,0.10,0.15,0.24,0.10,0.24,Matches
2014,Jerdy Schouten\2cfae697,nl NED,MF,Bologna,it Serie A,24-320,1997,2,1,116,1.3,0,1,0,0,0,2,1,0.00,0.78,0.78,0.00,0.78,0.0,0.0,0.2,0.2,0.02,0.13,0.15,0.02,0.15,Matches
2015,Nico Schulz\fa274d97,de GER,DF,Dortmund,de Bundesliga,28-241,1993,6,4,329,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.05,0.00,0.05,0.05,0.05,Matches
2016,Marvin Schwäbe\87436846,de GER,GK,Köln,de Bundesliga,26-217,1995,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,,,,,,,,,,Matches
2017,Alexander Schwolow\0d55d942,de GER,GK,Hertha BSC,de Bundesliga,29-179,1992,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2018,Aleksandar Sedlar\a35134ae,rs SRB,DFMF,Mallorca,es La Liga,29-350,1991,5,1,196,2.2,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.01,0.01,0.00,0.01,Matches
2019,Paul Seguin\8872ed17,de GER,MF,Greuther Fürth,de Bundesliga,26-244,1995,11,11,956,10.6,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.7,0.03,0.04,0.07,0.03,0.07,Matches
2020,Alidu Seidu\cea59f02,ci CIV,FW,Clermont Foot,fr Ligue 1,21-177,2000,2,0,21,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,1.61,0.00,1.61,1.61,1.61,Matches
2021,Davie Selke\1238a3f9,de GER,FW,Hertha BSC,de Bundesliga,26-312,1995,9,4,336,3.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.7,0.7,0.0,0.7,0.19,0.01,0.19,0.19,0.19,Matches
2022,Matz Sels\834b5c4c,be BEL,GK,Strasbourg,fr Ligue 1,29-275,1992,14,14,1260,14.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.00,0.00,0.00,0.00,0.00,Matches
2023,Ken Sema\1770bd68,se SWE,MFFW,Watford,eng Premier League,28-059,1993,6,2,290,3.2,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.6,0.6,0.01,0.18,0.19,0.01,0.19,Matches
2024,Nélson Semedo\d04b94db,pt POR,DF,Wolves,eng Premier League,28-012,1993,12,12,1029,11.4,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,1.1,1.1,0.5,1.6,0.10,0.04,0.14,0.10,0.14,Matches
2025,Stefano Sensi\b70bde8f,it ITA,MF,Inter,it Serie A,26-115,1995,5,1,113,1.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.06,0.16,0.23,0.06,0.23,Matches
2026,Suat Serdar\b3325a30,de GER,MFFW,Hertha BSC,de Bundesliga,24-231,1997,13,13,1133,12.6,2,0,2,0,0,3,0,0.16,0.00,0.16,0.16,0.16,1.4,1.4,0.7,2.1,0.11,0.06,0.17,0.11,0.17,Matches
2027,Laurens Serpe\79d60e74,it ITA,DF,Genoa,it Serie A,20-294,2001,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2028,Janni Serra\40b58bfc,de GER,FW,Arminia,de Bundesliga,23-260,1998,9,2,180,2.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.0,0.6,0.28,0.02,0.29,0.28,0.29,Matches
2029,Nicolás Serrano\2ad0e5e5,es ESP,MFFW,Athletic Club,es La Liga,18-268,2003,4,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.20,0.14,0.34,0.20,0.34,Matches
2030,Zidan Sertdemir\eec1f7f4,dk DEN,FW,Leverkusen,de Bundesliga,16-297,2005,1,0,5,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2031,Ryan Sessegnon\6aa3e78b,eng ENG,DF,Tottenham,eng Premier League,21-194,2000,1,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.18,0.18,0.00,0.18,Matches
2032,Nils Seufert\0da32a38,de GER,MF,Greuther Fürth,de Bundesliga,24-298,1997,2,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2033,Salva Sevilla\75bd85ea,es ESP,MF,Mallorca,es La Liga,37-255,1984,9,6,510,5.7,1,2,0,1,1,0,0,0.18,0.35,0.53,0.00,0.35,1.1,0.4,1.2,1.6,0.20,0.22,0.41,0.06,0.28,Matches
2034,Stephan El Shaarawy\d3aaad90,it ITA,FWDF,Roma,it Serie A,29-032,1992,13,3,490,5.4,2,0,2,0,0,1,0,0.37,0.00,0.37,0.37,0.37,1.4,1.4,1.1,2.5,0.25,0.21,0.46,0.25,0.46,Matches
2035,Jamie Shackleton\8d03ca5a,eng ENG,DF,Leeds United,eng Premier League,22-051,1999,9,5,533,5.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.2,0.02,0.01,0.03,0.02,0.03,Matches
2036,Xherdan Shaqiri\6421ec64,ch SUI,FW,Lyon,fr Ligue 1,30-049,1991,7,7,488,5.4,1,1,1,0,0,0,0,0.18,0.18,0.37,0.18,0.37,0.4,0.4,1.6,2.0,0.07,0.30,0.37,0.07,0.37,Matches
2037,Luke Shaw\9c94165b,eng ENG,DF,Manchester Utd,eng Premier League,26-139,1995,12,12,999,11.1,0,1,0,0,0,4,0,0.00,0.09,0.09,0.00,0.09,0.1,0.1,1.4,1.4,0.01,0.12,0.13,0.01,0.13,Matches
2038,Jonjo Shelvey\3727dd3c,eng ENG,MF,Newcastle Utd,eng Premier League,29-274,1992,6,4,370,4.1,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.08,0.10,0.02,0.10,Matches
2039,Aimar Sher\ef301f96,se SWE,MF,Spezia,it Serie A,18-343,2002,1,0,45,0.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2040,Eldor Shomurodov\57469b2d,uz UZB,FW,Roma,it Serie A,26-152,1995,11,3,333,3.7,1,3,1,0,0,1,0,0.27,0.81,1.08,0.27,1.08,2.2,2.2,1.2,3.3,0.59,0.32,0.90,0.59,0.90,Matches
2041,Mahame Siby\6d075c67,ml MLI,MFDF,Strasbourg,fr Ligue 1,25-144,1996,2,0,17,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2042,Djibril Sidibé\4c5b714f,fr FRA,DF,Monaco,fr Ligue 1,29-122,1992,7,4,357,4.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.7,0.8,0.03,0.18,0.21,0.03,0.21,Matches
2043,Kaj Sierhuis\9c2b1f11,nl NED,FW,Reims,fr Ligue 1,23-215,1998,2,1,80,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.2,0.10,0.11,0.21,0.10,0.21,Matches
2044,Francisco Sierralta\0f933743,cl CHI,DF,Watford,eng Premier League,24-206,1997,3,3,247,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2045,Arnór Sigurðsson\f209b81e,is ISL,MFFW,Venezia,it Serie A,22-197,1999,4,0,126,1.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2046,Kiliann Sildillia\313254a3,fr FRA,DF,Freiburg,de Bundesliga,19-196,2002,3,1,105,1.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.15,0.15,0.00,0.15,Matches
2047,Adrien Silva\d6f88a1d,pt POR,MF,Sampdoria,it Serie A,32-258,1989,12,8,678,7.5,0,1,0,0,0,1,1,0.00,0.13,0.13,0.00,0.13,0.2,0.2,0.2,0.4,0.02,0.02,0.05,0.02,0.05,Matches
2048,André Silva\3effaa34,pt POR,FW,RB Leipzig,de Bundesliga,26-022,1995,12,7,627,7.0,2,2,1,1,1,1,0,0.29,0.29,0.57,0.14,0.43,2.0,1.3,0.9,2.1,0.29,0.12,0.42,0.18,0.31,Matches
2049,Bernardo Silva\3eb22ec9,pt POR,MFFW,Manchester City,eng Premier League,27-110,1994,11,11,937,10.4,4,1,4,0,0,3,0,0.38,0.10,0.48,0.38,0.48,2.2,2.2,1.4,3.6,0.21,0.14,0.34,0.21,0.34,Matches
2050,Caio Henrique Oliveira Silva\30af8b93,br BRA,DF,Monaco,fr Ligue 1,24-120,1997,13,11,951,10.6,0,4,0,0,0,1,0,0.00,0.38,0.38,0.00,0.38,0.3,0.3,2.7,3.0,0.03,0.25,0.29,0.03,0.29,Matches
2051,David Silva\e2716bd0,es ESP,MF,Real Sociedad,es La Liga,35-324,1986,9,9,649,7.2,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,0.8,0.8,0.9,1.7,0.11,0.12,0.23,0.11,0.23,Matches
2052,Fábio Silva\e7aa9d7c,pt POR,MFFW,Wolves,eng Premier League,19-132,2002,7,0,40,0.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.08,0.13,0.21,0.08,0.21,Matches
2053,Gabriel Silva\4914ed4a,br BRA,DF,Saint-Étienne,fr Ligue 1,30-199,1991,2,1,83,0.9,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.1,0.04,0.04,0.08,0.04,0.08,Matches
2054,Jonathan Silva\f2308b33,ar ARG,MFDF,Getafe,es La Liga,27-152,1994,7,0,143,1.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.02,0.06,0.08,0.02,0.08,Matches
2055,Rui Silva\ea83bfa6,pt POR,GK,Betis,es La Liga,27-294,1994,7,7,630,7.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2056,Thiago Silva\86e7deaf,br BRA,DF,Chelsea,eng Premier League,37-067,1984,9,7,737,8.2,1,0,1,0,0,1,0,0.12,0.00,0.12,0.12,0.12,0.2,0.2,0.1,0.4,0.03,0.02,0.04,0.03,0.04,Matches
2057,Marco Silvestri\0d422df7,it ITA,GK,Udinese,it Serie A,30-271,1991,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
2058,Mohamed Simakan\fcb27134,fr FRA,DF,RB Leipzig,de Bundesliga,21-209,2000,11,9,874,9.7,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.1,0.7,0.06,0.01,0.07,0.06,0.07,Matches
2059,Giovanni Simeone\343c0d52,ar ARG,FW,Hellas Verona,it Serie A,26-146,1995,12,9,799,8.9,9,2,9,0,0,1,0,1.01,0.23,1.24,1.01,1.24,3.3,3.3,0.9,4.2,0.38,0.10,0.48,0.38,0.48,Matches
2060,Giovanni Simeone\343c0d52,ar ARG,FW,Cagliari,it Serie A,26-146,1995,1,0,7,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2061,Moses Simon\5f3eaaf5,ng NGA,FWMF,Nantes,fr Ligue 1,26-139,1995,14,14,1156,12.8,1,6,1,0,0,2,0,0.08,0.47,0.54,0.08,0.54,2.4,2.4,4.6,7.0,0.18,0.36,0.54,0.18,0.54,Matches
2062,Unai Simón\5dcf3e90,es ESP,GK,Athletic Club,es La Liga,24-170,1997,12,12,1080,12.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2063,Wilfried Singo\8b609c34,ci CIV,DF,Torino,it Serie A,20-338,2000,13,12,971,10.8,1,2,1,0,0,1,0,0.09,0.19,0.28,0.09,0.28,0.7,0.7,0.7,1.5,0.07,0.07,0.14,0.07,0.14,Matches
2064,Daley Sinkgraven\73000a79,nl NED,DF,Leverkusen,de Bundesliga,26-147,1995,5,1,147,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.7,1.0,0.19,0.42,0.61,0.19,0.61,Matches
2065,Salvatore Sirigu\10dc46f0,it ITA,GK,Genoa,it Serie A,34-320,1987,13,13,1170,13.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2066,Issouf Sissokho\792a9d41,ml MLI,MF,Bordeaux,fr Ligue 1,19-302,2002,4,4,309,3.4,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.5,0.04,0.10,0.14,0.04,0.14,Matches
2067,Ibrahima Sissoko\0f8418aa,fr FRA,MFDF,Strasbourg,fr Ligue 1,24-032,1997,11,9,782,8.7,1,3,1,0,0,1,0,0.12,0.35,0.46,0.12,0.46,0.8,0.8,2.4,3.2,0.09,0.28,0.37,0.09,0.37,Matches
2068,Moussa Sissoko\2acd49b9,fr FRA,MF,Watford,eng Premier League,32-104,1989,10,10,880,9.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.6,0.8,0.03,0.06,0.09,0.03,0.09,Matches
2069,Sambou Sissoko\e4bb1f08,fr FRA,MF,Reims,fr Ligue 1,22-215,1999,4,0,86,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.1,0.3,0.16,0.11,0.27,0.16,0.27,Matches
2070,Antonio Sivera\9970da54,es ESP,GK,Alavés,es La Liga,25-109,1996,3,2,187,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2071,Ellyes Skhiri\c2211709,tn TUN,MF,Köln,de Bundesliga,26-202,1995,9,7,683,7.6,3,0,3,0,0,1,0,0.40,0.00,0.40,0.40,0.40,1.9,1.9,0.1,2.0,0.28,0.02,0.30,0.28,0.30,Matches
2072,Oliver Skipp\6250083a,eng ENG,MF,Tottenham,eng Premier League,21-073,2000,11,9,859,9.5,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.01,0.01,0.00,0.01,Matches
2073,Łukasz Skorupski\ab4449d6,pl POL,GK,Bologna,it Serie A,30-207,1991,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2074,Andreas Skov Olsen\c50cee19,dk DEN,FWDF,Bologna,it Serie A,21-334,1999,10,2,311,3.5,0,1,0,0,0,0,0,0.00,0.29,0.29,0.00,0.29,0.7,0.7,0.2,0.9,0.19,0.07,0.26,0.19,0.26,Matches
2075,Robert Skov\ff98492b,dk DEN,DFFW,Hoffenheim,de Bundesliga,25-192,1996,6,2,245,2.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.7,0.21,0.07,0.28,0.21,0.28,Matches
2076,Milan Škriniar\30f5ffa9,sk SVK,DF,Inter,it Serie A,26-290,1995,13,13,1170,13.0,2,0,2,0,0,1,0,0.15,0.00,0.15,0.15,0.15,1.5,1.5,0.1,1.6,0.11,0.01,0.12,0.11,0.12,Matches
2077,Islam Slimani\ffec9769,dz ALG,FW,Lyon,fr Ligue 1,33-163,1988,8,3,348,3.9,1,1,1,0,0,2,0,0.26,0.26,0.52,0.26,0.52,1.0,1.0,0.6,1.6,0.26,0.16,0.42,0.26,0.42,Matches
2078,Chris Smalling\b6964eb6,eng ENG,DF,Roma,it Serie A,32-006,1989,5,1,138,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2079,Emile Smith-Rowe\17695062,eng ENG,MFFW,Arsenal,eng Premier League,21-123,2000,13,12,1070,11.9,4,2,4,0,0,0,0,0.34,0.17,0.50,0.34,0.50,2.2,2.2,1.5,3.7,0.19,0.12,0.31,0.19,0.31,Matches
2080,Cédric Soares\839c14e1,pt POR,DF,Arsenal,eng Premier League,30-089,1991,3,2,189,2.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.2,0.01,0.07,0.08,0.01,0.08,Matches
2081,Danilo Soares\c05f2f8c,br BRA,DF,Bochum,de Bundesliga,30-030,1991,13,13,1170,13.0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.6,0.8,0.02,0.05,0.07,0.02,0.07,Matches
2082,Rubén Sobrino\19b776e9,es ESP,MF,Valencia,es La Liga,29-180,1992,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2083,Rubén Sobrino\19b776e9,es ESP,FWMF,Cádiz,es La Liga,29-180,1992,10,9,772,8.6,0,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12,1.7,1.7,0.7,2.4,0.20,0.08,0.28,0.20,0.28,Matches
2084,Augusto Solari\3ca6106c,ar ARG,MFDF,Celta Vigo,es La Liga,29-329,1992,11,2,347,3.9,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.2,0.5,0.08,0.05,0.13,0.08,0.13,Matches
2085,Roberto Soldado\9d66fbe3,es ESP,FW,Levante,es La Liga,36-185,1985,6,5,340,3.8,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.2,0.7,0.15,0.04,0.19,0.15,0.19,Matches
2086,Carlos Soler\fed17f5a,es ESP,MF,Valencia,es La Liga,24-330,1997,11,9,801,8.9,5,2,1,4,4,3,0,0.56,0.22,0.79,0.11,0.34,4.4,1.3,1.4,2.7,0.49,0.16,0.65,0.15,0.31,Matches
2087,Yann Sommer\420c18a1,ch SUI,GK,M'Gladbach,de Bundesliga,32-346,1988,13,13,1170,13.0,0,1,0,0,0,1,0,0.00,0.08,0.08,0.00,0.08,0.0,0.0,0.3,0.3,0.00,0.03,0.03,0.00,0.03,Matches
2088,Son\037dbd30,es ESP,DF,Levante,es La Liga,27-243,1994,7,5,458,5.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.5,0.03,0.07,0.09,0.03,0.09,Matches
2089,Brandon Soppy\28f66c2e,fr FRA,DF,Udinese,it Serie A,19-280,2002,10,1,137,1.5,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,0.11,0.01,0.12,0.11,0.12,Matches
2090,David Soria\8f8c6934,es ESP,GK,Getafe,es La Liga,28-238,1993,15,15,1350,15.0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
2091,Roberto Soriano\9d4c45d6,it ITA,MFFW,Bologna,it Serie A,30-293,1991,11,11,903,10.0,0,2,0,0,0,3,2,0.00,0.20,0.20,0.00,0.20,1.3,1.3,1.6,2.9,0.13,0.16,0.29,0.13,0.29,Matches
2092,Alberto Soro\452c3055,es ESP,MFFW,Granada,es La Liga,22-264,1999,8,6,434,4.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,0.4,0.9,0.10,0.09,0.18,0.10,0.18,Matches
2093,Borna Sosa\af0d79a9,hr CRO,DF,Stuttgart,de Bundesliga,23-311,1998,13,13,1148,12.8,1,3,1,0,0,2,0,0.08,0.24,0.31,0.08,0.31,0.3,0.3,2.3,2.6,0.03,0.18,0.21,0.03,0.21,Matches
2094,Florian Sotoca\7a42d0df,fr FRA,FWMF,Lens,fr Ligue 1,31-034,1990,14,11,982,10.9,3,4,1,2,2,3,0,0.27,0.37,0.64,0.09,0.46,4.7,3.1,1.8,4.9,0.43,0.16,0.59,0.29,0.45,Matches
2095,Riccardo Sottil\94816803,it ITA,FWMF,Fiorentina,it Serie A,22-178,1999,9,5,443,4.9,1,0,1,0,0,2,1,0.20,0.00,0.20,0.20,0.20,1.2,1.2,0.1,1.3,0.25,0.01,0.26,0.25,0.26,Matches
2096,Tomáš Souček\6613c819,cz CZE,MF,West Ham,eng Premier League,26-274,1995,12,12,1068,11.9,1,1,1,0,0,2,0,0.08,0.08,0.17,0.08,0.17,1.7,1.4,0.2,1.6,0.15,0.02,0.17,0.11,0.13,Matches
2097,Sambou Soumano\7cc00776,sn SEN,FWMF,Lorient,fr Ligue 1,20-329,2001,4,0,30,0.3,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.30,0.10,0.40,0.30,0.40,Matches
2098,Adama Soumaoro\7b075c75,fr FRA,DFMF,Bologna,it Serie A,29-163,1992,7,6,479,5.3,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.11,0.02,0.13,0.11,0.13,Matches
2099,Boubakary Soumaré\ae59b359,fr FRA,MF,Leicester City,eng Premier League,22-274,1999,10,7,639,7.1,0,1,0,0,0,0,0,0.00,0.14,0.14,0.00,0.14,0.3,0.3,0.1,0.4,0.04,0.02,0.05,0.04,0.05,Matches
2100,Arnaud Souquet\4e0afc5d,fr FRA,DF,Montpellier,fr Ligue 1,29-289,1992,11,5,474,5.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.3,0.4,0.02,0.05,0.07,0.02,0.07,Matches
2101,Djibril Sow\4c6facae,ch SUI,MF,Eint Frankfurt,de Bundesliga,24-295,1997,12,12,1014,11.3,0,2,0,0,0,3,0,0.00,0.18,0.18,0.00,0.18,0.2,0.2,0.9,1.2,0.02,0.08,0.10,0.02,0.10,Matches
2102,Saidou Sow\f6b94e8d,gn GUI,DF,Saint-Étienne,fr Ligue 1,19-147,2002,9,8,675,7.5,2,1,2,0,0,2,0,0.27,0.13,0.40,0.27,0.40,0.4,0.4,0.6,1.0,0.05,0.08,0.13,0.05,0.13,Matches
2103,Çağlar Söyüncü\21166ff4,tr TUR,DF,Leicester City,eng Premier League,25-189,1996,12,12,1057,11.7,1,0,1,0,0,2,0,0.09,0.00,0.09,0.09,0.09,1.2,1.2,0.0,1.2,0.10,0.00,0.10,0.10,0.10,Matches
2104,Marco Sportiello\ac4003af,it ITA,GK,Atalanta,it Serie A,29-202,1992,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
