Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Past,Press,Succ,%,Def 3rd,Mid 3rd,Att 3rd,Blocks,Sh,ShSv,Pass,Int,Tkl+Int,Clr,Err,Matches
2364,Kostas Stafylidis\861e0116,gr GRE,DF,Augsburg,de Bundesliga,23,1993,0.4,1,0,1,0,0,0,0,,0,14,3,21.4,6,7,1,2,0,0,2,0,1,2,0,Matches
2365,Benjamin Stambouli\5939baa2,fr FRA,DFMF,Schalke 04,de Bundesliga,26,1990,24.4,91,53,46,41,4,32,67,47.8,35,345,121,35.1,156,176,13,47,8,1,39,36,127,83,1,Matches
2366,Junior Stanislas\6992791d,eng ENG,MFFW,Bournemouth,eng Premier League,27,1989,14.3,18,8,11,2,5,6,19,31.6,13,174,46,26.4,54,74,46,25,5,0,20,12,30,14,0,Matches
2367,Caleb Stanko\381e52af,us USA,DFMF,Freiburg,de Bundesliga,24,1993,2.1,3,1,2,1,0,1,3,33.3,2,25,6,24.0,9,13,3,4,0,0,4,1,4,18,0,Matches
2368,Niklas Stark\aad48be9,de GER,DFMF,Hertha BSC,de Bundesliga,22,1995,24.6,42,23,27,13,2,4,16,25.0,12,304,92,30.3,164,125,15,47,17,1,30,21,63,188,1,Matches
2369,Tom Starke\5b52d1f7,de GER,GK,Bayern Munich,de Bundesliga,36,1981,2.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2370,Timo Stavitski\6fb7edd3,fi FIN,FW,Caen,fr Ligue 1,18,1999,4.5,5,3,0,2,3,1,7,14.3,6,62,16,25.8,10,27,25,8,0,0,8,1,6,0,0,Matches
2371,Renato Steffen\dd669209,ch SUI,FWMF,Wolfsburg,de Bundesliga,25,1991,7.3,10,6,6,2,2,4,9,44.4,5,151,30,19.9,56,69,26,8,0,0,8,1,11,10,0,Matches
2372,Marc Stendera\500cd987,de GER,MF,Eint Frankfurt,de Bundesliga,21,1995,4.1,26,24,12,12,2,3,16,18.8,13,175,53,30.3,46,97,32,8,1,0,7,7,33,2,1,Matches
2373,Pascal Stenzel\99f7e9aa,de GER,DFMF,Freiburg,de Bundesliga,21,1996,21.6,57,38,34,22,1,20,53,37.7,33,433,122,28.2,216,178,39,30,3,0,27,20,77,48,0,Matches
2374,Dale Stephens\653ee42d,eng ENG,MF,Brighton,eng Premier League,28,1989,36.0,99,68,61,38,0,25,131,19.1,106,807,232,28.7,435,343,29,59,19,1,40,89,188,85,2,Matches
2375,Jack Stephens\6adbc307,eng ENG,DF,Southampton,eng Premier League,23,1994,22.0,36,22,24,11,1,13,26,50.0,13,181,73,40.3,117,51,13,39,20,0,19,47,83,147,1,Matches
2376,Mariusz Stępiński\7b536033,pl POL,FW,Nantes,fr Ligue 1,22,1995,0.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2377,Mariusz Stępiński\7b536033,pl POL,FW,Chievo,it Serie A,22,1995,7.9,14,6,4,8,2,1,7,14.3,6,241,43,17.8,26,132,83,5,0,0,5,3,17,6,0,Matches
2378,Raheem Sterling\b400bde0,eng ENG,FW,Manchester City,eng Premier League,22,1994,28.7,27,20,7,14,6,8,25,32.0,17,376,128,34.0,67,174,135,17,1,0,16,17,44,10,1,Matches
2379,Ognjen Stijepović\80ad4216,me MNE,MF,Sampdoria,it Serie A,17,1999,0.1,0,0,0,0,0,0,0,,0,3,2,66.7,0,0,3,0,0,0,0,0,0,0,0,Matches
2380,Lars Stindl\7cd6badb,de GER,FWMF,M'Gladbach,de Bundesliga,28,1988,30.3,46,39,12,21,13,13,39,33.3,26,727,180,24.8,102,400,225,44,5,1,39,22,68,30,0,Matches
2381,Valentin Stocker\6b85f966,ch SUI,MF,Hertha BSC,de Bundesliga,28,1989,0.6,2,1,1,1,0,0,1,0.0,1,20,5,25.0,8,6,6,2,0,0,2,1,3,0,0,Matches
2382,Adrian Stoian\4468b31a,ro ROU,MFFW,Crotone,it Serie A,26,1991,23.7,27,21,12,13,2,9,53,17.0,44,417,82,19.7,113,197,107,39,0,0,39,20,47,23,0,Matches
2383,John Stones\5eecec3d,eng ENG,DF,Manchester City,eng Premier League,23,1994,14.5,19,12,9,8,2,7,20,35.0,13,91,32,35.2,56,30,5,12,5,0,7,24,43,61,0,Matches
2384,Thomas Strakosha\339fe0e8,al ALB,GK,Lazio,it Serie A,22,1995,38.0,0,0,0,0,0,0,0,,0,2,2,100.0,2,0,0,0,0,0,0,0,0,1,1,Matches
2385,Ivan Strinić\52e2ef8f,hr CRO,DF,Sampdoria,it Serie A,30,1987,13.9,34,25,19,13,2,12,40,30.0,28,188,66,35.1,88,68,32,22,2,0,20,22,56,36,0,Matches
2386,Tobias Strobl\17780d2b,de GER,MF,M'Gladbach,de Bundesliga,27,1990,1.3,2,1,0,2,0,0,2,0.0,2,12,7,58.3,4,4,4,1,0,0,1,2,4,4,0,Matches
2387,Kevin Strootman\ef2e5e1a,nl NED,MF,Roma,it Serie A,27,1990,25.1,57,37,18,25,14,18,46,39.1,28,553,160,28.9,116,290,147,42,3,0,39,22,79,13,0,Matches
2388,Jens Stryger Larsen\f91e81c9,dk DEN,DF,Udinese,it Serie A,26,1991,28.1,37,29,25,12,0,19,44,43.2,25,380,110,28.9,214,124,42,57,16,0,41,19,56,77,2,Matches
2389,Cristhian Stuani\220c11f1,uy URU,FW,Girona,es La Liga,30,1986,30.1,15,7,1,9,5,2,21,9.5,19,644,150,23.3,29,353,262,17,2,0,15,8,23,21,0,Matches
2390,Stefano Sturaro\2334478a,it ITA,MFDF,Juventus,it Serie A,24,1993,6.8,19,4,6,6,7,9,21,42.9,12,160,33,20.6,46,79,35,19,3,0,16,3,22,7,1,Matches
2391,Daniel Sturridge\1b7ec703,eng ENG,FW,Liverpool,eng Premier League,27,1989,4.8,1,1,0,0,1,0,3,0.0,3,44,10,22.7,2,15,27,2,1,0,1,0,1,1,0,Matches
2392,Daniel Sturridge\1b7ec703,eng ENG,FWMF,West Brom,eng Premier League,27,1989,1.3,0,0,0,0,0,0,0,,0,15,2,13.3,2,10,3,0,0,0,0,0,0,0,0,Matches
2393,Damián Suárez\ba5004e1,uy URU,DF,Getafe,es La Liga,29,1988,32.0,69,49,46,17,6,37,87,42.5,50,433,125,28.9,236,136,61,54,6,0,48,32,101,53,1,Matches
2394,Denis Suárez\12c50af5,es ESP,MFFW,Barcelona,es La Liga,23,1994,6.6,13,10,5,8,0,6,10,60.0,4,173,45,26.0,35,102,36,7,0,0,7,1,14,1,0,Matches
2395,Leonardo Suárez\25c72b36,ar ARG,MF,Villarreal,es La Liga,21,1996,0.3,1,1,0,1,0,0,2,0.0,2,3,1,33.3,0,3,0,0,0,0,0,0,1,0,0,Matches
2396,Luis Suárez\a6154613,uy URU,FW,Barcelona,es La Liga,30,1987,32.2,18,11,4,7,7,2,19,10.5,17,400,99,24.8,21,144,235,15,5,0,10,5,23,30,0,Matches
2397,Danijel Subašić\f6db3bd5,hr CRO,GK,Monaco,fr Ligue 1,32,1984,32.7,0,0,0,0,0,0,2,0.0,2,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
2398,Neven Subotić\821233cc,rs SRB,DF,Saint-Étienne,fr Ligue 1,28,1988,16.0,18,11,14,4,0,8,24,33.3,16,87,31,35.6,63,21,3,23,10,0,13,16,34,74,0,Matches
2399,Neven Subotić\821233cc,rs SRB,DF,Dortmund,de Bundesliga,28,1988,3.0,9,7,5,3,1,5,6,83.3,1,32,10,31.3,19,11,2,5,2,0,3,3,12,31,1,Matches
2400,Isaac Success\f573a8bf,ng NGA,MFFW,Málaga,es La Liga,21,1996,5.5,5,3,1,3,1,0,3,0.0,3,65,12,18.5,13,38,14,6,0,0,6,5,10,0,0,Matches
2401,Niklas Süle\e33c06cf,de GER,DF,Bayern Munich,de Bundesliga,21,1995,21.4,36,19,26,9,1,16,29,55.2,13,210,77,36.7,108,86,16,28,15,1,13,20,56,86,1,Matches
2402,Ki Sung-yueng\1d8c99b0,kr KOR,MF,Swansea City,eng Premier League,28,1989,20.8,23,15,10,12,1,5,24,20.8,19,349,89,25.5,143,162,44,19,1,0,18,36,59,25,0,Matches
2403,Gilles Sunu\beff5d14,tg TOG,MFFW,Angers,fr Ligue 1,26,1991,7.3,7,0,3,3,1,1,5,20.0,4,101,15,14.9,23,55,23,7,0,0,7,3,10,0,0,Matches
2404,Andrew Surman\7d41b619,eng ENG,MF,Bournemouth,eng Premier League,30,1986,20.6,18,12,7,9,2,9,27,33.3,18,273,80,29.3,85,164,24,41,13,3,28,26,44,69,0,Matches
2405,Markel Susaeta\6fd1ba62,es ESP,FWMF,Athletic Club,es La Liga,29,1987,25.2,35,23,13,14,8,16,63,25.4,47,617,154,25.0,149,297,171,28,0,0,28,12,47,7,0,Matches
2406,Suso\4e219ad2,es ESP,FW,Milan,it Serie A,23,1993,31.4,15,10,4,4,7,6,31,19.4,25,437,100,22.9,61,217,159,38,1,0,37,9,24,3,0,Matches
2407,Markus Suttner\7391c2d9,at AUT,DF,Brighton,eng Premier League,30,1987,13.1,28,17,19,4,5,9,27,33.3,18,151,48,31.8,88,38,25,25,3,0,22,13,41,31,1,Matches
2408,Seydou Sy\8417953b,sn SEN,GK,Monaco,fr Ligue 1,21,1995,2.8,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2409,Issiaga Sylla\b99bec05,gn GUI,DFMF,Toulouse,fr Ligue 1,23,1994,17.8,31,19,15,12,4,14,45,31.1,31,289,88,30.4,135,104,50,38,3,0,35,27,58,25,0,Matches
2410,Moussa Sylla\d8b97bb3,fr FRA,FWMF,Monaco,fr Ligue 1,17,1999,3.4,0,0,0,0,0,0,1,0.0,1,104,23,22.1,4,48,52,3,0,0,3,0,0,0,0,Matches
2411,Ádám Szalai\53e07d0b,hu HUN,FW,Hoffenheim,de Bundesliga,29,1987,10.0,9,6,1,7,1,0,8,0.0,8,153,49,32.0,16,77,60,10,3,0,7,0,9,5,0,Matches
2412,Wojciech Szczęsny\01b8a2b2,pl POL,GK,Juventus,it Serie A,27,1990,17.0,0,0,0,0,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,Matches
2413,Alexander Søderlund\e61d33f1,no NOR,FWMF,Saint-Étienne,fr Ligue 1,29,1987,4.0,0,0,0,0,0,0,0,,0,72,15,20.8,2,32,38,5,0,0,5,2,2,2,0,Matches
2414,Frederik Sørensen\68635c10,dk DEN,DF,Köln,de Bundesliga,25,1992,22.2,51,33,33,15,3,22,43,51.2,21,285,105,36.8,165,103,17,45,20,0,25,25,76,132,0,Matches
2415,Lasse Sørensen\ce9c203e,dk DEN,MF,Stoke City,eng Premier League,17,1999,0.8,2,1,2,0,0,0,1,0.0,1,15,5,33.3,11,4,0,1,0,0,1,0,2,4,0,Matches
2416,Alexander Sørloth\e92cd3f7,no NOR,FW,Crystal Palace,eng Premier League,21,1995,4.0,6,3,1,4,1,2,3,66.7,1,65,15,23.1,10,31,24,6,0,0,6,5,11,5,0,Matches
2417,Adel Taarabt\47dc80f5,ma MAR,FWMF,Genoa,it Serie A,28,1989,17.9,17,11,7,8,2,7,22,31.8,15,234,61,26.1,34,127,73,15,3,0,12,11,28,2,0,Matches
2418,Franck Tabanou\15e1afd5,fr FRA,DF,Guingamp,fr Ligue 1,28,1989,11.6,19,10,14,5,0,12,30,40.0,18,80,22,27.5,42,31,7,19,2,0,17,22,41,27,2,Matches
2419,Dušan Tadić\2475dcc6,rs SRB,MFFW,Southampton,eng Premier League,28,1988,31.0,48,30,18,22,8,8,37,21.6,29,591,163,27.6,119,282,190,44,2,0,42,22,70,22,0,Matches
2420,Jonathan Tah\bd142efb,de GER,DF,Leverkusen,de Bundesliga,21,1996,27.0,38,21,31,7,0,15,27,55.6,12,153,59,38.6,111,40,2,27,13,0,14,16,54,119,3,Matches
2421,Ervin Taha\942c6dc3,fr FRA,MFFW,Bordeaux,fr Ligue 1,18,1999,0.4,1,0,1,0,0,0,0,,0,6,2,33.3,0,4,2,0,0,0,0,0,1,0,0,Matches
2422,Mehdi Tahrat\ec1aa15e,dz ALG,MF,Angers,fr Ligue 1,27,1990,4.9,5,5,1,4,0,1,5,20.0,4,86,26,30.2,31,44,11,6,1,0,5,10,15,9,0,Matches
2423,Saphir Taïder\a12d0c05,dz ALG,MF,Bologna,it Serie A,25,1992,4.3,6,4,5,1,0,1,6,16.7,5,120,24,20.0,34,74,12,3,2,0,1,0,6,3,0,Matches
2424,Flavien Tait\a0f9b535,fr FRA,MFFW,Angers,fr Ligue 1,24,1993,24.9,44,26,24,15,5,12,72,16.7,60,553,125,22.6,142,300,111,51,3,1,48,27,71,7,0,Matches
2425,Adrien Tameze\8da74c05,cm CMR,MF,Nice,fr Ligue 1,23,1994,18.7,47,32,30,10,7,10,36,27.8,26,291,89,30.6,118,124,49,38,7,0,31,26,73,23,1,Matches
2426,Tana\ef345601,es ESP,MFFW,Las Palmas,es La Liga,26,1990,17.2,26,17,12,11,3,12,46,26.1,34,430,92,21.4,112,218,100,22,0,0,22,15,41,2,0,Matches
2427,Oussama Tannane\730bd100,ma MAR,FWMF,Saint-Étienne,fr Ligue 1,23,1994,2.3,10,5,5,2,3,3,6,50.0,3,61,9,14.8,19,26,16,4,0,0,4,4,14,0,0,Matches
2428,Oussama Tannane\730bd100,ma MAR,FWMF,Las Palmas,es La Liga,23,1994,6.4,14,11,6,7,1,5,12,41.7,7,119,30,25.2,27,57,35,7,0,0,7,2,16,0,0,Matches
2429,Matt Targett\e514ab62,eng ENG,DF,Southampton,eng Premier League,21,1995,1.8,4,3,3,0,1,2,4,50.0,2,19,7,36.8,11,7,1,4,2,0,2,7,11,6,1,Matches
2430,James Tarkowski\15ea812b,eng ENG,DF,Burnley,eng Premier League,24,1992,31.0,57,39,44,12,1,29,51,56.9,22,243,95,39.1,162,74,7,62,45,1,17,69,126,286,0,Matches
2431,Ciprian Tătărușanu\b056e3da,ro ROU,GK,Nantes,fr Ligue 1,31,1986,37.0,0,0,0,0,0,0,1,0.0,1,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
2432,Júlio Tavares\d520120b,cv CPV,FW,Dijon,fr Ligue 1,28,1988,22.8,2,1,1,1,0,0,6,0.0,6,269,69,25.7,11,111,147,14,4,0,10,5,7,33,1,Matches
2433,Taleb Tawatha\bbb496b5,il ISR,DFMF,Eint Frankfurt,de Bundesliga,25,1992,4.9,14,8,10,4,0,5,8,62.5,3,110,32,29.1,63,37,10,14,1,0,13,4,18,18,0,Matches
2434,Charlie Taylor\cc2d7ad5,eng ENG,DF,Burnley,eng Premier League,23,1993,10.6,18,8,10,6,2,7,12,58.3,5,86,34,39.5,44,32,10,28,5,0,23,21,39,47,0,Matches
2435,Jordan Tell\4f093689,fr FRA,FWDF,Rennes,fr Ligue 1,20,1997,1.3,3,3,1,1,1,0,1,0.0,1,25,9,36.0,4,8,13,1,1,0,0,1,4,0,0,Matches
2436,Cristian Tello\72a99e38,es ESP,FWMF,Betis,es La Liga,25,1991,18.8,21,17,6,10,5,7,42,16.7,35,373,89,23.9,106,154,113,25,2,0,23,19,40,3,0,Matches
2437,Marc-André ter Stegen\6f51e382,de GER,GK,Barcelona,es La Liga,25,1992,37.0,0,0,0,0,0,0,3,0.0,3,0,0,,0,0,0,0,0,0,0,0,0,0,1,Matches
2438,Simon Terodde\863ff1ee,de GER,FW,Stuttgart,de Bundesliga,29,1988,10.6,4,3,0,4,0,0,3,0.0,3,203,49,24.1,11,79,113,10,4,0,6,1,5,7,0,Matches
2439,Simon Terodde\863ff1ee,de GER,FW,Köln,de Bundesliga,29,1988,12.9,11,6,3,8,0,3,10,30.0,7,205,61,29.8,9,118,78,5,2,0,3,4,15,6,0,Matches
2440,Marco Terrazzino\7e689867,de GER,MFFW,Freiburg,de Bundesliga,26,1991,16.5,22,15,9,8,5,10,29,34.5,19,369,83,22.5,87,181,101,25,0,0,25,12,34,13,0,Matches
2441,Martin Terrier\5148dcc5,fr FRA,FWMF,Strasbourg,fr Ligue 1,20,1997,18.6,36,26,18,14,4,8,22,36.4,14,248,73,29.4,45,119,84,11,0,0,11,11,47,6,0,Matches
2442,Kenny Tete\77d7c96f,nl NED,DF,Lyon,fr Ligue 1,21,1995,17.9,39,23,27,9,3,14,24,58.3,10,244,76,31.1,130,80,34,31,7,0,24,30,69,29,1,Matches
2443,Cedric Teuchert\f956479d,de GER,MFFW,Schalke 04,de Bundesliga,20,1997,0.4,0,0,0,0,0,0,0,,0,11,4,36.4,2,5,4,2,0,0,2,0,0,0,0,Matches
2444,Florian Thauvin\2b9fdeea,fr FRA,FWMF,Marseille,fr Ligue 1,24,1993,32.8,34,17,15,16,3,15,41,36.6,26,339,94,27.7,83,160,96,37,1,0,36,18,52,9,0,Matches
2445,Kévin Théophile-Catherine\6b994195,fr FRA,DF,Saint-Étienne,fr Ligue 1,27,1989,24.1,34,24,23,10,1,8,20,40.0,12,199,75,37.7,141,49,9,32,17,1,15,24,58,96,3,Matches
2446,Cyril Théréau\4d3ab428,fr FRA,FWMF,Fiorentina,it Serie A,34,1983,12.4,12,8,5,5,2,5,22,22.7,17,221,69,31.2,35,112,74,17,1,0,16,4,16,9,0,Matches
2447,Cyril Théréau\4d3ab428,fr FRA,FW,Udinese,it Serie A,34,1983,2.0,1,1,1,0,0,1,1,100.0,0,25,7,28.0,1,12,12,1,0,0,1,0,1,0,0,Matches
2448,Vincent Thill\7de29631,lu LUX,MFFW,Metz,fr Ligue 1,17,2000,0.3,1,1,0,0,1,0,1,0.0,1,3,3,100.0,0,2,1,0,0,0,0,0,1,0,0,Matches
2449,Romain Thomas\275e2c51,fr FRA,DF,Angers,fr Ligue 1,29,1988,27.4,31,21,22,9,0,8,21,38.1,13,148,56,37.8,96,42,10,47,20,1,27,26,57,98,5,Matches
2450,Adrien Thomasson\c76b7567,fr FRA,MFFW,Nantes,fr Ligue 1,23,1993,28.7,65,44,37,20,8,24,84,28.6,60,648,163,25.2,180,316,152,60,7,0,53,32,97,9,0,Matches
2451,Erik Thommy\df8e7b62,de GER,MFFW,Stuttgart,de Bundesliga,22,1994,10.9,17,12,5,8,4,7,19,36.8,12,223,65,29.1,65,104,54,24,2,0,22,3,20,5,0,Matches
2452,Erik Thommy\df8e7b62,de GER,FW,Augsburg,de Bundesliga,22,1994,1.9,7,3,1,2,4,3,7,42.9,4,56,12,21.4,12,27,17,4,0,0,4,3,10,3,0,Matches
2453,Marcus Thuram\6f8cd6d0,fr FRA,FW,Guingamp,fr Ligue 1,19,1997,21.5,14,10,5,6,3,2,16,12.5,14,269,62,23.0,40,115,114,14,2,0,12,4,18,9,0,Matches
2454,Youri Tielemans\56f7a928,be BEL,MF,Monaco,fr Ligue 1,20,1997,17.4,35,20,10,18,7,9,44,20.5,35,321,95,29.6,77,173,71,29,4,0,25,23,58,13,1,Matches
2455,David Timor\174651c8,es ESP,MFDF,Girona,es La Liga,27,1989,10.3,15,6,7,6,2,4,16,25.0,12,144,23,16.0,56,77,11,18,5,0,13,15,30,23,0,Matches
2456,Jonathan Tinhan\871fc5f8,bj BEN,FWMF,Troyes,fr Ligue 1,28,1989,0.8,0,0,0,0,0,0,2,0.0,2,24,4,16.7,1,13,10,3,0,0,3,0,0,0,0,Matches
2457,Marcel Tisserand\45954ec7,cd COD,DF,Wolfsburg,de Bundesliga,24,1993,13.9,9,3,4,4,1,3,11,27.3,8,119,41,34.5,72,32,15,31,14,0,17,20,29,51,0,Matches
2458,Tito\7cefa219,es ESP,DF,Leganés,es La Liga,32,1985,6.8,9,7,4,5,0,2,12,16.7,10,104,36,34.6,65,31,8,15,3,0,12,10,19,7,0,Matches
2459,Ola Toivonen\de4fe7a2,se SWE,FWMF,Toulouse,fr Ligue 1,31,1986,8.9,4,4,1,0,3,1,7,14.3,6,128,35,27.3,9,64,55,7,0,0,7,0,4,9,0,Matches
2460,Karl Toko Ekambi\5ceba7fc,cm CMR,FWMF,Angers,fr Ligue 1,24,1992,33.8,13,6,0,4,9,4,18,22.2,14,353,90,25.5,24,167,162,22,1,0,21,12,25,1,0,Matches
2461,Hernán Toledo\93568a16,ar ARG,FWMF,Las Palmas,es La Liga,21,1996,6.9,6,4,2,3,1,0,10,0.0,10,116,34,29.3,30,59,27,3,0,0,3,7,13,0,0,Matches
2462,Corentin Tolisso\652d4c37,fr FRA,MF,Bayern Munich,de Bundesliga,22,1994,17.5,28,15,10,11,7,10,29,34.5,19,271,94,34.7,56,161,54,21,4,0,17,13,41,12,1,Matches
2463,Jeremy Toljan\a96e5dc0,de GER,DF,Dortmund,de Bundesliga,22,1994,13.5,26,16,16,9,1,12,30,40.0,18,190,67,35.3,112,59,19,34,3,0,31,9,35,49,0,Matches
2464,Jeremy Toljan\a96e5dc0,de GER,DFMF,Hoffenheim,de Bundesliga,22,1994,2.0,1,1,0,1,0,0,1,0.0,1,41,18,43.9,20,11,10,6,1,0,5,1,2,0,0,Matches
2465,Rafael Tolói\c56dc39e,it ITA,DF,Atalanta,it Serie A,26,1990,27.2,62,40,33,28,1,27,80,33.8,53,374,139,37.2,163,184,27,55,16,0,39,43,105,127,0,Matches
2466,James Tomkins\e7ca0439,eng ENG,DF,Crystal Palace,eng Premier League,28,1989,26.5,49,27,39,8,2,15,35,42.9,20,223,60,26.9,156,63,4,32,14,1,18,62,111,248,0,Matches
2467,Nenad Tomović\6aafdc27,rs SRB,DF,Fiorentina,it Serie A,29,1987,1.5,3,3,3,0,0,2,6,33.3,4,13,2,15.4,8,4,1,3,1,0,2,1,4,2,0,Matches
2468,Nenad Tomović\6aafdc27,rs SRB,DF,Chievo,it Serie A,29,1987,25.6,42,25,31,10,1,16,27,59.3,11,237,74,31.2,151,72,14,55,26,1,29,32,74,142,0,Matches
2469,Lorenzo Tonelli\8cc29864,it ITA,DF,Napoli,it Serie A,27,1990,3.9,7,5,3,4,0,1,4,25.0,3,35,14,40.0,17,16,2,3,1,0,2,3,10,9,0,Matches
2470,Aleksandar Tonev\c15d1af9,bg BUL,FWMF,Crotone,it Serie A,27,1990,4.5,3,1,1,1,1,1,4,25.0,3,91,14,15.4,16,44,31,7,1,0,6,2,5,2,0,Matches
2471,Toño\d4ef9ac5,es ESP,DF,Levante,es La Liga,27,1989,12.0,11,8,9,2,0,5,11,45.5,6,105,21,20.0,84,11,10,16,0,0,16,8,19,11,0,Matches
2472,Ömer Toprak\c5fd13e9,tr TUR,DF,Dortmund,de Bundesliga,28,1989,22.4,37,27,27,8,2,13,21,61.9,8,172,74,43.0,117,49,6,33,16,0,17,16,53,125,1,Matches
2473,Vasilis Torosidis\8ea2c099,gr GRE,DF,Bologna,it Serie A,32,1985,9.1,10,5,6,3,1,5,10,50.0,5,79,21,26.6,53,18,8,16,3,0,13,6,16,23,0,Matches
2474,Emanuele Torrasi\16bc48f8,it ITA,MF,Milan,it Serie A,18,1999,0.1,,,,,,,,,,,,,,,,,,,,,,,,Matches
2475,Lucas Torreira\52611641,uy URU,MF,Sampdoria,it Serie A,21,1996,35.3,105,73,39,53,13,29,88,33.0,59,660,194,29.4,218,360,82,59,17,0,42,55,160,43,0,Matches
2476,Daniel Torres\87882adc,co COL,MF,Alavés,es La Liga,27,1989,13.5,19,13,12,5,2,8,30,26.7,22,288,69,24.0,115,149,24,24,9,0,15,12,31,24,1,Matches
2477,Fernando Torres\bdf7b97d,es ESP,FW,Atlético Madrid,es La Liga,33,1984,10.9,7,6,1,5,1,1,4,25.0,3,188,55,29.3,27,90,71,7,0,0,7,1,8,6,0,Matches
2478,Ferrán Torres\9e1035f8,es ESP,MFFW,Valencia,es La Liga,17,2000,3.5,4,4,3,1,0,1,5,20.0,4,62,12,19.4,16,30,16,2,0,0,2,2,6,1,0,Matches
2479,Miguel Torres\44b61913,es ESP,DF,Málaga,es La Liga,31,1986,7.5,11,4,8,3,0,2,7,28.6,5,67,18,26.9,45,17,5,17,4,0,13,7,18,25,1,Matches
2480,Pau Torres\532e1e4f,es ESP,DFMF,Villarreal,es La Liga,20,1997,0.6,1,1,1,0,0,0,1,0.0,1,5,0,0.0,5,0,0,3,1,0,2,0,1,3,0,Matches
2481,Jordan Torunarigha\f86cabbd,de GER,DFMF,Hertha BSC,de Bundesliga,19,1997,7.4,21,11,17,4,0,5,11,45.5,6,125,43,34.4,78,38,9,23,13,2,10,14,35,59,0,Matches
2482,Alin Toșca\322ba2df,ro ROU,DF,Benevento,it Serie A,25,1992,13.0,11,6,6,5,0,5,13,38.5,8,74,26,35.1,52,22,0,23,6,0,17,9,20,50,0,Matches
2483,Alin Toșca\322ba2df,ro ROU,DF,Betis,es La Liga,25,1992,4.7,12,5,6,6,0,5,9,55.6,4,60,15,25.0,35,21,4,8,1,0,7,4,16,14,0,Matches
2484,Cenk Tosun\9a104dee,tr TUR,FW,Everton,eng Premier League,26,1991,11.0,4,2,1,2,1,3,14,21.4,11,213,48,22.5,14,96,103,15,4,2,11,5,9,9,0,Matches
2485,Jérémy Toulalan\7adea561,fr FRA,DF,Bordeaux,fr Ligue 1,33,1983,21.0,42,35,35,6,1,14,37,37.8,23,103,41,39.8,83,18,2,37,15,0,22,24,66,93,1,Matches
2486,Abdoulaye Touré\ef7cd87a,fr FRA,MF,Nantes,fr Ligue 1,23,1994,31.2,73,55,31,32,10,26,66,39.4,40,532,150,28.2,167,288,77,58,11,0,47,71,144,41,1,Matches
2487,Almamy Touré\c8c60119,ml MLI,DF,Monaco,fr Ligue 1,21,1996,13.9,44,23,24,9,11,13,27,48.1,14,152,34,22.4,83,55,14,24,1,0,23,19,63,30,0,Matches
2488,Thomas Touré\d72db2f5,ci CIV,MF,Bordeaux,fr Ligue 1,23,1993,0.1,0,0,0,0,0,0,0,,0,3,0,0.0,1,2,0,0,0,0,0,0,0,0,0,Matches
2489,Thomas Touré\d72db2f5,ci CIV,MF,Angers,fr Ligue 1,23,1993,1.4,2,0,1,1,0,0,6,0.0,6,31,5,16.1,10,15,6,3,0,0,3,2,4,0,0,Matches
2490,Yaya Touré\c204f844,ci CIV,MF,Manchester City,eng Premier League,34,1983,2.6,1,1,1,0,0,0,2,0.0,2,19,9,47.4,4,8,7,5,1,0,4,3,4,6,0,Matches
2491,Lucas Tousart\71ec39ef,fr FRA,MF,Lyon,fr Ligue 1,20,1997,34.8,83,55,38,41,4,22,77,28.6,55,788,247,31.3,319,398,71,56,20,0,36,48,131,51,0,Matches
2492,Andros Townsend\b28bbd58,eng ENG,FWMF,Crystal Palace,eng Premier League,26,1991,34.7,60,31,34,16,10,21,68,30.9,47,605,158,26.1,189,238,178,52,1,1,51,52,112,29,0,Matches
2493,Adama Traoré\1a6f2a66,ml MLI,MFFW,Monaco,fr Ligue 1,22,1995,2.1,2,1,0,2,0,0,5,0.0,5,21,7,33.3,1,12,8,2,0,0,2,3,5,1,0,Matches
2494,Bertrand Traoré\c47541e0,bf BFA,FW,Lyon,fr Ligue 1,21,1995,25.4,25,10,7,12,6,8,36,22.2,28,437,109,24.9,111,206,120,40,7,0,33,42,67,23,1,Matches
2495,Charles Traore\de488e56,ml MLI,DF,Troyes,fr Ligue 1,25,1992,33.3,54,31,44,4,6,15,44,34.1,29,459,131,28.5,318,97,44,84,14,1,70,66,120,82,2,Matches
2496,Hamari Traoré\a4b1028a,ml MLI,DF,Rennes,fr Ligue 1,25,1992,29.3,63,35,39,20,4,24,47,51.1,23,233,61,26.2,126,76,31,60,12,2,48,52,115,55,1,Matches
