Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches
738,Blerim Džemaili\756959aa,ch SUI,MF,Bologna,it Serie A,31,1986,13.3,19,1.43,15,0,1,2,1,0,2,0.15,1,0,0,1,0,0,Matches
739,Félix Eboa Eboa\167d5018,cm CMR,DF,Guingamp,fr Ligue 1,20,1997,16.9,10,0.59,8,1,0,1,0,0,3,0.18,2,0,0,1,0,0,Matches
740,Éder\5a325298,it ITA,FWMF,Inter,it Serie A,30,1986,8.9,29,3.27,22,0,0,2,5,0,3,0.34,1,0,0,0,2,0,Matches
741,Simone Edera\8697c095,it ITA,FW,Torino,it Serie A,20,1997,3.6,7,1.94,5,0,1,1,0,0,2,0.55,2,0,0,0,0,0,Matches
742,Ederson\3bb7b8b4,br BRA,GK,Manchester City,eng Premier League,23,1993,35.5,4,0.11,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
743,Tom Edwards\1b780599,eng ENG,DF,Stoke City,eng Premier League,18,1999,5.3,1,0.19,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
744,Mandela Egbo\5603d397,eng ENG,MF,M'Gladbach,de Bundesliga,19,1997,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
745,Johannes Eggestein\d571df78,de GER,FWMF,Werder Bremen,de Bundesliga,19,1998,1.1,6,5.45,4,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
746,Maximilian Eggestein\beb882a8,de GER,MF,Werder Bremen,de Bundesliga,20,1996,29.9,53,1.77,34,3,8,4,3,1,7,0.23,3,0,1,2,0,1,Matches
747,Albin Ekdal\f503ea63,se SWE,MF,Hamburger SV,de Bundesliga,28,1989,12.3,21,1.71,17,0,0,0,2,2,2,0.16,1,0,0,0,0,1,Matches
748,Josip Elez\eafac393,hr CRO,DF,Hannover 96,de Bundesliga,23,1994,8.6,3,0.35,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
749,Rob Elliot\b1b25949,ie IRL,GK,Newcastle Utd,eng Premier League,31,1986,16.0,2,0.12,1,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
750,Mohamed Elneny\47a34c4f,eg EGY,MF,Arsenal,eng Premier League,25,1992,9.6,23,2.39,20,0,0,2,1,0,1,0.10,1,0,0,0,0,0,Matches
751,Aritz Elustondo\f7dc2ae5,es ESP,DF,Real Sociedad,es La Liga,23,1994,17.7,12,0.68,9,2,0,1,0,0,2,0.11,1,1,0,0,0,0,Matches
752,Nico Elvedi\48035304,ch SUI,DF,M'Gladbach,de Bundesliga,20,1996,32.4,38,1.17,27,3,1,4,2,1,3,0.09,1,0,0,1,1,0,Matches
753,Rodrigo Ely\fd47b4f2,br BRA,DF,Alavés,es La Liga,23,1993,29.9,13,0.43,12,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
754,Breel Embolo\0b4f388a,ch SUI,FWMF,Schalke 04,de Bundesliga,20,1997,10.2,26,2.55,8,0,6,2,7,3,5,0.49,1,0,0,0,3,1,Matches
755,Youssef En-Nesyri\04e17fd5,ma MAR,FWMF,Málaga,es La Liga,20,1997,17.7,28,1.58,11,0,5,3,6,3,3,0.17,0,0,1,1,0,1,Matches
756,Sergi Enrich\bb4b1242,es ESP,FW,Eibar,es La Liga,27,1990,14.8,30,2.03,20,0,0,3,4,3,3,0.20,1,0,0,0,1,1,Matches
757,Javier Eraso\aec0fb6f,es ESP,MFFW,Leganés,es La Liga,27,1990,28.1,74,2.63,44,18,2,4,4,2,6,0.21,2,2,0,2,0,0,Matches
758,Christian Eriksen\980522ec,dk DEN,MFFW,Tottenham,eng Premier League,25,1992,35.8,176,4.92,127,32,3,11,3,0,16,0.45,10,5,0,1,0,0,Matches
759,Gonzalo Escalante\3f79a1c8,ar ARG,MF,Eibar,es La Liga,24,1993,17.4,25,1.44,19,0,1,2,3,0,0,0.00,0,0,0,0,0,0,Matches
760,Sergio Escudero\b0616e3d,es ESP,DF,Sevilla,es La Liga,27,1989,25.9,42,1.62,30,7,1,1,0,3,6,0.23,3,2,0,1,0,0,Matches
761,Bernardo Espinosa\4242011c,co COL,DF,Girona,es La Liga,28,1989,31.9,14,0.44,8,0,0,4,1,1,3,0.09,2,0,0,1,0,0,Matches
762,Michael Esser\83e0eeb4,de GER,GK,Hannover 96,de Bundesliga,29,1987,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
763,Alexander Esswein\b48215cd,de GER,FWMF,Hertha BSC,de Bundesliga,27,1990,6.9,11,1.60,9,0,0,0,2,0,3,0.44,2,0,0,0,1,0,Matches
764,Oghenekaro Etebo\b579e83d,ng NGA,MF,Las Palmas,es La Liga,21,1995,13.5,23,1.70,16,0,0,1,5,1,1,0.07,1,0,0,0,0,0,Matches
765,Beñat Etxebarria\b037bd4f,es ESP,MF,Athletic Club,es La Liga,30,1987,12.4,51,4.10,19,27,2,2,0,1,6,0.48,2,3,0,1,0,0,Matches
766,Xabier Etxeita\4a895384,es ESP,DF,Athletic Club,es La Liga,29,1987,4.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
767,Jonny Evans\f8fcd2a5,nir NIR,DF,West Brom,eng Premier League,29,1988,25.2,17,0.67,13,2,0,2,0,0,3,0.12,2,0,0,1,0,0,Matches
768,Franck Evina\44e471ca,cm CMR,FW,Bayern Munich,de Bundesliga,17,2000,1.2,3,2.45,1,0,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
769,Patrice Evra\51a3caf1,fr FRA,DF,West Ham,eng Premier League,36,1981,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
770,Patrice Evra\51a3caf1,fr FRA,DF,Marseille,fr Ligue 1,36,1981,3.9,5,1.29,2,1,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches
771,Edu Expósito\283c7121,es ESP,MFFW,La Coruña,es La Liga,20,1996,1.1,2,1.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
772,Erik Expósito\07d67579,es ESP,FW,Las Palmas,es La Liga,21,1996,5.2,10,1.93,7,0,0,0,2,1,0,0.00,0,0,0,0,0,0,Matches
773,Valentin Eysseric\ae82fa48,fr FRA,MFFW,Nice,fr Ligue 1,25,1992,1.0,3,3.00,0,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
774,Valentin Eysseric\ae82fa48,fr FRA,FWMF,Fiorentina,it Serie A,25,1992,7.8,36,4.60,22,7,2,2,1,2,4,0.51,3,0,0,1,0,0,Matches
775,Imoh Ezekiel\9243fea6,ng NGA,FWMF,Las Palmas,es La Liga,23,1993,5.2,6,1.15,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
776,Marco Fabián\e665a2db,mx MEX,FWMF,Eint Frankfurt,de Bundesliga,28,1989,4.7,10,2.13,8,1,1,0,0,0,2,0.43,2,0,0,0,0,0,Matches
777,Łukasz Fabiański\9328b835,pl POL,GK,Swansea City,eng Premier League,32,1985,38.0,3,0.08,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
778,Fabinho\7f3b388c,br BRA,MF,Monaco,fr Ligue 1,23,1993,34.0,84,2.47,61,1,6,1,9,6,16,0.47,10,0,2,0,2,2,Matches
779,Cesc Fàbregas\33508c78,es ESP,MF,Chelsea,eng Premier League,30,1987,25.6,158,6.17,101,48,0,5,1,3,13,0.51,8,5,0,0,0,0,Matches
780,Ralf Fährmann\1e43fad8,de GER,GK,Schalke 04,de Bundesliga,28,1988,33.5,3,0.09,2,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
781,Fayçal Fajr\79135368,ma MAR,MFFW,Getafe,es La Liga,28,1988,26.5,66,2.49,36,23,2,1,2,2,7,0.26,2,4,1,0,0,0,Matches
782,Radamel Falcao\66116290,co COL,FW,Monaco,fr Ligue 1,31,1986,23.6,41,1.73,23,0,6,7,5,0,9,0.38,4,0,2,3,0,0,Matches
783,Diego Falcinelli\a39b9ef6,it ITA,FWMF,Fiorentina,it Serie A,26,1991,4.9,18,3.70,13,1,1,2,0,1,4,0.82,4,0,0,0,0,0,Matches
784,Diego Falcinelli\a39b9ef6,it ITA,FW,Sassuolo,it Serie A,26,1991,14.6,24,1.64,14,0,3,3,4,0,1,0.07,0,0,0,1,0,0,Matches
785,Simon Falette\b82880c6,gn GUI,DF,Metz,fr Ligue 1,25,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
786,Simon Falette\b82880c6,gn GUI,DF,Eint Frankfurt,de Bundesliga,25,1992,24.6,17,0.69,13,0,1,1,2,0,2,0.08,2,0,0,0,0,0,Matches
787,Cesar Falletti\00823e9a,uy URU,FWMF,Bologna,it Serie A,24,1992,3.6,7,1.98,5,0,0,0,2,0,0,0.00,0,0,0,0,0,0,Matches
788,Iago Falque\440c84ed,es ESP,FW,Torino,it Serie A,27,1990,31.3,124,3.95,87,13,8,6,7,3,14,0.45,11,0,1,0,1,1,Matches
789,Paolo Faragò\9085dd7c,it ITA,DFMF,Cagliari,it Serie A,24,1993,27.3,60,2.20,44,4,1,3,6,2,9,0.33,7,0,0,0,1,1,Matches
790,Imad Faraj\b396a0b1,ma MAR,DFMF,Lille,fr Ligue 1,18,1999,1.8,5,2.78,4,0,1,0,0,0,2,1.11,1,0,1,0,0,0,Matches
791,Davide Faraoni\aae9d04a,it ITA,DF,Crotone,it Serie A,25,1991,19.5,23,1.18,16,5,0,0,2,0,7,0.36,5,1,0,0,1,0,Matches
792,Mohamed Fares\b7a5bc86,dz ALG,DFMF,Hellas Verona,it Serie A,21,1996,28.9,52,1.80,32,3,9,2,4,2,2,0.07,1,0,0,0,0,1,Matches
793,Diego Farias\157d29b6,br BRA,FWMF,Cagliari,it Serie A,27,1990,17.9,40,2.24,27,2,5,5,1,0,5,0.28,5,0,0,0,0,0,Matches
794,Federico Fazio\4e358a2d,ar ARG,DF,Roma,it Serie A,30,1987,32.5,23,0.71,18,0,0,3,0,2,3,0.09,2,0,0,1,0,0,Matches
795,Zouhair Feddal\89151b16,ma MAR,DF,Betis,es La Liga,28,1989,14.0,5,0.36,4,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
796,Nabil Fekir\bece776f,fr FRA,MFFW,Lyon,fr Ligue 1,24,1993,27.5,144,5.23,68,31,14,4,21,6,24,0.87,12,2,5,1,3,1,Matches
797,Felipe\de164de6,br BRA,DF,Hannover 96,de Bundesliga,30,1987,5.1,2,0.39,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
798,Luiz Felipe\15d0c248,br BRA,DF,Lazio,it Serie A,20,1997,13.0,12,0.93,10,0,0,0,0,2,1,0.08,1,0,0,0,0,0,Matches
799,Ohis Felix Uduokhai\677da306,de GER,DF,Wolfsburg,de Bundesliga,19,1997,17.3,6,0.35,5,1,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
800,Marouane Fellaini\87575fd9,be BEL,MF,Manchester Utd,eng Premier League,29,1987,7.6,9,1.30,8,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
801,Kiko Femenía\e5d01ecf,es ESP,DFFW,Watford,eng Premier League,26,1991,19.0,38,2.00,29,1,3,1,4,0,2,0.11,1,0,1,0,0,0,Matches
802,Leroy Fer\3cefa66a,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,22,1.42,14,0,6,1,1,0,1,0.06,1,0,0,0,0,0,Matches
803,Julien Féret\ac62861c,fr FRA,MF,Caen,fr Ligue 1,35,1982,34.0,125,3.68,76,36,1,1,6,5,5,0.15,3,2,0,0,0,0,Matches
804,Edimilson Fernandes\3bb625ac,ch SUI,MFFW,West Ham,eng Premier League,21,1996,9.4,11,1.17,6,1,3,0,1,0,2,0.21,1,0,0,0,1,0,Matches
805,Gelson Fernandes\8e58987d,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,7,0.61,6,0,0,0,0,1,1,0.09,1,0,0,0,0,0,Matches
806,Andrés Fernández\307fcd26,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
807,Augusto Fernández\78c40e94,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,1.2,3,2.52,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
808,Brian Fernández\857e2586,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,6,4.22,2,2,1,1,0,0,0,0.00,0,0,0,0,0,0,Matches
809,Carlos Fernández\e08647d6,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,4,2.63,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
810,Enzo Fernández\4cafb146,es ESP,MF,Alavés,es La Liga,22,1995,0.8,2,2.54,1,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches
811,Federico Fernández\f25b010f,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,10,0.34,9,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
812,Raúl Fernández\6fb59070,es ESP,GK,Levante,es La Liga,29,1988,11.0,2,0.18,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
813,Fernandinho\101da2b5,br BRA,MF,Manchester City,eng Premier League,32,1985,32.0,67,2.09,57,1,1,2,3,3,13,0.41,12,1,0,0,0,0,Matches
814,Alex Ferrari\d0dbca9f,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,17,0.72,9,2,3,1,1,1,2,0.08,1,0,0,1,0,0,Matches
815,Jordan Ferri\375622c5,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,24,3.39,22,0,1,0,0,1,3,0.42,3,0,0,0,0,0,Matches
816,Sam Field\bd8a7d05,eng ENG,MF,West Brom,eng Premier League,19,1998,6.0,9,1.51,6,2,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
817,Afonso Figueiredo\f51edbf3,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,2.5,2,0.81,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
818,Gian Filippo Felicioli\ff219f73,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,3.1,1,0.33,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
819,Alfreð Finnbogason\f9e7c4ac,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,58,2.88,41,1,6,7,3,0,8,0.40,6,0,0,1,1,0,Matches
820,Roberto Firmino\4c370d81,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,120,3.91,88,1,13,11,4,3,14,0.46,11,0,1,2,0,0,Matches
821,Junior Firpo\24f59bb2,es ESP,DFMF,Betis,es La Liga,20,1996,13.2,18,1.36,15,1,0,1,1,0,4,0.30,2,0,0,1,1,0,Matches
822,Viktor Fischer\b5920350,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,10,2.69,10,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
823,Mathieu Flamini\148d4105,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,2,0.37,1,0,0,0,0,1,1,0.19,0,0,0,0,0,1,Matches
824,Darren Fletcher\184e4970,sct SCO,MF,Stoke City,eng Premier League,33,1984,24.7,38,1.54,28,5,0,3,1,1,4,0.16,2,1,0,1,0,0,Matches
825,Sergio Floccari\df301450,it ITA,FWMF,SPAL,it Serie A,35,1981,9.8,15,1.53,11,0,1,1,2,0,3,0.31,1,0,0,0,2,0,Matches
826,Alessandro Florenzi\e288d4b3,it ITA,DF,Roma,it Serie A,26,1991,26.5,84,3.17,67,8,6,1,0,2,10,0.38,9,0,1,0,0,0,Matches
827,Phil Foden\ed1e53f3,eng ENG,MFFW,Manchester City,eng Premier League,17,2000,0.5,6,11.02,4,0,1,0,1,0,2,3.67,2,0,0,0,0,0,Matches
828,Guessouma Fofana\9dafff2a,mr MTN,MF,Amiens,fr Ligue 1,24,1992,8.3,2,0.24,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
829,Seko Fofana\5313ed43,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,52,2.51,40,0,6,1,5,0,4,0.19,1,0,1,0,2,0,Matches
830,Andreu Fontàs\0f138d5a,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,8,0.81,6,0,0,0,0,2,1,0.10,1,0,0,0,0,0,Matches
831,José Fonte\90f87966,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,8,1.05,6,1,0,1,0,0,2,0.26,1,0,0,1,0,0,Matches
832,Pablo Fornals\82927de4,es ESP,MFFW,Villarreal,es La Liga,21,1996,29.1,107,3.68,83,2,5,5,8,4,18,0.62,17,0,0,1,0,0,Matches
833,Emil Forsberg\9a2e0ccc,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,15.2,75,4.93,47,24,1,1,2,0,6,0.39,4,2,0,0,0,0,Matches
834,Fraser Forster\c3e39f12,eng ENG,GK,Southampton,eng Premier League,29,1988,20.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
835,Steven Fortes\574aa9ec,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
836,Marco Fossati\39bec070,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,19,1.55,13,4,0,2,0,0,1,0.08,0,0,0,1,0,0,Matches
837,Iver Fossum\ce218223,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,45,3.10,32,5,1,5,1,1,2,0.14,2,0,0,0,0,0,Matches
838,Ben Foster\d0b3ceb9,eng ENG,GK,West Brom,eng Premier League,34,1983,37.0,4,0.11,1,3,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
839,Timothy Fosu-Mensah\a9142dc3,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,14,0.79,11,0,1,1,1,0,0,0.00,0,0,0,0,0,0,Matches
840,Dimitri Foulquier\45e17712,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,15,1.09,13,1,0,1,0,0,2,0.15,2,0,0,0,0,0,Matches
841,Lilian Fournier\5aca2a18,fr FRA,MF,Metz,fr Ligue 1,19,1998,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
842,Raphael Framberger\626fab5f,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,17,2.20,16,1,0,0,0,0,1,0.13,1,0,0,0,0,0,Matches
843,Simon Francis\1e0b6a73,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,38,1.26,33,1,2,1,0,1,1,0.03,1,0,0,0,0,0,Matches
844,Mike Frantz\482b70ad,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,21,1.82,15,1,0,3,2,0,1,0.09,1,0,0,0,0,0,Matches
845,Ryan Fraser\d56543a0,sct SCO,MFDF,Bournemouth,eng Premier League,23,1994,22.3,72,3.23,51,17,1,2,1,0,5,0.22,3,2,0,0,0,0,Matches
846,Fabian Frei\9fb640a8,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,23,2.58,18,0,1,2,0,2,1,0.11,1,0,0,0,0,0,Matches
847,Remo Freuler\98d2c2c4,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,100,3.00,75,10,4,6,2,3,5,0.15,5,0,0,0,0,0,Matches
848,Marco Friedl\f86ad3f5,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,0.5,3,6.00,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
849,Marco Friedl\f86ad3f5,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,6.7,11,1.65,4,3,0,1,1,2,0,0.00,0,0,0,0,0,0,Matches
850,Christian Fuchs\a67a09fb,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,29,1.36,19,9,0,1,0,0,2,0.09,2,0,0,0,0,0,Matches
851,Javi Fuego\2e8fc160,es ESP,MF,Espanyol,es La Liga,33,1984,14.9,10,0.67,3,1,0,0,3,3,0,0.00,0,0,0,0,0,0,Matches
852,Javi Fuego\2e8fc160,es ESP,MF,Villarreal,es La Liga,33,1984,6.0,3,0.50,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
853,Chris Führich\0cf778df,de GER,MFFW,Köln,de Bundesliga,19,1998,1.1,3,2.84,1,0,1,0,1,0,0,0.00,0,0,0,0,0,0,Matches
854,Angelo Fulgini\4b96c347,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,17.0,53,3.12,32,13,2,1,4,1,6,0.35,2,3,0,0,1,0,Matches
855,Niclas Füllkrug\4f16405e,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,66,2.49,56,0,3,5,2,0,6,0.23,5,0,0,1,0,0,Matches
856,Jay Fulton\434ad289,sct SCO,MF,Swansea City,eng Premier League,23,1994,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
857,Ramiro Funes Mori\89cbc961,ar ARG,DF,Everton,eng Premier League,26,1991,1.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
858,Manolo Gabbiadini\8f866fe8,it ITA,FWMF,Southampton,eng Premier League,25,1991,12.0,9,0.75,9,0,0,0,0,0,1,0.08,1,0,0,0,0,0,Matches
859,Gabi\65d750b5,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.1,54,2.07,25,28,0,0,1,0,4,0.15,3,1,0,0,0,0,Matches
860,Gabriel\0d10333c,br BRA,MF,Leganés,es La Liga,23,1993,26.4,56,2.12,37,1,2,4,8,4,4,0.15,3,0,0,1,0,0,Matches
861,Mijat Gaćinović\16daec92,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,46,2.28,28,4,5,1,4,4,7,0.35,5,0,1,0,1,0,Matches
862,Roberto Gagliardini\ce30bfc8,it ITA,MF,Inter,it Serie A,23,1994,22.1,33,1.49,30,1,0,0,1,1,0,0.00,0,0,0,0,0,0,Matches
863,Nicolás Gaitán\7ebfac0f,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.4,10,4.11,6,1,0,2,0,1,0,0.00,0,0,0,0,0,0,Matches
864,Milan Gajić\9f6325f9,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
865,Serge Gakpé\cf4053e2,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,28,1.38,24,1,0,2,1,0,5,0.25,4,1,0,0,0,0,Matches
866,Andrey Galabinov\0a1efd3c,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,24,1.91,20,0,1,2,1,0,2,0.16,1,0,0,0,1,0,Matches
867,Álex Gálvez\960fb42d,es ESP,DF,Las Palmas,es La Liga,28,1989,18.0,5,0.28,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
868,Álex Gálvez\960fb42d,es ESP,DF,Eibar,es La Liga,28,1989,4.0,2,0.50,2,0,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
869,Bruno Gama\6cffc9df,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,8,6.26,4,0,1,0,3,0,0,0.00,0,0,0,0,0,0,Matches
870,Alessandro Gamberini\8ec95452,it ITA,DF,Chievo,it Serie A,35,1981,20.2,1,0.05,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
871,Kévin Gameiro\42276181,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.5,21,1.68,17,0,1,1,2,0,4,0.32,3,0,0,1,0,0,Matches
872,Jesús Gámez\bd1d1cbb,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,6,5.51,5,1,0,0,0,0,1,0.92,1,0,0,0,0,0,Matches
873,Idrissa Gana Gueye\72c812f3,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,37,1.21,28,0,2,0,2,5,4,0.13,1,0,0,0,1,2,Matches
874,Ignatius Ganago\23c63b7f,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,2,2.61,1,0,1,0,0,0,1,1.30,0,0,1,0,0,0,Matches
875,Najib Gandi\56b52c4e,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,2,1.87,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
876,Ganso\23593121,br BRA,MF,Sevilla,es La Liga,27,1989,5.8,17,2.95,14,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches
877,Ezequiel Garay\ac3fb1be,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,6,0.27,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
878,Aleix García\a10361d2,es ESP,MF,Girona,es La Liga,20,1997,9.5,24,2.54,14,9,0,0,0,1,2,0.21,0,1,0,0,0,1,Matches
879,Borja García\e7f4603c,es ESP,MFFW,Girona,es La Liga,26,1990,31.1,115,3.70,74,18,3,1,18,1,8,0.26,4,3,0,0,1,0,Matches
880,Dani García\240d3a0b,es ESP,MF,Eibar,es La Liga,27,1990,30.8,39,1.26,34,2,0,0,0,3,2,0.06,2,0,0,0,0,0,Matches
881,David García\1250086e,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,5,0.52,4,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches
882,Javi García\167c1bb0,es ESP,MFDF,Betis,es La Liga,30,1987,26.8,16,0.60,16,0,0,0,0,0,1,0.04,1,0,0,0,0,0,Matches
883,Manu García\05a4465d,es ESP,MF,Alavés,es La Liga,31,1986,27.1,41,1.51,29,0,4,2,6,0,2,0.07,2,0,0,0,0,0,Matches
884,Raúl García\b418dbd4,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.2,65,2.23,46,0,0,8,9,2,8,0.27,5,0,0,2,1,0,Matches
885,Raúl García\1a317a1b,es ESP,DF,Leganés,es La Liga,28,1989,15.5,29,1.87,12,16,1,0,0,0,3,0.19,2,1,0,0,0,0,Matches
886,Samu García\5f7db81a,es ESP,MFFW,Málaga,es La Liga,27,1990,2.0,3,1.53,2,0,1,0,0,0,1,0.51,1,0,0,0,0,0,Matches
887,Samu García\5f7db81a,es ESP,MFFW,Levante,es La Liga,27,1990,2.1,3,1.41,2,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches
888,Sergio García\2bee98fd,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.2,51,2.80,40,0,2,4,5,0,10,0.55,7,0,1,0,2,0,Matches
889,Ulisses Garcia\c952f633,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
890,Luca Garritano\1ceeae3e,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,7,3.32,2,2,1,0,1,1,1,0.47,0,0,0,0,0,1,Matches
891,Bruno Gaspar\55ae91f0,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,19,2.19,16,0,2,0,1,0,2,0.23,2,0,0,0,0,0,Matches
892,Mario Gaspar\fb5d47b3,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,61,1.96,48,4,2,4,0,3,5,0.16,3,0,0,2,0,0,Matches
893,Gianluca Gaudino\0d72fbca,de GER,MF,Chievo,it Serie A,20,1996,0.2,1,5.00,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches
894,Dwight Gayle\e58a03c6,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,41,1.88,30,0,0,5,3,3,6,0.28,5,0,0,1,0,0,Matches
