Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,xG,npxG,xA,npxG+xA,xG,xA,xG+xA,npxG,npxG+xA,Matches
1610,Ferland Mendy\3cefcaef,fr FRA,DF,Lyon,fr Ligue 1,23,1995,30,27,2531,28.1,2,1,2,0,0,2,0,0.07,0.04,0.11,0.07,0.11,1.1,1.1,3.4,4.5,0.04,0.12,0.16,0.04,0.16,Matches
1611,Nampalys Mendy\1598599e,sn SEN,MF,Leicester City,eng Premier League,26,1992,31,23,2092,23.2,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.00,0.01,0.01,0.00,0.01,Matches
1612,Hamza Mendyl\f99fe221,ma MAR,DFMF,Schalke 04,de Bundesliga,20,1997,9,7,544,6.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.1,0.3,0.02,0.02,0.04,0.02,0.04,Matches
1613,Chris Mepham\fed96827,wls WAL,DF,Bournemouth,eng Premier League,20,1997,13,10,850,9.4,0,1,0,0,0,1,0,0.00,0.11,0.11,0.00,0.11,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1614,Gabriel Mercado\bf97c188,ar ARG,DF,Sevilla,es La Liga,31,1987,23,19,1738,19.3,2,1,2,0,0,10,0,0.10,0.05,0.16,0.10,0.16,1.1,1.1,0.0,1.1,0.06,0.00,0.06,0.06,0.06,Matches
1615,Alex Meret\9413b19f,it ITA,GK,Napoli,it Serie A,21,1997,14,13,1151,12.8,0,0,0,0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1616,Mehdi Merghem\49000148,fr FRA,FWMF,Guingamp,fr Ligue 1,21,1997,9,9,721,8.0,0,1,0,0,0,3,0,0.00,0.12,0.12,0.00,0.12,1.2,1.2,0.1,1.3,0.15,0.01,0.16,0.15,0.16,Matches
1617,Mikel Merino\d080ed5e,es ESP,MF,Real Sociedad,es La Liga,22,1996,29,24,2055,22.8,3,3,3,0,0,10,1,0.13,0.13,0.26,0.13,0.26,2.6,2.6,1.7,4.4,0.12,0.08,0.19,0.12,0.19,Matches
1618,Sabin Merino\1d5f96d9,es ESP,FWMF,Leganés,es La Liga,26,1992,12,2,295,3.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,1.5,1.5,0.2,1.7,0.46,0.05,0.51,0.46,0.51,Matches
1619,Martín Merquelanz\ddd5348b,es ESP,MFFW,Real Sociedad,es La Liga,23,1995,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1620,Dries Mertens\89b2c8a9,be BEL,FW,Napoli,it Serie A,31,1987,35,23,2252,25.0,16,11,15,1,1,1,0,0.64,0.44,1.08,0.60,1.04,12.3,11.5,7.7,19.2,0.49,0.31,0.80,0.46,0.77,Matches
1621,Roque Mesa\7c4243d4,es ESP,MF,Sevilla,es La Liga,29,1989,31,20,1746,19.4,2,2,2,0,0,11,1,0.10,0.10,0.21,0.10,0.21,1.7,1.7,1.4,3.1,0.09,0.07,0.16,0.09,0.16,Matches
1622,Lionel Messi\d70ce98e,ar ARG,FW,Barcelona,es La Liga,31,1987,34,29,2713,30.1,36,13,32,4,5,3,0,1.19,0.43,1.63,1.06,1.49,23.4,19.7,13.6,33.3,0.78,0.45,1.23,0.65,1.10,Matches
1623,Romain Métanire\0fb21da9,mg MAD,DFMF,Reims,fr Ligue 1,28,1990,5,4,313,3.5,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.12,0.01,0.13,0.12,0.13,Matches
1624,Thomas Meunier\e162b013,be BEL,DFMF,Paris S-G,fr Ligue 1,26,1991,22,19,1610,17.9,3,3,3,0,0,2,0,0.17,0.17,0.34,0.17,0.34,2.8,2.8,3.4,6.2,0.16,0.19,0.35,0.16,0.35,Matches
1625,Mexer\ce492295,mz MOZ,DF,Rennes,fr Ligue 1,29,1988,29,29,2469,27.4,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.7,0.02,0.01,0.03,0.02,0.03,Matches
1626,Max Meyer\eba42d2b,de GER,MFFW,Crystal Palace,eng Premier League,22,1995,29,15,1416,15.7,1,2,1,0,0,3,0,0.06,0.13,0.19,0.06,0.19,2.4,2.4,1.4,3.8,0.15,0.09,0.24,0.15,0.24,Matches
1627,Matt Miazga\9fc0f253,us USA,DF,Nantes,fr Ligue 1,23,1995,8,8,720,8.0,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.3,0.7,0.05,0.03,0.08,0.05,0.08,Matches
1628,Míchel\418f8f61,es ESP,MF,Valladolid,es La Liga,30,1988,35,27,2553,28.4,1,2,1,0,1,9,0,0.04,0.07,0.11,0.04,0.11,1.5,0.7,3.8,4.5,0.05,0.13,0.19,0.02,0.16,Matches
1629,Clément Michelin\cb9ec45d,fr FRA,DF,Toulouse,fr Ligue 1,21,1997,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1630,Petar Mićin\259deea9,rs SRB,MF,Udinese,it Serie A,19,1998,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1631,Miguel\6763373d,es ESP,MFFW,Valladolid,es La Liga,18,1999,2,0,12,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.0,0.2,1.18,0.00,1.18,1.18,1.18,Matches
1632,Florian Miguel\b66d1d8a,fr FRA,DF,Nîmes,fr Ligue 1,21,1996,13,12,1117,12.4,0,1,0,0,0,2,1,0.00,0.08,0.08,0.00,0.08,0.2,0.2,0.6,0.8,0.01,0.05,0.06,0.01,0.06,Matches
1633,Nikola Milenković\bee704fc,rs SRB,DF,Fiorentina,it Serie A,20,1997,34,34,3008,33.4,3,0,3,0,0,8,1,0.09,0.00,0.09,0.09,0.09,2.6,2.6,0.3,2.9,0.08,0.01,0.09,0.08,0.09,Matches
1634,Arkadiusz Milik\85613cf0,pl POL,FW,Napoli,it Serie A,24,1994,35,27,2396,26.6,17,3,17,0,0,4,0,0.64,0.11,0.75,0.64,0.75,15.5,15.5,3.0,18.5,0.58,0.11,0.69,0.58,0.69,Matches
1635,Sergej Milinković-Savić\4e6dbac4,rs SRB,MF,Lazio,it Serie A,23,1995,31,29,2396,26.6,5,3,5,0,0,7,1,0.19,0.11,0.30,0.19,0.30,5.4,5.4,3.9,9.3,0.20,0.15,0.35,0.20,0.35,Matches
1636,Vanja Milinković-Savić\9fa26bc2,rs SRB,GK,SPAL,it Serie A,21,1997,2,2,164,1.8,0,0,0,0,0,1,1,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1637,Luka Milivojević\2ce2508a,rs SRB,MF,Crystal Palace,eng Premier League,27,1991,38,38,3420,38.0,12,2,2,10,11,10,0,0.32,0.05,0.37,0.05,0.11,10.9,2.5,3.4,5.9,0.29,0.09,0.38,0.07,0.16,Matches
1638,Pere Milla\335039a2,es ESP,FWMF,Eibar,es La Liga,25,1992,5,5,341,3.8,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.2,0.2,0.2,0.4,0.05,0.05,0.10,0.05,0.10,Matches
1639,Vincenzo Millico\6817095b,it ITA,MF,Torino,it Serie A,17,2000,1,0,1,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1640,James Milner\2f90f6b8,eng ENG,MFDF,Liverpool,eng Premier League,32,1986,31,19,1789,19.9,5,4,2,3,3,6,1,0.25,0.20,0.45,0.10,0.30,4.0,1.8,5.5,7.3,0.20,0.28,0.48,0.09,0.37,Matches
1641,Santi Mina\0b90bb97,es ESP,FW,Valencia,es La Liga,22,1995,30,23,1852,20.6,7,5,7,0,0,4,0,0.34,0.24,0.58,0.34,0.58,7.3,7.1,2.6,9.7,0.36,0.13,0.48,0.35,0.47,Matches
1642,Yerry Mina\6d5701f2,co COL,DF,Everton,eng Premier League,23,1994,13,10,892,9.9,1,0,1,0,0,3,0,0.10,0.00,0.10,0.10,0.10,0.5,0.5,0.1,0.6,0.05,0.01,0.06,0.05,0.06,Matches
1643,Tyrone Mings\8397a50c,eng ENG,DF,Bournemouth,eng Premier League,25,1993,5,2,143,1.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.07,0.07,0.00,0.07,Matches
1644,Ignasi Miquel\174f09a6,es ESP,DF,Getafe,es La Liga,25,1992,7,4,316,3.5,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1645,Kevin Mirallas\aa51343f,be BEL,FWMF,Fiorentina,it Serie A,30,1987,27,15,1299,14.4,2,1,2,0,0,2,0,0.14,0.07,0.21,0.14,0.21,2.6,2.6,1.5,4.1,0.18,0.10,0.28,0.18,0.28,Matches
1646,Jorge Miramón\7f4c7c9f,es ESP,DF,Huesca,es La Liga,29,1989,30,30,2492,27.7,1,0,1,0,0,5,0,0.04,0.00,0.04,0.04,0.04,0.7,0.7,1.7,2.4,0.02,0.06,0.09,0.02,0.09,Matches
1647,Miranda\314f2124,br BRA,DF,Inter,it Serie A,33,1984,14,14,1158,12.9,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.0,0.4,0.03,0.00,0.03,0.03,0.03,Matches
1648,Antonio Mirante\30223b33,it ITA,GK,Roma,it Serie A,35,1983,11,11,990,11.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1649,Virgil Misidjan\09bcc566,nl NED,FWMF,Nürnberg,de Bundesliga,25,1993,23,17,1543,17.1,1,1,1,0,0,5,0,0.06,0.06,0.12,0.06,0.12,2.2,2.2,1.1,3.3,0.13,0.06,0.19,0.13,0.19,Matches
1650,Simone Missiroli\331c0a43,it ITA,MF,SPAL,it Serie A,32,1986,34,33,2741,30.5,0,0,0,0,0,9,0,0.00,0.00,0.00,0.00,0.00,0.5,0.5,1.2,1.7,0.02,0.04,0.06,0.02,0.06,Matches
1651,Kostas Mitroglou\c6ac6579,gr GRE,FW,Marseille,fr Ligue 1,30,1988,14,7,580,6.4,3,0,3,0,0,0,0,0.47,0.00,0.47,0.47,0.47,4.1,4.1,0.3,4.4,0.64,0.04,0.68,0.64,0.68,Matches
1652,Aleksandar Mitrović\3925dbd6,rs SRB,FW,Fulham,eng Premier League,23,1994,37,37,3280,36.4,11,3,10,1,1,7,0,0.30,0.08,0.38,0.27,0.36,13.3,12.5,2.3,14.9,0.37,0.06,0.43,0.34,0.41,Matches
1653,Stefan Mitrović\e6777e6b,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,34,34,3026,33.6,0,0,0,0,0,8,2,0.00,0.00,0.00,0.00,0.00,1.2,1.2,0.3,1.5,0.04,0.01,0.05,0.04,0.05,Matches
1654,Maximilian Mittelstädt\88d4144a,de GER,DFMF,Hertha BSC,de Bundesliga,21,1997,25,20,1804,20.0,1,1,1,0,0,3,1,0.05,0.05,0.10,0.05,0.10,1.1,1.1,2.2,3.3,0.06,0.11,0.16,0.06,0.16,Matches
1655,Henrikh Mkhitaryan\dd0daf32,am ARM,FWMF,Arsenal,eng Premier League,29,1989,25,19,1641,18.2,6,4,6,0,0,1,0,0.33,0.22,0.55,0.33,0.55,4.8,4.8,4.5,9.3,0.26,0.25,0.51,0.26,0.51,Matches
1656,Luka Modrić\6025fab1,hr CRO,MF,Real Madrid,es La Liga,32,1985,34,31,2608,29.0,3,6,3,0,0,6,0,0.10,0.21,0.31,0.10,0.31,2.9,2.9,3.1,6.0,0.10,0.11,0.21,0.10,0.21,Matches
1657,Kevin Möhwald\a5ce09f2,de GER,MFFW,Werder Bremen,de Bundesliga,25,1993,23,7,873,9.7,3,1,3,0,0,2,0,0.31,0.10,0.41,0.31,0.41,1.1,1.1,1.1,2.2,0.11,0.12,0.23,0.11,0.23,Matches
1658,Niklas Moisander\00844823,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,30,30,2637,29.3,0,0,0,0,0,7,1,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.8,1.2,0.01,0.03,0.04,0.01,0.04,Matches
1659,Johan Mojica\608f2092,co COL,DFMF,Girona,es La Liga,25,1992,1,0,20,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1660,Hakim El Mokeddem\e493cff8,br BRA,FWMF,Toulouse,fr Ligue 1,19,1999,2,0,25,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.59,0.59,0.00,0.59,Matches
1661,Jorge Molina\43f71e77,es ESP,FW,Getafe,es La Liga,36,1982,38,28,2648,29.4,14,5,12,2,2,2,0,0.48,0.17,0.65,0.41,0.58,11.4,9.9,5.3,15.2,0.39,0.18,0.57,0.34,0.52,Matches
1662,Cristian Molinaro\1c8c5aed,it ITA,DFMF,Frosinone,it Serie A,35,1983,14,13,1159,12.9,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,1.1,1.1,0.00,0.09,0.09,0.00,0.09,Matches
1663,Victor Mollejo\23fffc06,es ESP,FWMF,Atlético Madrid,es La Liga,17,2001,4,0,65,0.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.09,0.05,0.14,0.09,0.14,Matches
1664,Florent Mollet\7e82a78f,fr FRA,MFFW,Montpellier,fr Ligue 1,26,1991,32,31,2564,28.5,6,4,6,0,0,6,1,0.21,0.14,0.35,0.21,0.35,4.1,4.1,6.2,10.3,0.14,0.22,0.36,0.14,0.36,Matches
1665,Gabriele Moncini\c4efe2b4,it ITA,MF,SPAL,it Serie A,22,1996,1,0,8,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.71,0.00,0.71,0.71,0.71,Matches
1666,Thomas Monconduit\84d94b91,fr FRA,MF,Amiens,fr Ligue 1,27,1991,33,32,2818,31.3,0,1,0,0,0,6,0,0.00,0.03,0.03,0.00,0.03,0.4,0.4,1.8,2.3,0.01,0.06,0.07,0.01,0.07,Matches
1667,Kévin Monnet-Paquet\4a57580c,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,29,1988,23,16,1482,16.5,1,1,1,0,0,4,0,0.06,0.06,0.12,0.06,0.12,1.5,1.5,1.5,3.0,0.09,0.09,0.18,0.09,0.18,Matches
1668,Nacho Monreal\d4cb83cc,es ESP,DF,Arsenal,eng Premier League,32,1986,22,21,1861,20.7,1,3,1,0,0,5,0,0.05,0.15,0.19,0.05,0.19,1.0,1.0,1.4,2.4,0.05,0.07,0.12,0.05,0.12,Matches
1669,Francisco Montero\3e96f3e7,es ESP,DF,Atlético Madrid,es La Liga,19,1999,9,4,404,4.5,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1670,Cristóbal Montiel\dd52d069,es ESP,FW,Fiorentina,it Serie A,18,2000,1,0,6,0.1,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.46,3.18,3.65,0.46,3.65,Matches
1671,Martín Montoya\5cec2487,es ESP,DF,Brighton,eng Premier League,27,1991,25,24,2167,24.1,0,1,0,0,0,4,0,0.00,0.04,0.04,0.00,0.04,0.2,0.2,1.0,1.2,0.01,0.04,0.05,0.01,0.05,Matches
1672,Aaron Mooy\47b7e3af,au AUS,MFFW,Huddersfield,eng Premier League,27,1990,29,25,2330,25.9,3,1,2,1,1,4,0,0.12,0.04,0.15,0.08,0.12,2.5,1.7,2.6,4.3,0.10,0.10,0.20,0.07,0.17,Matches
1673,Emre Mor\0c3f7197,tr TUR,FWMF,Celta Vigo,es La Liga,21,1997,10,4,369,4.1,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.6,0.6,0.1,0.8,0.15,0.03,0.19,0.15,0.19,Matches
1674,Alfredo Morales\ff45add5,us USA,MF,Düsseldorf,de Bundesliga,28,1990,23,16,1532,17.0,1,1,1,0,0,6,0,0.06,0.06,0.12,0.06,0.12,0.8,0.8,1.0,1.8,0.05,0.06,0.10,0.05,0.10,Matches
1675,Álvaro Morata\129af0db,es ESP,FW,Atlético Madrid,es La Liga,25,1992,15,13,1083,12.0,6,1,6,0,0,5,0,0.50,0.08,0.58,0.50,0.58,6.6,6.6,1.3,7.9,0.55,0.11,0.66,0.55,0.66,Matches
1676,Álvaro Morata\129af0db,es ESP,FW,Chelsea,eng Premier League,25,1992,16,11,941,10.5,5,0,5,0,0,3,0,0.48,0.00,0.48,0.48,0.48,6.5,6.5,0.2,6.7,0.63,0.02,0.64,0.63,0.64,Matches
1677,Jan Morávek\e7d22eae,cz CZE,MF,Augsburg,de Bundesliga,28,1989,13,7,757,8.4,0,2,0,0,0,1,0,0.00,0.24,0.24,0.00,0.24,0.6,0.6,0.5,1.1,0.07,0.06,0.13,0.07,0.13,Matches
1678,Steven Moreira\f10983ae,fr FRA,DFMF,Toulouse,fr Ligue 1,23,1994,10,10,863,9.6,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.1,0.5,0.04,0.02,0.05,0.04,0.05,Matches
1679,Jérémy Morel\e97150c0,mg MAD,DF,Lyon,fr Ligue 1,34,1984,12,12,1064,11.8,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.01,0.02,0.00,0.02,Matches
1680,Alberto Moreno\11b9265b,es ESP,DF,Liverpool,eng Premier League,26,1992,2,2,154,1.7,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.01,0.12,0.13,0.01,0.13,Matches
1681,Álex Moreno\16e9d0ea,es ESP,DF,Rayo Vallecano,es La Liga,25,1993,36,36,3136,34.8,1,1,1,0,0,5,0,0.03,0.03,0.06,0.03,0.06,1.2,1.2,3.2,4.3,0.03,0.09,0.12,0.03,0.12,Matches
1682,Gerard Moreno\81f0781e,es ESP,FW,Villarreal,es La Liga,26,1992,35,25,2315,25.7,8,1,8,0,1,3,0,0.31,0.04,0.35,0.31,0.35,9.6,8.8,3.3,12.1,0.37,0.13,0.50,0.34,0.47,Matches
1683,Héctor Moreno\5d311e8d,mx MEX,DF,Real Sociedad,es La Liga,30,1988,25,21,1933,21.5,1,0,1,0,0,2,0,0.05,0.00,0.05,0.05,0.05,0.5,0.5,0.5,1.0,0.02,0.02,0.05,0.02,0.05,Matches
1684,Sergio Moreno\014b57f5,es ESP,MF,Rayo Vallecano,es La Liga,19,1999,1,0,14,0.2,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.0,0.3,1.64,0.00,1.64,1.64,1.64,Matches
1685,Emiliano Moretti\55667895,it ITA,DF,Torino,it Serie A,37,1981,24,22,2010,22.3,0,0,0,0,0,5,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.1,0.1,0.00,0.00,0.00,0.00,0.00,Matches
1686,Wes Morgan\80c31c97,jm JAM,DF,Leicester City,eng Premier League,34,1984,22,21,1925,21.4,3,0,3,0,0,3,2,0.14,0.00,0.14,0.14,0.14,2.0,2.0,0.2,2.2,0.09,0.01,0.10,0.09,0.10,Matches
1687,Manu Morlanes\a0255c67,es ESP,MF,Villarreal,es La Liga,19,1999,10,7,610,6.8,0,3,0,0,0,2,0,0.00,0.44,0.44,0.00,0.44,0.1,0.1,1.0,1.1,0.01,0.15,0.16,0.01,0.16,Matches
1688,Loren Morón\3aa4a3be,es ESP,FW,Betis,es La Liga,24,1993,33,22,1957,21.7,6,0,6,0,0,4,0,0.28,0.00,0.28,0.28,0.28,7.9,7.8,1.3,9.2,0.36,0.06,0.43,0.36,0.42,Matches
1689,Sean Morrison\09fec029,eng ENG,DF,Cardiff City,eng Premier League,27,1991,34,34,3039,33.8,1,3,1,0,0,6,0,0.03,0.09,0.12,0.03,0.12,4.2,4.2,2.4,6.6,0.12,0.07,0.20,0.12,0.20,Matches
1690,Victor Moses\e726e11e,ng NGA,FW,Chelsea,eng Premier League,27,1990,2,0,28,0.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.2,0.2,0.00,0.56,0.56,0.00,0.56,Matches
1691,Lebo Mothiba\3eaf8817,za RSA,FW,Lille,fr Ligue 1,22,1996,3,3,253,2.8,1,0,1,0,0,0,0,0.36,0.00,0.36,0.36,0.36,0.1,0.1,0.1,0.2,0.04,0.03,0.07,0.04,0.07,Matches
1692,Lebo Mothiba\3eaf8817,za RSA,FW,Strasbourg,fr Ligue 1,22,1996,32,18,1771,19.7,9,2,8,1,1,3,0,0.46,0.10,0.56,0.41,0.51,6.9,6.2,1.2,7.4,0.35,0.06,0.41,0.31,0.38,Matches
1693,François Moubandje\6ca88b2a,ch SUI,DF,Toulouse,fr Ligue 1,28,1990,22,21,1935,21.5,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,1.8,2.1,0.02,0.08,0.10,0.02,0.10,Matches
1694,Jessy Moulin\28a65a2c,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1695,Steve Mounié\19ba6c6d,bj BEN,FW,Huddersfield,eng Premier League,23,1994,31,19,1778,19.8,2,3,2,0,0,1,1,0.10,0.15,0.25,0.10,0.25,5.1,5.1,1.9,6.9,0.26,0.09,0.35,0.26,0.35,Matches
1696,Lucas Moura\2b622f01,br BRA,FWMF,Tottenham,eng Premier League,25,1992,32,25,2121,23.6,10,0,10,0,0,3,0,0.42,0.00,0.42,0.42,0.42,5.5,5.5,2.0,7.5,0.23,0.09,0.32,0.23,0.32,Matches
1697,Herman Moussaki\63a10528,fr FRA,MFFW,Caen,fr Ligue 1,19,1999,6,2,204,2.3,0,1,0,0,0,1,0,0.00,0.44,0.44,0.00,0.44,0.2,0.2,0.4,0.6,0.07,0.19,0.26,0.07,0.26,Matches
1698,Lys Mousset\d9cfca3d,fr FRA,FWMF,Bournemouth,eng Premier League,22,1996,24,1,368,4.1,1,0,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24,1.6,1.6,0.4,2.0,0.39,0.11,0.50,0.39,0.50,Matches
1699,João Moutinho\f5a00fa4,pt POR,MF,Wolves,eng Premier League,31,1986,38,35,3032,33.7,1,8,1,0,0,4,0,0.03,0.24,0.27,0.03,0.27,0.6,0.6,6.0,6.6,0.02,0.18,0.20,0.02,0.20,Matches
1700,Samuel Moutoussamy\af0c835b,cd COD,MFFW,Nantes,fr Ligue 1,21,1996,28,19,1648,18.3,2,3,2,0,0,0,0,0.11,0.16,0.27,0.11,0.27,2.0,2.0,1.4,3.4,0.11,0.08,0.18,0.11,0.18,Matches
1701,Toni Moya\9e098912,es ESP,DF,Atlético Madrid,es La Liga,20,1998,1,1,90,1.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1702,Javi Moyano\933e8c8a,es ESP,DF,Valladolid,es La Liga,32,1986,27,25,2098,23.3,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00,0.3,0.3,0.4,0.8,0.01,0.02,0.03,0.01,0.03,Matches
1703,Samuel Mráz\be6c1ccc,sk SVK,FW,Empoli,it Serie A,21,1997,6,2,170,1.9,1,0,1,0,0,0,0,0.53,0.00,0.53,0.53,0.53,0.5,0.5,0.1,0.6,0.26,0.06,0.32,0.26,0.32,Matches
1704,Ndombe Mubele\176674ab,cd COD,FW,Toulouse,fr Ligue 1,24,1994,15,4,465,5.2,1,0,1,0,0,0,0,0.19,0.00,0.19,0.19,0.19,1.0,1.0,0.5,1.5,0.19,0.09,0.28,0.19,0.28,Matches
1705,Lukas Mühl\6b32d0a6,de GER,DF,Nürnberg,de Bundesliga,21,1997,31,31,2790,31.0,1,0,1,0,0,4,0,0.03,0.00,0.03,0.03,0.03,0.8,0.8,0.3,1.1,0.03,0.01,0.03,0.03,0.03,Matches
1706,Nordi Mukiele\ac73ec79,fr FRA,DF,RB Leipzig,de Bundesliga,20,1997,19,14,1225,13.6,1,1,1,0,0,3,0,0.07,0.07,0.15,0.07,0.15,0.4,0.4,1.5,1.9,0.03,0.11,0.14,0.03,0.14,Matches
1707,Florian Müller\cbac6ec9,de GER,GK,Mainz 05,de Bundesliga,20,1997,24,24,2160,24.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1708,Nicolai Müller\5e1df051,de GER,FWMF,Eint Frankfurt,de Bundesliga,30,1987,7,3,217,2.4,2,0,2,0,0,1,0,0.83,0.00,0.83,0.83,0.83,0.9,0.9,0.2,1.1,0.38,0.06,0.45,0.38,0.45,Matches
1709,Nicolai Müller\5e1df051,de GER,MFFW,Hannover 96,de Bundesliga,30,1987,14,11,899,10.0,3,0,3,0,0,2,0,0.30,0.00,0.30,0.30,0.30,3.0,3.0,0.5,3.5,0.30,0.05,0.35,0.30,0.35,Matches
1710,Thomas Müller\3c6089ab,de GER,MFFW,Bayern Munich,de Bundesliga,28,1989,32,28,2378,26.4,6,9,6,0,0,1,0,0.23,0.34,0.57,0.23,0.57,9.3,9.3,9.1,18.4,0.35,0.35,0.70,0.35,0.70,Matches
1711,Gianni Munari\e50613bd,it ITA,MF,Parma,it Serie A,35,1983,1,0,3,0.0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.00,0.00,Matches
1712,Iker Muniain\c05dfb74,es ESP,FWMF,Athletic Club,es La Liga,25,1992,34,27,2383,26.5,7,3,6,1,1,7,0,0.26,0.11,0.38,0.23,0.34,6.4,5.7,3.3,9.0,0.24,0.13,0.37,0.21,0.34,Matches
1713,Marc Muniesa\4db76f57,es ESP,DFMF,Girona,es La Liga,26,1992,19,15,1406,15.6,0,0,0,0,0,6,0,0.00,0.00,0.00,0.00,0.00,0.4,0.4,0.5,0.9,0.02,0.03,0.06,0.02,0.06,Matches
1714,Aihen Muñoz\228b0d9d,es ESP,DF,Real Sociedad,es La Liga,20,1997,11,11,951,10.6,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.2,0.3,0.01,0.02,0.03,0.01,0.03,Matches
1715,Ezequiel Muñoz\e4b8c5b6,ar ARG,DF,Leganés,es La Liga,27,1990,3,2,211,2.3,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.1,0.1,0.0,0.1,0.06,0.00,0.06,0.06,0.06,Matches
