Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
1768,Jordan Pickford\4806ec67,eng ENG,GK,Everton,eng Premier League,27-266,1994,11.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1769,Amos Pieper\526ea7cc,de GER,DF,Arminia,de Bundesliga,23-315,1998,12.0,0,5,0,0.0,0.42,0.00,0.00,,6.6,0,0,0,0.6,0.6,0.12,-0.6,-0.6,Matches
1770,Ronaël Pierre-Gabriel\64ba07c0,fr FRA,DF,Brest,fr Ligue 1,23-168,1998,12.4,0,4,1,25.0,0.32,0.08,0.00,0.00,15.2,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
1771,Erik Pieters\1ef37668,nl NED,DFMF,Burnley,eng Premier League,33-113,1988,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1772,Tomás Pina Isla\e54bd0a2,es ESP,MF,Alavés,es La Liga,34-045,1987,6.7,0,4,0,0.0,0.59,0.00,0.00,,16.8,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
1773,Andrea Pinamonti\08aa9cd1,it ITA,FW,Empoli,it Serie A,22-193,1999,9.9,5,34,7,20.6,3.43,0.71,0.09,0.43,16.0,1,2,2,4.9,3.4,0.10,+0.1,-0.4,Matches
1774,Ethan Pinnock\e541326e,jm JAM,DF,Brentford,eng Premier League,28-183,1993,11.0,1,8,4,50.0,0.73,0.36,0.13,0.25,8.5,0,0,0,1.0,1.0,0.12,0.0,0.0,Matches
1775,Yeremi Pino\540ec57b,es ESP,FWMF,Villarreal,es La Liga,19-039,2002,8.8,1,8,4,50.0,0.91,0.45,0.13,0.25,12.2,0,0,0,1.6,1.6,0.20,-0.6,-0.6,Matches
1776,Gerard Piqué\adfc9123,es ESP,DF,Barcelona,es La Liga,34-299,1987,10.3,1,6,1,16.7,0.58,0.10,0.17,1.00,7.4,0,0,0,1.1,1.1,0.19,-0.1,-0.1,Matches
1777,Marko Pjaca\2c38b327,hr CRO,MFFW,Torino,it Serie A,26-206,1995,2.7,2,8,4,50.0,2.94,1.47,0.25,0.50,13.4,0,0,0,1.0,1.0,0.13,+1.0,+1.0,Matches
1778,Marvin Plattenhardt\f7aa75bd,de GER,DF,Hertha BSC,de Bundesliga,29-306,1992,9.5,0,4,1,25.0,0.42,0.11,0.00,0.00,24.7,4,0,0,0.3,0.3,0.07,-0.3,-0.3,Matches
1779,Alassane Pléa\bc6bd723,fr FRA,FW,M'Gladbach,de Bundesliga,28-263,1993,8.8,3,26,11,42.3,2.95,1.25,0.12,0.27,17.6,0,0,0,2.4,2.4,0.09,+0.6,+0.6,Matches
1780,Tommaso Pobega\55a1cac2,it ITA,MF,Torino,it Serie A,22-136,1999,8.1,2,16,3,18.8,1.98,0.37,0.13,0.67,17.7,0,0,0,1.0,1.0,0.06,+1.0,+1.0,Matches
1781,Daniel Podence\7fcc71d8,pt POR,FWMF,Wolves,eng Premier League,26-038,1995,2.9,0,4,3,75.0,1.37,1.03,0.00,0.00,19.9,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1782,Suf Podgoreanu\d697a2d0,il ISR,FW,Spezia,it Serie A,19-312,2002,1.3,0,1,0,0.0,0.80,0.00,0.00,,24.5,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1783,Paul Pogba\867239d3,fr FRA,MFFW,Manchester Utd,eng Premier League,28-258,1993,7.0,0,20,3,15.0,2.85,0.43,0.00,0.00,17.0,0,0,0,1.6,1.6,0.08,-1.6,-1.6,Matches
1784,Joel Pohjanpalo\ea003d07,fi FIN,FW,Leverkusen,de Bundesliga,27-076,1994,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1785,Matteo Politano\5e861944,it ITA,FW,Napoli,it Serie A,28-117,1993,7.9,1,17,5,29.4,2.16,0.63,0.06,0.20,17.7,1,0,0,1.1,1.1,0.07,-0.1,-0.1,Matches
1786,Julian Pollersbeck\d6f6ce93,de GER,GK,Lyon,fr Ligue 1,27-104,1994,1.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1787,Sebastian Polter\3745e8bd,de GER,FW,Bochum,de Bundesliga,30-241,1991,10.1,3,22,7,31.8,2.17,0.69,0.14,0.43,11.6,0,0,0,3.1,3.1,0.14,-0.1,-0.1,Matches
1788,Marin Pongračić\2a6cd437,hr CRO,DF,Dortmund,de Bundesliga,24-078,1997,4.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1789,Pere Pons\29b61deb,es ESP,MF,Alavés,es La Liga,28-281,1993,6.3,0,6,2,33.3,0.95,0.32,0.00,0.00,17.9,0,0,0,0.8,0.8,0.14,-0.8,-0.8,Matches
1790,Nick Pope\4b40d9ca,eng ENG,GK,Burnley,eng Premier League,29-223,1992,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1791,Manolo Portanova\c8c0dccd,it ITA,MF,Genoa,it Serie A,21-179,2000,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1792,Portu\1bda5842,es ESP,FWMF,Real Sociedad,es La Liga,29-191,1992,7.1,0,9,3,33.3,1.27,0.42,0.00,0.00,14.9,0,0,0,0.8,0.8,0.09,-0.8,-0.8,Matches
1793,Stefan Posch\7f609bfc,at AUT,DF,Hoffenheim,de Bundesliga,24-198,1997,9.3,1,3,2,66.7,0.32,0.22,0.33,0.50,12.0,0,0,0,0.2,0.2,0.06,+0.8,+0.8,Matches
1794,Sergio Postigo\474ecac8,es ESP,DF,Levante,es La Liga,33-024,1988,2.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1795,Yussuf Poulsen\d2416c2e,dk DEN,FWMF,RB Leipzig,de Bundesliga,27-166,1994,5.4,4,18,9,50.0,3.34,1.67,0.22,0.44,11.4,0,0,0,3.9,3.9,0.22,+0.1,+0.1,Matches
1796,Darío Poveda\cbdf7d5c,es ESP,FWMF,Getafe,es La Liga,24-260,1997,3.7,0,3,3,100.0,0.81,0.81,0.00,0.00,37.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
1797,José Pozo\fc8b614b,es ESP,MF,Rayo Vallecano,es La Liga,25-258,1996,0.7,0,2,0,0.0,2.86,0.00,0.00,,15.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1798,Dennis Praet\86695068,be BEL,MFFW,Torino,it Serie A,27-198,1994,4.2,1,6,1,16.7,1.44,0.24,0.17,1.00,14.2,0,0,0,1.1,1.1,0.22,-0.1,-0.1,Matches
1799,Abdón Prats\d1b060e2,es ESP,FWMF,Mallorca,es La Liga,28-356,1992,2.1,1,11,3,27.3,5.16,1.41,0.09,0.33,16.2,2,0,0,1.4,1.4,0.12,-0.4,-0.4,Matches
1800,Sanjin Prcić\51c30111,ba BIH,MF,Strasbourg,fr Ligue 1,28-008,1993,8.8,1,10,2,20.0,1.14,0.23,0.10,0.50,23.7,0,0,0,0.2,0.2,0.02,+0.8,+0.8,Matches
1801,Nicolas de Préville\b0547a87,fr FRA,FWMF,Metz,fr Ligue 1,30-324,1991,8.4,3,17,5,29.4,2.03,0.60,0.18,0.60,20.9,1,0,0,1.4,1.4,0.08,+1.6,+1.6,Matches
1802,Manuel Prietl\901c0f97,at AUT,MF,Arminia,de Bundesliga,30-117,1991,13.0,0,10,2,20.0,0.77,0.15,0.00,0.00,23.7,0,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1803,Grischa Prömel\924f9191,de GER,MF,Union Berlin,de Bundesliga,26-323,1995,7.6,1,8,1,12.5,1.06,0.13,0.13,1.00,14.6,0,0,0,0.8,0.8,0.11,+0.2,+0.2,Matches
1804,Ivan Provedel\277da414,it ITA,GK,Spezia,it Serie A,27-256,1994,6.0,0,1,1,100.0,0.17,0.17,0.00,0.00,71.2,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
1805,Javi Puado\2683eda7,es ESP,MF,Espanyol,es La Liga,23-187,1998,3.9,0,3,0,0.0,0.77,0.00,0.00,,16.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
1806,Antonio Puertas\c77a8043,es ESP,MFFW,Granada,es La Liga,29-280,1992,5.9,1,4,1,25.0,0.67,0.17,0.25,1.00,17.6,0,0,0,0.4,0.4,0.09,+0.6,+0.6,Matches
1807,Riqui Puig\f090a37a,es ESP,MF,Barcelona,es La Liga,22-107,1999,1.6,0,4,1,25.0,2.54,0.63,0.00,0.00,20.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
1808,Teemu Pukki\0745b37d,fi FIN,FW,Norwich City,eng Premier League,31-244,1990,12.2,4,22,7,31.8,1.80,0.57,0.09,0.29,14.1,0,2,2,4.3,2.7,0.12,-0.3,-0.7,Matches
1809,Erick Pulgar\4611e028,cl CHI,MF,Fiorentina,it Serie A,27-317,1994,3.7,0,3,2,66.7,0.82,0.55,0.00,0.00,24.5,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1810,Christian Pulisic\1bf33a9a,us USA,MFFW,Chelsea,eng Premier League,23-071,1998,1.3,2,4,3,75.0,3.10,2.33,0.50,0.67,6.9,0,0,0,1.1,1.1,0.28,+0.9,+0.9,Matches
1811,Ignacio Pussetto\62437b4f,ar ARG,FWMF,Udinese,it Serie A,25-342,1995,6.4,1,16,7,43.8,2.52,1.10,0.06,0.14,14.4,0,0,0,2.3,2.3,0.14,-1.3,-1.3,Matches
1812,Przemysław Płacheta\3c33f9d9,pl POL,DF,Norwich City,eng Premier League,23-250,1998,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1813,Yacine Qasmi\3b3cbebb,ma MAR,MF,Rayo Vallecano,es La Liga,30-329,1991,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1814,Fabio Quagliarella\ee4f2f3b,it ITA,FW,Sampdoria,it Serie A,38-301,1983,10.1,1,27,4,14.8,2.67,0.40,0.00,0.00,21.0,0,1,1,2.1,1.3,0.05,-1.1,-1.3,Matches
1815,Quini\7a538238,es ESP,DF,Granada,es La Liga,32-065,1989,8.4,0,3,0,0.0,0.36,0.00,0.00,,22.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
1816,Dani Raba\ea6a7ab4,es ESP,MFFW,Villarreal,es La Liga,26-030,1995,0.8,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1817,Adrien Rabiot\8794e251,fr FRA,MF,Juventus,it Serie A,26-239,1995,8.3,0,11,2,18.2,1.32,0.24,0.00,0.00,18.4,0,0,0,0.7,0.7,0.06,-0.7,-0.7,Matches
1818,Uroš Račić\faed84db,rs SRB,MF,Valencia,es La Liga,23-256,1998,4.6,0,4,0,0.0,0.87,0.00,0.00,,22.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,Matches
1819,Nemanja Radoja\b5dd3469,rs SRB,MF,Levante,es La Liga,28-295,1993,5.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1820,Nemanja Radonjić\0630eb63,rs SRB,MF,Marseille,fr Ligue 1,25-286,1996,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1821,Ștefan Radu\53de807a,ro ROU,DF,Lazio,it Serie A,35-037,1986,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1822,Boris Radunović\0dfce079,rs SRB,GK,Cagliari,it Serie A,25-186,1996,1.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1823,Rafinha\0c2ac3cb,br BRA,FWMF,Paris S-G,fr Ligue 1,28-289,1993,2.4,0,5,0,0.0,2.05,0.00,0.00,,18.8,1,0,0,0.4,0.4,0.08,-0.4,-0.4,Matches
1824,Antonio Raillo\b857bd29,es ESP,DF,Mallorca,es La Liga,30-051,1991,1.0,0,1,0,0.0,1.00,0.00,0.00,,17.1,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
1825,Predrag Rajković\58ad9383,rs SRB,GK,Reims,fr Ligue 1,26-028,1995,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1826,Jesuran Rak Sakyi\45685411,eng ENG,MF,Crystal Palace,eng Premier League,19-054,2002,0.2,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1827,Ivan Rakitić\89f951b5,hr CRO,MF,Sevilla,es La Liga,33-263,1988,6.5,1,13,4,30.8,2.00,0.61,0.08,0.25,21.4,1,0,0,0.8,0.8,0.06,+0.2,+0.2,Matches
1828,Adil Rami\8dbff17c,fr FRA,DF,Troyes,fr Ligue 1,35-336,1985,4.6,1,2,1,50.0,0.44,0.22,0.50,1.00,6.9,0,0,0,0.2,0.2,0.08,+0.8,+0.8,Matches
1829,Sandro Ramírez\833fb62e,es ESP,FW,Getafe,es La Liga,26-142,1995,6.6,2,21,6,28.6,3.17,0.90,0.10,0.33,22.6,4,0,0,1.4,1.4,0.07,+0.6,+0.6,Matches
1830,Guilherme Ramos\df9c3473,pt POR,DF,Arminia,de Bundesliga,24-109,1997,0.5,0,1,1,100.0,2.00,2.00,0.00,0.00,6.3,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1831,Aaron Ramsdale\466fb2c5,eng ENG,GK,Arsenal,eng Premier League,23-198,1998,10.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1832,Aaron Ramsey\ef619b0b,wls WAL,MF,Juventus,it Serie A,30-337,1990,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1833,Jacob Ramsey\1544f145,eng ENG,MF,Aston Villa,eng Premier League,20-184,2001,7.4,1,11,2,18.2,1.49,0.27,0.09,0.50,20.8,0,0,0,0.7,0.7,0.06,+0.3,+0.3,Matches
1834,Luca Ranieri\8c63fae5,it ITA,DF,Salernitana,it Serie A,22-219,1999,10.7,1,4,2,50.0,0.37,0.19,0.25,0.50,13.9,0,0,0,0.6,0.6,0.14,+0.4,+0.4,Matches
1835,Andrea Ranocchia\539230cf,it ITA,DF,Inter,it Serie A,33-285,1988,2.3,0,1,0,0.0,0.44,0.00,0.00,,6.0,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
1836,Elba Rashani\25749008,xk KVX,FW,Clermont Foot,fr Ligue 1,28-203,1993,9.0,4,11,4,36.4,1.22,0.44,0.36,1.00,12.6,0,0,0,1.2,1.2,0.11,+2.8,+2.8,Matches
1837,Marcus Rashford\a1d5bd30,eng ENG,FW,Manchester Utd,eng Premier League,24-028,1997,2.0,2,6,4,66.7,3.07,2.05,0.33,0.50,15.9,0,0,0,0.9,0.9,0.16,+1.1,+1.1,Matches
1838,Milot Rashica\6c6a3300,xk KVX,FWMF,Norwich City,eng Premier League,25-153,1996,9.0,0,18,7,38.9,2.01,0.78,0.00,0.00,22.3,5,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
1839,Giacomo Raspadori\6e058f06,it ITA,FWMF,Sassuolo,it Serie A,21-283,2000,9.3,1,17,5,29.4,1.83,0.54,0.06,0.20,16.3,3,0,0,2.0,2.0,0.12,-1.0,-1.0,Matches
1840,David Raum\7d450ed3,de GER,DF,Hoffenheim,de Bundesliga,23-220,1998,10.8,0,9,2,22.2,0.83,0.19,0.00,0.00,21.8,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1841,David Raya\98ea5115,es ESP,GK,Brentford,eng Premier League,26-074,1995,9.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1842,Ante Rebić\536cebe5,hr CRO,FW,Milan,it Serie A,28-068,1993,5.6,1,16,1,6.3,2.88,0.18,0.06,1.00,14.4,0,0,0,1.2,1.2,0.08,-0.2,-0.2,Matches
1843,Arkadiusz Reca\6213fd82,pl POL,DF,Spezia,it Serie A,26-164,1995,0.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1844,Lluís Recasens\c31ea173,es ESP,DF,Espanyol,es La Liga,19-363,2001,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1845,Nathan Redmond\ab651565,eng ENG,MFFW,Southampton,eng Premier League,27-267,1994,7.6,0,14,2,14.3,1.84,0.26,0.00,0.00,19.5,1,0,0,1.6,1.6,0.12,-1.6,-1.6,Matches
1846,Sergio Reguilón\3353737a,es ESP,DF,Tottenham,eng Premier League,24-347,1996,10.6,1,6,1,16.7,0.57,0.09,0.17,1.00,16.6,0,0,0,1.0,1.0,0.17,0.0,0.0,Matches
1847,Manolo Reina\605eb473,es ESP,GK,Mallorca,es La Liga,36-241,1985,14.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1848,Pepe Reina\e358587b,es ESP,GK,Lazio,it Serie A,39-089,1982,13.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1849,Reinier\6b21b7b5,br BRA,MF,Dortmund,de Bundesliga,19-313,2002,0.6,0,1,0,0.0,1.55,0.00,0.00,,8.5,0,0,0,0.1,0.1,0.10,-0.1,-0.1,Matches
1850,Karim Rekik\3376a776,nl NED,DF,Sevilla,es La Liga,26-361,1994,3.9,0,1,0,0.0,0.25,0.00,0.00,,11.0,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
1851,Álex Remiro\374ee424,es ESP,GK,Real Sociedad,es La Liga,26-249,1995,12.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1852,Panagiotis Retsos\4bd00a50,gr GRE,DF,Leverkusen,de Bundesliga,23-111,1998,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1853,Marco Reus\36a3ff67,de GER,MFFW,Dortmund,de Bundesliga,32-181,1989,11.9,4,28,8,28.6,2.36,0.67,0.14,0.50,16.9,4,0,0,5.8,5.8,0.21,-1.8,-1.8,Matches
1854,Elvis Rexhbeçaj\1ae836b1,de GER,MF,Bochum,de Bundesliga,24-027,1997,11.7,0,14,3,21.4,1.20,0.26,0.00,0.00,23.8,0,0,0,0.6,0.6,0.04,-0.6,-0.6,Matches
1855,Gio Reyna\7fa4e703,us USA,MF,Dortmund,de Bundesliga,19-015,2002,2.4,2,6,3,50.0,2.48,1.24,0.33,0.67,14.0,0,0,0,1.0,1.0,0.17,+1.0,+1.0,Matches
1856,Bryan Reynolds\2306bf5c,us USA,DF,Roma,it Serie A,20-153,2001,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1857,Nico Ribaudo\ce8039aa,es ESP,MFFW,Espanyol,es La Liga,20-231,2001,5.9,1,11,1,9.1,1.87,0.17,0.09,1.00,21.8,0,0,0,0.5,0.5,0.04,+0.5,+0.5,Matches
1858,Franck Ribéry\f61c7c4e,fr FRA,MFFW,Salernitana,it Serie A,38-235,1983,7.5,0,8,1,12.5,1.07,0.13,0.00,0.00,17.2,2,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
1859,Samuele Ricci\9823be92,it ITA,MF,Empoli,it Serie A,20-099,2001,9.7,1,5,1,20.0,0.52,0.10,0.20,1.00,25.3,0,0,0,0.1,0.1,0.02,+0.9,+0.9,Matches
1860,Declan Rice\1c7012b8,eng ENG,MF,West Ham,eng Premier League,22-318,1999,12.0,1,8,3,37.5,0.67,0.25,0.13,0.33,22.7,1,0,0,0.3,0.3,0.04,+0.7,+0.7,Matches
1861,Chris Richards\0a3d6d2b,us USA,DF,Hoffenheim,de Bundesliga,21-245,2000,6.5,0,4,1,25.0,0.62,0.15,0.00,0.00,7.0,0,0,0,0.5,0.5,0.11,-0.5,-0.5,Matches
1862,Chris Richards\0a3d6d2b,us USA,DF,Bayern Munich,de Bundesliga,21-245,2000,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1863,Omar Richards\f9b1b7bf,eng ENG,DF,Bayern Munich,de Bundesliga,23-286,1998,2.3,0,2,0,0.0,0.88,0.00,0.00,,13.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
1864,Taylor Richards\e0243d23,eng ENG,MF,Brighton,eng Premier League,20-359,2000,0.2,0,1,0,0.0,5.00,0.00,0.00,,24.0,0,0,0,0.0,0.0,0.04,0.0,0.0,Matches
1865,Richarlison\fa031b34,br BRA,FWMF,Everton,eng Premier League,24-202,1997,7.2,2,14,3,21.4,1.94,0.42,0.14,0.67,14.4,0,0,0,2.0,2.0,0.14,0.0,0.0,Matches
1866,Marco Richter\f972644c,de GER,FW,Hertha BSC,de Bundesliga,24-004,1997,7.6,3,16,9,56.3,2.10,1.18,0.19,0.33,20.3,2,0,0,1.6,1.6,0.10,+1.4,+1.4,Matches
1867,Diego Rico\d9ba39fc,es ESP,DF,Real Sociedad,es La Liga,28-278,1993,2.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1868,Sergio Rico\5f0241b2,es ESP,GK,Paris S-G,fr Ligue 1,28-088,1993,0.3,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1869,Jaïro Riedewald\7a1f2c08,nl NED,MF,Crystal Palace,eng Premier League,25-080,1996,1.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1870,Manuel Riemann\9f941969,de GER,GK,Bochum,de Bundesliga,33-080,1988,13.0,0,0,0,,0.00,0.00,,,,0,0,1,0.8,0.0,,-0.8,0.0,Matches
1871,Tomás Rincón\f1cfc209,ve VEN,MFFW,Torino,it Serie A,33-319,1988,1.6,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1872,Luis Rioja\eb3dd471,es ESP,FWMF,Alavés,es La Liga,28-043,1993,13.0,1,20,4,20.0,1.54,0.31,0.05,0.25,17.3,0,0,0,1.8,1.8,0.09,-0.8,-0.8,Matches
1873,Renaud Ripart\beae3a73,fr FRA,FWDF,Troyes,fr Ligue 1,28-259,1993,10.3,0,20,8,40.0,1.94,0.77,0.00,0.00,16.3,0,0,0,1.1,1.1,0.06,-1.1,-1.1,Matches
1874,Mihailo Ristić\ea0aa7e0,rs SRB,DF,Montpellier,fr Ligue 1,26-028,1995,6.3,0,9,1,11.1,1.42,0.16,0.00,0.00,29.1,0,0,0,0.2,0.2,0.02,-0.2,-0.2,Matches
1875,Matt Ritchie\71ef519e,sct SCO,DF,Newcastle Utd,eng Premier League,32-079,1989,12.7,0,9,2,22.2,0.71,0.16,0.00,0.00,24.1,1,0,0,0.3,0.3,0.03,-0.3,-0.3,Matches
1876,Maxence Rivera\46a7b605,fr FRA,FW,Saint-Étienne,fr Ligue 1,19-182,2002,0.1,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1877,Rober\c00097d2,es ESP,DF,Levante,es La Liga,26-285,1995,6.8,1,4,1,25.0,0.59,0.15,0.25,1.00,6.5,0,0,0,0.9,0.9,0.23,+0.1,+0.1,Matches
1878,Sergi Roberto\335fa267,es ESP,MFDF,Barcelona,es La Liga,29-294,1992,4.4,2,4,3,75.0,0.90,0.68,0.50,0.67,9.0,0,0,0,1.6,1.6,0.41,+0.4,+0.4,Matches
1879,Patrick Roberts\59d93937,eng ENG,DF,Troyes,fr Ligue 1,24-296,1997,0.2,0,1,0,0.0,6.43,0.00,0.00,,7.3,0,0,0,0.2,0.2,0.18,-0.2,-0.2,Matches
1880,Tyler Roberts\6c17e046,wls WAL,MFFW,Leeds United,eng Premier League,22-320,1999,4.0,0,12,4,33.3,3.03,1.01,0.00,0.00,16.1,0,0,0,1.2,1.2,0.10,-1.2,-1.2,Matches
1881,Andrew Robertson\2e4f5f03,sct SCO,DF,Liverpool,eng Premier League,27-262,1994,8.6,0,2,1,50.0,0.23,0.12,0.00,0.00,22.0,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
1882,Rubén Rochina\ecd8c01e,es ESP,MFFW,Granada,es La Liga,30-250,1991,7.5,1,15,5,33.3,1.99,0.66,0.07,0.20,25.2,1,0,0,0.7,0.7,0.04,+0.3,+0.3,Matches
1883,Enzo Roco\37f827ec,cl CHI,DF,Elche,es La Liga,29-104,1992,10.6,1,3,1,33.3,0.28,0.09,0.33,1.00,10.5,0,0,0,0.3,0.3,0.09,+0.7,+0.7,Matches
1884,Stian Rode Gregersen\5f011e05,no NOR,DF,Bordeaux,fr Ligue 1,26-195,1995,8.1,0,3,1,33.3,0.37,0.12,0.00,0.00,9.4,0,0,0,0.6,0.6,0.19,-0.6,-0.6,Matches
1885,Sebastian Rode\e12b0b5b,de GER,MF,Eint Frankfurt,de Bundesliga,31-048,1990,0.9,1,2,1,50.0,2.20,1.10,0.50,1.00,19.2,0,0,0,0.4,0.4,0.18,+0.6,+0.6,Matches
1886,Joe Rodon\8d62d31a,wls WAL,DF,Tottenham,eng Premier League,24-037,1997,0.9,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1887,Rodri\6434f10d,es ESP,MF,Manchester City,eng Premier League,25-159,1996,10.0,2,11,3,27.3,1.10,0.30,0.18,0.67,19.8,0,0,0,0.8,0.8,0.07,+1.2,+1.2,Matches
1888,Rodrigo\1fb1c435,es ESP,MFFW,Leeds United,eng Premier League,30-267,1991,9.5,2,20,8,40.0,2.11,0.85,0.05,0.13,20.7,0,1,1,2.1,1.3,0.07,-0.1,-0.3,Matches
1889,Rodrigo\85bed4ee,es ESP,FW,Betis,es La Liga,21-196,2000,6.4,1,12,6,50.0,1.87,0.94,0.08,0.17,16.6,0,0,0,1.1,1.1,0.09,-0.1,-0.1,Matches
1890,Gerson Rodrigues\3814b753,lu LUX,FW,Troyes,fr Ligue 1,26-161,1995,5.4,1,12,2,16.7,2.21,0.37,0.08,0.50,22.3,0,0,0,1.2,1.2,0.10,-0.2,-0.2,Matches
1891,Kévin Rodrigues\f1bed920,pt POR,FWDF,Rayo Vallecano,es La Liga,27-268,1994,0.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
1892,Óscar Rodríguez Arnaiz\19709006,es ESP,FWMF,Sevilla,es La Liga,23-153,1998,3.5,0,10,0,0.0,2.83,0.00,0.00,,25.0,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
1893,Ángel Rodríguez\8cfc2f69,es ESP,FW,Mallorca,es La Liga,34-216,1987,6.3,1,14,6,42.9,2.23,0.96,0.07,0.17,11.9,0,0,0,2.8,2.8,0.20,-1.8,-1.8,Matches
1894,Dani Rodríguez\70f8e0bd,es ESP,FWMF,Mallorca,es La Liga,33-175,1988,13.7,2,22,6,27.3,1.60,0.44,0.09,0.33,20.6,2,0,0,1.2,1.2,0.06,+0.8,+0.8,Matches
1895,Guido Rodríguez\34e393f2,ar ARG,MF,Betis,es La Liga,27-230,1994,8.5,0,5,3,60.0,0.59,0.35,0.00,0.00,19.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
